t_s,roll_deg,roll_erpm,cmd_roll_A,pitch_deg,pitch_erpm,cmd_pitch_A,imu2_roll_deg,imu2_pitch_deg,roll_volt,pitch_volt,dt_ms
26.060,1.6129,0,-0.3243,2.2974,0,-0.2297,0.0000,0.0000,17.10,17.10,20.07
26.080,1.6765,0,-0.3353,2.4271,0,-0.2427,0.0000,0.0000,17.20,17.20,20.09
26.100,1.6765,0,-0.3353,2.4271,0,-0.2427,0.0000,0.0000,17.10,17.10,20.08
26.120,1.6617,0,-0.3323,2.5366,0,-0.2537,0.0000,0.0000,17.10,17.10,20.08
26.140,1.6617,0,-0.3323,2.5366,0,-0.2537,0.0000,0.0000,17.20,17.10,20.08
26.160,1.6617,0,-0.3323,2.5366,0,-0.2537,0.0000,0.0000,17.10,17.20,20.07
26.180,1.6130,0,-0.3226,2.6209,0,-0.2621,0.0000,0.0000,17.10,17.20,20.09
26.200,1.6130,-11,-0.3226,2.6209,0,-0.2621,0.0000,0.0000,17.20,17.10,20.08
26.220,1.5693,-15,-0.3076,2.6961,0,-0.2696,0.0000,0.0000,17.10,17.10,20.05
26.240,1.5693,-87,-0.3053,2.6961,0,-0.2696,0.0000,0.0000,17.20,17.10,20.09
26.260,1.5693,-97,-0.2641,2.6961,0,-0.2696,0.0000,0.0000,17.20,17.10,20.07
26.280,1.5539,-1,-0.2554,2.7647,0,-0.2765,0.0000,0.0000,17.10,17.10,20.09
26.300,1.5539,3,-0.3102,2.7647,0,-0.2765,0.0000,0.0000,17.10,17.10,20.08
26.320,1.6059,1,-0.3229,2.7902,0,-0.2790,0.0000,0.0000,17.10,17.20,20.07
26.340,1.6059,5,-0.3217,2.7902,0,-0.2790,0.0000,0.0000,17.20,17.10,20.08
26.360,1.6059,7,-0.3240,2.7902,0,-0.2790,0.0000,0.0000,17.10,17.10,20.07
26.380,1.6717,15,-0.3383,2.8185,0,-0.2818,0.0000,0.0000,17.10,17.10,20.09
26.400,1.6717,0,-0.3429,2.8185,0,-0.2818,0.0000,0.0000,17.10,17.10,20.09
26.420,1.6998,0,-0.3400,2.8180,0,-0.2818,0.0000,0.0000,17.10,17.10,20.07
26.440,1.6998,0,-0.3400,2.8180,0,-0.2818,0.0000,0.0000,17.10,17.10,20.08
26.460,1.6998,-1,-0.3400,2.8180,0,-0.2818,0.0000,0.0000,17.10,17.10,20.07
26.480,1.7103,-6,-0.3415,2.8054,0,-0.2805,0.0000,0.0000,17.10,17.10,20.08
26.500,1.7103,-9,-0.3386,2.8054,0,-0.2805,0.0000,0.0000,17.10,17.10,20.09
26.520,1.6977,-1,-0.3344,2.7957,0,-0.2796,0.0000,0.0000,17.10,17.10,20.08
26.540,1.6977,0,-0.3390,2.7957,0,-0.2796,0.0000,0.0000,17.10,17.10,20.07
26.560,1.6977,0,-0.3395,2.7957,0,-0.2796,0.0000,0.0000,17.10,17.20,20.07
26.580,1.7244,0,-0.3449,2.7728,0,-0.2773,0.0000,0.0000,17.10,17.10,20.08
26.600,1.7244,0,-0.3449,2.7728,0,-0.2773,0.0000,0.0000,17.10,17.10,20.08
26.620,1.7754,2,-0.3551,2.7694,0,-0.2769,0.0000,0.0000,17.10,17.20,21.86
26.640,1.7754,5,-0.3562,2.7694,0,-0.2769,0.0000,0.0000,17.10,17.20,20.09
26.660,1.7754,0,-0.3579,2.7694,0,-0.2769,0.0000,0.0000,17.10,17.10,20.08
26.680,1.8120,0,-0.3624,2.7635,0,-0.2764,0.0000,0.0000,17.10,17.10,20.09
26.700,1.8120,-1,-0.3624,2.7635,0,-0.2764,0.0000,0.0000,17.10,17.00,20.12
26.720,1.8208,0,-0.3636,2.7580,0,-0.2758,0.0000,0.0000,17.10,17.10,20.08
26.740,1.8208,-5,-0.3642,2.7580,0,-0.2758,0.0000,0.0000,17.10,17.10,20.07
26.760,1.8208,-2,-0.3613,2.7580,0,-0.2758,0.0000,0.0000,17.10,17.10,20.08
26.780,1.8190,-2,-0.3627,2.7648,0,-0.2765,0.0000,0.0000,17.10,17.10,20.09
26.800,1.8190,0,-0.3627,2.7648,0,-0.2765,0.0000,0.0000,17.10,17.10,20.08
26.820,1.8413,0,-0.3683,2.7625,0,-0.2762,0.0000,0.0000,17.00,17.10,20.07
26.840,1.8413,0,-0.3683,2.7625,0,-0.2762,0.0000,0.0000,17.10,17.10,20.08
26.860,1.8413,1,-0.3683,2.7625,0,-0.2762,0.0000,0.0000,17.10,17.10,20.08
26.880,1.8825,4,-0.3771,2.7713,0,-0.2771,0.0000,0.0000,17.10,17.10,20.09
26.900,1.8825,1,-0.3788,2.7713,0,-0.2771,0.0000,0.0000,17.10,17.20,20.08
26.920,1.9124,0,-0.3831,2.7637,0,-0.2764,0.0000,0.0000,17.20,17.10,20.06
26.940,1.9124,0,-0.3825,2.7637,0,-0.2764,0.0000,0.0000,17.00,17.10,20.08
26.960,1.9124,0,-0.3825,2.7637,0,-0.2764,0.0000,0.0000,17.10,17.10,20.08
26.980,1.9213,-2,-0.3843,2.7580,0,-0.2758,0.0000,0.0000,17.10,17.10,20.08
27.000,1.9213,-1,-0.3831,2.7580,0,-0.2758,0.0000,0.0000,17.20,17.10,20.08
27.020,1.9043,-1,-0.3803,2.7689,0,-0.2769,0.0000,0.0000,17.10,17.10,20.07
27.040,1.9043,0,-0.3803,2.7689,0,-0.2769,0.0000,0.0000,17.20,17.10,20.09
27.060,1.9043,0,-0.3809,2.7689,0,-0.2769,0.0000,0.0000,17.10,17.10,20.08
27.080,1.8931,0,-0.3786,2.7878,0,-0.2788,0.0000,0.0000,17.10,17.10,20.08
27.100,1.8931,0,-0.3786,2.7878,0,-0.2788,0.0000,0.0000,17.10,17.20,20.08
27.120,1.8969,1,-0.3794,2.8031,0,-0.2803,0.0000,0.0000,17.10,17.10,20.07
27.140,1.8969,2,-0.3799,2.8031,0,-0.2803,0.0000,0.0000,17.10,17.10,20.07
27.160,1.8969,1,-0.3805,2.8031,0,-0.2803,0.0000,0.0000,17.10,17.10,20.07
27.180,1.8953,0,-0.3796,2.8101,0,-0.2810,0.0000,0.0000,17.10,17.10,20.09
27.200,1.8953,0,-0.3791,2.8101,0,-0.2810,0.0000,0.0000,17.10,17.10,20.08
27.220,1.8802,-1,-0.3760,2.8138,0,-0.2814,0.0000,0.0000,17.10,17.20,20.08
27.240,1.8802,-1,-0.3755,2.8138,0,-0.2814,0.0000,0.0000,17.10,17.10,20.07
27.260,1.8802,-1,-0.3755,2.8138,0,-0.2814,0.0000,0.0000,17.10,17.10,20.08
27.280,1.8621,-1,-0.3718,2.8313,0,-0.2831,0.0000,0.0000,17.10,17.10,20.09
27.300,1.8621,0,-0.3718,2.8313,0,-0.2831,0.0000,0.0000,17.10,17.10,20.07
27.320,1.8523,0,-0.3705,2.8435,0,-0.2844,0.0000,0.0000,17.10,17.10,20.09
27.340,1.8523,0,-0.3705,2.8435,0,-0.2844,0.0000,0.0000,17.10,17.10,20.09
27.360,1.8523,0,-0.3705,2.8435,0,-0.2844,0.0000,0.0000,17.10,17.10,20.10
27.380,1.8629,1,-0.3726,2.8603,0,-0.2860,0.0000,0.0000,17.10,17.10,20.07
27.400,1.8629,1,-0.3731,2.8603,0,-0.2860,0.0000,0.0000,17.10,17.10,20.07
27.420,1.8629,0,-0.3731,2.8603,0,-0.2860,0.0000,0.0000,17.10,17.10,20.07
27.440,1.8629,0,-0.3726,2.8603,0,-0.2860,0.0000,0.0000,17.10,17.10,20.10
27.460,1.8629,0,-0.3726,2.8603,0,-0.2860,0.0000,0.0000,17.10,17.10,20.10
27.480,1.8532,-1,-0.3706,2.8724,0,-0.2872,0.0000,0.0000,17.10,17.10,20.07
27.500,1.8532,0,-0.3701,2.8724,0,-0.2872,0.0000,0.0000,17.20,17.10,20.08
27.520,1.8351,0,-0.3670,2.8899,0,-0.2890,0.0000,0.0000,17.20,17.10,20.09
27.540,1.8351,0,-0.3670,2.8899,0,-0.2890,0.0000,0.0000,17.10,17.10,20.07
27.560,1.8351,0,-0.3670,2.8899,0,-0.2890,0.0000,0.0000,17.20,17.10,20.07
27.580,1.8268,0,-0.3654,2.8953,0,-0.2895,0.0000,0.0000,17.10,17.10,20.06
27.600,1.8268,0,-0.3654,2.8953,0,-0.2895,0.0000,0.0000,17.20,17.10,20.07
27.620,1.8321,0,-0.3664,2.9036,0,-0.2904,0.0000,0.0000,17.10,17.10,20.08
27.640,1.8321,1,-0.3664,2.9036,0,-0.2904,0.0000,0.0000,17.10,17.10,20.09
27.660,1.8321,0,-0.3670,2.9036,0,-0.2904,0.0000,0.0000,17.10,17.10,20.09
27.680,1.8320,0,-0.3664,2.9037,0,-0.2904,0.0000,0.0000,17.10,17.10,20.06
27.700,1.8320,0,-0.3664,2.9037,0,-0.2904,0.0000,0.0000,17.20,17.20,20.09
27.720,1.8170,0,-0.3634,2.9074,0,-0.2907,0.0000,0.0000,17.20,17.10,20.08
27.740,1.8170,0,-0.3634,2.9074,0,-0.2907,0.0000,0.0000,17.10,17.10,20.07
27.760,1.8170,0,-0.3634,2.9074,0,-0.2907,0.0000,0.0000,17.10,17.10,20.07
27.780,1.8085,0,-0.3617,2.9129,0,-0.2913,0.0000,0.0000,17.10,17.10,20.06
27.800,1.8085,0,-0.3617,2.9129,0,-0.2913,0.0000,0.0000,17.10,17.20,20.08
27.820,1.8055,0,-0.3611,2.9266,0,-0.2927,0.0000,0.0000,17.10,17.10,20.07
27.840,1.8055,0,-0.3611,2.9266,0,-0.2927,0.0000,0.0000,17.10,17.10,20.09
27.860,1.8055,0,-0.3611,2.9266,0,-0.2927,0.0000,0.0000,17.10,17.10,20.08
27.880,1.8125,1,-0.3625,2.9280,0,-0.2928,0.0000,0.0000,17.10,17.20,20.06
27.900,1.8125,0,-0.3631,2.9280,0,-0.2928,0.0000,0.0000,17.10,17.10,20.08
27.920,1.8112,0,-0.3622,2.9347,0,-0.2935,0.0000,0.0000,17.10,17.10,20.08
27.940,1.8112,0,-0.3622,2.9347,0,-0.2935,0.0000,0.0000,17.10,17.10,20.07
27.960,1.8112,-1,-0.3622,2.9347,0,-0.2935,0.0000,0.0000,17.10,17.10,20.07
27.980,1.8027,0,-0.3600,2.9402,0,-0.2940,0.0000,0.0000,17.10,17.10,20.07
28.000,1.8027,0,-0.3605,2.9402,0,-0.2940,0.0000,0.0000,17.10,17.10,20.09
28.020,1.7946,0,-0.3589,2.9454,0,-0.2945,0.0000,0.0000,17.10,17.10,20.07
28.040,1.7946,0,-0.3589,2.9454,0,-0.2945,0.0000,0.0000,17.20,17.20,20.07
28.060,1.7946,0,-0.3589,2.9454,0,-0.2945,0.0000,0.0000,17.10,17.10,20.07
28.080,1.7999,0,-0.3600,2.9537,0,-0.2954,0.0000,0.0000,17.10,17.10,20.07
28.100,1.7999,0,-0.3600,2.9537,0,-0.2954,0.0000,0.0000,17.10,17.00,20.09
28.120,1.8053,0,-0.3611,2.9620,0,-0.2962,0.0000,0.0000,17.10,17.10,20.07
28.140,1.8053,0,-0.3611,2.9620,0,-0.2962,0.0000,0.0000,17.10,17.10,20.08
28.160,1.8053,0,-0.3611,2.9620,0,-0.2962,0.0000,0.0000,17.20,17.10,20.07
28.180,1.7983,0,-0.3597,2.9607,0,-0.2961,0.0000,0.0000,17.10,17.10,20.06
28.200,1.7983,0,-0.3597,2.9607,0,-0.2961,0.0000,0.0000,17.10,17.10,20.09
28.220,1.7916,0,-0.3583,2.9590,0,-0.2959,0.0000,0.0000,17.10,17.10,20.17
28.240,1.7916,0,-0.3583,2.9590,0,-0.2959,0.0000,0.0000,17.10,17.20,20.09
28.260,1.7916,0,-0.3583,2.9590,0,-0.2959,0.0000,0.0000,17.10,17.10,20.09
28.280,1.7955,0,-0.3591,2.9742,0,-0.2974,0.0000,0.0000,17.10,17.10,20.06
28.300,1.7955,0,-0.3591,2.9742,0,-0.2974,0.0000,0.0000,17.10,17.20,20.08
28.320,1.7955,0,-0.3591,2.9742,0,-0.2974,0.0000,0.0000,17.10,17.10,20.07
28.340,1.7955,0,-0.3591,2.9742,0,-0.2974,0.0000,0.0000,17.10,17.10,20.07
28.360,1.7955,0,-0.3591,2.9742,0,-0.2974,0.0000,0.0000,17.10,17.00,20.09
28.380,1.7940,0,-0.3588,2.9811,0,-0.2981,0.0000,0.0000,17.10,17.10,20.07
28.400,1.7940,0,-0.3588,2.9811,0,-0.2981,0.0000,0.0000,17.20,17.10,20.07
28.420,1.7995,0,-0.3599,2.9892,0,-0.2989,0.0000,0.0000,17.10,17.10,20.07
28.440,1.7995,0,-0.3599,2.9892,0,-0.2989,0.0000,0.0000,17.20,17.10,20.08
28.460,1.7995,0,-0.3599,2.9892,0,-0.2989,0.0000,0.0000,17.10,17.10,20.08
28.480,1.7912,0,-0.3582,2.9946,0,-0.2995,0.0000,0.0000,17.10,17.10,20.07
28.500,1.7912,0,-0.3582,2.9946,0,-0.2995,0.0000,0.0000,17.20,17.10,20.08
28.520,1.7897,0,-0.3579,3.0014,0,-0.3001,0.0000,0.0000,17.20,17.10,20.07
28.540,1.7897,0,-0.3579,3.0014,0,-0.3001,0.0000,0.0000,17.20,17.10,20.07
28.560,1.7897,0,-0.3579,3.0014,0,-0.3001,0.0000,0.0000,17.20,17.10,20.08
28.580,1.7966,0,-0.3593,3.0029,0,-0.3003,0.0000,0.0000,17.20,17.10,20.07
28.600,1.7966,0,-0.3593,3.0029,0,-0.3003,0.0000,0.0000,17.10,17.20,20.09
28.620,1.7914,0,-0.3583,2.9944,0,-0.2994,0.0000,0.0000,17.20,17.10,20.07
28.640,1.7914,0,-0.3583,2.9944,0,-0.2994,0.0000,0.0000,17.10,17.10,20.07
28.660,1.7914,0,-0.3583,2.9944,0,-0.2994,0.0000,0.0000,17.10,17.10,20.07
28.680,1.7914,0,-0.3583,2.9944,0,-0.2994,0.0000,0.0000,17.10,17.10,20.07
28.700,1.7914,0,-0.3583,2.9944,0,-0.2994,0.0000,0.0000,17.10,17.00,20.09
28.720,1.7902,0,-0.3580,3.0013,0,-0.3001,0.0000,0.0000,17.10,17.10,20.08
28.740,1.7902,0,-0.3580,3.0013,0,-0.3001,0.0000,0.0000,17.10,17.20,20.07
28.760,1.7902,0,-0.3580,3.0013,0,-0.3001,0.0000,0.0000,17.10,17.10,20.08
28.780,1.7967,0,-0.3593,3.0028,0,-0.3003,0.0000,0.0000,17.10,17.10,20.07
28.800,1.7967,0,-0.3593,3.0028,0,-0.3003,0.0000,0.0000,17.10,17.10,20.09
28.820,1.7967,0,-0.3593,3.0028,0,-0.3003,0.0000,0.0000,17.10,17.10,20.07
28.840,1.7967,0,-0.3593,3.0028,0,-0.3003,0.0000,0.0000,17.10,17.20,20.09
28.860,1.7967,0,-0.3593,3.0028,0,-0.3003,0.0000,0.0000,17.20,17.10,20.07
28.880,1.7981,0,-0.3596,2.9961,0,-0.2996,0.0000,0.0000,17.10,17.10,20.07
28.900,1.7981,0,-0.3596,2.9961,0,-0.2996,0.0000,0.0000,17.10,17.10,20.09
28.920,1.7967,0,-0.3593,3.0028,0,-0.3003,0.0000,0.0000,17.10,17.10,20.07
28.940,1.7967,0,-0.3593,3.0028,0,-0.3003,0.0000,0.0000,17.10,17.10,20.09
28.960,1.7967,0,-0.3593,3.0028,0,-0.3003,0.0000,0.0000,17.10,17.20,20.07
28.980,1.7938,0,-0.3588,3.0164,0,-0.3016,0.0000,0.0000,17.10,17.10,20.07
29.000,1.7938,0,-0.3588,3.0164,0,-0.3016,0.0000,0.0000,17.10,17.10,20.09
29.020,1.7953,0,-0.3591,3.0096,0,-0.3010,0.0000,0.0000,17.10,17.00,20.07
29.040,1.7953,0,-0.3591,3.0096,0,-0.3010,0.0000,0.0000,17.10,17.10,20.08
29.060,1.7953,0,-0.3591,3.0096,0,-0.3010,0.0000,0.0000,17.00,17.10,20.08
29.080,1.8021,0,-0.3604,3.0111,0,-0.3011,0.0000,0.0000,17.10,17.10,20.08
29.100,1.8021,0,-0.3604,3.0111,0,-0.3011,0.0000,0.0000,17.10,17.10,20.09
29.120,1.8021,0,-0.3604,3.0111,0,-0.3011,0.0000,0.0000,17.00,17.10,20.09
29.140,1.8021,0,-0.3604,3.0111,0,-0.3011,0.0000,0.0000,17.20,17.10,20.07
29.160,1.7967,0,-0.3593,3.0028,0,-0.3003,0.0000,0.0000,17.10,17.10,20.07
29.180,1.7967,0,-0.3593,3.0028,0,-0.3003,0.0000,0.0000,17.20,17.20,20.07
29.200,1.7967,0,-0.3593,3.0028,0,-0.3003,0.0000,0.0000,17.10,17.20,20.07
29.220,1.7967,0,-0.3593,3.0028,0,-0.3003,0.0000,0.0000,17.10,17.10,20.07
29.240,1.7967,0,-0.3593,3.0028,0,-0.3003,0.0000,0.0000,17.10,17.10,20.07
29.260,1.7967,0,-0.3593,3.0028,0,-0.3003,0.0000,0.0000,17.20,17.10,20.08
29.280,1.7967,0,-0.3593,3.0028,0,-0.3003,0.0000,0.0000,17.10,17.10,20.07
29.300,1.7967,0,-0.3593,3.0028,0,-0.3003,0.0000,0.0000,17.20,17.10,20.08
29.320,1.7982,0,-0.3596,2.9959,0,-0.2996,0.0000,0.0000,17.10,17.20,20.08
29.340,1.7982,0,-0.3596,2.9959,0,-0.2996,0.0000,0.0000,17.10,17.10,20.07
29.360,1.7914,0,-0.3583,2.9944,0,-0.2994,0.0000,0.0000,17.10,17.10,20.07
29.380,1.7914,0,-0.3583,2.9944,0,-0.2994,0.0000,0.0000,17.20,17.10,20.07
29.400,1.7914,0,-0.3583,2.9944,0,-0.2994,0.0000,0.0000,17.00,17.10,20.07
29.420,1.7914,0,-0.3583,2.9944,0,-0.2994,0.0000,0.0000,17.20,17.00,20.07
29.440,1.7914,0,-0.3583,2.9944,0,-0.2994,0.0000,0.0000,17.10,17.10,20.06
29.460,1.7860,0,-0.3572,2.9861,0,-0.2986,0.0000,0.0000,17.10,17.10,20.07
29.480,1.7860,0,-0.3572,2.9861,0,-0.2986,0.0000,0.0000,17.10,17.10,20.07
29.500,1.7860,0,-0.3572,2.9861,0,-0.2986,0.0000,0.0000,17.10,17.10,20.08
29.520,1.7890,0,-0.3578,2.9724,0,-0.2972,0.0000,0.0000,17.10,17.10,20.07
29.540,1.7890,0,-0.3578,2.9724,0,-0.2972,0.0000,0.0000,17.30,17.10,20.06
29.560,1.7876,0,-0.3575,2.9794,0,-0.2979,0.0000,0.0000,17.10,17.10,20.07
29.580,1.7876,1,-0.3575,2.9794,0,-0.2979,0.0000,0.0000,17.10,17.10,20.06
29.600,1.7876,0,-0.3581,2.9794,0,-0.2979,0.0000,0.0000,17.10,17.10,20.10
29.620,1.7795,0,-0.3559,2.9846,0,-0.2985,0.0000,0.0000,17.10,17.00,20.07
29.640,1.7795,0,-0.3559,2.9846,0,-0.2985,0.0000,0.0000,17.10,17.10,20.07
29.660,1.7711,0,-0.3542,2.9900,0,-0.2990,0.0000,0.0000,17.10,17.10,20.07
29.680,1.7711,0,-0.3542,2.9900,0,-0.2990,0.0000,0.0000,17.20,17.00,20.08
29.700,1.7711,0,-0.3542,2.9900,0,-0.2990,0.0000,0.0000,17.10,17.10,20.07
29.720,1.7793,0,-0.3559,2.9848,0,-0.2985,0.0000,0.0000,17.10,17.10,20.07
29.740,1.7793,0,-0.3559,2.9848,0,-0.2985,0.0000,0.0000,17.10,17.10,20.07
29.760,1.7806,0,-0.3561,2.9778,0,-0.2978,0.0000,0.0000,17.10,17.10,20.07
29.780,1.7806,0,-0.3561,2.9778,0,-0.2978,0.0000,0.0000,17.10,17.10,20.07
29.800,1.7806,0,-0.3561,2.9778,0,-0.2978,0.0000,0.0000,17.10,16.90,20.07
29.820,1.7808,0,-0.3562,2.9779,0,-0.2978,0.0000,0.0000,17.10,17.10,20.07
29.840,1.7808,0,-0.3562,2.9779,0,-0.2978,0.0000,0.0000,17.20,17.10,20.07
29.860,1.7795,0,-0.3559,2.9846,0,-0.2985,0.0000,0.0000,17.10,17.10,20.09
29.880,1.7795,0,-0.3559,2.9846,0,-0.2985,0.0000,0.0000,17.10,17.10,20.07
29.900,1.7795,0,-0.3559,2.9846,0,-0.2985,0.0000,0.0000,17.10,17.10,20.07
29.920,1.7780,0,-0.3556,2.9915,0,-0.2991,0.0000,0.0000,17.10,17.20,20.07
29.940,1.7780,0,-0.3556,2.9915,0,-0.2991,0.0000,0.0000,17.10,17.10,20.08
29.960,1.7848,0,-0.3570,2.9930,0,-0.2993,0.0000,0.0000,17.10,17.00,20.09
29.980,1.7848,0,-0.3570,2.9930,0,-0.2993,0.0000,0.0000,17.10,17.10,20.07
30.000,1.7848,0,-0.3570,2.9930,0,-0.2993,0.0000,0.0000,17.10,17.10,20.07
30.020,1.7863,0,-0.3573,2.9861,0,-0.2986,0.0000,0.0000,17.10,17.10,20.08
30.040,1.7863,0,-0.3573,2.9861,0,-0.2986,0.0000,0.0000,17.10,17.20,20.07
30.060,1.7848,0,-0.3570,2.9930,0,-0.2993,0.0000,0.0000,17.10,17.10,20.08
30.080,1.7848,0,-0.3570,2.9930,0,-0.2993,0.0000,0.0000,17.10,17.10,20.09
30.100,1.7848,0,-0.3570,2.9930,0,-0.2993,0.0000,0.0000,17.10,17.10,20.08
30.120,1.7765,0,-0.3553,2.9983,0,-0.2998,0.0000,0.0000,17.20,17.20,20.07
30.140,1.7765,0,-0.3553,2.9983,0,-0.2998,0.0000,0.0000,17.20,17.10,20.07
30.160,1.7750,0,-0.3550,3.0052,0,-0.3005,0.0000,0.0000,17.10,17.10,20.09
30.180,1.7750,0,-0.3550,3.0052,0,-0.3005,0.0000,0.0000,17.10,17.10,20.07
30.200,1.7750,0,-0.3550,3.0052,0,-0.3005,0.0000,0.0000,17.10,17.10,20.07
30.220,1.7820,0,-0.3564,3.0065,0,-0.3006,0.0000,0.0000,17.10,17.10,20.07
30.240,1.7820,1,-0.3564,3.0065,0,-0.3006,0.0000,0.0000,17.20,17.10,20.08
30.260,1.7750,0,-0.3556,3.0052,0,-0.3005,0.0000,0.0000,17.10,17.10,20.07
30.280,1.7750,0,-0.3550,3.0052,0,-0.3005,0.0000,0.0000,17.10,17.10,20.06
30.300,1.7750,0,-0.3550,3.0052,0,-0.3005,0.0000,0.0000,17.10,17.10,20.07
30.320,1.7736,0,-0.3547,3.0120,0,-0.3012,0.0000,0.0000,17.10,17.10,20.07
30.340,1.7736,0,-0.3547,3.0120,0,-0.3012,0.0000,0.0000,17.10,17.10,20.08
30.360,1.7667,0,-0.3533,3.0105,0,-0.3011,0.0000,0.0000,17.10,17.10,20.07
30.380,1.7667,0,-0.3533,3.0105,0,-0.3011,0.0000,0.0000,17.20,17.10,20.07
30.400,1.7667,0,-0.3533,3.0105,0,-0.3011,0.0000,0.0000,17.10,17.10,20.07
30.420,1.7600,0,-0.3520,3.0089,0,-0.3009,0.0000,0.0000,17.10,17.10,20.09
30.440,1.7600,0,-0.3520,3.0089,0,-0.3009,0.0000,0.0000,17.10,17.10,20.07
30.460,1.7620,0,-0.3524,3.0016,1,-0.3002,0.0000,0.0000,17.10,17.20,20.09
30.480,1.7620,1,-0.3524,3.0016,1,-0.3007,0.0000,0.0000,17.10,17.10,20.09
30.500,1.7620,0,-0.3530,3.0016,3,-0.3007,0.0000,0.0000,17.10,17.10,20.09
30.520,1.7705,8,-0.3541,3.0021,2,-0.3019,0.0000,0.0000,17.10,17.10,20.08
30.540,1.7705,2,-0.3587,3.0021,2,-0.3014,0.0000,0.0000,17.10,17.10,20.08
30.560,1.7520,1,-0.3515,2.9967,0,-0.3008,0.0000,0.0000,17.10,17.10,20.08
30.580,1.7520,0,-0.3510,2.9967,0,-0.2997,0.0000,0.0000,17.00,17.10,20.07
30.600,1.7520,0,-0.3504,2.9967,0,-0.2997,0.0000,0.0000,17.10,17.10,20.08
30.620,1.7340,2,-0.3468,2.9907,0,-0.2991,0.0000,0.0000,17.10,17.10,20.08
30.640,1.7340,0,-0.3479,2.9907,0,-0.2991,0.0000,0.0000,17.10,17.10,20.08
30.660,1.7204,0,-0.3441,2.9702,0,-0.2970,0.0000,0.0000,17.20,17.10,20.08
30.680,1.7204,0,-0.3441,2.9702,0,-0.2970,0.0000,0.0000,17.10,17.10,20.08
30.700,1.7204,0,-0.3441,2.9702,0,-0.2970,0.0000,0.0000,17.10,17.10,20.09
30.720,1.7150,0,-0.3430,2.9445,0,-0.2945,0.0000,0.0000,17.10,17.10,20.09
30.740,1.7150,0,-0.3430,2.9445,0,-0.2945,0.0000,0.0000,17.10,17.10,20.08
30.760,1.7420,0,-0.3484,2.9273,0,-0.2927,0.0000,0.0000,17.10,17.10,20.07
30.780,1.7420,0,-0.3484,2.9273,0,-0.2927,0.0000,0.0000,17.20,17.10,20.07
30.800,1.7420,1,-0.3484,2.9273,0,-0.2927,0.0000,0.0000,17.10,17.10,20.09
30.820,1.7942,0,-0.3594,2.9463,0,-0.2946,0.0000,0.0000,17.10,17.10,20.08
30.840,1.7942,0,-0.3588,2.9463,0,-0.2946,0.0000,0.0000,17.10,17.10,20.07
30.860,1.8497,-1,-0.3699,3.0045,0,-0.3005,0.0000,0.0000,17.10,17.10,20.08
30.880,1.8497,0,-0.3694,3.0045,0,-0.3005,0.0000,0.0000,17.20,17.10,20.07
30.900,1.8497,0,-0.3699,3.0045,0,-0.3005,0.0000,0.0000,17.10,17.10,20.06
30.920,1.8684,0,-0.3737,3.1631,0,-0.3163,0.0000,0.0000,17.10,17.00,20.08
30.940,1.8684,0,-0.3737,3.1631,0,-0.3163,0.0000,0.0000,17.10,17.10,20.07
30.960,1.8389,0,-0.3678,3.4528,0,-0.3453,0.0000,0.0000,17.10,17.00,20.09
30.980,1.8389,0,-0.3678,3.4528,0,-0.3453,0.0000,0.0000,17.10,17.00,20.07
31.000,1.8389,0,-0.3678,3.4528,0,-0.3453,0.0000,0.0000,17.10,17.20,20.06
31.020,1.7756,0,-0.3551,3.8534,0,-0.3853,0.0000,0.0000,17.10,17.20,20.08
31.040,1.7756,0,-0.3551,3.8534,0,-0.3853,0.0000,0.0000,17.20,17.10,20.07
31.060,1.7178,0,-0.3436,4.2100,0,-0.4210,0.0000,0.0000,17.00,17.20,20.07
31.080,1.7178,0,-0.3436,4.2100,0,-0.4210,0.0000,0.0000,17.10,17.10,20.07
31.100,1.7178,0,-0.3436,4.2100,0,-0.4210,0.0000,0.0000,17.10,17.10,20.06
31.120,1.7063,0,-0.3413,4.4966,0,-0.4497,0.0000,0.0000,17.10,17.10,20.09
31.140,1.7063,0,-0.3413,4.4966,0,-0.4497,0.0000,0.0000,17.20,17.20,20.07
31.160,1.7538,0,-0.3508,4.7266,0,-0.4727,0.0000,0.0000,17.10,17.10,20.08
31.180,1.7538,0,-0.3508,4.7266,0,-0.4727,0.0000,0.0000,17.20,17.10,20.09
31.200,1.7538,0,-0.3508,4.7266,0,-0.4727,0.0000,0.0000,17.10,17.10,20.06
31.220,1.8471,0,-0.3694,4.8901,0,-0.4890,0.0000,0.0000,17.10,17.10,20.09
31.240,1.8471,0,-0.3694,4.8901,0,-0.4890,0.0000,0.0000,17.20,17.10,20.07
31.260,1.9484,3,-0.3897,5.0297,0,-0.5030,0.0000,0.0000,17.10,17.10,20.07
31.280,1.9484,14,-0.3914,5.0297,0,-0.5030,0.0000,0.0000,17.10,17.10,20.09
31.300,1.9484,11,-0.3977,5.0297,43,-0.5030,0.0000,0.0000,17.10,17.10,20.07
31.320,2.0097,1,-0.4082,5.1538,0,-0.5399,0.0000,0.0000,17.10,17.10,20.09
31.340,2.0097,-3,-0.4025,5.1538,1,-0.5154,0.0000,0.0000,17.20,17.10,20.08
31.360,1.9995,-5,-0.3982,5.2601,0,-0.5266,0.0000,0.0000,17.10,17.10,20.08
