t_s,imu1_roll_deg,imu1_pitch_deg,imu2_roll_deg,imu2_pitch_deg,imu2_roll_rate_dps,imu2_pitch_rate_dps,ff_roll_erpm,ff_pitch_erpm,cmd_roll_erpm,cmd_pitch_erpm,motor_roll_erpm,motor_pitch_erpm,motor_roll_amps,motor_pitch_amps,dt_ms
4.7350,1.0164,-0.9167,-2.0319,-0.5023,13.769,-2.983,963.8,-119.3,-1573.7,-119.3,-1545,-206,0.150,0.080,5.07
4.7400,1.0514,-0.5705,-2.0319,-0.5023,13.767,-2.954,963.7,-118.2,-1594.5,-118.2,-1553,-200,0.100,0.140,5.07
4.7450,1.0514,-0.5705,-2.0319,-0.5023,13.766,-2.936,963.6,-117.4,-1594.5,-117.4,-1564,-202,0.250,0.180,6.38
4.7500,1.0514,-0.5705,-1.3487,-0.6684,13.631,-2.209,954.2,-88.4,-1585.0,-88.4,-1559,-202,0.080,0.230,5.07
4.7550,1.0514,-0.5705,-1.3487,-0.6684,13.550,-1.773,948.5,-70.9,-1579.4,-70.9,-1559,-136,0.400,0.150,13.21
4.7600,1.0514,-0.5705,-1.3487,-0.6684,13.502,-1.512,945.1,-60.5,-1576.0,-60.5,-1553,-122,0.410,0.090,5.08
4.7650,1.0514,-0.5705,-1.3487,-0.6684,13.472,-1.355,943.1,-54.2,-1573.9,-54.2,-1541,-94,0.200,0.060,5.08
4.7700,1.0514,-0.5705,-1.3487,-0.6684,13.455,-1.260,941.8,-50.4,-1572.7,-50.4,-1537,-76,0.060,0.010,5.08
4.7750,1.0514,-0.5705,-1.3487,-0.6684,13.444,-1.204,941.1,-48.2,-1572.0,-48.2,-1535,-61,0.130,0.020,5.07
4.7800,1.1357,-0.3506,-1.3487,-0.6684,13.438,-1.170,940.7,-46.8,-1622.1,-46.8,-1528,-57,0.010,0.020,5.07
4.7850,1.1357,-0.3506,-1.3487,-0.6684,13.434,-1.150,940.4,-46.0,-1621.9,-46.0,-1530,-52,0.310,0.040,6.09
4.7900,1.1357,-0.3506,-0.7105,-0.6736,12.940,0.608,905.8,24.3,-1587.2,24.3,-1543,-50,0.580,0.050,5.06
4.7950,1.1357,-0.3506,-0.7105,-0.6736,12.643,1.663,885.0,66.5,-1566.5,66.5,-1616,-38,0.280,0.090,13.95
4.8000,1.1357,-0.3506,-0.7105,-0.6736,12.465,2.296,872.5,91.8,-1554.0,91.8,-1610,-29,0.230,0.000,5.07
4.8050,1.1357,-0.3506,-0.7105,-0.6736,12.358,2.676,865.1,107.0,-1546.5,107.0,-1580,7,0.240,0.060,5.07
4.8100,1.1357,-0.3506,-0.7105,-0.6736,12.294,2.904,860.6,116.1,-1542.0,116.1,-1558,21,0.030,0.070,5.07
4.8150,1.1357,-0.3506,-0.7105,-0.6736,12.255,3.040,857.9,121.6,-1539.3,121.6,-1520,21,0.370,0.130,5.06
4.8200,1.2970,-0.2522,-0.7105,-0.6736,12.232,3.122,856.3,124.9,-1634.4,124.9,-1498,18,0.620,0.200,5.07
4.8250,1.2970,-0.2522,-0.7105,-0.6736,12.219,3.171,855.3,126.9,-1633.5,126.9,-1478,25,0.610,0.260,5.14
4.8300,1.2970,-0.2522,-0.1672,-0.4602,11.718,4.275,820.2,171.0,-1598.4,171.0,-1487,29,0.700,0.300,5.07
4.8350,1.2970,-0.2522,-0.1672,-0.4602,11.417,4.938,799.2,197.5,-1577.4,197.5,-1530,34,0.180,0.050,14.56
4.8400,1.2970,-0.2522,-0.1672,-0.4602,11.237,5.335,786.6,213.4,-1564.8,213.4,-1477,42,0.650,0.470,5.07
4.8450,1.2970,-0.2522,-0.1672,-0.4602,11.129,5.573,779.0,222.9,-1557.2,222.9,-1446,77,1.080,0.580,5.08
4.8500,1.2970,-0.2522,-0.1672,-0.4602,11.064,5.716,774.5,228.7,-1552.7,228.7,-1449,103,1.310,0.600,5.07
4.8550,1.2970,-0.2522,-0.1672,-0.4602,11.025,5.802,771.8,232.1,-1549.9,232.1,-1443,121,1.470,0.600,5.07
4.8600,1.5317,-0.2120,-0.1672,-0.4602,11.002,5.854,770.1,234.2,-1689.1,234.2,-1441,122,1.500,0.650,5.07
4.8650,1.5317,-0.2120,-0.1672,-0.4602,10.988,5.885,769.1,235.4,-1688.2,235.4,-1451,114,1.210,0.720,5.87
4.8700,1.5317,-0.2120,0.3825,-0.1022,10.487,7.425,734.1,297.0,-1653.1,297.0,-1464,113,1.370,0.820,5.06
4.8750,1.5317,-0.2120,0.3825,-0.1022,10.187,8.349,713.1,334.0,-1632.1,334.0,-1544,135,1.590,0.840,12.99
4.8800,1.5317,-0.2120,0.3825,-0.1022,10.006,8.904,700.4,356.2,-1619.5,356.2,-1549,159,2.140,0.990,5.08
4.8850,1.5317,-0.2120,0.3825,-0.1022,9.898,9.237,692.9,369.5,-1611.9,369.5,-1530,226,2.150,0.960,5.07
4.8900,1.5317,-0.2120,0.3825,-0.1022,9.833,9.436,688.3,377.5,-1607.3,377.5,-1525,283,2.160,0.810,5.07
4.8950,1.5317,-0.2120,0.3825,-0.1022,9.794,9.556,685.6,382.2,-1604.6,382.2,-1534,318,1.720,0.700,5.02
4.9000,1.5860,-0.1939,0.3825,-0.1022,9.771,9.628,684.0,385.1,-1635.6,385.1,-1534,321,1.540,0.670,5.07
4.9050,1.5860,-0.1939,0.3825,-0.1022,9.757,9.671,683.0,386.8,-1634.6,386.8,-1554,310,1.700,0.670,6.27
4.9100,1.5860,-0.1939,0.8458,0.3425,9.704,10.637,679.3,425.5,-1630.9,425.5,-1571,311,1.970,0.640,5.07
4.9150,1.5860,-0.1939,0.8458,0.3425,9.672,11.217,677.0,448.7,-1628.6,448.7,-1601,398,2.170,0.330,15.02
4.9200,1.5860,-0.1939,0.8458,0.3425,9.653,11.564,675.7,462.6,-1627.3,462.6,-1606,407,1.760,0.010,5.08
4.9250,1.5860,-0.1939,0.8458,0.3425,9.641,11.773,674.9,470.9,-1626.5,470.9,-1604,434,1.610,0.030,5.08
4.9300,1.5860,-0.1939,0.8458,0.3425,9.634,11.898,674.4,475.9,-1626.0,475.9,-1597,442,1.610,0.140,5.07
4.9350,1.5860,-0.1939,0.8458,0.3425,9.630,11.973,674.1,478.9,-1625.7,478.9,-1593,442,1.850,0.170,5.07
4.9400,1.3076,-0.0978,0.8458,0.3425,9.628,12.018,673.9,480.7,-1458.5,480.7,-1598,449,2.080,0.220,5.07
4.9450,1.3076,-0.0978,0.8458,0.3425,9.626,12.045,673.8,481.8,-1458.4,481.8,-1608,465,2.330,0.270,6.58
4.9500,1.3076,-0.0978,1.3480,0.9631,9.670,12.241,676.9,489.6,-1461.5,489.6,-1475,432,1.740,0.150,8.23
4.9550,1.3076,-0.0978,1.3480,0.9631,9.696,12.358,678.7,494.3,-1463.3,494.3,-1531,429,1.640,0.020,9.67
4.9600,1.3076,-0.0978,1.3480,0.9631,9.712,12.428,679.8,497.1,-1464.4,497.1,-1513,447,1.250,0.070,5.07
4.9650,1.3076,-0.0978,1.3480,0.9631,9.722,12.470,680.5,498.8,-1465.1,498.8,-1507,467,1.660,0.180,5.08
4.9700,1.3076,-0.0978,1.3480,0.9631,9.727,12.495,680.9,499.8,-1465.5,499.8,-1515,470,1.700,0.290,5.07
4.9750,1.3076,-0.0978,1.3480,0.9631,9.731,12.511,681.1,500.4,-1465.7,500.4,-1515,478,1.910,0.400,5.07
4.9800,0.7686,0.2367,1.3480,0.9631,9.733,12.520,681.3,500.8,-1142.4,500.8,-1516,490,1.960,0.470,5.07
4.9850,0.7686,0.2367,1.3480,0.9631,9.734,12.525,681.4,501.0,-1142.5,501.0,-1513,521,1.470,0.520,6.51
4.9900,0.7686,0.2367,1.7979,1.6015,9.063,12.126,634.4,485.0,-1095.6,485.0,-1500,519,0.640,0.570,5.08
4.9950,0.7686,0.2367,1.7979,1.6015,8.661,11.886,606.3,475.4,-1067.4,475.4,-1272,484,0.710,0.710,15.57
5.0000,0.7686,0.2367,1.7979,1.6015,8.419,11.742,589.4,469.7,-1050.5,469.7,-1269,492,0.720,0.620,5.08
5.0050,0.7686,0.2367,1.7979,1.6015,8.275,11.656,579.2,466.2,-1040.4,466.2,-1195,474,0.900,0.540,5.08
5.0100,0.7686,0.2367,1.7979,1.6015,8.188,11.604,573.1,464.2,-1034.3,464.2,-1162,443,1.110,0.550,5.08
5.0150,0.7686,0.2367,1.7979,1.6015,8.135,11.573,569.5,462.9,-1030.6,462.9,-1174,429,0.860,0.520,5.06
5.0200,0.1679,0.8088,1.7979,1.6015,8.104,11.554,567.3,462.2,-567.3,462.2,-1164,452,0.620,0.350,5.08
5.0250,0.1679,0.8088,2.1622,2.1162,7.280,11.364,509.6,454.6,-509.6,454.6,-1151,471,0.340,0.130,6.64
5.0300,0.1679,0.8088,2.1622,2.1162,6.785,11.250,474.9,450.0,-474.9,450.0,-717,468,0.300,0.060,14.10
5.0350,0.1679,0.8088,2.1622,2.1162,6.488,11.181,454.2,447.3,-454.2,447.3,-660,472,0.170,0.230,5.07
5.0400,0.1679,0.8088,2.1622,2.1162,6.310,11.140,441.7,445.6,-441.7,445.6,-644,474,0.150,0.260,5.07
5.0450,0.1679,0.8088,2.1622,2.1162,6.203,11.116,434.2,444.6,-434.2,444.6,-651,454,0.120,0.240,5.08
5.0500,0.1679,0.8088,2.1622,2.1162,6.139,11.101,429.7,444.0,-429.7,444.0,-622,424,0.210,0.100,5.07
5.0550,-0.1994,1.3850,2.1622,2.1162,6.101,11.092,427.0,443.7,-427.0,859.2,-580,403,0.380,0.010,5.08
5.0600,-0.1994,1.3850,2.1622,2.1162,6.078,11.087,425.4,443.5,-425.4,859.0,-560,423,0.500,0.060,5.55
5.0650,-0.1994,1.3850,2.3633,2.6592,4.631,10.681,324.2,427.2,-324.2,842.7,-554,499,0.560,0.920,5.08
5.0700,-0.1994,1.3850,2.3633,2.6592,3.764,10.437,263.4,417.5,-263.4,833.0,-462,819,0.680,0.510,14.90
5.0750,-0.1994,1.3850,2.3633,2.6592,3.243,10.291,227.0,411.6,-227.0,827.1,-432,787,0.660,0.730,5.07
5.0800,-0.1994,1.3850,2.3633,2.6592,2.931,10.203,205.1,408.1,-205.1,823.6,-325,758,0.680,0.780,5.07
5.0850,-0.1994,1.3850,2.3633,2.6592,2.743,10.150,192.0,406.0,-192.0,821.5,-241,765,0.920,0.760,5.07
5.0900,-0.1994,1.3850,2.3633,2.6592,2.631,10.119,184.1,404.8,-184.1,820.3,-192,769,1.140,0.620,5.07
5.0950,-0.2556,1.8792,2.3633,2.6592,2.563,10.100,179.4,404.0,-179.4,967.8,-187,770,1.160,0.450,5.07
5.1000,-0.2556,1.8792,2.3633,2.6592,2.523,10.089,176.6,403.5,-176.6,967.3,-153,799,1.190,0.140,5.87
5.1050,-0.2556,1.8792,2.4724,3.1539,1.424,9.366,99.7,374.6,-99.7,938.4,-143,801,1.360,0.130,5.06
5.1100,-0.2556,1.8792,2.4724,3.1539,0.765,8.932,53.5,357.3,-53.5,921.0,-124,911,1.550,0.030,13.04
5.1150,-0.2556,1.8792,2.4724,3.1539,0.369,8.671,25.9,346.9,-25.9,910.6,-113,908,1.420,0.050,5.08
5.1200,-0.2556,1.8792,2.4724,3.1539,0.132,8.515,9.2,340.6,-9.2,904.4,-45,885,1.410,0.230,5.08
5.1250,-0.2556,1.8792,2.4724,3.1539,-0.010,8.422,-0.7,336.9,0.7,900.6,-22,871,1.560,0.510,5.07
5.1300,-0.2556,1.8792,2.4724,3.1539,-0.096,8.365,-6.7,334.6,6.7,898.4,-6,889,1.580,0.630,5.06
5.1350,-0.1199,2.2430,2.4724,3.1539,-0.147,8.332,-10.3,333.3,10.3,1006.2,2,889,1.610,0.750,5.07
5.1400,-0.1199,2.2430,2.4724,3.1539,-0.178,8.311,-12.4,332.5,12.4,1005.4,17,871,1.680,0.780,6.20
5.1450,-0.1199,2.2430,2.3985,3.4753,-0.868,8.299,-60.7,332.0,60.7,1004.9,18,875,1.720,1.120,5.07
5.1500,-0.1199,2.2430,2.3985,3.4753,-1.282,8.292,-89.7,331.7,89.7,1004.6,15,1009,1.690,0.330,14.64
5.1550,-0.1199,2.2430,2.3985,3.4753,-1.530,8.288,-107.1,331.5,107.1,1004.4,25,1007,1.490,0.190,5.07
5.1600,-0.1199,2.2430,2.3985,3.4753,-1.679,8.285,-117.5,331.4,117.5,1004.3,71,971,1.530,0.150,5.07
5.1650,-0.1199,2.2430,2.3985,3.4753,-1.768,8.283,-123.8,331.3,123.8,1004.2,78,952,1.590,0.060,5.07
5.1700,-0.1199,2.2430,2.3985,3.4753,-1.822,8.282,-127.5,331.3,127.5,1004.2,84,948,1.520,0.340,5.07
5.1750,-0.0736,2.5065,2.3985,3.4753,-1.854,8.282,-129.8,331.3,129.8,1083.2,86,962,1.510,0.530,5.07
5.1800,-0.0736,2.5065,2.3985,3.4753,-1.873,8.282,-131.1,331.3,131.1,1083.2,85,1001,1.470,0.640,6.49
5.1850,-0.0736,2.5065,2.3083,3.9403,-1.930,8.237,-135.1,329.5,135.1,1081.4,84,1004,1.440,0.930,5.06
5.1900,-0.0736,2.5065,2.3083,3.9403,-1.964,8.210,-137.5,328.4,137.5,1080.3,84,1040,1.340,0.730,16.21
5.1950,-0.0736,2.5065,2.3083,3.9403,-1.984,8.193,-138.9,327.7,138.9,1079.7,86,1047,1.310,0.260,5.07
5.2000,-0.0736,2.5065,2.3083,3.9403,-1.996,8.184,-139.7,327.3,139.7,1079.3,90,1076,1.270,0.000,5.07
5.2050,-0.0736,2.5065,2.3083,3.9403,-2.003,8.178,-140.2,327.1,140.2,1079.1,87,1062,1.230,0.070,5.07
5.2100,-0.0736,2.5065,2.3083,3.9403,-2.008,8.174,-140.5,327.0,140.5,1078.9,83,1056,1.180,0.100,5.08
5.2150,-0.2141,2.6601,2.3083,3.9403,-2.010,8.172,-140.7,326.9,140.7,1124.9,79,1049,1.100,0.390,5.07
5.2200,-0.2141,2.6601,2.2040,4.2976,-2.012,8.171,-140.8,326.8,140.8,1124.9,73,1061,1.020,0.660,5.76
5.2250,-0.2141,2.6601,2.2040,4.2976,-2.461,7.454,-172.2,298.2,172.2,1096.2,72,1120,0.940,0.920,9.96
5.2300,-0.2141,2.6601,2.2040,4.2976,-2.730,7.024,-191.1,281.0,191.1,1079.0,73,1109,0.900,0.810,8.56
5.2350,-0.2141,2.6601,2.2040,4.2976,-2.891,6.766,-202.4,270.6,202.4,1068.6,76,1105,0.810,0.550,5.07
5.2400,-0.2141,2.6601,2.2040,4.2976,-2.988,6.611,-209.2,264.4,209.2,1062.5,101,1077,0.790,0.290,5.07
5.2450,-0.2141,2.6601,2.2040,4.2976,-3.046,6.518,-213.2,260.7,213.2,1058.7,115,1064,0.810,0.080,5.08
5.2500,-0.2141,2.6601,2.2040,4.2976,-3.081,6.462,-215.7,258.5,215.7,1056.5,118,1051,0.780,0.030,5.08
5.2550,-0.4679,2.6946,2.2040,4.2976,-3.102,6.429,-217.1,257.2,217.1,1065.5,112,1053,0.730,0.080,5.08
5.2600,-0.4679,2.6946,2.0110,4.6302,-3.115,6.409,-218.0,256.3,218.0,1064.7,100,1049,0.290,0.360,6.51
5.2650,-0.4679,2.6946,2.0110,4.6302,-3.122,6.889,-218.5,275.6,218.5,1083.9,98,1064,0.120,0.780,9.73
5.2700,-0.4679,2.6946,2.0110,4.6302,-3.127,7.177,-218.9,287.1,218.9,1095.5,100,1035,0.390,1.100,8.49
5.2750,-0.4679,2.6946,2.0110,4.6302,-3.129,7.350,-219.1,294.0,219.1,1102.4,103,1038,0.380,1.180,5.08
5.2800,-0.4679,2.6946,2.0110,4.6302,-3.131,7.454,-219.2,298.2,219.2,1106.5,114,1076,0.140,1.030,5.08
5.2850,-0.4679,2.6946,2.0110,4.6302,-3.132,7.516,-219.2,300.6,219.2,1109.0,123,1099,0.310,0.580,5.07
5.2900,-0.4679,2.6946,2.0110,4.6302,-3.132,7.554,-219.3,302.1,219.3,1110.5,134,1115,0.300,0.280,5.07
5.2950,-0.7112,2.6176,2.0110,4.6302,-3.133,7.576,-219.3,303.0,646.0,1088.3,142,1098,0.290,0.190,5.07
5.3000,-0.7112,2.6176,2.5713,3.8274,-3.133,7.589,-219.3,303.6,646.0,1088.9,157,1074,0.280,0.450,5.79
5.3050,-0.7112,2.6176,2.5713,3.8274,-3.984,7.329,-278.9,293.2,705.6,1078.4,455,1108,0.370,0.660,9.27
5.3100,-0.7112,2.6176,2.5713,3.8274,-4.494,7.173,-314.6,286.9,741.3,1072.2,569,1117,0.100,0.900,6.18
5.3150,-0.7112,2.6176,2.5713,3.8274,-4.800,7.079,-336.0,283.2,762.7,1068.4,570,1107,0.090,0.990,5.07
5.3200,-0.7112,2.6176,2.5713,3.8274,-4.984,7.023,-348.9,280.9,775.6,1066.2,551,1070,0.370,1.060,5.08
5.3250,-0.7112,2.6176,2.5713,3.8274,-5.094,6.989,-356.6,279.6,783.3,1064.8,555,1060,0.590,1.030,5.06
5.3300,-0.7112,2.6176,2.5713,3.8274,-5.160,6.969,-361.2,278.7,788.0,1064.0,615,1071,0.610,0.740,5.07
5.3350,-0.8194,2.4215,2.5713,3.8274,-5.200,6.956,-364.0,278.3,855.6,1004.7,658,1097,0.570,0.300,5.07
5.3400,-0.8194,2.4215,2.5713,3.8274,-5.224,6.949,-365.7,278.0,857.3,1004.4,646,1093,0.640,0.000,5.57
5.3450,-0.8194,2.4215,2.3203,4.1685,-5.238,6.945,-366.7,277.8,858.3,1004.2,654,1078,0.820,0.160,5.06
5.3500,-0.8194,2.4215,2.3203,4.1685,-5.515,6.897,-386.1,275.9,877.7,1002.4,753,993,0.520,0.240,8.93
5.3550,-0.8194,2.4215,2.3203,4.1685,-5.682,6.869,-397.7,274.8,889.4,1001.2,771,1017,0.190,0.680,9.11
5.3600,-0.8194,2.4215,2.3203,4.1685,-5.781,6.852,-404.7,274.1,896.3,1000.5,783,1041,0.040,0.720,5.08
5.3650,-0.8194,2.4215,2.3203,4.1685,-5.841,6.842,-408.9,273.7,900.5,1000.1,789,1032,0.010,0.810,5.07
5.3700,-0.8194,2.4215,2.3203,4.1685,-5.877,6.835,-411.4,273.4,903.0,999.9,804,1017,0.020,0.830,5.07
5.3750,-0.8194,2.4215,2.3203,4.1685,-5.899,6.832,-412.9,273.3,904.6,999.7,820,1003,0.040,0.730,5.07
5.3800,-0.7674,2.1535,2.3203,4.1685,-5.912,6.830,-413.8,273.2,874.3,919.2,827,1002,0.180,0.510,5.07
5.3850,-0.7674,2.1535,2.0201,4.4796,-5.919,6.828,-414.4,273.1,874.8,919.2,842,1011,0.340,0.190,5.80
5.3900,-0.7674,2.1535,2.0201,4.4796,-6.282,6.335,-439.7,253.4,900.2,899.5,849,959,0.520,0.180,10.88
5.3950,-0.7674,2.1535,2.0201,4.4796,-6.500,6.039,-455.0,241.6,915.4,887.6,859,915,0.640,0.180,7.74
5.4000,-0.7674,2.1535,2.0201,4.4796,-6.630,5.862,-464.1,234.5,924.6,880.5,884,922,0.590,0.340,5.06
5.4050,-0.7674,2.1535,2.0201,4.4796,-6.709,5.755,-469.6,230.2,930.1,876.3,943,905,0.380,0.500,5.07
5.4100,-0.7674,2.1535,2.0201,4.4796,-6.756,5.691,-472.9,227.6,933.4,873.7,968,904,0.140,0.660,5.07
5.4150,-0.7674,2.1535,2.0201,4.4796,-6.784,5.653,-474.9,226.1,935.3,872.2,988,897,0.120,0.760,5.07
5.4200,-0.5748,1.8174,2.0201,4.4796,-6.801,5.630,-476.1,225.2,820.9,770.4,990,892,0.280,0.820,5.07
5.4250,-0.5748,1.8174,1.6616,4.7654,-6.811,5.616,-476.8,224.6,821.7,769.9,993,894,0.370,0.730,6.32
5.4300,-0.5748,1.8174,1.6616,4.7654,-7.310,5.205,-511.7,208.2,856.5,753.4,934,819,0.400,0.300,9.67
5.4350,-0.5748,1.8174,1.6616,4.7654,-7.609,4.958,-532.6,198.3,877.5,743.5,919,787,0.080,0.030,9.58
5.4400,-0.5748,1.8174,1.6616,4.7654,-7.788,4.810,-545.2,192.4,890.0,737.6,933,789,0.070,0.140,5.07
5.4450,-0.5748,1.8174,1.6616,4.7654,-7.896,4.721,-552.7,188.9,897.6,734.1,948,772,0.140,0.180,5.07
5.4500,-0.5748,1.8174,1.6616,4.7654,-7.960,4.668,-557.2,186.7,902.1,731.9,944,745,0.100,0.020,5.06
5.4550,-0.4044,1.4421,1.6616,4.7654,-7.999,4.636,-559.9,185.4,559.9,618.1,950,737,0.000,0.100,5.07
5.4600,-0.4044,1.4421,1.6616,4.7654,-8.022,4.617,-561.6,184.7,561.6,617.3,952,743,0.160,0.220,5.50
5.4650,-0.4044,1.4421,1.2599,4.9789,-8.260,3.755,-578.2,150.2,578.2,582.8,905,724,0.860,0.250,5.08
5.4700,-0.4044,1.4421,1.2599,4.9789,-8.403,3.238,-588.2,129.5,588.2,562.1,670,646,0.400,0.550,15.31
5.4750,-0.4044,1.4421,1.2599,4.9789,-8.488,2.927,-594.2,117.1,594.2,549.7,694,632,0.830,0.730,5.07
5.4800,-0.4044,1.4421,1.2599,4.9789,-8.540,2.741,-597.8,109.6,597.8,542.3,678,612,0.770,0.720,5.07
5.4850,-0.4044,1.4421,1.2599,4.9789,-8.571,2.629,-599.9,105.2,599.9,537.8,658,583,0.640,0.740,5.09
5.4900,-0.4044,1.4421,1.2599,4.9789,-8.589,2.562,-601.2,102.5,601.2,535.1,673,548,0.570,0.730,5.05
5.4950,-0.3909,1.0328,1.2599,4.9789,-8.600,2.522,-602.0,100.9,602.0,410.7,673,549,0.510,0.650,5.07
5.5000,-0.3909,1.0328,1.2599,4.9789,-8.607,2.498,-602.5,99.9,602.5,409.8,651,582,0.300,0.410,5.65
5.5050,-0.3909,1.0328,0.8425,5.3778,-8.656,2.349,-605.9,94.0,605.9,403.8,657,585,0.190,0.010,5.06
5.5100,-0.3909,1.0328,0.8425,5.3778,-8.685,2.260,-607.9,90.4,607.9,400.2,561,451,0.010,0.040,14.31
5.5150,-0.3909,1.0328,0.8425,5.3778,-8.702,2.207,-609.2,88.3,609.2,398.1,551,467,0.250,0.140,5.07
5.5200,-0.3909,1.0328,0.8425,5.3778,-8.713,2.174,-609.9,87.0,609.9,396.8,557,469,0.230,0.230,5.08
5.5250,-0.3909,1.0328,0.8425,5.3778,-8.719,2.155,-610.3,86.2,610.3,396.0,567,442,0.140,0.200,5.07
5.5300,-0.3909,1.0328,0.8425,5.3778,-8.723,2.144,-610.6,85.7,610.6,395.6,563,389,0.050,0.070,5.08
5.5350,-0.6115,0.6259,0.8425,5.3778,-8.725,2.137,-610.8,85.5,977.6,85.5,553,381,0.000,0.040,5.08
5.5400,-0.6115,0.6259,0.8425,5.3778,-8.727,2.132,-610.9,85.3,977.7,85.3,538,403,0.070,0.040,6.46
5.5450,-0.6115,0.6259,0.3765,5.5097,-8.772,1.459,-614.1,58.3,980.9,58.3,531,397,0.280,0.230,5.07
5.5500,-0.6115,0.6259,0.3765,5.5097,-8.800,1.054,-616.0,42.2,982.8,42.2,863,86,0.070,0.100,14.56
5.5550,-0.6115,0.6259,0.3765,5.5097,-8.816,0.812,-617.1,32.5,984.0,32.5,836,97,0.000,0.230,5.08
5.5600,-0.6115,0.6259,0.3765,5.5097,-8.826,0.666,-617.8,26.6,984.7,26.6,821,99,0.200,0.170,5.07
5.5650,-0.6115,0.6259,0.3765,5.5097,-8.832,0.579,-618.2,23.1,985.1,23.1,833,91,0.360,0.180,5.07
5.5700,-0.6115,0.6259,0.3765,5.5097,-8.835,0.526,-618.5,21.0,985.3,21.0,856,71,0.510,0.210,5.08
5.5750,-0.9646,0.2466,0.3765,5.5097,-8.837,0.495,-618.6,19.8,1197.4,19.8,862,65,0.620,0.220,5.07
5.5800,-0.9646,0.2466,0.3765,5.5097,-8.839,0.476,-618.7,19.0,1197.5,19.0,807,65,0.920,0.230,5.95
5.5850,-0.9646,0.2466,-0.0868,5.5401,-9.018,-0.207,-631.3,-8.3,1210.1,-8.3,987,68,1.590,0.210,8.24
5.5900,-0.9646,0.2466,-0.0868,5.5401,-9.126,-0.616,-638.8,-24.7,1217.6,-24.7,987,64,0.860,0.210,8.66
5.5950,-0.9646,0.2466,-0.0868,5.5401,-9.191,-0.862,-643.4,-34.5,1222.1,-34.5,978,57,1.270,0.170,5.07
5.6000,-0.9646,0.2466,-0.0868,5.5401,-9.230,-1.010,-646.1,-40.4,1224.9,-40.4,1038,36,1.070,0.160,5.08
5.6050,-0.9646,0.2466,-0.0868,5.5401,-9.253,-1.098,-647.7,-43.9,1226.5,-43.9,1029,19,1.030,0.180,5.08
5.6100,-0.9646,0.2466,-0.0868,5.5401,-9.267,-1.151,-648.7,-46.1,1227.5,-46.1,1056,8,1.430,0.190,5.07
5.6150,-1.2968,-0.0507,-0.0868,5.5401,-9.276,-1.183,-649.3,-47.3,1427.4,-47.3,1074,4,1.360,0.180,5.08
5.6200,-1.2968,-0.0507,-0.0868,5.5401,-9.281,-1.202,-649.6,-48.1,1427.8,-48.1,1089,0,1.820,0.160,5.49
5.6250,-1.2968,-0.0507,-0.5672,5.4732,-9.776,-1.975,-684.3,-79.0,1462.4,-79.0,1138,-1,2.580,0.150,5.07
5.6300,-1.2968,-0.0507,-0.5672,5.4732,-10.073,-2.438,-705.1,-97.5,1483.2,-97.5,1284,-5,1.860,0.070,14.14
5.6350,-1.2968,-0.0507,-0.5672,5.4732,-10.252,-2.716,-717.6,-108.7,1495.7,-108.7,1317,-9,1.700,0.040,5.08
5.6400,-1.2968,-0.0507,-0.5672,5.4732,-10.359,-2.883,-725.1,-115.3,1503.2,-115.3,1362,-29,1.510,0.000,5.07
5.6450,-1.2968,-0.0507,-0.5672,5.4732,-10.423,-2.983,-729.6,-119.3,1507.7,-119.3,1361,-37,1.530,0.020,5.07
5.6500,-1.2968,-0.0507,-0.5672,5.4732,-10.461,-3.043,-732.3,-121.7,1510.4,-121.7,1382,-40,1.760,0.060,5.07
5.6550,-1.3561,-0.2443,-0.5672,5.4732,-10.484,-3.079,-733.9,-123.2,1547.6,-123.2,1408,-44,2.070,0.120,5.07
5.6600,-1.3561,-0.2443,-0.5672,5.4732,-10.498,-3.101,-734.9,-124.0,1548.6,-124.0,1422,-58,2.130,0.150,6.23
5.6650,-1.3561,-0.2443,-1.0845,5.3047,-10.551,-4.502,-738.6,-180.1,1552.3,-180.1,1425,-62,2.240,0.160,5.07
5.6700,-1.3561,-0.2443,-1.0845,5.3047,-10.583,-5.342,-740.8,-213.7,1554.5,-213.7,1490,-82,1.770,0.190,14.04
5.6750,-1.3561,-0.2443,-1.0845,5.3047,-10.602,-5.846,-742.2,-233.8,1555.8,-233.8,1480,-87,1.550,0.310,5.07
5.6800,-1.3561,-0.2443,-1.0845,5.3047,-10.614,-6.149,-743.0,-245.9,1556.6,-245.9,1499,-131,1.850,0.420,5.08
5.6850,-1.3561,-0.2443,-1.0845,5.3047,-10.621,-6.330,-743.5,-253.2,1557.1,-253.2,1515,-160,2.150,0.390,5.07
5.6900,-1.3561,-0.2443,-1.0845,5.3047,-10.625,-6.439,-743.7,-257.6,1557.4,-257.6,1526,-182,2.200,0.420,5.07
5.6950,-1.1071,-0.4152,-1.0845,5.3047,-10.627,-6.504,-743.9,-260.2,1408.2,-260.2,1523,-184,2.090,0.480,5.07
5.7000,-1.1071,-0.4152,-1.0845,5.3047,-10.629,-6.544,-744.0,-261.7,1408.3,-261.7,1544,-188,1.860,0.550,5.58
5.7050,-1.1071,-0.4152,-1.6444,4.9546,-10.585,-7.418,-740.9,-296.7,1405.2,-296.7,1542,-191,1.080,0.620,5.08
5.7100,-1.1071,-0.4152,-1.6444,4.9546,-10.559,-7.942,-739.1,-317.7,1403.4,-317.7,1458,-226,1.170,0.620,15.23
