t_s,imu1_roll_deg,cmd_roll_erpm,imu1_pitch_deg,cmd_pitch_erpm,imu2_roll_deg,imu2_pitch_deg,motor_roll_erpm,motor_pitch_erpm,motor_roll_pos_deg,motor_pitch_pos_deg,motor_roll_amps,motor_pitch_amps,dt_ms
4.400,0.5982,-358.9,-1.4190,-425.7,-0.1636,8.3966,-343,-423,-77.14,-317.14,1.600,0.840,20.08
4.420,0.5982,-358.9,-1.4190,-425.7,-0.1636,8.3966,-390,-432,-80.00,-320.00,1.540,1.140,20.07
4.440,0.6637,-398.2,-1.3173,-395.2,-0.1793,8.3978,-380,-414,-80.00,-322.86,1.440,1.200,20.08
4.460,0.6637,-398.2,-1.3173,-395.2,-0.1793,8.3978,-389,-413,-82.86,-325.71,1.510,1.040,20.08
4.480,0.7971,-478.2,-1.3100,-393.0,-0.1793,8.3978,-414,-393,-85.71,-325.71,1.430,0.640,20.07
4.500,0.7971,-478.2,-1.3100,-393.0,-0.2108,8.4003,-424,-416,-88.57,-328.57,1.130,0.400,20.07
4.520,0.7971,-478.2,-1.3100,-393.0,-0.2108,8.4003,-450,-401,-91.43,-331.43,0.860,0.420,20.07
4.540,0.8181,-490.9,-1.1613,-348.4,-0.2338,8.3894,-466,-391,-91.43,-334.29,0.880,0.660,20.08
4.560,0.8181,-490.9,-1.1613,-348.4,-0.2338,8.3894,-460,-393,-97.14,-337.14,1.200,1.000,20.07
4.580,0.8941,-536.5,-1.1506,-345.2,-0.2338,8.3894,-441,-357,-97.14,-337.14,1.780,1.140,20.08
4.600,0.8941,-536.5,-1.1506,-345.2,-0.2237,8.3921,-437,-340,-100.00,-340.00,2.020,0.980,20.07
4.620,0.8941,-536.5,-1.1506,-345.2,-0.2237,8.3921,-511,-355,-105.71,-342.86,2.170,0.810,20.08
4.640,0.9685,-581.1,-1.0829,-324.9,-0.1983,8.3933,-492,-338,-105.71,-342.86,1.850,0.550,20.08
4.660,0.9685,-581.1,-1.0829,-324.9,-0.1983,8.3933,-531,-337,-111.43,-345.71,1.580,0.340,20.08
4.680,0.9668,-580.1,-1.0405,-312.2,-0.1983,8.3933,-571,-326,-114.29,-348.57,1.750,0.380,20.08
4.700,0.9668,-580.1,-1.0405,-312.2,-0.1983,8.3933,-586,-337,-117.14,-348.57,2.010,0.490,20.08
4.720,0.9668,-580.1,-1.0405,-312.2,-0.1983,8.3933,-581,-341,-120.00,-351.43,2.090,0.790,20.08
4.740,1.0485,-629.1,-1.1198,-335.9,-0.2043,8.3969,-588,-303,-122.86,-354.29,1.680,1.020,20.08
4.760,1.0485,-629.1,-1.1198,-335.9,-0.2043,8.3969,-596,-307,-128.57,-354.29,1.290,1.120,20.08
4.780,1.0843,-650.6,-1.1245,-337.3,-0.2043,8.3969,-626,-301,-131.43,-357.14,1.440,1.140,20.07
4.800,1.0843,-650.6,-1.1245,-337.3,-0.2333,8.3897,-641,-346,-134.29,-360.00,1.860,0.870,20.08
4.820,1.0843,-650.6,-1.1245,-337.3,-0.2333,8.3897,-617,-350,-137.14,-360.00,2.150,0.510,20.09
4.840,1.0369,-622.1,-1.1552,-346.5,-0.2237,8.3921,-625,-340,-140.00,-362.86,1.890,0.300,20.09
4.860,1.0369,-622.1,-1.1552,-346.5,-0.2237,8.3921,-644,-334,-145.71,-365.71,1.620,0.380,20.08
4.880,1.1032,-661.9,-1.0885,-326.6,-0.2237,8.3921,-638,-331,-148.57,-365.71,1.960,0.610,20.08
4.900,1.1032,-661.9,-1.0885,-326.6,-0.2116,8.3848,-618,-367,-151.43,-368.57,2.330,0.740,20.07
4.920,1.1032,-661.9,-1.0885,-326.6,-0.2116,8.3848,-666,-336,-157.14,-371.43,2.570,0.970,20.10
4.940,1.1268,-676.1,-1.1217,-336.5,-0.2055,8.3812,-637,-327,-157.14,-371.43,2.090,0.970,20.09
4.960,1.1268,-676.1,-1.1217,-336.5,-0.2055,8.3812,-635,-331,-162.86,-374.29,1.860,1.080,20.08
4.980,1.2126,-727.6,-1.1444,-343.3,-0.2055,8.3812,-641,-322,-165.71,-377.14,2.320,0.810,20.08
5.000,1.2126,-727.6,-1.1444,-343.3,-0.1954,8.3839,-676,-352,-171.43,-377.14,2.630,0.560,20.07
5.020,1.2126,-727.6,-1.1444,-343.3,-0.1954,8.3839,-699,-335,-174.29,-380.00,2.420,0.320,20.07
5.040,1.3804,-828.2,-1.2463,-373.9,-0.2055,8.3812,-704,-353,-177.14,-382.86,1.840,0.330,20.07
5.060,1.3804,-828.2,-1.2463,-373.9,-0.2055,8.3812,-722,-354,-182.86,-385.71,2.180,0.610,20.07
5.080,1.5372,-922.3,-1.2786,-383.6,-0.2055,8.3812,-788,-361,-188.57,-385.71,2.780,0.840,20.09
5.100,1.5372,-922.3,-1.2786,-383.6,-0.2055,8.3812,-781,-381,-191.43,-388.57,2.560,1.060,20.08
5.120,1.5751,-945.1,-1.1914,-357.4,-0.2055,8.3812,-879,-360,-197.14,-391.43,2.220,1.080,20.08
5.140,1.5751,-945.1,-1.1914,-357.4,-0.1990,8.3778,-893,-383,-202.86,-391.43,2.640,0.920,20.07
5.160,1.5751,-945.1,-1.1914,-357.4,-0.1990,8.3778,-931,-379,-208.57,-394.29,2.870,0.690,20.08
5.180,1.7756,-1065.4,-1.1218,-336.6,-0.1990,8.3778,-918,-345,-214.29,-397.14,2.320,0.430,20.07
5.200,1.7756,-1065.4,-1.1218,-336.6,-0.1995,8.3775,-933,-367,-217.14,-400.00,2.560,0.350,20.07
5.220,1.8759,-1125.5,-1.1505,-345.1,-0.1995,8.3775,-1045,-338,-225.71,-400.00,3.000,0.550,20.07
5.240,1.8759,-1125.5,-1.1505,-345.1,-0.2091,8.3751,-1038,-345,-228.57,-402.86,2.360,0.750,20.07
5.260,1.8759,-1125.5,-1.1505,-345.1,-0.2091,8.3751,-1119,-364,-237.14,-405.71,2.760,1.090,20.08
5.280,1.9657,-1179.4,-1.2274,-368.2,-0.2091,8.3751,-1115,-325,-242.86,-405.71,2.950,1.230,20.08
5.300,1.9657,-1179.4,-1.2274,-368.2,-0.2152,8.3788,-1110,-322,-248.57,-408.57,2.410,1.200,20.07
5.320,1.9320,-1159.2,-1.1465,-344.0,-0.2152,8.3788,-1165,-347,-257.14,-411.43,3.020,0.970,20.07
5.340,1.9320,-1159.2,-1.1465,-344.0,-0.2208,8.3827,-1185,-385,-262.86,-411.43,2.690,0.660,20.07
5.360,1.9320,-1159.2,-1.1465,-344.0,-0.2208,8.3827,-1157,-354,-271.43,-414.29,2.650,0.520,20.07
5.380,2.0251,-1215.1,-1.0328,-309.8,-0.2208,8.3827,-1150,-324,-277.14,-417.14,3.200,0.540,20.08
5.400,2.0251,-1215.1,-1.0328,-309.8,-0.2208,8.3827,-1144,-353,-282.86,-420.00,2.560,0.830,20.08
5.420,2.1027,-1261.6,-1.0268,-308.1,-0.2208,8.3827,-1209,-314,-291.43,-420.00,3.030,1.020,20.07
5.440,2.1027,-1261.6,-1.0268,-308.1,-0.2208,8.3827,-1199,-330,-297.14,-422.86,2.830,1.250,20.06
5.460,2.1027,-1261.6,-1.0268,-308.1,-0.2208,8.3827,-1239,-301,-305.71,-425.71,2.810,1.340,20.07
5.480,2.1717,-1303.0,-0.9846,0.0,-0.2208,8.3827,-1223,-299,-308.57,-425.71,3.410,1.270,20.08
5.500,2.1717,-1303.0,-0.9846,0.0,-0.2111,8.3851,-1224,-293,-317.14,-428.57,2.960,1.260,20.09
5.520,2.3158,-1389.5,-1.0612,-318.4,-0.2111,8.3851,-1268,-41,-328.57,-428.57,3.620,0.680,20.09
5.540,2.3158,-1389.5,-1.0612,-318.4,-0.2015,8.3875,-1273,-29,-331.43,-428.57,3.330,0.820,20.07
5.560,2.3158,-1389.5,-1.0612,-318.4,-0.2015,8.3875,-1329,-288,-342.86,-431.43,3.950,0.850,20.07
5.580,2.3077,-1384.6,-1.1447,-343.4,-0.2015,8.3875,-1341,-289,-345.71,-431.43,4.050,0.580,20.09
5.600,2.3077,-1384.6,-1.1447,-343.4,-0.1958,8.3836,-1353,-287,-357.14,-434.29,4.020,0.610,20.08
