t_s,imu1_roll_deg,cmd_roll_erpm,imu1_pitch_deg,cmd_pitch_erpm,imu2_roll_deg,imu2_pitch_deg,motor_roll_erpm,motor_pitch_erpm,motor_roll_pos_deg,motor_pitch_pos_deg,motor_roll_amps,motor_pitch_amps,dt_ms
4.480,-1.6595,995.7,0.5206,0.0,-2.6183,1.2158,961,0,-5.71,-234.29,0.120,0.050,20.07
4.500,-1.6595,995.7,0.5206,0.0,-3.1373,1.3139,916,0,-2.86,-234.29,0.030,0.060,20.07
4.520,-1.6595,995.7,0.5206,0.0,-3.1373,1.3139,910,0,5.71,-234.29,0.870,0.060,20.07
4.540,-1.7804,1068.3,0.6561,0.0,-3.6300,1.4240,920,0,8.57,-234.29,0.800,0.070,20.07
4.560,-1.7804,1068.3,0.6561,0.0,-3.6300,1.4240,928,0,17.14,-234.29,0.700,0.050,20.07
4.580,-1.8885,1133.1,0.8014,0.0,-3.6300,1.4240,997,0,20.00,-234.29,1.620,0.050,20.07
4.600,-1.8885,1133.1,0.8014,0.0,-4.0857,1.5273,1021,0,25.71,-234.29,1.580,0.070,20.07
4.620,-1.8885,1133.1,0.8014,0.0,-4.0857,1.5273,1086,-1,34.29,-234.29,1.360,0.070,20.07
4.640,-1.9047,1142.8,0.9470,0.0,-4.5059,1.5949,1090,-2,37.14,-234.29,2.010,0.080,20.08
4.660,-1.9047,1142.8,0.9470,0.0,-4.5059,1.5949,1100,0,45.71,-234.29,1.650,0.070,20.07
4.680,-1.7847,1070.8,0.9941,0.0,-4.5059,1.5949,1102,-1,51.43,-234.29,1.620,0.070,20.09
4.700,-1.7847,1070.8,0.9941,0.0,-4.5894,1.5016,1122,0,57.14,-234.29,2.070,0.060,20.07
4.720,-1.7847,1070.8,0.9941,0.0,-4.5894,1.5016,1063,0,65.71,-234.29,1.460,0.070,20.06
4.740,-1.5492,929.5,0.9812,0.0,-4.9066,1.5487,1074,0,68.57,-234.29,1.690,0.060,20.07
4.760,-1.5492,929.5,0.9812,0.0,-4.9066,1.5487,1072,0,77.14,-234.29,1.790,0.060,20.07
4.780,-1.2512,750.7,0.9788,0.0,-4.9066,1.5487,954,0,82.86,-234.29,1.170,0.050,20.07
4.800,-1.2512,750.7,0.9788,0.0,-5.1669,1.6418,952,0,85.71,-234.29,1.610,0.070,20.07
4.820,-1.2512,750.7,0.9788,0.0,-5.1669,1.6418,795,0,91.43,-234.29,1.730,0.080,20.06
4.840,-0.9826,589.6,0.9860,0.0,-5.2887,1.7476,766,0,94.29,-234.29,1.330,0.060,20.08
4.860,-0.9826,589.6,0.9860,0.0,-5.2887,1.7476,709,0,100.00,-234.29,1.420,0.070,20.07
4.880,-0.7845,470.7,1.0388,311.6,-5.2887,1.7476,592,0,102.86,-234.29,2.070,0.060,20.07
4.900,-0.7845,470.7,1.0388,311.6,-5.3572,1.8930,592,0,105.71,-234.29,2.360,0.060,20.07
4.920,-0.7845,470.7,1.0388,311.6,-5.3572,1.8930,487,150,111.43,-231.43,2.050,0.480,20.07
4.940,-0.7226,433.6,1.1979,359.4,-5.0396,1.7964,494,178,111.43,-231.43,1.750,0.540,20.08
4.960,-0.7226,433.6,1.1979,359.4,-5.0396,1.7964,482,266,117.14,-228.57,1.650,0.200,20.07
4.980,-0.6583,395.0,1.3005,390.2,-5.0396,1.7964,427,291,117.14,-228.57,1.930,0.020,20.07
5.000,-0.6583,395.0,1.3005,390.2,-5.0170,1.9799,412,318,120.00,-225.71,2.330,0.200,20.07
5.020,-0.5383,323.0,1.3194,395.8,-5.0170,1.9799,383,360,122.86,-222.86,2.530,0.040,20.07
5.040,-0.5383,323.0,1.3194,395.8,-4.9136,2.1603,415,377,125.71,-222.86,2.470,0.070,20.09
5.060,-0.5383,323.0,1.3194,395.8,-4.9136,2.1603,349,418,128.57,-220.00,2.200,0.410,20.08
5.080,-0.3505,-0.0,1.2631,378.9,-4.9136,2.1603,333,365,128.57,-217.14,1.900,0.670,20.07
5.100,-0.3505,-0.0,1.2631,378.9,-4.6573,2.2791,317,361,131.43,-214.29,1.700,0.750,20.09
5.120,-0.0674,-0.0,1.1353,340.6,-4.6573,2.2791,42,412,131.43,-211.43,1.340,0.440,20.07
5.140,-0.0674,-0.0,1.1353,340.6,-4.2758,2.3672,39,376,131.43,-211.43,1.460,0.020,20.09
5.160,-0.0674,-0.0,1.1353,340.6,-4.2758,2.3672,21,325,131.43,-208.57,1.440,0.230,20.08
5.180,0.2012,-0.0,1.0043,301.3,-4.2758,2.3672,12,330,131.43,-205.71,1.470,0.030,20.09
5.200,0.2012,-0.0,1.0043,301.3,-3.8451,2.3563,5,312,131.43,-205.71,1.480,0.120,20.08
5.220,0.5523,-331.4,0.8346,0.0,-3.8451,2.3563,1,346,131.43,-202.86,1.520,0.340,20.08
5.240,0.5523,-331.4,0.8346,0.0,-3.3321,2.3645,1,308,131.43,-202.86,1.530,0.550,20.09
5.260,0.5523,-331.4,0.8346,0.0,-3.3321,2.3645,-203,48,128.57,-200.00,0.650,0.400,20.09
5.280,0.9905,-594.3,0.6408,0.0,-3.3321,2.3645,-208,27,128.57,-200.00,0.410,0.670,20.08
5.300,0.9905,-594.3,0.6408,0.0,-2.8072,2.4100,-243,27,128.57,-200.00,0.380,0.650,20.07
5.320,1.3964,-837.9,0.4696,0.0,-2.8072,2.4100,-450,24,122.86,-200.00,0.070,0.610,20.08
5.340,1.3964,-837.9,0.4696,0.0,-2.2322,2.4577,-499,24,122.86,-200.00,0.730,0.030,20.09
5.360,1.3964,-837.9,0.4696,0.0,-2.2322,2.4577,-694,16,117.14,-200.00,0.230,0.570,20.07
5.380,1.7102,-1026.1,0.3480,0.0,-2.2322,2.4577,-747,14,114.29,-200.00,0.330,0.560,20.08
5.400,1.7102,-1026.1,0.3480,0.0,-3.8228,2.7807,-780,9,108.57,-200.00,0.220,0.540,20.07
5.420,1.8897,-1133.8,0.3272,0.0,-3.8228,2.7807,-975,5,102.86,-200.00,0.350,0.540,20.07
5.440,1.8897,-1133.8,0.3272,0.0,-3.1304,2.8448,-1006,3,97.14,-200.00,0.050,0.540,20.08
5.460,1.8897,-1133.8,0.3272,0.0,-3.1304,2.8448,-1090,0,91.43,-200.00,0.120,0.550,20.07
5.480,2.0273,-1216.4,0.4066,0.0,-3.1304,2.8448,-1115,0,85.71,-200.00,0.450,0.540,20.08
5.500,2.0273,-1216.4,0.4066,0.0,-2.4136,2.8900,-1115,0,80.00,-200.00,0.180,0.550,20.08
5.520,2.1493,-1289.6,0.4980,0.0,-2.4136,2.8900,-1166,0,71.43,-200.00,0.080,0.550,20.07
5.540,2.1493,-1289.6,0.4980,0.0,-1.6898,2.9277,-1174,0,65.71,-200.00,0.130,0.550,20.07
5.560,2.1493,-1289.6,0.4980,0.0,-1.6898,2.9277,-1228,0,57.14,-200.00,0.390,0.560,20.06
5.580,2.2680,-1360.8,0.5619,0.0,-1.6898,2.9277,-1237,0,51.43,-200.00,0.150,0.550,20.07
5.600,2.2680,-1360.8,0.5619,0.0,-1.0052,2.9420,-1240,0,42.86,-200.00,0.470,0.560,20.07
5.620,2.3889,-1433.4,0.5560,0.0,-1.0052,2.9420,-1329,0,34.29,-200.00,0.210,0.580,20.07
5.640,2.3889,-1433.4,0.5560,0.0,-0.3724,2.9591,-1309,0,28.57,-200.00,0.450,0.560,20.07
5.660,2.3889,-1433.4,0.5560,0.0,-0.3724,2.9591,-1325,0,20.00,-200.00,0.740,0.560,20.07
5.680,2.5191,-1511.5,0.5316,0.0,-0.3724,2.9591,-1323,0,14.29,-200.00,0.850,0.550,20.07
5.700,2.5191,-1511.5,0.5316,0.0,0.2287,2.9842,-1362,0,5.71,-200.00,1.450,0.570,20.08
5.720,2.5473,-1528.4,0.5305,0.0,0.2287,2.9842,-1445,0,-5.71,-200.00,1.090,0.560,20.07
5.740,2.5473,-1528.4,0.5305,0.0,0.7817,3.0290,-1447,0,-8.57,-200.00,1.650,0.550,20.09
5.760,2.5473,-1528.4,0.5305,0.0,0.7817,3.0290,-1487,0,-22.86,-200.00,1.250,0.560,20.04
5.780,2.4284,-1457.1,0.5732,0.0,0.7817,3.0290,-1484,1,-25.71,-200.00,1.910,0.570,20.07
5.800,2.4284,-1457.1,0.5732,0.0,1.2756,3.0777,-1497,0,-37.14,-200.00,1.410,0.550,20.08
5.820,2.1358,-1281.5,0.6990,0.0,1.2756,3.0777,-1446,0,-45.71,-200.00,1.810,0.550,20.07
5.840,2.1358,-1281.5,0.6990,0.0,1.6754,3.1651,-1460,0,-51.43,-200.00,1.280,0.550,20.07
5.860,2.1358,-1281.5,0.6990,0.0,1.6754,3.1651,-1315,0,-60.00,-200.00,1.700,0.540,20.07
5.880,1.7007,-1020.4,0.8823,0.0,1.6754,3.1651,-1309,0,-68.57,-200.00,1.160,0.550,20.06
5.900,1.7007,-1020.4,0.8823,0.0,1.9600,3.2870,-1303,1,-74.29,-200.00,1.530,0.520,20.07
5.920,1.2270,-736.2,1.1367,341.0,1.9600,3.2870,-1085,0,-82.86,-200.00,1.240,0.540,20.07
5.940,1.2270,-736.2,1.1367,341.0,2.1138,3.4171,-1060,0,-85.71,-200.00,1.020,0.530,20.07
5.960,1.2270,-736.2,1.1367,341.0,2.1138,3.4171,-789,219,-94.29,-197.14,1.450,0.800,20.06
5.980,0.8139,-488.4,1.4058,421.7,2.1138,3.4171,-776,262,-94.29,-197.14,1.590,0.760,20.06
6.000,0.8139,-488.4,1.4058,421.7,2.0996,3.5615,-731,289,-100.00,-194.29,1.130,0.410,20.07
6.020,0.4862,-0.0,1.6152,484.6,2.0996,3.5615,-500,428,-102.86,-191.43,1.260,0.000,20.07
6.040,0.4862,-0.0,1.6152,484.6,1.9449,3.6959,-471,366,-105.71,-191.43,1.850,0.120,20.07
6.060,0.4862,-0.0,1.6152,484.6,1.9449,3.6959,-73,432,-105.71,-188.57,1.650,0.160,20.07
6.080,0.1305,-0.0,1.7705,531.1,1.9449,3.6959,-72,466,-105.71,-185.71,1.840,0.490,20.06
6.100,0.1305,-0.0,1.7705,531.1,1.6370,3.8105,-39,501,-108.57,-182.86,1.800,0.690,20.07
6.120,-0.2302,-0.0,1.8607,558.2,1.6370,3.8105,-20,531,-108.57,-180.00,1.930,0.720,20.07
6.140,-0.2302,-0.0,1.8607,558.2,1.2169,3.9136,-10,516,-108.57,-177.14,1.950,0.290,20.07
6.160,-0.2302,-0.0,1.8607,558.2,1.2169,3.9136,-6,545,-108.57,-174.29,2.020,0.020,20.09
6.180,-0.6409,384.6,1.9006,570.2,1.2169,3.9136,-4,523,-108.57,-171.43,1.990,0.190,20.07
6.200,-0.6409,384.6,1.9006,570.2,0.7463,4.0191,-3,535,-108.57,-168.57,1.990,0.580,20.08
6.220,-0.1364,-0.0,1.6764,502.9,0.7463,4.0191,215,564,-105.71,-162.86,0.790,0.910,20.07
6.240,-0.1364,-0.0,1.6764,502.9,0.2425,4.1095,248,557,-105.71,-162.86,0.200,0.650,20.09
6.260,-0.1364,-0.0,1.6764,502.9,0.2425,4.1095,12,494,-105.71,-157.14,0.840,0.110,20.09
6.280,-0.1249,-0.0,1.4943,448.3,0.2425,4.1095,15,483,-105.71,-157.14,0.740,0.100,20.08
6.300,-0.1249,-0.0,1.4943,448.3,-0.2702,4.1755,3,520,-105.71,-151.43,0.730,0.370,20.08
6.320,-0.6393,383.6,1.3769,413.1,-0.2702,4.1755,0,476,-105.71,-148.57,0.700,0.690,20.07
6.340,-0.6393,383.6,1.3769,413.1,-0.7383,4.1719,0,444,-105.71,-148.57,0.700,0.990,20.08
6.360,-0.6393,383.6,1.3769,413.1,-0.7383,4.1719,236,453,-102.86,-142.86,0.040,0.650,20.09
6.380,-1.1539,692.4,1.2164,364.9,-0.7383,4.1719,276,467,-102.86,-142.86,0.200,0.070,20.09
6.400,-1.1539,692.4,1.2164,364.9,-1.2002,4.1404,261,436,-100.00,-140.00,0.390,0.080,20.10
6.420,-1.5777,946.6,1.0197,305.9,-1.2002,4.1404,536,358,-97.14,-137.14,0.570,0.060,20.07
6.440,-1.5777,946.6,1.0197,305.9,-1.6542,4.1103,568,363,-94.29,-137.14,0.240,0.280,20.08
6.460,-1.5777,946.6,1.0197,305.9,-1.6542,4.1103,832,369,-85.71,-134.29,0.160,0.530,20.08
6.480,-1.8166,1090.0,0.8144,0.0,-1.6542,4.1103,853,332,-85.71,-131.43,0.620,0.630,20.07
6.500,-1.8166,1090.0,0.8144,0.0,-2.1141,4.0792,893,330,-80.00,-131.43,0.650,0.810,20.08
6.520,-1.8552,1113.1,0.5967,0.0,-2.1141,4.0792,1027,58,-71.43,-128.57,0.060,0.380,20.07
6.540,-1.8552,1113.1,0.5967,0.0,-1.2240,4.1567,1062,32,-65.71,-128.57,0.480,0.600,20.08
6.560,-1.8552,1113.1,0.5967,0.0,-1.2240,4.1567,1102,15,-57.14,-128.57,0.390,0.620,20.08
6.580,-1.7564,1053.8,0.4068,0.0,-1.2240,4.1567,1097,11,-54.29,-128.57,0.150,0.620,20.09
6.600,-1.7564,1053.8,0.4068,0.0,-1.1740,4.1753,1099,6,-48.57,-128.57,0.440,0.620,20.09
6.620,-1.5736,944.2,0.2722,0.0,-1.1740,4.1753,1058,2,-40.00,-128.57,0.230,0.610,20.07
6.640,-1.5736,944.2,0.2722,0.0,-1.4032,4.1320,1064,0,-34.29,-128.57,0.000,0.630,20.08
6.660,-1.5736,944.2,0.2722,0.0,-1.4032,4.1320,977,0,-28.57,-128.57,0.480,0.620,20.09
6.680,-1.3663,819.8,0.1626,0.0,-1.4032,4.1320,999,0,-25.71,-128.57,0.060,0.620,20.08
6.700,-1.3663,819.8,0.1626,0.0,-1.8208,4.0413,963,0,-20.00,-128.57,0.180,0.620,20.09
6.720,-1.2533,752.0,0.0679,0.0,-1.8208,4.0413,827,0,-11.43,-128.57,0.340,0.620,20.08
6.740,-1.2533,752.0,0.0679,0.0,-2.1993,3.9463,820,0,-8.57,-128.57,0.340,0.630,20.09
6.760,-1.2533,752.0,0.0679,0.0,-2.1993,3.9463,729,0,-2.86,-128.57,0.070,0.630,20.07
6.780,-1.2830,769.8,-0.0182,0.0,-2.1993,3.9463,734,0,-2.86,-128.57,0.200,0.620,20.07
6.800,-1.2830,769.8,-0.0182,0.0,-2.5342,3.8202,755,0,2.86,-128.57,0.590,0.620,20.08
6.820,-1.4318,859.1,-0.1132,0.0,-2.5342,3.8202,689,0,8.57,-128.57,0.580,0.630,20.07
6.840,-1.4318,859.1,-0.1132,0.0,-2.8188,3.6642,674,0,11.43,-128.57,0.470,0.630,20.07
6.860,-1.4318,859.1,-0.1132,0.0,-2.8188,3.6642,760,0,17.14,-128.57,1.230,0.620,20.09
6.880,-1.9127,1147.6,0.0518,0.0,-2.8188,3.6642,777,0,20.00,-128.57,1.990,0.620,20.09
6.900,-1.9127,1147.6,0.0518,0.0,-3.0824,3.4069,800,0,25.71,-128.57,2.000,0.620,20.09
6.920,-2.0526,1231.6,-0.0039,0.0,-3.0824,3.4069,1067,0,31.43,-128.57,1.750,0.620,20.07
6.940,-2.0526,1231.6,-0.0039,0.0,-3.3223,3.0631,1078,0,37.14,-128.57,2.410,0.620,20.08
6.960,-2.0526,1231.6,-0.0039,0.0,-3.3223,3.0631,1182,0,45.71,-128.57,2.060,0.620,20.07
6.980,-1.8920,1135.2,-0.2040,0.0,-3.3223,3.0631,1187,0,48.57,-128.57,1.770,0.620,20.08
7.000,-1.8920,1135.2,-0.2040,0.0,-3.4145,2.9292,1211,0,57.14,-128.57,2.280,0.630,20.07
7.020,-1.4774,886.4,-0.5213,0.0,-3.4145,2.9292,1151,0,65.71,-128.57,1.480,0.630,20.08
7.040,-1.4774,886.4,-0.5213,0.0,-3.5598,2.5912,1160,0,71.43,-128.57,1.740,0.630,20.08
7.060,-1.4774,886.4,-0.5213,0.0,-3.5598,2.5912,941,0,77.14,-128.57,1.290,0.610,20.08
7.080,-0.9532,571.9,-0.9321,0.0,-3.5598,2.5912,938,0,80.00,-128.57,0.650,0.630,20.07
7.100,-0.9532,571.9,-0.9321,0.0,-3.4390,2.7111,924,0,85.71,-128.57,1.090,0.630,20.08
7.120,-0.5540,332.4,-1.3669,-410.1,-3.4390,2.7111,639,0,91.43,-128.57,1.310,0.630,20.07
7.140,-0.5540,332.4,-1.3669,-410.1,-3.5890,2.2112,608,0,94.29,-128.57,1.020,0.610,20.09
7.160,-0.5540,332.4,-1.3669,-410.1,-3.5890,2.2112,347,-244,97.14,-131.43,0.720,0.110,20.08
7.180,-0.3153,-0.0,-1.7663,-529.9,-3.5890,2.2112,333,-303,97.14,-131.43,1.040,0.180,20.07
7.200,-0.3153,-0.0,-1.7663,-529.9,-3.6649,1.8044,293,-289,100.00,-134.29,1.370,0.030,20.08
7.220,-0.1444,-0.0,-2.1324,-639.7,-3.6649,1.8044,18,-495,100.00,-137.14,1.420,0.350,20.06
7.240,-0.1444,-0.0,-2.1324,-639.7,-3.4924,1.5091,10,-510,100.00,-140.00,1.710,0.680,20.07
7.260,-0.1444,-0.0,-2.1324,-639.7,-3.4924,1.5091,4,-549,100.00,-145.71,1.740,0.770,20.08
7.280,0.0971,-0.0,-2.4407,-732.2,-3.4924,1.5091,3,-591,100.00,-145.71,1.760,0.480,20.07
7.300,0.0971,-0.0,-2.4407,-732.2,-3.1848,1.3131,5,-618,100.00,-151.43,1.740,0.000,20.08
7.320,0.4280,-0.0,-2.6676,-800.3,-3.1848,1.3131,10,-685,100.00,-154.29,1.680,0.550,20.06
7.340,0.4280,-0.0,-2.6676,-800.3,-2.8560,1.1958,12,-721,100.00,-157.14,1.600,1.000,20.08
7.360,0.4280,-0.0,-2.6676,-800.3,-2.8560,1.1958,8,-762,100.00,-162.86,1.580,0.850,20.08
7.380,0.8360,-501.6,-2.7160,-814.8,-2.8560,1.1958,6,-778,100.00,-165.71,1.590,0.170,20.07
7.400,0.8360,-501.6,-2.7160,-814.8,-2.5089,1.0430,1,-778,100.00,-171.43,1.610,0.380,20.08
7.420,1.3148,-788.9,-2.4806,-744.2,-2.5089,1.0430,-253,-817,97.14,-177.14,0.260,0.940,20.06
7.440,1.3148,-788.9,-2.4806,-744.2,-2.0330,0.8637,-332,-818,97.14,-180.00,0.130,0.570,20.07
7.460,1.3148,-788.9,-2.4806,-744.2,-2.0330,0.8637,-600,-756,91.43,-185.71,0.310,0.090,20.08
7.480,1.7545,-1052.7,-2.0455,-613.7,-2.0330,0.8637,-606,-766,91.43,-188.57,0.070,0.470,20.07
7.500,1.7545,-1052.7,-2.0455,-613.7,-1.6058,0.8241,-683,-739,85.71,-194.29,0.300,0.800,20.09
7.520,2.0206,-1212.4,-1.5754,-472.6,-1.6058,0.8241,-939,-644,80.00,-197.14,0.370,0.420,20.07
7.540,2.0206,-1212.4,-1.5754,-472.6,-3.0108,0.5005,-944,-633,74.29,-200.00,0.520,0.080,20.07
7.560,2.0206,-1212.4,-1.5754,-472.6,-3.0108,0.5005,-1150,-492,65.71,-205.71,0.010,0.120,20.07
7.580,2.1121,-1267.2,-1.1203,-336.1,-3.0108,0.5005,-1184,-530,62.86,-205.71,0.480,0.500,20.08
7.600,2.1121,-1267.2,-1.1203,-336.1,-2.7541,0.4710,-1200,-497,54.29,-208.57,0.250,0.700,20.08
7.620,2.0908,-1254.5,-0.7211,0.0,-2.7541,0.4710,-1252,-365,45.71,-211.43,0.050,0.750,20.06
7.640,2.0908,-1254.5,-0.7211,0.0,-1.8690,0.4434,-1238,-342,40.00,-214.29,0.460,0.420,20.06
7.660,2.0908,-1254.5,-0.7211,0.0,-1.8690,0.4434,-1236,-62,31.43,-214.29,0.000,0.160,20.07
7.680,2.0644,-1238.6,-0.3926,0.0,-1.8690,0.4434,-1247,-58,28.57,-214.29,0.630,0.150,20.09
7.700,2.0644,-1238.6,-0.3926,0.0,-1.0516,0.5448,-1206,-42,20.00,-214.29,0.290,0.090,20.08
7.720,2.0707,-1242.4,-0.1577,0.0,-1.0516,0.5448,-1213,-22,11.43,-214.29,0.360,0.030,20.07
7.740,2.0707,-1242.4,-0.1577,0.0,-0.3364,0.6800,-1221,-16,5.71,-214.29,0.550,0.020,20.07
7.760,2.0707,-1242.4,-0.1577,0.0,-0.3364,0.6800,-1167,-6,-2.86,-214.29,0.230,0.000,20.08
7.780,2.1360,-1281.6,0.0010,0.0,-0.3364,0.6800,-1167,-6,-5.71,-214.29,1.120,0.010,20.07
7.800,2.1360,-1281.6,0.0010,0.0,0.1338,0.8993,-1162,-2,-14.29,-214.29,0.990,0.010,20.07
7.820,2.1955,-1317.3,0.1458,0.0,0.1338,0.8993,-1210,0,-22.86,-214.29,1.210,0.010,20.08
7.840,2.1955,-1317.3,0.1458,0.0,0.5386,1.1758,-1225,0,-28.57,-214.29,1.730,0.010,20.07
7.860,2.1955,-1317.3,0.1458,0.0,0.5386,1.1758,-1266,0,-37.14,-214.29,1.380,0.000,20.08
7.880,2.1104,-1266.2,0.3150,0.0,0.5386,1.1758,-1277,0,-42.86,-214.29,2.000,0.010,20.07
7.900,2.1104,-1266.2,0.3150,0.0,0.8981,1.4570,-1290,0,-51.43,-214.29,1.480,0.010,20.08
7.920,1.8612,-1116.7,0.5471,0.0,0.8981,1.4570,-1259,0,-60.00,-214.29,1.740,0.010,20.07
7.940,1.8612,-1116.7,0.5471,0.0,1.2106,1.7493,-1265,0,-65.71,-214.29,1.610,0.010,20.07
7.960,1.8612,-1116.7,0.5471,0.0,1.2106,1.7493,-1146,0,-74.29,-214.29,1.350,0.010,20.08
7.980,1.4760,-885.6,0.8943,0.0,1.2106,1.7493,-1145,0,-77.14,-214.29,1.770,0.000,20.07
8.000,1.4760,-885.6,0.8943,0.0,1.4510,2.0388,-1140,0,-85.71,-214.29,1.210,0.010,20.08
8.020,1.0779,-646.8,1.3301,399.0,1.4510,2.0388,-951,0,-91.43,-214.29,1.230,0.010,20.09
8.040,1.0779,-646.8,1.3301,399.0,1.6057,2.3213,-930,-1,-94.29,-214.29,1.580,0.000,20.08
8.060,1.0779,-646.8,1.3301,399.0,1.6057,2.3213,-694,273,-100.00,-211.43,0.830,0.290,20.07
8.080,0.7783,-467.0,1.7572,527.2,1.6057,2.3213,-675,276,-102.86,-211.43,0.700,0.100,20.07
8.100,0.7783,-467.0,1.7572,527.2,2.1390,1.3003,-622,364,-105.71,-208.57,1.240,0.110,20.08
8.120,0.5671,-340.3,2.0967,629.0,2.1390,1.3003,-479,449,-111.43,-205.71,1.860,0.030,20.07
8.140,0.5671,-340.3,2.0967,629.0,2.0948,1.5454,-426,446,-111.43,-205.71,2.080,0.250,20.07
8.160,0.5671,-340.3,2.0967,629.0,2.0948,1.5454,-336,597,-114.29,-200.00,1.850,0.590,20.08
8.180,0.3564,-0.0,2.3231,696.9,2.0948,1.5454,-360,571,-114.29,-197.14,1.580,0.730,20.07
8.200,0.3564,-0.0,2.3231,696.9,1.9760,1.7703,-344,609,-117.14,-194.29,1.260,0.420,20.09
8.220,0.1015,-0.0,2.4647,739.4,1.9760,1.7703,-44,663,-117.14,-188.57,0.980,0.050,20.08
8.240,0.1015,-0.0,2.4647,739.4,1.7757,1.9729,-36,656,-117.14,-185.71,1.220,0.420,20.07
8.260,0.1015,-0.0,2.4647,739.4,1.7757,1.9729,-17,704,-117.14,-180.00,1.270,0.750,20.08
8.280,-0.1897,-0.0,2.5091,752.7,1.7757,1.9729,-14,725,-117.14,-177.14,1.330,0.590,20.07
8.300,-0.1897,-0.0,2.5091,752.7,1.4909,2.1665,-9,719,-117.14,-174.29,1.310,0.080,20.09
8.320,0.4511,-0.0,2.0626,618.8,1.4909,2.1665,-5,737,-117.14,-168.57,1.300,0.340,20.09
8.340,0.4511,-0.0,2.0626,618.8,1.1152,2.3202,-2,733,-117.14,-165.71,1.320,0.870,20.08
8.360,0.4511,-0.0,2.0626,618.8,1.1152,2.3202,0,639,-117.14,-160.00,1.320,0.700,20.08
8.380,0.4598,-0.0,1.7957,538.7,0.6825,2.4437,-1,639,-117.14,-160.00,1.330,0.100,20.07
8.400,0.4598,-0.0,1.7957,538.7,0.6825,2.4437,0,619,-117.14,-154.29,1.340,0.190,20.09
8.420,0.1956,-0.0,1.5606,468.2,0.6825,2.4437,0,535,-117.14,-151.43,1.330,0.490,20.09
8.440,0.1956,-0.0,1.5606,468.2,0.1911,2.5435,0,545,-117.14,-148.57,1.320,0.800,20.09
8.460,0.1956,-0.0,1.5606,468.2,0.1911,2.5435,-2,486,-117.14,-145.71,1.310,0.790,20.08
8.480,-0.3230,-0.0,1.3318,399.5,-0.3487,2.6083,-3,527,-117.14,-142.86,1.300,0.250,20.08
8.500,-0.3230,-0.0,1.3318,399.5,-0.3487,2.6083,-5,487,-117.14,-140.00,1.250,0.060,20.09
8.520,-0.9682,580.9,1.0990,329.7,-0.3487,2.6083,-5,374,-117.14,-137.14,1.230,0.070,20.09
8.540,-0.9682,580.9,1.0990,329.7,0.1377,3.0652,-4,401,-117.14,-134.29,1.210,0.320,20.08
8.560,-0.9682,580.9,1.0990,329.7,0.1377,3.0652,303,381,-117.14,-131.43,0.230,0.540,20.08
8.580,-1.6765,1005.9,0.8650,0.0,0.1377,3.0652,378,326,-114.29,-131.43,0.230,0.770,20.07
8.600,-1.6765,1005.9,0.8650,0.0,0.0370,3.3349,403,354,-111.43,-128.57,0.140,0.750,20.08
8.620,-2.2967,1378.0,0.6580,0.0,0.0370,3.3349,772,51,-105.71,-128.57,0.040,0.390,20.09
8.640,-2.2967,1378.0,0.6580,0.0,-0.4775,3.4718,838,11,-102.86,-128.57,0.500,0.610,20.08
8.660,-2.2967,1378.0,0.6580,0.0,-0.4775,3.4718,1228,10,-94.29,-128.57,0.700,0.600,20.08
8.680,-2.7005,1620.3,0.4680,0.0,-1.2649,3.4922,1265,9,-88.57,-128.57,0.080,0.590,20.09
8.700,-2.7005,1620.3,0.4680,0.0,-1.2649,3.4922,1317,4,-77.14,-128.57,0.580,0.590,20.10
8.720,-2.9204,1752.2,0.3741,0.0,-1.2649,3.4922,1571,2,-71.43,-128.57,0.160,0.580,20.08
8.740,-2.9204,1752.2,0.3741,0.0,-2.1381,3.4828,1555,0,-62.86,-128.57,0.630,0.590,20.09
8.760,-2.9204,1752.2,0.3741,0.0,-2.1381,3.4828,1676,0,-48.57,-128.57,0.330,0.580,20.08
8.780,-3.0015,1800.9,0.3982,0.0,-3.0648,3.4308,1682,0,-45.71,-128.57,0.770,0.590,20.08
8.800,-3.0015,1800.9,0.3982,0.0,-3.0648,3.4308,1719,0,-31.43,-128.57,0.420,0.590,20.09
8.820,-3.0069,1804.2,0.4410,0.0,-3.0648,3.4308,1762,0,-22.86,-128.57,0.510,0.590,20.09
8.840,-3.0069,1804.2,0.4410,0.0,-3.9867,3.3383,1755,-1,-14.29,-128.57,0.650,0.600,20.09
8.860,-3.0069,1804.2,0.4410,0.0,-3.9867,3.3383,1754,0,0.00,-128.57,0.700,0.590,20.08
8.880,-3.0088,1805.3,0.4558,0.0,-4.7884,3.1283,1747,0,5.71,-128.57,1.330,0.580,20.09
8.900,-3.0088,1805.3,0.4558,0.0,-4.7884,3.1283,1746,0,20.00,-128.57,1.170,0.600,20.09
8.920,-2.9831,1789.8,0.4250,0.0,-4.7884,3.1283,1768,0,28.57,-128.57,1.820,0.590,20.09
8.940,-2.9831,1789.8,0.4250,0.0,-5.4187,2.8218,1773,0,37.14,-128.57,1.730,0.580,20.08
8.960,-2.9831,1789.8,0.4250,0.0,-5.4187,2.8218,1742,-1,51.43,-128.57,1.800,0.590,20.08
8.980,-2.8218,1693.1,0.2892,0.0,-5.8473,2.4402,1766,0,54.29,-128.57,2.300,0.590,20.07
9.000,-2.8218,1693.1,0.2892,0.0,-5.8473,2.4402,1765,0,71.43,-128.57,1.970,0.600,20.07
