t_s,imu1_roll_deg,cmd_roll_erpm,imu1_pitch_deg,cmd_pitch_erpm,imu2_roll_deg,imu2_pitch_deg,motor_roll_erpm,motor_pitch_erpm,motor_roll_pos_deg,motor_pitch_pos_deg,motor_roll_amps,motor_pitch_amps,dt_ms
18.440,0.3793,-0.0,0.8525,0.0,-1.6359,7.2712,-62,7,108.57,288.57,0.470,0.770,20.07
18.460,0.3793,-0.0,0.8525,0.0,-1.6111,7.3329,-63,2,108.57,288.57,0.540,0.800,20.08
18.480,0.4305,-0.0,0.9677,0.0,-1.6111,7.3329,-41,0,108.57,288.57,0.530,0.790,20.08
18.500,0.4305,-0.0,0.9677,0.0,-1.5798,7.3947,-25,0,108.57,288.57,0.500,0.820,20.08
18.520,0.4305,-0.0,0.9677,0.0,-1.5798,7.3947,-14,0,108.57,288.57,0.470,0.800,20.07
18.540,0.5357,-321.4,1.0568,317.0,-1.5798,7.3947,-3,0,108.57,288.57,0.440,0.800,20.08
18.560,0.5357,-321.4,1.0568,317.0,-1.5202,7.4544,0,0,108.57,288.57,0.420,0.800,20.08
18.580,0.7035,-422.1,1.0714,321.4,-1.5202,7.4544,-202,266,105.71,291.43,0.050,0.960,20.08
18.600,0.7035,-422.1,1.0714,321.4,-1.4037,7.5188,-239,249,105.71,294.29,0.260,1.050,20.10
18.620,0.7035,-422.1,1.0714,321.4,-1.4037,7.5188,-356,290,102.86,294.29,0.360,0.860,20.08
18.640,0.8499,-510.0,1.0042,301.3,-1.4037,7.5188,-354,295,100.00,297.14,0.480,0.670,20.09
18.660,0.8499,-510.0,1.0042,301.3,-1.2507,7.5949,-360,345,97.14,297.14,0.160,0.270,20.07
18.680,0.9438,-566.3,0.8710,0.0,-1.2507,7.5949,-450,283,94.29,300.00,0.040,0.180,20.08
18.700,0.9438,-566.3,0.8710,0.0,-1.0627,7.6765,-452,311,94.29,302.86,0.170,0.200,20.08
18.720,0.9438,-566.3,0.8710,0.0,-1.0627,7.6765,-539,40,88.57,302.86,0.070,0.180,20.07
18.740,0.9341,-560.4,0.7627,0.0,-1.0627,7.6765,-519,24,88.57,302.86,0.420,0.230,20.08
18.760,0.9341,-560.4,0.7627,0.0,-0.8596,7.7640,-539,12,82.86,302.86,0.630,0.250,20.07
18.780,0.8135,-488.1,0.8055,0.0,-0.8596,7.7640,-529,0,80.00,302.86,0.440,0.290,20.09
18.800,0.8135,-488.1,0.8055,0.0,-0.6712,7.8311,-564,0,77.14,302.86,0.010,0.290,20.07
18.820,0.8135,-488.1,0.8055,0.0,-0.6712,7.8311,-502,0,74.29,302.86,0.190,0.290,20.08
18.840,0.6537,-392.2,0.9128,0.0,-0.6712,7.8311,-541,0,71.43,302.86,0.070,0.290,20.09
18.860,0.6537,-392.2,0.9128,0.0,-0.5122,7.8931,-531,0,68.57,302.86,0.430,0.290,20.09
18.880,0.5355,-321.3,0.9421,0.0,-0.5122,7.8931,-406,0,65.71,302.86,0.510,0.290,20.08
18.900,0.5355,-321.3,0.9421,0.0,-0.4039,7.9291,-379,0,65.71,302.86,0.400,0.290,20.07
18.920,0.5355,-321.3,0.9421,0.0,-0.4039,7.9291,-324,0,62.86,302.86,0.120,0.290,20.08
18.940,0.4851,-0.0,0.9051,0.0,-0.4039,7.9291,-284,2,60.00,302.86,0.000,0.280,20.09
18.960,0.4851,-0.0,0.9051,0.0,-0.3530,7.9476,-350,1,60.00,302.86,0.110,0.280,20.08
18.980,0.4668,-0.0,0.8878,0.0,-0.3530,7.9476,-54,0,60.00,302.86,0.070,0.290,20.09
19.000,0.4668,-0.0,0.8878,0.0,-0.3746,7.9487,-12,0,60.00,302.86,0.120,0.300,20.09
19.020,0.4668,-0.0,0.8878,0.0,-0.3746,7.9487,-6,0,57.14,302.86,0.060,0.300,20.08
19.040,0.4736,-0.0,0.8890,0.0,-0.3746,7.9487,-2,0,57.14,302.86,0.070,0.280,20.07
19.060,0.4736,-0.0,0.8890,0.0,-0.4238,7.9513,-2,0,57.14,302.86,0.070,0.290,20.10
19.080,0.4965,-0.0,0.8363,0.0,-0.4238,7.9513,0,0,57.14,302.86,0.060,0.290,20.09
19.100,0.4965,-0.0,0.8363,0.0,-0.4805,7.9474,0,1,57.14,302.86,0.050,0.290,20.08
19.120,0.4965,-0.0,0.8363,0.0,-0.4805,7.9474,0,0,57.14,302.86,0.050,0.280,20.07
19.140,0.5091,-305.4,0.8031,0.0,-0.4805,7.9474,0,0,57.14,302.86,0.050,0.280,20.07
19.160,0.5091,-305.4,0.8031,0.0,-0.5165,7.9422,0,0,57.14,302.86,0.050,0.290,20.07
19.180,0.4872,-0.0,0.8065,0.0,-0.5165,7.9422,-279,0,57.14,302.86,0.170,0.280,20.07
19.200,0.4872,-0.0,0.8065,0.0,-0.5091,7.9489,-279,0,54.29,302.86,0.240,0.280,20.11
19.220,0.4872,-0.0,0.8065,0.0,-0.5091,7.9489,-42,0,54.29,302.86,0.200,0.280,20.07
19.240,0.4597,-0.0,0.8018,0.0,-0.5091,7.9489,-8,0,54.29,302.86,0.320,0.290,20.07
19.260,0.4597,-0.0,0.8018,0.0,-0.4588,7.9673,-9,0,54.29,302.86,0.330,0.290,20.07
19.280,0.4403,-0.0,0.7913,0.0,-0.4588,7.9673,-10,0,54.29,302.86,0.340,0.290,20.07
19.300,0.4403,-0.0,0.7913,0.0,-0.3942,7.9779,-7,0,54.29,302.86,0.330,0.290,20.07
19.320,0.4403,-0.0,0.7913,0.0,-0.3942,7.9779,-22,0,54.29,302.86,0.310,0.290,20.07
19.340,0.4336,-0.0,0.7900,0.0,-0.3942,7.9779,-18,0,54.29,302.86,0.100,0.280,20.07
19.360,0.4336,-0.0,0.7900,0.0,-0.3375,7.9819,-8,0,54.29,302.86,0.280,0.290,20.07
19.380,0.4867,-0.0,0.7705,0.0,-0.3375,7.9819,2,0,54.29,302.86,0.140,0.280,20.09
19.400,0.4867,-0.0,0.7705,0.0,-0.3089,7.9804,1,0,54.29,302.86,0.330,0.290,20.09
19.420,0.4867,-0.0,0.7705,0.0,-0.3089,7.9804,0,0,54.29,302.86,0.330,0.290,20.07
19.440,0.5511,-330.7,0.7248,0.0,-0.3089,7.9804,0,0,54.29,302.86,0.320,0.290,20.08
19.460,0.5511,-330.7,0.7248,0.0,-0.3163,7.9738,0,0,54.29,302.86,0.330,0.280,20.07
19.480,0.6108,-366.5,0.7067,0.0,-0.3163,7.9738,-293,0,51.43,302.86,0.610,0.280,20.08
19.500,0.6108,-366.5,0.7067,0.0,-0.3523,7.9616,-247,0,51.43,302.86,0.710,0.280,20.07
19.520,0.6108,-366.5,0.7067,0.0,-0.3523,7.9616,-263,0,48.57,302.86,0.970,0.290,20.07
19.540,0.6280,-376.8,0.6884,0.0,-0.3523,7.9616,-255,0,48.57,302.86,1.180,0.300,20.08
19.560,0.6280,-376.8,0.6884,0.0,-0.3604,7.9409,-313,0,45.71,302.86,1.090,0.290,20.07
19.580,0.4994,-0.0,0.6099,0.0,-0.3604,7.9409,-350,2,45.71,302.86,0.730,0.290,20.08
19.600,0.4994,-0.0,0.6099,0.0,-0.3543,7.9334,-368,2,42.86,302.86,0.430,0.280,20.08
19.620,0.4994,-0.0,0.6099,0.0,-0.3543,7.9334,-132,4,42.86,302.86,0.070,0.270,20.08
19.640,0.2411,-0.0,0.5445,0.0,-0.3543,7.9334,-78,0,42.86,302.86,0.140,0.280,20.07
19.660,0.2411,-0.0,0.5445,0.0,-0.3679,7.9412,-46,0,42.86,302.86,0.070,0.280,20.08
19.680,0.0066,-0.0,0.5899,0.0,-0.3679,7.9412,-34,0,40.00,302.86,0.040,0.280,20.07
19.700,0.0066,-0.0,0.5899,0.0,-0.3604,7.9409,-85,0,40.00,302.86,0.130,0.280,20.07
19.720,0.0066,-0.0,0.5899,0.0,-0.3604,7.9409,-89,0,40.00,302.86,0.180,0.290,20.08
19.740,-0.1211,-0.0,0.5896,0.0,-0.3604,7.9409,-46,0,40.00,302.86,0.400,0.280,20.07
19.760,-0.1211,-0.0,0.5896,0.0,-0.3961,7.9428,-9,0,40.00,302.86,0.030,0.280,20.08
19.780,-0.0704,-0.0,0.5414,0.0,-0.3961,7.9428,8,0,40.00,302.86,0.160,0.280,20.08
19.800,-0.0704,-0.0,0.5414,0.0,-0.4031,7.9432,1,0,40.00,302.86,0.160,0.280,20.08
19.820,-0.0704,-0.0,0.5414,0.0,-0.4031,7.9432,0,0,40.00,302.86,0.170,0.280,20.08
19.840,0.0618,-0.0,0.5142,0.0,-0.4031,7.9432,0,0,40.00,302.86,0.170,0.270,20.09
19.860,0.0618,-0.0,0.5142,0.0,-0.3957,7.9498,0,0,40.00,302.86,0.170,0.280,20.08
19.880,0.1985,-0.0,0.5444,0.0,-0.3957,7.9498,4,0,40.00,302.86,0.170,0.280,20.07
19.900,0.1985,-0.0,0.5444,0.0,-0.3816,7.9490,3,0,40.00,302.86,0.150,0.280,20.09
19.920,0.1985,-0.0,0.5444,0.0,-0.3816,7.9490,7,0,40.00,302.86,0.130,0.280,20.08
19.940,0.2894,-0.0,0.5527,0.0,-0.3816,7.9490,4,0,40.00,302.86,0.130,0.290,20.08
19.960,0.2894,-0.0,0.5527,0.0,-0.3531,7.9545,1,0,40.00,302.86,0.130,0.270,20.08
19.980,0.2918,-0.0,0.4964,0.0,-0.3531,7.9545,-3,1,40.00,302.86,0.140,0.280,20.07
20.000,0.2918,-0.0,0.4964,0.0,-0.3531,7.9545,-6,1,40.00,302.86,0.160,0.280,20.08
20.020,0.2918,-0.0,0.4964,0.0,-0.3531,7.9545,-1,0,40.00,302.86,0.180,0.280,20.08
20.040,0.2137,-0.0,0.4973,0.0,-0.3531,7.9545,0,0,40.00,302.86,0.150,0.280,20.08
20.060,0.2137,-0.0,0.4973,0.0,-0.3663,7.9624,0,0,40.00,302.86,0.150,0.290,20.08
20.080,0.1251,-0.0,0.5178,0.0,-0.3663,7.9624,0,0,40.00,302.86,0.160,0.280,20.07
20.100,0.1251,-0.0,0.5178,0.0,-0.3804,7.9632,0,0,40.00,302.86,0.160,0.280,20.07
20.120,0.1251,-0.0,0.5178,0.0,-0.3804,7.9632,0,0,40.00,302.86,0.160,0.280,20.07
20.140,0.0665,-0.0,0.4866,0.0,-0.3804,7.9632,0,0,40.00,302.86,0.150,0.290,20.07
20.160,0.0665,-0.0,0.4866,0.0,-0.3874,7.9635,0,0,40.00,302.86,0.160,0.280,20.08
20.180,0.0425,-0.0,0.4612,0.0,-0.3874,7.9635,0,0,40.00,302.86,0.150,0.270,20.07
20.200,0.0425,-0.0,0.4612,0.0,-0.3804,7.9632,0,0,40.00,302.86,0.160,0.280,20.08
20.220,0.0425,-0.0,0.4612,0.0,-0.3804,7.9632,0,0,40.00,302.86,0.150,0.280,20.08
20.240,0.0528,-0.0,0.4842,0.0,-0.3804,7.9632,0,0,40.00,302.86,0.160,0.270,20.07
20.260,0.0528,-0.0,0.4842,0.0,-0.3730,7.9698,0,0,40.00,302.86,0.160,0.280,20.07
20.280,0.0941,-0.0,0.4912,0.0,-0.3730,7.9698,0,0,40.00,302.86,0.160,0.280,20.08
20.300,0.0941,-0.0,0.4912,0.0,-0.3800,7.9702,0,0,40.00,302.86,0.160,0.280,20.08
20.320,0.0941,-0.0,0.4912,0.0,-0.3800,7.9702,0,0,40.00,302.86,0.160,0.290,20.08
20.340,0.1563,-0.0,0.4592,0.0,-0.3800,7.9702,0,0,40.00,302.86,0.160,0.280,20.08
20.360,0.1563,-0.0,0.4592,0.0,-0.3870,7.9706,0,0,40.00,302.86,0.160,0.280,20.08
20.380,0.2045,-0.0,0.4674,0.0,-0.3870,7.9706,0,0,40.00,302.86,0.160,0.280,20.08
20.400,0.2045,-0.0,0.4674,0.0,-0.3941,7.9710,0,0,40.00,302.86,0.160,0.280,20.08
20.420,0.2045,-0.0,0.4674,0.0,-0.3941,7.9710,0,0,40.00,302.86,0.160,0.280,20.07
20.440,0.2172,-0.0,0.4766,0.0,-0.3941,7.9710,0,0,40.00,302.86,0.170,0.280,20.08
20.460,0.2172,-0.0,0.4766,0.0,-0.3941,7.9710,0,0,40.00,302.86,0.160,0.280,20.07
20.480,0.1977,-0.0,0.4662,0.0,-0.3941,7.9710,0,0,40.00,302.86,0.170,0.280,20.07
20.500,0.1977,-0.0,0.4662,0.0,-0.3941,7.9710,0,0,40.00,302.86,0.170,0.280,20.07
20.520,0.1977,-0.0,0.4662,0.0,-0.3941,7.9710,0,0,40.00,302.86,0.160,0.280,20.08
20.540,0.1563,-0.0,0.4592,0.0,-0.3941,7.9710,0,0,40.00,302.86,0.160,0.280,20.07
20.560,0.1563,-0.0,0.4592,0.0,-0.3941,7.9710,0,0,40.00,302.86,0.150,0.280,20.07
20.580,0.1069,-0.0,0.4579,0.0,-0.3941,7.9710,0,0,40.00,302.86,0.150,0.280,20.07
20.600,0.1069,-0.0,0.4579,0.0,-0.4011,7.9713,0,0,40.00,302.86,0.150,0.280,20.08
20.620,0.1069,-0.0,0.4579,0.0,-0.4011,7.9713,0,0,40.00,302.86,0.160,0.270,20.08
20.640,0.0724,-0.0,0.4521,0.0,-0.4011,7.9713,0,0,40.00,302.86,0.160,0.280,20.08
20.660,0.0724,-0.0,0.4521,0.0,-0.4006,7.9714,0,0,40.00,302.86,0.160,0.280,20.08
20.680,0.0598,-0.0,0.4429,0.0,-0.4006,7.9714,0,0,40.00,302.86,0.160,0.280,20.08
20.700,0.0598,-0.0,0.4429,0.0,-0.4006,7.9714,0,0,40.00,302.86,0.160,0.280,20.08
20.720,0.0598,-0.0,0.4429,0.0,-0.4006,7.9714,0,0,40.00,302.86,0.160,0.280,20.08
20.740,0.0735,-0.0,0.4452,0.0,-0.4006,7.9714,0,0,40.00,302.86,0.160,0.280,20.07
20.760,0.0735,-0.0,0.4452,0.0,-0.3936,7.9710,0,0,40.00,302.86,0.150,0.280,20.08
20.780,0.1023,-0.0,0.4430,0.0,-0.3936,7.9710,0,0,40.00,302.86,0.150,0.280,20.08
20.800,0.1023,-0.0,0.4430,0.0,-0.3936,7.9710,0,0,40.00,302.86,0.160,0.280,20.08
20.820,0.1023,-0.0,0.4430,0.0,-0.3936,7.9710,0,0,40.00,302.86,0.150,0.280,20.08
20.840,0.1310,-0.0,0.4408,0.0,-0.3936,7.9710,0,0,40.00,302.86,0.160,0.290,20.07
20.860,0.1310,-0.0,0.4408,0.0,-0.3866,7.9706,0,0,40.00,302.86,0.160,0.280,20.08
20.880,0.1517,-0.0,0.4442,0.0,-0.3866,7.9706,0,0,40.00,302.86,0.150,0.280,20.09
20.900,0.1517,-0.0,0.4442,0.0,-0.3936,7.9710,0,0,40.00,302.86,0.150,0.270,20.08
20.920,0.1517,-0.0,0.4442,0.0,-0.3936,7.9710,0,0,40.00,302.86,0.150,0.280,20.08
20.940,0.1598,-0.0,0.4385,0.0,-0.3936,7.9710,0,0,40.00,302.86,0.160,0.270,20.07
20.960,0.1598,-0.0,0.4385,0.0,-0.3936,7.9710,0,0,40.00,302.86,0.150,0.280,20.08
20.980,0.1472,-0.0,0.4293,0.0,-0.3936,7.9710,0,0,40.00,302.86,0.150,0.280,20.08
21.000,0.1472,-0.0,0.4293,0.0,-0.3936,7.9710,0,0,40.00,302.86,0.160,0.280,20.09
21.020,0.1472,-0.0,0.4293,0.0,-0.3936,7.9710,0,0,40.00,302.86,0.160,0.290,20.08
21.040,0.1265,-0.0,0.4258,0.0,-0.3936,7.9710,0,0,40.00,302.86,0.150,0.290,20.08
21.060,0.1265,-0.0,0.4258,0.0,-0.4006,7.9714,0,0,40.00,302.86,0.150,0.280,20.08
21.080,0.1127,-0.0,0.4234,0.0,-0.4006,7.9714,0,0,40.00,302.86,0.160,0.280,20.08
21.100,0.1127,-0.0,0.4234,0.0,-0.4077,7.9718,0,0,40.00,302.86,0.160,0.290,20.09
21.120,0.1127,-0.0,0.4234,0.0,-0.4077,7.9718,0,0,40.00,302.86,0.150,0.280,20.07
21.140,0.0989,-0.0,0.4211,0.0,-0.4077,7.9718,0,0,40.00,302.86,0.160,0.280,20.08
21.160,0.0989,-0.0,0.4211,0.0,-0.4073,7.9788,0,0,40.00,302.86,0.150,0.280,20.07
21.180,0.1001,-0.0,0.4142,0.0,-0.4073,7.9788,0,0,40.00,302.86,0.160,0.280,20.07
21.200,0.1001,-0.0,0.4142,0.0,-0.3998,7.9785,0,0,40.00,302.86,0.160,0.280,20.07
21.220,0.1001,-0.0,0.4142,0.0,-0.3998,7.9785,0,0,40.00,302.86,0.160,0.280,20.07
21.240,0.1150,-0.0,0.4096,0.0,-0.3998,7.9785,0,0,40.00,302.86,0.160,0.280,20.08
21.260,0.1150,-0.0,0.4096,0.0,-0.3998,7.9785,0,0,40.00,302.86,0.170,0.280,20.07
21.280,0.1288,-0.0,0.4120,0.0,-0.3998,7.9785,0,0,40.00,302.86,0.160,0.260,20.08
21.300,0.1288,-0.0,0.4120,0.0,-0.3998,7.9785,0,0,40.00,302.86,0.160,0.270,20.06
21.320,0.1288,-0.0,0.4120,0.0,-0.3998,7.9785,0,0,40.00,302.86,0.150,0.280,20.08
21.340,0.1438,-0.0,0.4074,0.0,-0.3998,7.9785,0,0,40.00,302.86,0.150,0.270,20.52
21.360,0.1438,-0.0,0.4074,0.0,-0.3998,7.9785,0,0,40.00,302.86,0.160,0.280,20.07
21.380,0.1449,-0.0,0.4005,0.0,-0.3998,7.9785,0,0,40.00,302.86,0.160,0.280,20.08
21.400,0.1449,-0.0,0.4005,0.0,-0.4068,7.9789,0,0,40.00,302.86,0.160,0.280,20.08
21.420,0.1438,-0.0,0.4074,0.0,-0.4068,7.9789,0,0,40.00,302.86,0.160,0.270,20.08
21.440,0.1438,-0.0,0.4074,0.0,-0.4068,7.9789,0,0,40.00,302.86,0.150,0.270,20.09
21.460,0.1438,-0.0,0.4074,0.0,-0.3998,7.9785,0,0,40.00,302.86,0.160,0.280,20.08
21.480,0.1311,-0.0,0.3982,0.0,-0.3998,7.9785,0,0,40.00,302.86,0.150,0.280,20.08
21.500,0.1311,-0.0,0.3982,0.0,-0.3994,7.9855,0,0,40.00,302.86,0.150,0.270,20.07
21.520,0.1162,-0.0,0.4027,0.0,-0.3994,7.9855,0,0,40.00,302.86,0.160,0.280,20.08
21.540,0.1162,-0.0,0.4027,0.0,-0.3994,7.9855,0,0,40.00,302.86,0.150,0.280,20.07
