t_s,imu1_roll_deg,imu1_pitch_deg,imu2_roll_deg,imu2_pitch_deg,imu1_roll_rate_dps,imu1_pitch_rate_dps,imu2_roll_rate_dps,imu2_pitch_rate_dps,i_roll_erpm,i_pitch_erpm,d_roll_erpm,d_pitch_erpm,ff_roll_erpm,ff_pitch_erpm,cmd_roll_erpm,cmd_pitch_erpm,motor_roll_erpm,motor_pitch_erpm,motor_roll_amps,motor_pitch_amps,dt_ms,gain_event
19.1900,0.4519,-0.9622,0.4049,-5.0067,0.442,3.488,0.741,-4.077,0.2,-1.1,4.4,-17.4,0.0,-264.5,-4.6,-283.1,-12,-659,1.300,0.650,5.06,
19.1950,0.4519,-0.9622,0.4049,-5.0067,0.493,3.368,0.713,-4.013,0.2,-1.1,4.9,-16.8,0.0,-255.0,-5.1,-273.0,-10,-621,1.280,0.650,6.57,
19.2000,0.4519,-0.9622,0.4049,-5.0067,0.453,3.148,0.697,-3.974,0.2,-1.1,4.5,-15.7,0.0,-248.4,-4.7,-265.3,-7,-610,1.300,0.040,5.07,
19.2050,0.4519,-0.9622,0.4049,-5.0067,0.418,2.961,0.687,-3.951,0.2,-1.1,4.2,-14.8,0.0,-243.9,-4.3,-259.8,-9,-404,1.310,0.180,6.40,
19.2100,0.4519,-0.9622,0.4341,-5.1575,0.389,2.802,0.591,-2.953,0.2,-1.1,3.9,-14.0,0.0,-217.2,-4.0,-232.3,-10,-363,1.320,0.030,5.08,
19.2150,0.4519,-0.9622,0.4341,-5.1575,0.364,2.667,0.534,-2.354,0.2,-1.1,3.6,-13.3,0.0,-186.8,-3.8,-201.3,-11,-319,1.300,0.100,12.97,
19.2200,0.4519,-0.9622,0.4341,-5.1575,0.343,2.552,0.499,-1.994,0.2,-1.1,3.4,-12.8,0.0,-159.9,-3.6,-173.8,-11,-321,1.270,0.050,5.07,
19.2250,0.4519,-0.9622,0.4341,-5.1575,0.325,2.455,0.479,-1.778,0.2,-1.1,3.3,-12.3,0.0,-138.6,-3.4,-152.1,-9,-304,1.280,0.110,5.06,
19.2300,0.4512,-0.8535,0.4341,-5.1575,0.310,2.372,0.466,-1.649,0.2,-1.1,3.1,-11.9,0.0,-122.8,-3.3,-135.8,-7,-289,1.280,0.190,5.07,
19.2350,0.4512,-0.8535,0.4341,-5.1575,0.297,2.302,0.459,-1.571,0.2,-1.1,3.0,-11.5,0.0,-111.4,-3.1,-124.0,-6,-223,1.290,0.120,7.28,
19.2400,0.4512,-0.8535,0.4341,-5.1575,0.286,2.141,0.454,-1.525,0.2,-1.1,2.9,-10.7,0.0,-103.4,-3.0,-115.3,-6,-189,1.300,0.020,5.08,
19.2450,0.4512,-0.8535,0.4688,-5.1936,0.277,2.005,0.452,-1.497,0.2,-1.1,2.8,-10.0,0.0,-98.0,-2.9,-109.1,-7,-142,1.300,0.060,6.59,
19.2500,0.4512,-0.8535,0.4688,-5.1936,0.269,1.888,0.316,-0.585,0.2,-1.1,2.7,-9.4,0.0,0.0,-2.8,-10.6,-6,-125,1.280,0.150,8.61,
19.2550,0.4512,-0.8535,0.4688,-5.1936,0.262,1.790,0.234,-0.037,0.2,-1.1,2.6,-8.9,0.0,0.0,-2.8,-10.1,-4,-114,1.290,0.190,8.96,
19.2600,0.4512,-0.8535,0.4688,-5.1936,0.256,1.706,0.185,0.291,0.2,-1.1,2.6,-8.5,0.0,0.0,-2.7,-9.7,-4,-106,1.280,0.110,5.08,
19.2650,0.4512,-0.8535,0.4688,-5.1936,0.251,1.635,0.156,0.488,0.2,-1.1,2.5,-8.2,0.0,0.0,-2.7,-9.3,-3,-44,1.280,0.100,5.58,
19.2700,0.4570,-0.7755,0.4688,-5.1936,0.247,1.574,0.138,0.606,0.2,-1.1,2.5,-7.9,0.0,0.0,-2.6,-9.0,-4,-21,1.290,0.220,5.08,
19.2750,0.4570,-0.7755,0.4688,-5.1936,0.261,1.489,0.128,0.677,0.2,-1.1,2.6,-7.4,0.0,0.0,-2.8,-8.6,-3,-17,1.290,0.250,6.63,
19.2800,0.4570,-0.7755,0.4688,-5.1936,0.272,1.417,0.121,0.720,0.2,-1.1,2.7,-7.1,0.0,0.0,-2.9,-8.2,-4,-19,1.290,0.250,7.43,
19.2850,0.4570,-0.7755,0.4736,-5.1137,0.281,1.355,0.028,1.819,0.2,-1.1,2.8,-6.8,0.0,0.0,-3.0,-7.9,-4,-18,1.280,0.220,5.08,
19.2900,0.4570,-0.7755,0.4736,-5.1137,0.290,1.303,-0.028,2.479,0.2,-1.1,2.9,-6.5,0.0,97.3,-3.1,89.6,-2,-13,1.290,0.250,12.30,
19.2950,0.4570,-0.7755,0.4736,-5.1137,0.296,1.259,-0.062,2.875,0.2,-1.1,3.0,-6.3,0.0,127.4,-3.1,120.0,-3,-13,1.290,0.240,5.06,
19.3000,0.4570,-0.7755,0.4736,-5.1137,0.302,1.221,-0.082,3.113,0.2,-1.1,3.0,-6.1,0.0,151.1,-3.2,143.9,-3,0,1.290,0.070,5.06,
19.3050,0.5294,-1.0830,0.4736,-5.1137,0.307,1.189,-0.094,3.255,0.2,-1.1,3.1,-5.9,0.0,168.8,-320.9,-163.2,-4,33,1.270,0.030,5.07,
19.3100,0.5294,-1.0830,0.4736,-5.1137,0.312,1.162,-0.101,3.341,0.2,-1.2,3.1,-5.8,0.0,181.5,-320.9,-150.4,-3,47,1.290,0.020,6.66,
19.3150,0.5294,-1.0830,0.4736,-5.1137,0.265,1.222,-0.105,3.392,0.2,-1.2,2.6,-6.1,0.0,190.3,-320.5,-141.9,-58,17,2.140,0.430,5.07,
19.3200,0.5294,-1.0830,0.4736,-5.1137,0.225,1.274,-0.108,3.423,0.2,-1.2,2.3,-6.4,0.0,196.3,-320.1,-136.1,-302,-145,1.350,0.320,6.42,
19.3250,0.5294,-1.0830,0.4734,-4.8924,0.191,1.318,-0.154,4.426,0.2,-1.2,1.9,-6.6,0.0,224.0,-319.8,-108.7,-252,-149,1.180,0.160,5.08,
19.3300,0.5294,-1.0830,0.4734,-4.8924,0.163,1.355,-0.182,5.028,0.2,-1.2,1.6,-6.8,0.0,255.1,-319.5,-77.8,-223,-121,1.750,0.240,12.22,
19.3350,0.5294,-1.0830,0.4734,-4.8924,0.138,1.387,-0.199,5.389,0.2,-1.2,1.4,-6.9,0.0,282.4,-319.3,-50.7,-217,-127,1.710,0.250,5.07,
19.3400,0.5294,-1.0830,0.4734,-4.8924,0.118,1.414,-0.209,5.606,0.2,-1.2,1.2,-7.1,0.0,304.0,-319.1,-29.2,-224,-115,1.790,0.210,5.06,
19.3450,0.5638,-1.2867,0.4734,-4.8924,0.100,1.437,-0.215,5.736,0.2,-1.3,1.0,-7.2,0.0,320.1,-339.5,-74.4,-241,-95,1.750,0.210,5.06,
19.3500,0.5638,-1.2867,0.4734,-4.8924,0.085,1.456,-0.218,5.814,0.3,-1.3,0.8,-7.3,0.0,331.6,-339.4,-63.0,-269,-53,1.550,0.240,7.07,
19.3550,0.5638,-1.2867,0.4734,-4.8924,-0.213,1.674,-0.221,5.861,0.3,-1.3,-2.1,-8.4,0.0,339.6,-336.4,-56.1,-274,-46,1.490,0.380,5.07,
19.3600,0.5638,-1.2867,0.4803,-4.5466,-0.467,1.860,-0.222,5.889,0.3,-1.3,-4.7,-9.3,0.0,345.1,-333.9,-51.5,-279,-67,1.370,0.380,6.17,
19.3650,0.5638,-1.2867,0.4803,-4.5466,-0.682,2.017,-0.223,5.906,0.3,-1.3,-6.8,-10.1,0.0,348.8,-331.7,-48.6,-268,-65,1.340,0.360,8.19,
19.3700,0.5638,-1.2867,0.4803,-4.5466,-0.865,2.151,0.001,7.259,0.3,-1.3,-8.7,-10.8,0.0,383.5,-329.9,-14.6,-269,-60,1.390,0.380,5.07,
19.3750,0.5638,-1.2867,0.4803,-4.5466,-1.021,2.265,0.135,8.071,0.3,-1.4,-10.2,-11.3,0.0,423.8,-328.4,25.1,-313,-48,1.240,0.410,9.72,
19.3800,0.5638,-1.2867,0.4803,-4.5466,-1.153,2.361,0.215,8.558,0.3,-1.4,-11.5,-11.8,0.0,459.7,-327.1,60.5,-315,-40,0.960,0.380,5.64,
19.3850,0.4619,-1.3469,0.4803,-4.5466,-1.265,2.444,0.263,8.850,0.3,-1.4,-12.7,-12.2,0.0,488.2,12.3,70.5,-309,-27,0.970,0.330,5.08,
19.3900,0.4619,-1.3469,0.4803,-4.5466,-1.730,2.715,0.292,9.025,0.3,-1.4,-17.3,-13.6,0.0,509.5,17.0,90.5,-318,12,0.880,0.300,7.04,
19.3950,0.4619,-1.3469,0.4803,-4.5466,-2.125,2.946,0.310,9.130,0.3,-1.4,-21.3,-14.7,0.0,524.8,20.9,104.6,-222,10,0.120,0.270,5.62,
19.4000,0.4619,-1.3469,0.5011,-4.0373,-2.461,3.142,0.320,9.193,0.3,-1.4,-24.6,-15.7,0.0,535.5,24.3,114.3,-74,7,0.370,0.050,5.08,
19.4050,0.4619,-1.3469,0.5011,-4.0373,-2.747,3.308,0.326,10.037,0.3,-1.5,-27.5,-16.5,0.0,562.2,27.1,140.1,-85,25,0.490,0.120,8.96,
19.4100,0.4619,-1.3469,0.5011,-4.0373,-2.989,3.450,0.330,10.543,0.3,-1.5,-29.9,-17.2,0.0,590.4,29.6,167.6,-84,28,0.210,0.030,9.71,
19.4150,0.4619,-1.3469,0.5011,-4.0373,-3.196,3.570,0.332,10.847,0.3,-1.5,-32.0,-17.9,0.0,614.5,31.6,191.1,-90,31,0.120,0.070,5.08,
19.4200,0.4619,-1.3469,0.5011,-4.0373,-3.371,3.673,0.334,11.029,0.3,-1.5,-33.7,-18.4,0.0,633.4,33.4,209.5,-105,57,0.010,0.130,5.01,
19.4250,0.2116,-1.2823,0.5011,-4.0373,-3.520,3.760,0.335,11.138,0.3,-1.5,-35.2,-18.8,0.0,647.4,34.9,242.4,-116,79,0.090,0.190,5.08,
19.4300,0.2116,-1.2823,0.5011,-4.0373,-3.613,4.169,0.335,11.204,0.3,-1.5,-36.1,-20.8,0.0,657.3,35.8,250.3,-114,103,0.150,0.250,6.75,
19.4350,0.2116,-1.2823,0.5011,-4.0373,-3.692,4.517,0.335,11.243,0.3,-1.6,-36.9,-22.6,0.0,664.2,36.6,255.4,-89,127,0.140,0.350,7.30,
19.4400,0.2116,-1.2823,0.5148,-3.4215,-3.759,4.813,0.022,12.386,0.3,-1.6,-37.6,-24.1,0.0,695.8,37.3,285.5,-81,135,0.120,0.400,5.08,
19.4450,0.2116,-1.2823,0.5148,-3.4215,-3.817,5.065,-0.166,13.072,0.3,-1.6,-38.2,-25.3,0.0,731.2,37.8,319.6,-50,210,0.110,0.410,12.90,
19.4500,0.2116,-1.2823,0.5148,-3.4215,-3.865,5.279,-0.279,13.483,0.3,-1.6,-38.7,-26.4,0.0,762.3,38.3,349.6,-45,226,0.090,0.440,5.07,
19.4550,0.2116,-1.2823,0.5148,-3.4215,-3.906,5.461,-0.346,13.730,0.3,-1.6,-39.1,-27.3,0.0,786.9,38.7,373.3,-39,249,0.100,0.500,5.07,
19.4600,0.0435,-1.0656,0.5148,-3.4215,-3.942,5.615,-0.387,13.878,0.3,-1.6,-39.4,-28.1,0.0,805.2,39.1,455.8,-35,260,0.120,0.590,5.07,
19.4650,0.0435,-1.0656,0.5148,-3.4215,-3.401,6.132,-0.411,13.967,0.3,-1.7,-34.0,-30.7,0.0,818.3,33.7,466.3,-24,276,0.120,0.670,8.60,
19.4700,0.0435,-1.0656,0.5148,-3.4215,-2.941,6.572,-0.426,14.020,0.3,-1.7,-29.4,-32.9,0.0,827.5,29.1,473.3,-9,296,0.110,0.920,5.20,
19.4750,0.0435,-1.0656,0.4889,-2.6883,-2.550,6.946,-0.434,14.052,0.3,-1.7,-25.5,-34.7,0.0,833.7,25.2,477.6,1,326,0.070,0.990,5.08,
19.4800,0.0435,-1.0656,0.4889,-2.6883,-2.218,7.264,-0.619,14.608,0.3,-1.7,-22.2,-36.3,0.0,850.8,21.9,493.1,11,404,0.040,0.790,7.80,
19.4850,0.0435,-1.0656,0.4889,-2.6883,-1.936,7.534,-0.729,14.942,0.3,-1.7,-19.4,-37.7,0.0,869.1,19.0,510.0,19,408,0.030,0.680,8.11,
19.4900,0.0435,-1.0656,0.4889,-2.6883,-1.696,7.763,-0.796,15.143,0.3,-1.7,-17.0,-38.8,0.0,884.9,16.6,524.7,27,400,0.010,0.710,5.08,
19.4950,0.0435,-1.0656,0.4889,-2.6883,-1.492,7.959,-0.836,15.263,0.3,-1.7,-14.9,-39.8,0.0,897.2,14.6,536.0,39,424,0.030,0.660,5.77,
19.5000,0.0634,-0.6230,0.4889,-2.6883,-1.318,8.124,-0.859,15.335,0.3,-1.7,-13.2,-40.6,0.0,906.4,12.9,864.0,48,460,0.080,0.490,5.07,
19.5050,0.0634,-0.6230,0.4889,-2.6883,-1.171,8.265,-0.874,15.378,0.3,-1.7,-11.7,-41.3,0.0,912.9,11.4,869.8,63,529,0.130,0.210,6.40,
19.5100,0.0634,-0.6230,0.4889,-2.6883,-0.660,8.855,-0.882,15.404,0.3,-1.7,-6.6,-44.3,0.0,917.4,6.3,871.4,66,549,0.200,0.390,5.07,
19.5150,0.0634,-0.6230,0.4363,-1.9055,-0.225,9.357,-0.888,15.420,0.3,-1.7,-2.2,-46.8,0.0,920.5,1.9,872.0,65,771,0.210,0.340,6.56,
19.5200,0.0634,-0.6230,0.4363,-1.9055,0.145,9.783,-1.070,15.742,0.3,-1.7,1.4,-48.9,0.0,930.1,-1.8,879.5,61,802,0.260,0.190,9.61,
19.5250,0.0634,-0.6230,0.4363,-1.9055,0.459,10.145,-1.179,15.936,0.3,-1.7,4.6,-50.7,0.0,940.5,-4.9,888.1,59,759,0.320,0.210,9.26,
19.5300,0.0634,-0.6230,0.4363,-1.9055,0.726,10.453,-1.245,16.052,0.3,-1.7,7.3,-52.3,0.0,949.6,-7.6,895.6,58,769,0.390,0.500,5.08,
19.5350,0.0634,-0.6230,0.4363,-1.9055,0.952,10.715,-1.284,16.122,0.3,-1.7,9.5,-53.6,0.0,956.7,-9.8,901.3,56,813,0.410,0.600,5.62,
19.5400,0.1304,-0.0264,0.4363,-1.9055,1.145,10.937,-1.307,16.164,0.3,-1.7,11.5,-54.7,0.0,961.9,-11.8,905.5,54,851,0.460,0.600,5.08,
19.5450,0.1304,-0.0264,0.4363,-1.9055,0.822,11.428,-1.322,16.189,0.3,-1.7,8.2,-57.1,0.0,965.7,-8.5,906.8,47,867,0.460,0.690,5.94,
19.5500,0.1304,-0.0264,0.4363,-1.9055,0.548,11.846,-1.330,16.204,0.3,-1.7,5.5,-59.2,0.0,968.3,-5.8,907.3,39,858,0.490,0.750,5.96,
19.5550,0.1304,-0.0264,0.3614,-1.0786,0.315,12.201,-1.335,16.213,0.3,-1.7,3.1,-61.0,0.0,970.1,-3.5,907.3,36,858,0.500,0.680,5.08,
19.5600,0.1304,-0.0264,0.3614,-1.0786,0.116,12.503,-1.338,16.353,0.3,-1.7,1.2,-62.5,0.0,974.5,-1.5,910.3,27,869,0.450,0.470,8.90,
19.5650,0.1304,-0.0264,0.3614,-1.0786,-0.052,12.759,-1.340,16.436,0.3,-1.7,-0.5,-63.8,0.0,979.2,0.2,913.6,15,893,0.410,0.030,8.69,
19.5700,0.1304,-0.0264,0.3614,-1.0786,-0.195,12.977,-1.341,16.487,0.3,-1.7,-2.0,-64.9,0.0,983.2,1.6,916.6,12,900,0.380,0.150,5.08,
19.5750,0.0206,0.6954,0.3614,-1.0786,-0.317,13.162,-1.342,16.517,0.3,-1.7,-3.2,-65.8,0.0,986.3,2.8,918.8,4,894,0.360,0.100,5.65,
19.5800,0.0206,0.6954,0.3614,-1.0786,-0.421,13.320,-1.342,16.535,0.3,-1.7,-4.2,-66.6,0.0,988.6,3.9,920.3,0,882,0.310,0.110,5.75,
19.5850,0.0206,0.6954,0.3614,-1.0786,-1.113,13.722,-1.343,16.546,0.3,-1.7,-11.1,-68.6,0.0,990.3,10.8,919.9,-1,888,0.300,0.270,5.08,
19.5900,0.0206,0.6954,0.3614,-1.0786,-1.701,14.064,-1.343,16.552,0.3,-1.7,-17.0,-70.3,0.0,991.4,16.7,919.4,-10,892,0.270,0.500,6.32,
19.5950,0.0206,0.6954,0.2846,-0.2363,-2.201,14.355,-1.343,16.556,0.3,-1.7,-22.0,-71.8,0.0,992.2,21.7,918.7,-13,901,0.190,0.620,5.08,
19.6000,0.0206,0.6954,0.2846,-0.2363,-2.627,14.602,-1.388,16.603,0.3,-1.7,-26.3,-73.0,0.0,993.8,25.9,919.0,-16,907,0.140,0.710,8.61,
19.6050,0.0206,0.6954,0.2846,-0.2363,-2.988,14.812,-1.414,16.632,0.3,-1.7,-29.9,-74.1,0.0,995.4,29.6,919.6,-23,902,0.080,0.610,8.76,
19.6100,0.0206,0.6954,0.2846,-0.2363,-3.295,14.991,-1.431,16.649,0.3,-1.7,-33.0,-75.0,0.0,996.8,32.6,920.1,-25,899,0.000,0.430,5.07,
19.6150,0.0206,0.6954,0.2846,-0.2363,-3.556,15.142,-1.440,16.659,0.3,-1.7,-35.6,-75.7,0.0,997.9,35.2,920.4,-28,915,0.010,0.200,5.07,
19.6200,-0.2562,1.4965,0.2846,-0.2363,-3.778,15.271,-1.446,16.665,0.3,-1.7,-37.8,-76.4,0.0,998.7,37.5,1369.6,-28,915,0.030,0.000,5.07,
19.6250,-0.2562,1.4965,0.2846,-0.2363,-4.135,15.482,-1.450,16.668,0.3,-1.7,-41.3,-77.4,0.0,999.3,41.0,1369.1,-30,908,0.080,0.110,6.74,
19.6300,-0.2562,1.4965,0.2846,-0.2363,-4.438,15.661,-1.452,16.671,0.3,-1.7,-44.4,-78.3,0.0,999.7,44.1,1368.6,-29,1159,0.130,1.010,6.31,
19.6350,-0.2562,1.4965,0.2064,0.5962,-4.695,15.813,-1.811,16.627,0.3,-1.7,-47.0,-79.1,-111.3,998.8,157.9,1367.1,-27,1297,0.130,0.180,5.08,
19.6400,-0.2562,1.4965,0.2064,0.5962,-4.914,15.942,-2.027,16.601,0.3,-1.6,-49.1,-79.7,-123.5,997.7,172.3,1365.3,-9,1260,0.150,0.450,13.29,
19.6450,-0.2562,1.4965,0.2064,0.5962,-5.100,16.052,-2.156,16.586,0.3,-1.6,-51.0,-80.3,-134.5,996.7,185.2,1363.8,-2,1225,0.260,0.980,5.07,
19.6500,-0.2562,1.4965,0.2064,0.5962,-5.258,16.145,-2.234,16.576,0.3,-1.6,-52.6,-80.7,-143.2,995.8,195.5,1362.5,40,1266,0.420,0.690,5.70,
19.6550,-0.5258,2.2963,0.2064,0.5962,-5.393,16.224,-2.280,16.571,0.3,-1.6,-53.9,-81.1,-149.8,995.2,518.8,1601.4,45,1301,0.460,0.250,5.08,
19.6600,-0.5258,2.2963,0.2064,0.5962,-5.507,16.292,-2.308,16.567,0.3,-1.6,-55.1,-81.5,-154.5,994.7,524.7,1600.6,50,1311,0.150,0.030,6.57,
19.6650,-0.5258,2.2963,0.2064,0.5962,-5.235,15.963,-2.325,16.565,0.3,-1.5,-52.4,-79.8,-157.8,994.4,525.3,1602.0,65,1304,0.950,0.550,5.08,
19.6700,-0.5258,2.2963,0.0828,1.3969,-5.004,15.684,-2.335,16.564,0.3,-1.5,-50.0,-78.4,-160.1,994.2,525.3,1603.2,299,1505,1.060,0.820,6.19,
19.6750,-0.5258,2.2963,0.0828,1.3969,-4.807,15.446,-2.341,16.563,0.3,-1.5,-48.1,-77.2,-161.6,994.0,524.8,1604.2,365,1527,0.640,0.700,7.86,
19.6800,-0.5258,2.2963,0.0828,1.3969,-4.640,15.244,-2.524,16.160,0.3,-1.4,-46.4,-76.2,-167.6,984.2,529.2,1595.5,359,1500,0.640,0.910,5.08,
19.6850,-0.5258,2.2963,0.0828,1.3969,-4.498,15.073,-2.633,15.918,0.3,-1.4,-45.0,-75.4,-174.3,972.6,534.5,1584.7,376,1501,0.660,0.840,8.56,
19.6900,-0.5258,2.2963,0.0828,1.3969,-4.377,14.927,-2.699,15.773,0.2,-1.4,-43.8,-74.6,-180.2,962.1,539.1,1575.0,418,1532,0.450,0.250,5.61,
19.6950,-0.6437,2.8982,0.0828,1.3969,-4.275,14.803,-2.738,15.686,0.2,-1.3,-42.7,-74.0,-184.8,953.7,613.5,1747.8,437,1528,0.330,0.230,5.08,
19.7000,-0.6437,2.8982,0.0828,1.3969,-4.187,14.697,-2.762,15.633,0.2,-1.3,-41.9,-73.5,-188.2,947.4,616.1,1742.1,431,1510,0.260,0.650,5.71,
19.7050,-0.6437,2.8982,0.0828,1.3969,-3.526,13.198,-2.776,15.602,0.2,-1.3,-35.3,-66.0,-190.7,942.9,611.9,1745.1,435,1535,0.360,1.510,5.08,
19.7100,-0.6437,2.8982,0.0828,1.3969,-2.963,11.923,-2.785,15.583,0.2,-1.2,-29.6,-59.6,-192.4,939.7,608.0,1748.3,551,1709,0.090,1.270,6.57,
19.7150,-0.6437,2.8982,-0.0764,2.1638,-2.485,10.840,-2.790,15.572,0.2,-1.2,-24.9,-54.2,-193.5,937.6,604.4,1751.6,574,1679,0.240,0.820,5.80,
19.7200,-0.6437,2.8982,-0.0764,2.1638,-2.079,9.919,-3.017,15.117,0.2,-1.2,-20.8,-49.6,-200.6,925.4,607.4,1744.0,553,1666,0.230,0.710,5.07,
19.7250,-0.6437,2.8982,-0.0764,2.1638,-1.733,9.136,-3.153,14.845,0.2,-1.1,-17.3,-45.7,-208.6,911.5,612.0,1734.1,521,1687,0.090,0.640,8.58,
19.7300,-0.6437,2.8982,-0.0764,2.1638,-1.440,8.471,-3.235,14.681,0.2,-1.1,-14.4,-42.4,-215.8,899.2,616.2,1725.2,527,1694,0.000,0.890,5.08,
19.7350,-0.6437,2.8982,-0.0764,2.1638,-1.190,7.905,-3.284,14.583,0.1,-1.1,-11.9,-39.5,-221.4,889.5,619.4,1718.4,550,1697,0.030,1.170,5.68,
19.7400,-0.6013,2.9168,-0.0764,2.1638,-0.978,7.424,-3.313,14.524,0.1,-1.0,-9.8,-37.1,-225.6,882.3,596.0,1719.2,559,1680,0.130,1.420,5.08,
19.7450,-0.6013,2.9168,-0.0764,2.1638,-0.429,5.068,-3.331,14.489,0.1,-1.0,-4.3,-25.3,-228.6,877.1,593.6,1725.8,584,1680,0.270,1.390,6.76,
19.7500,-0.6013,2.9168,-0.0764,2.1638,0.039,3.066,-3.341,14.468,0.1,-1.0,0.4,-15.3,-230.7,873.5,591.0,1732.2,580,1708,0.400,0.880,5.90,
19.7550,-0.6013,2.9168,-0.2531,2.8588,0.436,1.364,-3.348,14.455,0.1,-0.9,4.4,-6.8,-232.2,871.0,588.5,1738.3,564,1701,0.560,0.810,5.09,
19.7600,-0.6013,2.9168,-0.2531,2.8588,0.773,-0.083,-3.531,13.686,0.1,-0.9,7.7,0.4,-238.2,851.1,591.1,1725.7,582,1739,0.670,1.230,9.40,
19.7650,-0.6013,2.9168,-0.2531,2.8588,1.060,-1.313,-3.640,13.225,0.1,-0.8,10.6,6.6,-244.8,828.1,594.9,1708.8,562,1752,0.720,1.300,8.60,
19.7700,-0.6013,2.9168,-0.2531,2.8588,1.304,-2.358,-3.706,12.948,0.1,-0.8,13.0,11.8,-250.7,807.6,598.3,1693.6,554,1741,0.780,1.070,5.07,
19.7750,-0.4400,2.4201,-0.2531,2.8588,1.511,-3.246,-3.746,12.782,0.1,-0.8,15.1,16.2,-255.3,791.3,240.1,1532.8,568,1744,0.700,0.530,5.03,
19.7800,-0.4400,2.4201,-0.2531,2.8588,1.687,-4.002,-3.769,12.683,0.1,-0.8,16.9,20.0,-258.7,779.2,241.8,1524.5,591,1727,0.510,0.170,5.76,
19.7850,-0.4400,2.4201,-0.2531,2.8588,1.955,-5.164,-3.783,12.623,0.1,-0.7,19.5,25.8,-261.2,770.5,241.6,1521.6,535,1663,0.170,0.110,5.08,
19.7900,-0.4400,2.4201,-0.2531,2.8588,2.182,-6.152,-3.792,12.587,0.1,-0.7,21.8,30.8,-262.9,764.4,241.0,1520.5,279,1549,0.170,0.690,6.31,
19.7950,-0.4400,2.4201,-0.4427,3.4510,2.375,-6.991,-3.797,12.566,0.1,-0.7,23.7,35.0,-264.0,760.2,240.2,1520.5,239,1551,0.400,1.070,5.08,
19.8000,-0.4400,2.4201,-0.4427,3.4510,2.539,-7.705,-3.890,11.568,0.1,-0.6,25.4,38.5,-267.3,733.8,241.9,1497.7,282,1572,0.290,0.850,7.94,
19.8050,-0.4400,2.4201,-0.4427,3.4510,2.679,-8.312,-3.945,10.969,0.1,-0.6,26.8,41.6,-270.9,703.5,244.0,1470.5,329,1561,0.070,0.220,8.59,
19.8100,-0.4400,2.4201,-0.4427,3.4510,2.797,-8.828,-3.979,10.610,0.1,-0.6,28.0,44.1,-273.9,676.8,245.9,1446.4,322,1562,0.200,0.090,5.08,
19.8150,-0.4400,2.4201,-0.4427,3.4510,2.898,-9.266,-3.999,10.395,0.1,-0.5,29.0,46.3,-276.3,655.5,247.3,1427.3,289,1520,0.180,0.100,5.66,
19.8200,-0.2731,1.8926,-0.4427,3.4510,2.984,-9.639,-4.011,10.265,0.1,-0.5,29.8,48.2,-278.1,639.7,248.2,1255.1,270,1495,0.160,0.460,5.08,
19.8250,-0.2731,1.8926,-0.4427,3.4510,2.872,-9.284,-4.018,10.188,0.1,-0.5,28.7,46.4,-279.4,628.3,250.6,1242.0,269,1469,0.140,0.700,6.18,
19.8300,-0.2731,1.8926,-0.4427,3.4510,2.777,-8.982,-4.022,10.141,0.1,-0.5,27.8,44.9,-280.2,620.4,252.4,1232.6,318,1380,0.310,0.520,6.38,
19.8350,-0.2731,1.8926,-0.6355,3.9133,2.696,-8.726,-3.756,9.084,0.1,-0.5,27.0,43.6,-273.3,590.2,246.3,1201.2,331,1322,0.440,0.500,5.08,
19.8400,-0.2731,1.8926,-0.6355,3.9133,2.627,-8.508,-3.597,8.449,0.1,-0.4,26.3,42.5,-264.7,556.9,238.4,1166.8,295,1262,0.400,0.200,12.99,
19.8450,-0.2731,1.8926,-0.6355,3.9133,2.569,-8.323,-3.501,8.069,0.1,-0.4,25.7,41.6,-256.8,527.8,231.1,1136.8,286,1244,0.280,0.040,5.06,
19.8500,-0.2731,1.8926,-0.6355,3.9133,2.519,-8.166,-3.443,7.840,0.1,-0.4,25.2,40.8,-250.5,504.9,225.3,1113.1,290,1214,0.290,0.210,5.06,
19.8550,-0.1958,1.6052,-0.6355,3.9133,2.477,-8.032,-3.409,7.703,0.1,-0.3,24.8,40.2,-245.8,487.8,220.9,1009.1,298,1174,0.310,0.470,5.07,
19.8600,-0.1958,1.6052,-0.6355,3.9133,2.441,-7.918,-3.388,7.621,0.1,-0.3,24.4,39.6,-242.3,475.6,217.9,996.4,280,1166,0.260,0.680,6.46,
19.8650,-0.1958,1.6052,-0.6355,3.9133,2.008,-7.217,-3.376,7.572,0.1,-0.3,20.1,36.1,-239.9,467.1,219.8,984.4,260,1136,0.150,0.670,5.07,
19.8700,-0.1958,1.6052,-0.6355,3.9133,1.640,-6.622,-3.368,7.542,0.1,-0.3,16.4,33.1,-238.3,461.3,221.8,975.6,236,999,0.020,0.860,7.11,
19.8750,-0.1958,1.6052,-0.8135,4.2320,1.327,-6.115,-3.364,6.002,0.1,-0.3,13.3,30.6,-237.1,420.8,223.8,932.7,232,993,0.080,0.910,5.08,
19.8800,-0.1958,1.6052,-0.8135,4.2320,1.060,-5.685,-3.361,5.079,0.1,-0.2,10.6,28.4,-236.4,374.4,225.7,884.1,205,1019,0.220,0.360,12.24,
19.8850,-0.1958,1.6052,-0.8135,4.2320,0.834,-5.319,-3.360,4.524,0.1,-0.2,8.3,26.6,-235.9,333.2,227.5,841.1,198,1007,0.380,0.000,5.06,
