t_s,imu1_roll_deg,cmd_roll_erpm,imu1_pitch_deg,cmd_pitch_erpm,imu2_roll_deg,imu2_pitch_deg,motor_roll_erpm,motor_pitch_erpm,motor_roll_pos_deg,motor_pitch_pos_deg,motor_roll_amps,motor_pitch_amps,roll_rate_dps,pitch_rate_dps,dt_ms
7.700,0.7817,-370.2,-2.5788,-823.4,5.6222,0.2221,-908,-639,-294.29,-105.71,2.720,0.780,-12.76,-9.96,20.08
7.720,0.1063,255.1,-3.0514,-965.2,5.6222,0.2221,-505,-809,-297.14,-108.57,2.290,0.610,-12.76,-9.96,20.08
7.740,0.1063,291.0,-3.0514,-961.9,5.2339,-0.0184,-464,-783,-300.00,-114.29,1.980,0.000,-14.55,-9.29,20.08
7.760,0.1063,291.0,-3.0514,-961.9,5.2339,-0.0184,40,-928,-297.14,-120.00,0.720,0.850,-14.55,-9.29,20.08
7.780,-0.6170,753.2,-3.5000,-1090.8,4.6458,-0.2033,99,-917,-297.14,-122.86,0.380,0.940,-12.98,-8.17,20.08
7.800,-0.6170,753.2,-3.5000,-1090.8,4.6458,-0.2033,162,-939,-297.14,-131.43,0.260,0.330,-12.98,-8.17,20.08
7.820,-1.2465,1256.8,-3.8732,-1202.8,4.6458,-0.2033,642,-1075,-294.29,-137.14,0.180,0.740,-12.98,-8.17,20.08
7.840,-1.2465,1236.7,-3.8732,-1178.7,3.8707,-0.3342,605,-1039,-291.43,-140.00,0.260,1.030,-11.97,-3.36,20.08
7.860,-1.2465,1236.7,-3.8732,-1178.7,3.8707,-0.3342,1093,-1148,-282.86,-151.43,0.050,0.610,-11.97,-3.36,20.08
7.880,-1.7033,1485.7,-3.8073,-1069.4,2.9067,-0.4436,1110,-1141,-280.00,-154.29,0.140,1.090,-6.15,14.55,20.08
7.900,-1.7033,1485.7,-3.8073,-1069.4,2.9067,-0.4436,1183,-1191,-268.57,-162.86,0.470,0.810,-6.15,14.55,20.08
7.920,-1.9554,1687.4,-2.9007,-797.5,2.9067,-0.4436,1470,-1078,-262.86,-168.57,0.130,0.270,-6.15,14.55,20.08
7.940,-1.9554,1649.3,-2.9007,-752.7,1.7948,-0.4926,1459,-1104,-257.14,-174.29,0.550,0.780,-4.25,23.50,20.08
7.960,-1.9554,1649.3,-2.9007,-752.7,1.7948,-0.4926,1617,-875,-242.86,-180.00,0.120,0.180,-4.25,23.50,20.07
7.980,-2.1259,1797.0,-1.7440,-407.9,0.5764,-0.4465,1625,-801,-237.14,-182.86,0.700,0.080,-4.81,23.05,20.07
8.000,-2.1259,1797.0,-1.7440,-407.9,0.5764,-0.4465,1633,-797,-225.71,-188.57,0.170,0.620,-4.81,23.05,20.09
8.020,-2.3463,1973.3,-0.6297,115.3,0.5764,-0.4465,1761,-440,-217.14,-191.43,0.440,0.460,-4.81,23.05,20.08
8.040,-2.3463,1991.2,-0.6297,107.4,-0.7065,-0.3120,1743,-453,-208.57,-194.29,0.000,0.500,-5.71,21.49,20.08
8.060,-2.3463,1991.2,-0.6297,107.4,-0.7065,-0.3120,1911,-35,-191.43,-194.29,0.080,0.260,-5.71,21.49,20.08
8.080,-2.6582,2303.4,0.3992,97.4,-2.0278,-0.0838,1902,0,-185.71,-194.29,0.370,0.110,-8.84,19.47,20.08
8.100,-2.6582,2303.4,0.3992,97.4,-2.0278,-0.0838,1955,18,-171.43,-194.29,0.070,0.110,-8.84,19.47,20.08
8.120,-3.1103,2665.0,1.2983,486.8,-2.0278,-0.0838,2270,20,-160.00,-194.29,0.320,0.130,-8.84,19.47,20.08
8.140,-3.1103,2707.5,1.2983,471.2,-3.3027,0.2364,2186,39,-151.43,-194.29,0.110,0.320,-10.97,16.34,20.07
8.160,-3.1103,2707.5,1.2983,471.2,-3.3027,0.2364,2478,352,-128.57,-191.43,0.320,0.180,-10.97,16.34,20.08
8.180,-3.6788,3193.7,2.0277,673.8,-4.4173,0.6415,2536,397,-122.86,-188.57,0.630,0.120,-12.53,13.09,20.07
8.200,-3.6788,3193.7,2.0277,673.8,-4.4173,0.6415,2519,410,-102.86,-185.71,0.770,0.080,-12.53,13.09,20.08
8.220,-4.2792,3674.0,2.5817,840.0,-4.4173,0.6415,2896,628,-88.57,-182.86,1.990,0.370,-12.53,13.09,20.08
8.240,-4.2792,3604.6,2.5817,816.5,-5.4771,1.0621,2988,617,-74.29,-180.00,2.190,0.610,-9.06,8.39,20.08
8.260,-4.2792,3604.6,2.5817,816.5,-5.4771,1.0621,3552,800,-42.86,-174.29,2.510,0.550,-9.06,8.39,20.08
8.280,-4.6055,3718.0,2.8993,887.7,-6.4839,1.4817,3465,798,-34.29,-171.43,2.230,0.160,-1.68,3.58,20.07
8.300,-4.6055,3718.0,2.8993,887.7,-6.4839,1.4817,3519,809,-5.71,-165.71,2.330,0.270,-1.68,3.58,20.08
8.320,-4.5809,3698.3,2.9931,915.8,-6.4839,1.4817,3636,865,11.43,-160.00,2.380,0.790,-1.68,3.58,20.08
8.340,-4.5809,3572.9,2.9931,895.7,-7.3970,1.8928,3636,857,28.57,-157.14,2.440,0.540,4.59,-0.45,20.08
8.360,-4.5809,3572.9,2.9931,895.7,-7.3970,1.8928,3652,884,60.00,-148.57,2.450,0.140,4.59,-0.45,20.08
8.380,-4.2692,3229.6,2.8934,844.5,-8.1168,2.2609,3556,890,68.57,-145.71,2.460,0.730,9.29,-4.70,20.08
8.400,-4.2692,3229.6,2.8934,844.5,-8.1168,2.2609,3602,886,97.14,-140.00,2.540,0.720,9.29,-4.70,20.08
8.420,-3.7353,2739.8,2.6017,743.6,-8.1168,2.2609,3288,835,111.43,-137.14,2.260,0.010,12.42,-7.39,20.08
8.440,-3.7353,2739.8,2.6017,743.6,-8.6598,2.5931,3235,850,131.43,-131.43,2.590,0.380,12.42,-7.39,20.08
8.460,-3.7353,2739.8,2.6017,743.6,-8.6598,2.5931,2773,748,151.43,-125.71,2.730,0.900,12.42,-7.39,20.08
8.480,-3.0381,2094.7,2.1819,604.2,-8.7095,2.6687,2788,757,160.00,-122.86,2.740,0.610,16.79,-10.07,20.08
8.500,-3.0381,2094.7,2.1819,604.2,-8.7095,2.6687,2752,728,182.86,-117.14,3.300,0.200,16.79,-10.07,20.08
8.520,-2.1187,1271.9,1.6479,434.5,-8.7095,2.6687,2205,617,191.43,-114.29,2.930,0.380,21.15,-11.97,20.08
8.540,-2.1187,1271.9,1.6479,434.5,-8.3936,2.6400,2194,623,202.86,-111.43,3.260,0.840,21.15,-11.97,20.08
8.560,-2.1187,1271.9,1.6479,434.5,-8.3936,2.6400,1428,460,214.29,-108.57,2.840,0.800,21.15,-11.97,20.07
8.580,-0.9989,320.2,1.0205,239.6,-7.7168,2.5997,1429,505,220.00,-105.71,3.270,0.340,23.95,-13.32,20.08
8.600,-0.9989,320.2,1.0205,239.6,-7.7168,2.5997,1328,461,231.43,-102.86,2.930,0.040,23.95,-13.32,20.08
8.620,0.2459,-543.9,0.3470,-69.9,-7.7168,2.5997,525,211,231.43,-102.86,2.910,0.110,27.19,-13.99,20.08
8.640,0.2459,-543.9,0.3470,-69.9,-6.8080,2.6641,520,289,234.29,-100.00,2.650,0.170,27.19,-13.99,20.08
8.660,0.2459,-543.9,0.3470,-69.9,-6.8080,2.6641,-121,30,234.29,-100.00,0.950,0.090,27.19,-13.99,20.08
8.680,1.5286,-1632.5,-0.3602,-67.7,-5.7887,2.8303,-245,0,234.29,-100.00,0.740,0.010,20.48,-13.54,20.08
8.700,1.5286,-1632.5,-0.3602,-67.7,-5.7887,2.8303,-405,-9,231.43,-100.00,0.440,0.040,20.48,-13.54,20.08
8.720,2.4343,-2231.7,-1.0438,-374.1,-5.7887,2.8303,-1415,-8,225.71,-100.00,0.250,0.030,14.21,-12.20,20.08
8.740,2.4343,-2231.7,-1.0438,-374.1,-4.6528,3.0671,-1307,-15,217.14,-100.00,0.080,0.220,14.21,-12.20,20.08
8.760,2.4343,-2231.7,-1.0438,-374.1,-4.6528,3.0671,-1990,-305,202.86,-102.86,0.220,0.600,14.21,-12.20,20.08
8.780,2.9546,-2486.7,-1.6113,-523.7,-3.4155,3.2390,-1999,-265,197.14,-102.86,0.040,0.720,6.15,-8.06,20.08
8.800,2.9546,-2486.7,-1.6113,-523.7,-3.4155,3.2390,-2093,-302,180.00,-105.71,0.160,0.790,6.15,-8.06,20.07
8.820,3.1434,-2537.1,-1.9606,-591.5,-3.4155,3.2390,-2387,-419,168.57,-108.57,0.400,0.890,1.12,-0.67,20.08
8.840,3.1434,-2537.1,-1.9606,-591.5,-2.1126,3.3635,-2385,-461,154.29,-108.57,0.030,0.440,1.12,-0.67,20.08
8.860,3.1434,-2537.1,-1.9606,-591.5,-2.1126,3.3635,-2456,-526,137.14,-114.29,0.200,0.230,1.12,-0.67,20.08
8.880,3.1643,-2549.3,-1.8005,-475.2,-0.8088,3.4355,-2483,-551,128.57,-114.29,0.300,0.530,0.90,12.98,20.07
8.900,3.1643,-2549.3,-1.8005,-475.2,-0.8088,3.4355,-2523,-625,108.57,-120.00,0.100,0.820,0.90,12.98,20.08
8.920,3.1421,-2504.7,-1.1011,-253.7,-0.8088,3.4355,-2549,-486,97.14,-122.86,0.270,0.750,-0.45,15.33,20.07
8.940,3.1421,-2504.7,-1.1011,-253.7,0.3278,3.3180,-2540,-468,82.86,-125.71,0.100,0.720,-0.45,15.33,20.08
8.960,3.1421,-2504.7,-1.1011,-253.7,0.3278,3.3180,-2492,-265,65.71,-128.57,0.140,0.030,-0.45,15.33,20.08
8.980,3.1310,-2545.1,-0.3854,68.8,1.4382,3.1683,-2468,-306,57.14,-128.57,0.040,0.010,2.01,13.76,20.08
9.000,3.1310,-2545.1,-0.3854,68.8,1.4382,3.1683,-2506,-268,37.14,-131.43,0.190,0.150,2.01,13.76,20.08
9.020,3.2340,-2679.0,0.2628,59.9,1.4382,3.1683,-2502,3,25.71,-131.43,0.410,0.060,4.59,11.97,20.08
9.040,3.2340,-2679.0,0.2628,59.9,2.4467,2.9744,-2535,5,11.43,-131.43,0.240,0.090,4.59,11.97,20.08
9.060,3.2340,-2679.0,0.2628,59.9,2.4467,2.9744,-2633,5,-8.57,-131.43,0.290,0.180,4.59,11.97,20.08
9.080,3.4825,-2922.5,0.8057,45.3,3.3440,2.7877,-2675,7,-17.14,-131.43,0.110,0.330,6.83,9.06,20.08
9.100,3.4825,-2922.5,0.8057,45.3,3.3440,2.7877,-2653,14,-37.14,-131.43,0.330,0.230,6.83,9.06,20.08
9.120,3.8760,-3313.5,1.1848,381.7,3.3440,2.7877,-2951,9,-51.43,-131.43,0.400,0.460,10.63,5.26,20.08
9.140,3.8760,-3313.5,1.1848,381.7,4.0615,2.5981,-2746,9,-68.57,-131.43,0.670,0.450,10.63,5.26,20.08
9.160,4.3781,-3715.1,1.3926,444.1,4.0615,2.5981,-3096,270,-88.57,-128.57,1.470,0.900,10.63,5.26,20.08
9.180,4.3781,-3701.7,1.3926,423.9,4.6493,2.4099,-3130,283,-100.00,-128.57,1.220,0.890,9.96,1.23,20.08
9.200,4.3781,-3701.7,1.3926,423.9,4.6493,2.4099,-3558,386,-128.57,-125.71,2.090,0.660,9.96,1.23,20.08
9.220,4.7225,-3849.6,1.4011,406.9,4.6493,2.4099,-3603,416,-145.71,-122.86,2.020,0.130,3.58,-2.69,20.08
9.240,4.7225,-3849.6,1.4011,406.9,5.1298,2.1785,-3658,385,-165.71,-120.00,2.200,0.010,3.58,-2.69,20.08
9.260,4.7322,-3857.4,1.2236,353.6,5.1298,2.1785,-3732,363,-191.43,-117.14,2.780,0.100,3.58,-2.69,20.07
9.280,4.7322,-3685.0,1.2236,336.3,5.5271,1.8526,-3756,409,-205.71,-117.14,2.300,0.300,-5.04,-6.15,20.08
9.300,4.7322,-3685.0,1.2236,336.3,5.5271,1.8526,-3848,375,-234.29,-114.29,2.410,0.540,-5.04,-6.15,20.08
9.320,4.3699,-3267.6,0.8775,-47.6,5.5271,1.8526,-3740,322,-251.43,-111.43,2.180,0.710,-11.41,-9.51,20.08
9.340,4.3699,-3267.6,0.8775,-47.6,5.8306,1.5005,-3692,346,-274.29,-108.57,2.210,0.960,-11.41,-9.51,20.08
9.360,3.7116,-2741.0,0.3835,-47.6,5.8306,1.5005,-3345,38,-297.14,-108.57,2.120,0.420,-11.41,-9.51,20.07
9.380,3.7116,-2664.9,0.3835,-58.8,6.0092,1.1002,-3282,3,-308.57,-108.57,2.100,0.600,-15.22,-11.75,20.07
9.400,3.7116,-2664.9,0.3835,-58.8,6.0092,1.1002,-2819,-5,-334.29,-108.57,2.010,0.600,-15.22,-11.75,20.08
9.420,2.8862,-1935.2,-0.2070,-67.1,6.0092,1.1002,-2715,-8,-340.00,-108.57,1.610,0.330,-18.69,-13.43,20.08
9.440,2.8862,-1935.2,-0.2070,-67.1,6.0254,0.6296,-2710,-11,-360.00,-108.57,2.090,0.450,-18.69,-13.43,20.08
9.460,1.9288,-1169.3,-0.8859,-67.1,6.0254,0.6296,-2100,-20,-374.29,-108.57,1.590,0.170,-18.69,-13.43,20.08
9.480,1.9288,-1146.9,-0.8859,-73.3,5.8685,0.1840,-2059,-22,-382.86,-108.57,2.370,0.340,-19.81,-14.66,20.08
9.500,1.9288,-1146.9,-0.8859,-73.3,5.8685,0.1840,-1327,-32,-391.43,-111.43,1.320,0.090,-19.81,-14.66,20.08
9.520,0.9258,-337.7,-1.6133,-561.2,5.8685,0.1840,-1259,-36,-397.14,-111.43,2.220,0.250,-20.14,-15.44,20.08
9.540,0.9258,-337.7,-1.6133,-561.2,5.5546,-0.2081,-1213,-44,-405.71,-111.43,1.740,0.240,-20.14,-15.44,20.08
9.560,-0.0760,402.9,-2.3761,-790.0,5.5546,-0.2081,-549,-436,-408.57,-114.29,1.250,0.060,-20.14,-15.44,20.07
9.580,-0.0760,373.8,-2.3761,-791.2,5.0609,-0.5090,-490,-444,-408.57,-114.29,1.910,0.350,-18.69,-15.67,20.08
9.600,-0.0760,373.8,-2.3761,-791.2,5.0609,-0.5090,118,-695,-408.57,-122.86,0.640,0.830,-18.69,-15.67,20.08
9.620,-0.9456,1022.8,-3.1527,-1023.6,5.0609,-0.5090,176,-710,-408.57,-122.86,0.650,0.860,-13.32,-15.55,20.08
9.640,-0.9456,1022.8,-3.1527,-1023.6,4.3728,-0.7239,237,-749,-405.71,-128.57,0.070,0.410,-13.32,-15.55,20.07
9.660,-1.5817,1531.7,-3.9109,-1251.1,4.3728,-0.7239,845,-956,-400.00,-134.29,0.250,0.420,-13.32,-15.55,20.07
9.680,-1.5817,1484.7,-3.9109,-1243.8,3.4759,-0.8214,883,-970,-397.14,-140.00,0.020,0.970,-10.97,-14.10,20.08
9.700,-1.5817,1484.7,-3.9109,-1243.8,3.4759,-0.8214,1402,-1127,-385.71,-148.57,0.180,0.650,-10.97,-14.10,20.07
9.720,-2.0412,1729.2,-4.4317,-1294.3,3.4759,-0.8214,1399,-1153,-382.86,-151.43,0.100,1.000,-4.81,7.05,20.08
9.740,-2.0412,1729.2,-4.4317,-1294.3,2.4103,-0.8301,1432,-1175,-371.43,-160.00,0.460,1.450,-4.81,7.05,20.08
9.760,-2.2195,1871.8,-3.5465,-1028.7,2.4103,-0.8301,1696,-1276,-360.00,-168.57,0.060,0.660,-4.81,7.05,20.08
9.780,-2.2195,1809.2,-3.5465,-891.6,1.2014,-0.7025,1714,-1315,-354.29,-174.29,0.580,0.940,-1.68,34.47,20.08
9.800,-2.2195,1809.2,-3.5465,-891.6,1.2014,-0.7025,1837,-1108,-340.00,-182.86,0.270,0.200,-1.68,34.47,20.07
9.820,-2.2886,1871.2,-1.7837,-357.2,1.2014,-0.7025,1768,-933,-331.43,-185.71,0.170,0.220,-2.01,35.59,20.08
9.840,-2.2886,1871.2,-1.7837,-357.2,-0.0830,-0.4601,1765,-931,-322.86,-191.43,0.420,0.760,-2.01,35.59,20.07
9.860,-2.4332,1986.9,-0.0054,177.9,-0.0830,-0.4601,1844,-452,-308.57,-194.29,0.000,0.230,-2.01,35.59,20.09
9.880,-2.4332,2033.9,-0.0054,172.9,-1.3579,-0.1701,1818,-431,-302.86,-197.14,0.290,0.110,-4.36,34.58,20.08
9.900,-2.4332,2033.9,-0.0054,172.9,-1.3579,-0.1701,1953,-1,-285.71,-197.14,0.010,0.100,-4.36,34.58,20.08
9.920,-2.6883,2298.4,1.6640,654.7,-1.3579,-0.1701,1979,22,-280.00,-197.14,0.390,0.490,-7.39,31.11,20.08
9.940,-2.6883,2298.4,1.6640,654.7,-2.5470,0.2134,1977,74,-268.57,-197.14,0.110,0.270,-7.39,31.11,20.07
9.960,-3.0866,2617.0,3.1307,1094.8,-2.5470,0.2134,2219,507,-251.43,-191.43,0.090,0.610,-7.39,31.11,20.08
9.980,-3.0866,2661.8,3.1307,1068.5,-3.6131,0.6499,2126,517,-242.86,-191.43,0.520,0.040,-9.62,25.85,20.08
10.000,-3.0866,2661.8,3.1307,1068.5,-3.6131,0.6499,2378,922,-222.86,-182.86,0.600,0.250,-9.62,25.85,20.08
10.020,-3.5717,3029.7,4.3154,1393.1,-3.6131,0.6499,2442,955,-217.14,-180.00,1.050,0.730,-8.62,19.70,20.08
10.040,-3.5717,3029.7,4.3154,1393.1,-4.4552,1.0512,2500,1007,-200.00,-174.29,1.690,0.530,-8.62,19.70,20.08
10.060,-3.8867,3281.7,5.1477,1642.8,-4.4552,1.0512,2864,1285,-180.00,-162.86,2.100,0.430,-8.62,19.70,20.09
10.080,-3.8867,3151.9,5.1477,1588.5,-5.1229,1.4208,2938,1283,-168.57,-160.00,1.940,0.940,-2.13,8.84,20.08
10.100,-3.8867,3151.9,5.1477,1588.5,-5.1229,1.4208,3207,1549,-140.00,-145.71,2.110,0.750,-2.13,8.84,20.08
10.120,-3.8935,3058.9,5.3029,1535.5,-5.1229,1.4208,3071,1528,-134.29,-142.86,1.430,1.110,2.80,-11.08,20.08
10.140,-3.8935,3058.9,5.3029,1535.5,-5.7380,1.7263,3115,1539,-111.43,-131.43,2.080,0.740,2.80,-11.08,20.08
10.160,-3.6507,2864.6,4.4596,1282.5,-5.7380,1.7263,3018,1563,-91.43,-120.00,2.120,1.200,2.80,-11.08,20.08
10.180,-3.6507,2770.6,4.4596,1206.4,-6.1201,1.9052,3037,1550,-77.14,-114.29,1.990,0.770,7.50,-26.30,20.07
10.200,-3.6507,2770.6,4.4596,1206.4,-6.1201,1.9052,2876,1362,-54.29,-102.86,2.340,0.750,7.50,-26.30,20.08
10.220,-3.1735,2299.3,3.0911,776.8,-6.1201,1.9052,2813,1271,-48.57,-100.00,1.860,0.110,11.97,-30.10,20.08
10.240,-3.1735,2299.3,3.0911,776.8,-6.3611,2.1297,2792,1249,-28.57,-91.43,2.240,0.730,11.97,-30.10,20.08
10.260,-2.4944,1756.0,1.5443,312.8,-6.3611,2.1297,2363,844,-11.43,-85.71,1.950,0.120,11.97,-30.10,20.08
10.280,-2.4944,1688.9,1.5443,301.6,-6.3784,2.3282,2342,824,-2.86,-82.86,2.460,0.050,15.33,-32.34,20.08
10.300,-2.4944,1688.9,1.5443,301.6,-6.3784,2.3282,1844,436,11.43,-80.00,2.030,0.480,15.33,-32.34,20.07
10.320,-1.6808,1009.0,-0.0867,-162.8,-6.3784,2.3282,1783,408,17.14,-77.14,1.690,0.600,16.79,-32.56,20.08
10.340,-1.6808,1009.0,-0.0867,-162.8,-6.2594,2.6112,1726,364,28.57,-77.14,2.340,0.790,16.79,-32.56,20.08
10.360,-0.8077,310.4,-1.6959,-671.6,-6.2594,2.6112,1166,16,37.14,-77.14,1.440,0.080,16.79,-32.56,20.08
10.380,-0.8077,314.9,-1.6959,-661.5,-6.0500,2.9571,1141,-27,40.00,-77.14,1.770,0.240,16.56,-30.55,20.08
10.400,-0.8077,314.9,-1.6959,-661.5,-6.0500,2.9571,492,-415,45.71,-80.00,1.360,0.070,16.56,-30.55,20.08
10.420,-0.0231,-228.3,-3.1026,-1008.0,-6.0500,2.9571,464,-434,45.71,-80.00,1.260,0.600,11.41,-15.44,20.08
10.440,-0.0231,-228.3,-3.1026,-1008.0,-5.6942,3.3757,373,-498,48.57,-85.71,0.960,1.200,11.41,-15.44,20.08
10.460,0.5727,-686.4,-3.0463,-991.1,-5.6942,3.3757,-44,-870,48.57,-91.43,0.410,1.690,11.41,-15.44,20.08
10.480,0.5727,-713.3,-3.0463,-723.1,-5.1452,3.7534,-107,-930,48.57,-94.29,0.430,0.700,12.76,38.16,20.08
10.500,0.5727,-713.3,-3.0463,-723.1,-5.1452,3.7534,-518,-1050,42.86,-102.86,0.030,0.540,12.76,38.16,20.08
10.520,1.1623,-1099.9,-0.9249,237.2,-5.1452,3.7534,-608,-903,42.86,-105.71,0.710,0.490,8.50,47.45,20.08
10.540,1.1623,-1099.9,-0.9249,237.2,-4.4560,4.1020,-673,-793,37.14,-111.43,0.040,0.580,8.50,47.45,20.08
10.560,1.6127,-1460.2,1.4076,659.5,-4.4560,4.1020,-998,-18,31.43,-111.43,0.160,0.560,8.50,47.45,20.08
10.580,1.6127,-1478.1,1.4076,650.6,-3.6454,4.3666,-1028,45,25.71,-108.57,0.570,0.540,9.40,45.66,20.09
10.600,1.6127,-1478.1,1.4076,650.6,-3.6454,4.3666,-1351,488,14.29,-105.71,0.240,0.650,9.40,45.66,20.07
10.620,2.0320,-1742.0,3.6089,1290.8,-3.6454,4.3666,-1367,515,11.43,-105.71,0.000,0.020,5.82,41.63,20.07
10.640,2.0320,-1742.0,3.6089,1290.8,-2.8083,4.4676,-1394,516,2.86,-100.00,0.360,0.050,5.82,41.63,20.07
10.660,2.3403,-1988.7,5.5215,1864.6,-2.8083,4.4676,-1626,1052,-8.57,-94.29,0.090,1.010,5.82,41.63,20.08
10.680,2.3403,-1919.3,5.5215,1782.9,-1.9209,4.4524,-1683,1108,-14.29,-88.57,0.180,1.210,2.35,25.29,20.08
10.700,2.3403,-1919.3,5.5215,1782.9,-1.9209,4.4524,-1880,1652,-31.43,-74.29,0.110,1.580,2.35,25.29,20.08
10.720,2.4416,-1935.4,5.9712,1624.1,-1.9209,4.4524,-1854,1602,-34.29,-71.43,0.460,1.330,-0.90,-33.46,20.07
10.740,2.4416,-1935.4,5.9712,1624.1,-1.0899,4.3859,-1864,1736,-48.57,-60.00,0.110,1.190,-0.90,-33.46,20.08
10.760,2.3428,-1856.3,3.7033,943.7,-1.0899,4.3859,-1870,1665,-60.00,-48.57,0.410,0.530,-0.90,-33.46,20.08
10.780,2.3428,-1802.6,3.7033,811.1,-0.2973,4.1301,-1890,1680,-68.57,-40.00,0.360,0.740,-3.58,-59.98,20.07
10.800,2.3428,-1802.6,3.7033,811.1,-0.2973,4.1301,-1845,1077,-82.86,-31.43,0.160,0.000,-3.58,-59.98,20.08
10.820,2.1688,-1681.3,0.6437,-315.0,-0.2973,4.1301,-1814,959,-88.57,-28.57,0.560,0.060,-2.69,-63.00,20.08
10.840,2.1688,-1681.3,0.6437,-315.0,0.4351,3.9463,-1760,885,-100.00,-22.86,0.190,0.770,-2.69,-63.00,20.08
10.860,2.0182,-1560.9,-2.4877,-1061.3,0.4351,3.9463,-1619,-35,-111.43,-22.86,0.870,0.690,-2.69,-63.00,20.08
10.880,2.0182,-1531.8,-2.4877,-1047.9,1.0773,3.8085,-1606,-68,-117.14,-22.86,0.970,0.090,-4.14,-60.32,20.08
10.900,2.0182,-1531.8,-2.4877,-1047.9,1.0773,3.8085,-1532,-618,-131.43,-31.43,1.210,0.580,-4.14,-60.32,20.08
10.920,1.7730,-1367.0,-5.2585,-1689.5,1.0773,3.8085,-1520,-695,-134.29,-31.43,1.060,1.620,-2.57,-22.38,20.08
10.940,1.7730,-1367.0,-5.2585,-1689.5,1.6073,3.7995,-1529,-784,-145.71,-37.14,1.490,2.340,-2.57,-22.38,20.07
10.960,1.6555,-1272.9,-4.9007,-1582.1,1.6073,3.7995,-1372,-1533,-154.29,-48.57,1.180,1.960,-2.57,-22.38,20.08
10.980,1.6555,-1331.1,-4.9007,-1153.5,2.0157,3.9334,-1376,-1609,-160.00,-54.29,1.690,1.220,0.34,63.34,20.08
11.000,1.6555,-1331.1,-4.9007,-1153.5,2.0157,3.9334,-1300,-1592,-171.43,-68.57,1.350,0.340,0.34,63.34,20.08
11.020,1.6555,-1302.1,-1.5437,-106.7,2.0157,3.9334,-1333,-1413,-174.29,-71.43,2.000,0.260,-1.12,71.28,20.07
11.040,1.6555,-1302.1,-1.5437,-106.7,2.3104,4.3614,-1316,-1237,-182.86,-80.00,1.580,0.180,-1.12,71.28,20.08
11.060,1.5410,-1210.4,2.0223,963.1,2.3104,4.3614,-1273,-329,-191.43,-82.86,1.920,0.630,-1.12,71.28,20.08
11.080,1.5410,-1172.3,2.0223,957.5,2.4327,4.8167,-1289,-257,-197.14,-82.86,1.760,0.230,-3.02,70.16,20.08
11.100,1.5410,-1172.3,2.0223,957.5,2.4327,4.8167,-1203,563,-208.57,-77.14,1.940,0.650,-3.02,70.16,20.08
11.120,1.2588,-769.8,5.3531,1898.0,2.4327,4.8167,-1146,612,-208.57,-77.14,2.380,1.160,-11.86,58.41,20.08
11.140,1.2588,-769.8,5.3531,1898.0,2.2953,5.2023,-1167,692,-217.14,-71.43,1.770,1.310,-11.86,58.41,20.08
11.160,0.5768,-224.2,7.1382,2433.5,2.2953,5.2023,-831,1537,-222.86,-60.00,1.940,2.060,-11.86,58.41,20.08
11.180,0.5768,-63.1,7.1382,2030.7,1.8407,5.4251,-809,1656,-225.71,-54.29,2.290,2.180,-19.92,-22.16,20.08
11.200,0.5768,-63.1,7.1382,2030.7,1.8407,5.4251,-384,2336,-228.57,-34.29,1.220,1.370,-19.92,-22.16,20.08
11.220,-0.5602,891.3,4.9240,1132.0,1.8407,5.4251,-225,2171,-231.43,-28.57,0.370,0.130,-22.16,-69.05,20.08
11.240,-0.5602,891.3,4.9240,1132.0,1.0061,5.4444,-127,2049,-231.43,-14.29,0.810,0.740,-22.16,-69.05,20.08
11.260,-1.7797,1866.9,1.3947,73.2,1.0061,5.4444,505,1265,-228.57,-5.71,0.280,0.540,-22.16,-69.05,20.08
11.280,-1.7797,1902.7,1.3947,59.8,-0.0617,5.4110,566,1240,-225.71,-2.86,0.100,0.470,-23.95,-71.73,20.08
11.300,-1.7797,1902.7,1.3947,59.8,-0.0617,5.4110,1378,284,-211.43,0.00,0.690,0.500,-23.95,-71.73,20.08
11.320,-2.9032,2665.0,-2.1931,-995.3,-0.0617,5.4110,1530,223,-208.57,2.86,1.110,0.050,-17.12,-67.48,20.08
11.340,-2.9032,2665.0,-2.1931,-995.3,-1.2190,5.5370,1621,354,-197.14,2.86,1.270,0.030,-17.12,-67.48,20.08
11.360,-3.5598,3190.3,-4.8969,-1806.5,-1.2190,5.5370,2367,-480,-180.00,0.00,2.180,2.430,-17.12,-67.48,20.08
11.380,-3.5598,2870.2,-4.8969,-1452.3,-2.0831,5.5116,2457,-647,-171.43,-2.86,2.050,2.660,-1.12,3.36,20.08
11.400,-3.5598,2870.2,-4.8969,-1452.3,-2.0831,5.5116,3005,-1639,-145.71,-17.14,2.210,2.110,-1.12,3.36,20.08
11.420,-3.2773,2263.8,-3.4178,-698.6,-2.0831,5.5116,2718,-1492,-140.00,-20.00,1.740,0.610,17.90,65.35,20.08
11.440,-3.2773,2263.8,-3.4178,-698.6,-2.5224,5.4320,2790,-1451,-120.00,-28.57,2.250,0.300,17.90,65.35,20.08
11.460,-2.1843,1389.4,-0.1986,326.8,-2.5224,5.4320,2304,-801,-102.86,-34.29,1.990,0.540,17.90,65.35,20.08
11.480,-2.1843,1185.7,-0.1986,317.3,-2.5201,5.2321,2262,-753,-94.29,-37.14,2.150,0.640,28.09,63.45,20.08
