t_s,imu1_roll_deg,imu1_pitch_deg,imu2_roll_deg,imu2_pitch_deg,imu2_roll_rate_dps,imu2_pitch_rate_dps,ff_roll_erpm,ff_pitch_erpm,cmd_roll_erpm,cmd_pitch_erpm,motor_roll_erpm,motor_pitch_erpm,motor_roll_amps,motor_pitch_amps,dt_ms
6.2700,-0.6599,0.0109,-3.5898,-1.1541,-9.719,4.138,-680.4,165.5,1076.3,165.5,959,23,2.330,0.310,5.07
6.2750,-0.6599,0.0109,-3.5898,-1.1541,-9.726,4.184,-680.8,167.4,1076.8,167.4,990,33,1.960,0.460,5.07
6.2800,-0.6599,0.0109,-3.5898,-1.1541,-10.580,5.062,-740.6,202.5,1136.6,202.5,994,40,2.290,0.500,5.07
6.2850,-0.8654,0.7380,-3.5898,-1.1541,-11.093,5.588,-776.5,223.5,1295.8,223.5,1012,54,2.390,0.250,8.67
6.2900,-0.8654,0.7380,-3.5898,-1.1541,-11.401,5.905,-798.0,236.2,1317.3,236.2,1040,67,2.270,0.680,5.52
6.2950,-0.8654,0.7380,-3.5898,-1.1541,-11.585,6.094,-811.0,243.8,1330.2,243.8,1122,87,2.660,0.720,5.07
6.3000,-0.8654,0.7380,-3.5898,-1.1541,-11.696,6.208,-818.7,248.3,1338.0,248.3,1244,122,1.770,0.700,6.18
6.3050,-0.8654,0.7380,-4.1590,-0.8592,-11.762,6.276,-823.4,251.0,1342.6,251.0,1229,127,1.570,0.710,5.08
6.3100,-0.8654,0.7380,-4.1590,-0.8592,-11.802,6.317,-826.2,252.7,1345.4,252.7,1270,135,2.010,0.740,8.94
6.3150,-0.8654,0.7380,-4.1590,-0.8592,-11.826,6.342,-827.8,253.7,1347.1,253.7,1271,143,2.290,0.760,5.07
6.3200,-0.8654,0.7380,-4.1590,-0.8592,-11.303,7.386,-791.2,295.4,1310.5,295.4,1282,155,2.560,0.740,5.08
6.3250,-1.0306,1.2585,-4.1590,-0.8592,-10.990,8.013,-769.3,320.5,1387.7,698.1,1286,207,2.370,0.640,9.26
6.3300,-1.0306,1.2585,-4.1590,-0.8592,-10.801,8.389,-756.1,335.5,1374.5,713.1,1270,242,1.970,0.540,6.98
6.3350,-1.0306,1.2585,-4.1590,-0.8592,-10.689,8.614,-748.2,344.6,1366.6,722.1,1276,269,2.080,0.940,5.07
6.3400,-1.0306,1.2585,-4.1590,-0.8592,-10.621,8.749,-743.5,350.0,1361.8,727.5,1335,601,1.590,0.840,6.04
6.3450,-1.0306,1.2585,-4.6637,-0.5216,-10.580,8.831,-740.6,353.2,1359.0,730.8,1318,657,1.910,0.070,7.18
6.3500,-1.0306,1.2585,-4.6637,-0.5216,-10.556,8.879,-738.9,355.2,1357.3,732.7,1331,637,2.300,0.130,5.06
6.3550,-1.0306,1.2585,-4.6637,-0.5216,-10.541,8.909,-737.9,356.3,1356.3,733.9,1346,603,2.260,0.080,5.07
6.3600,-1.0306,1.2585,-4.6637,-0.5216,-10.756,8.747,-752.9,349.9,1371.3,727.4,1333,599,2.280,0.040,5.07
6.3650,-1.1379,1.5700,-4.6637,-0.5216,-10.885,8.650,-762.0,346.0,1444.7,817.0,1340,650,2.180,0.030,9.17
6.3700,-1.1379,1.5700,-4.6637,-0.5216,-10.963,8.592,-767.4,343.7,1450.1,814.7,1340,644,1.810,0.090,6.24
6.3750,-1.1379,1.5700,-4.6637,-0.5216,-11.009,8.557,-770.6,342.3,1453.3,813.3,1374,653,1.920,0.560,5.07
6.3800,-1.1379,1.5700,-4.6637,-0.5216,-11.037,8.536,-772.6,341.4,1455.3,812.4,1417,746,1.810,0.570,6.50
6.3850,-1.1379,1.5700,-5.2169,-0.1553,-11.054,8.524,-773.8,340.9,1456.5,811.9,1407,754,2.100,0.610,5.07
6.3900,-1.1379,1.5700,-5.2169,-0.1553,-11.064,8.516,-774.5,340.6,1457.2,811.6,1419,749,2.440,0.790,8.05
6.3950,-1.1379,1.5700,-5.2169,-0.1553,-11.070,8.512,-774.9,340.5,1457.6,811.5,1418,734,2.400,1.000,5.07
6.4000,-1.1379,1.5700,-5.2169,-0.1553,-10.849,8.509,-759.5,340.4,1442.2,811.4,1417,737,2.260,1.010,5.08
6.4050,-1.1924,1.7071,-5.2169,-0.1553,-10.717,8.507,-750.2,340.3,1465.7,852.4,1431,771,1.930,0.750,9.29
6.4100,-1.1924,1.7071,-5.2169,-0.1553,-10.638,8.506,-744.7,340.3,1460.1,852.4,1411,794,1.880,0.380,6.59
6.4150,-1.1924,1.7071,-5.2169,-0.1553,-10.590,8.506,-741.3,340.2,1456.8,852.4,1425,801,2.100,0.180,5.08
6.4200,-1.1924,1.7071,-5.2169,-0.1553,-10.562,8.505,-739.3,340.2,1454.8,852.4,1445,815,2.360,0.100,6.61
6.4250,-1.1924,1.7071,-5.7293,0.2189,-10.545,8.505,-738.1,340.2,1453.6,852.3,1445,811,2.580,0.030,5.07
6.4300,-1.1924,1.7071,-5.7293,0.2189,-10.535,8.505,-737.4,340.2,1452.9,852.3,1445,811,2.320,0.250,8.68
6.4350,-1.1924,1.7071,-5.7293,0.2189,-10.528,8.505,-737.0,340.2,1452.4,852.3,1447,840,1.910,0.420,5.19
6.4400,-1.1924,1.7071,-5.7293,0.2189,-10.659,8.147,-746.1,325.9,1461.6,838.0,1444,856,1.870,0.500,5.07
6.4450,-1.2255,1.6846,-5.7293,0.2189,-10.737,7.932,-751.6,317.3,1486.9,822.6,1437,863,1.860,0.720,8.32
6.4500,-1.2255,1.6846,-5.7293,0.2189,-10.784,7.803,-754.9,312.1,1490.2,817.5,1447,821,2.320,0.900,7.04
6.4550,-1.2255,1.6846,-5.7293,0.2189,-10.813,7.726,-756.9,309.0,1492.2,814.4,1446,812,2.610,1.000,5.08
6.4600,-1.2255,1.6846,-5.7293,0.2189,-10.829,7.679,-758.1,307.2,1493.4,812.5,1471,796,2.580,0.910,5.39
6.4650,-1.2255,1.6846,-6.2997,0.5246,-10.840,7.651,-758.8,306.1,1494.1,811.4,1471,794,2.360,0.760,5.07
6.4700,-1.2255,1.6846,-6.2997,0.5246,-10.846,7.635,-759.2,305.4,1494.5,810.8,1495,842,2.040,0.340,8.04
6.4750,-1.2255,1.6846,-6.2997,0.5246,-10.849,7.625,-759.5,305.0,1494.7,810.4,1483,840,1.740,0.030,5.07
6.4800,-1.2255,1.6846,-6.2997,0.5246,-10.762,6.679,-753.3,267.1,1488.6,772.5,1485,828,2.040,0.110,5.07
6.4850,-1.2597,1.5399,-6.2997,0.5246,-10.710,6.111,-749.7,244.4,1505.5,706.4,1485,793,2.300,0.050,7.40
6.4900,-1.2597,1.5399,-6.2997,0.5246,-10.678,5.770,-747.5,230.8,1503.3,692.8,1486,773,2.660,0.130,5.07
6.4950,-1.2597,1.5399,-6.2997,0.5246,-10.659,5.566,-746.2,222.6,1502.0,684.6,1477,749,2.700,0.170,5.07
6.5000,-1.2597,1.5399,-6.2997,0.5246,-10.648,5.443,-745.4,217.7,1501.2,679.7,1493,696,2.440,0.410,6.17
6.5050,-1.2597,1.5399,-6.8484,0.7440,-10.641,5.370,-744.9,214.8,1500.7,676.8,1484,689,2.050,0.640,5.08
6.5100,-1.2597,1.5399,-6.8484,0.7440,-10.637,5.326,-744.6,213.0,1500.4,675.0,1483,730,2.050,0.670,8.62
6.5150,-1.2597,1.5399,-6.8484,0.7440,-10.635,5.299,-744.4,212.0,1500.2,673.9,1487,727,2.090,0.720,5.07
6.5200,-1.2597,1.5399,-6.8484,0.7440,-10.320,4.970,-722.4,198.8,1478.2,660.8,1496,693,2.480,0.780,5.07
6.5250,-1.2597,1.5399,-6.8484,0.7440,-10.131,4.773,-709.2,190.9,1465.0,652.9,1483,689,2.740,0.770,6.71
6.5300,-1.3205,1.2605,-6.8484,0.7440,-10.018,4.654,-701.2,186.2,1493.5,564.3,1491,678,2.780,0.640,5.07
6.5350,-1.3205,1.2605,-6.8484,0.7440,-9.950,4.583,-696.5,183.3,1488.8,561.5,1472,663,2.430,0.480,6.29
6.5400,-1.3205,1.2605,-6.8484,0.7440,-9.909,4.540,-693.6,181.6,1485.9,559.8,1471,665,2.190,0.160,5.07
6.5450,-1.3205,1.2605,-6.8484,0.7440,-9.884,4.515,-691.9,180.6,1484.2,558.7,1493,603,2.070,0.020,6.23
6.5500,-1.3205,1.2605,-7.3144,0.9203,-9.870,4.499,-690.9,180.0,1483.2,558.1,1496,596,2.150,0.070,5.08
6.5550,-1.3205,1.2605,-7.3144,0.9203,-9.861,4.490,-690.3,179.6,1482.5,557.8,1505,605,2.420,0.160,8.16
6.5600,-1.3205,1.2605,-7.3144,0.9203,-9.856,4.485,-689.9,179.4,1482.2,557.5,1499,595,2.480,0.200,5.07
6.5650,-1.3205,1.2605,-7.3144,0.9203,-9.450,4.168,-661.5,166.7,1453.8,544.9,1492,572,2.520,0.080,5.07
6.5700,-1.4441,0.8812,-7.3144,0.9203,-9.206,3.978,-644.4,159.1,1510.9,159.1,1486,563,2.150,0.080,7.84
6.5750,-1.4441,0.8812,-7.3144,0.9203,-9.060,3.864,-634.2,154.6,1500.7,154.6,1464,571,1.810,0.170,5.50
6.5800,-1.4441,0.8812,-7.3144,0.9203,-8.972,3.795,-628.0,151.8,1494.5,151.8,1465,517,2.240,0.200,5.08
6.5850,-1.4441,0.8812,-7.3144,0.9203,-8.919,3.754,-624.4,150.2,1490.8,150.2,1501,248,2.110,0.080,6.53
6.5900,-1.4441,0.8812,-7.7290,1.0585,-8.888,3.730,-622.2,149.2,1488.6,149.2,1495,176,2.410,0.540,5.07
6.5950,-1.4441,0.8812,-7.7290,1.0585,-8.869,3.715,-620.8,148.6,1487.3,148.6,1491,218,2.490,0.580,7.72
6.6000,-1.4441,0.8812,-7.7290,1.0585,-8.858,3.706,-620.0,148.2,1486.5,148.2,1491,243,2.280,0.450,5.07
6.6050,-1.4441,0.8812,-7.7290,1.0585,-7.911,3.611,-553.8,144.5,1420.2,144.5,1497,255,2.030,0.400,5.08
6.6100,-1.4441,0.8812,-7.7290,1.0585,-7.343,3.554,-514.0,142.2,1380.5,142.2,1478,217,1.860,0.510,8.96
6.6150,-1.6258,0.4748,-7.7290,1.0585,-7.002,3.520,-490.1,140.8,1465.6,140.8,1463,206,1.860,0.600,5.06
6.6200,-1.6258,0.4748,-7.7290,1.0585,-6.797,3.500,-475.8,140.0,1451.3,140.0,1368,180,2.360,0.640,5.76
6.6250,-1.6258,0.4748,-7.7290,1.0585,-6.675,3.488,-467.2,139.5,1442.7,139.5,1441,166,2.980,0.710,5.07
6.6300,-1.6258,0.4748,-8.0678,1.1935,-6.601,3.480,-462.1,139.2,1437.5,139.2,1477,158,2.290,0.760,5.07
6.6350,-1.6258,0.4748,-8.0678,1.1935,-6.557,3.476,-459.0,139.0,1434.4,139.0,1420,160,2.400,0.740,8.12
6.6400,-1.6258,0.4748,-8.0678,1.1935,-6.530,3.473,-457.1,138.9,1432.6,138.9,1432,168,2.170,0.710,5.06
6.6450,-1.6258,0.4748,-8.0678,1.1935,-6.514,3.471,-456.0,138.9,1431.5,138.9,1422,177,1.990,0.670,5.07
6.6500,-1.6258,0.4748,-8.0678,1.1935,-5.565,3.471,-389.5,138.8,1365.0,138.8,1401,173,2.160,0.680,5.07
6.6550,-1.8528,0.0796,-8.0678,1.1935,-4.995,3.470,-349.7,138.8,1461.3,138.8,1406,158,2.590,0.700,7.73
6.6600,-1.8528,0.0796,-8.0678,1.1935,-4.653,3.470,-325.7,138.8,1437.4,138.8,1349,166,2.890,0.680,7.64
6.6650,-1.8528,0.0796,-8.0678,1.1935,-4.448,3.469,-311.4,138.8,1423.0,138.8,1353,171,3.520,0.630,5.07
6.6700,-1.8528,0.0796,-8.3246,1.3301,-4.325,3.469,-302.8,138.8,1414.4,138.8,1440,167,2.750,0.610,6.11
6.6750,-1.8528,0.0796,-8.3246,1.3301,-4.251,3.469,-297.6,138.8,1409.3,138.8,1398,149,2.500,0.610,6.83
6.6800,-1.8528,0.0796,-8.3246,1.3301,-4.207,3.469,-294.5,138.8,1406.2,138.8,1413,141,2.320,0.640,5.09
6.6850,-1.8528,0.0796,-8.3246,1.3301,-4.180,3.469,-292.6,138.8,1404.3,138.8,1395,135,2.360,0.640,5.07
6.6900,-1.8528,0.0796,-8.3246,1.3301,-3.314,3.156,-232.0,126.2,1343.6,126.2,1384,134,2.590,0.620,5.07
6.6950,-2.0200,-0.2292,-8.3246,1.3301,-2.794,2.968,-195.6,118.7,1407.6,118.7,1378,135,3.080,0.580,9.16
6.7000,-2.0200,-0.2292,-8.3246,1.3301,-2.482,2.855,-173.8,114.2,1385.8,114.2,1317,124,3.090,0.530,6.59
6.7050,-2.0200,-0.2292,-8.3246,1.3301,-2.295,2.787,-160.7,111.5,1372.7,111.5,1316,121,3.350,0.510,5.08
6.7100,-2.0200,-0.2292,-8.3246,1.3301,-2.183,2.747,-152.8,109.9,1364.8,109.9,1393,116,2.790,0.480,6.13
6.7150,-2.0200,-0.2292,-8.4004,1.4199,-2.115,2.722,-148.1,108.9,1360.1,108.9,1387,118,2.560,0.440,5.06
6.7200,-2.0200,-0.2292,-8.4004,1.4199,-2.075,2.708,-145.2,108.3,1357.3,108.3,1365,139,2.710,0.340,9.10
6.7250,-2.0200,-0.2292,-8.4004,1.4199,-2.051,2.699,-143.5,108.0,1355.6,108.0,1366,150,3.030,0.180,5.08
6.7300,-2.0200,-0.2292,-8.4004,1.4199,-1.230,2.559,-86.1,102.4,1298.2,102.4,1352,153,3.100,0.110,5.07
6.7350,-2.0744,-0.3707,-8.4004,1.4199,-0.738,2.476,-51.7,99.0,1296.3,99.0,1343,140,3.330,0.060,6.67
6.7400,-2.0744,-0.3707,-8.4004,1.4199,-0.443,2.425,-31.0,97.0,1275.7,97.0,1316,130,3.030,0.030,5.06
6.7450,-2.0744,-0.3707,-8.4004,1.4199,-0.266,2.395,-18.6,95.8,1263.3,95.8,1285,122,3.230,0.020,5.07
6.7500,-2.0744,-0.3707,-8.4004,1.4199,-0.159,2.377,-11.2,95.1,1255.8,95.1,1274,111,2.890,0.010,6.21
6.7550,-2.0744,-0.3707,-8.3864,1.4673,-0.096,2.366,-6.7,94.7,1251.4,94.7,1263,107,2.750,0.010,5.07
6.7600,-2.0744,-0.3707,-8.3864,1.4673,-0.057,2.360,-4.0,94.4,1248.7,94.4,1251,97,2.960,0.010,8.05
6.7650,-2.0744,-0.3707,-8.3864,1.4673,-0.034,2.356,-2.4,94.2,1247.1,94.2,1251,94,3.420,0.020,5.08
6.7700,-2.0744,-0.3707,-8.3864,1.4673,-0.021,2.354,-1.4,94.1,1246.1,94.1,1248,84,3.390,0.010,5.08
6.7750,-2.0744,-0.3707,-8.3864,1.4673,0.525,2.173,36.7,86.9,1207.9,86.9,1257,78,3.700,0.000,5.07
6.7800,-1.9594,-0.3079,-8.3864,1.4673,0.852,2.065,59.6,82.6,1116.0,82.6,1261,70,3.520,0.020,7.41
6.7850,-1.9594,-0.3079,-8.3864,1.4673,1.048,2.000,73.4,80.0,1102.3,80.0,1217,68,3.270,0.000,8.12
6.7900,-1.9594,-0.3079,-8.3864,1.4673,1.166,1.961,81.6,78.4,1094.0,78.4,1139,68,2.960,0.020,6.17
6.7950,-1.9594,-0.3079,-8.3258,1.5975,1.237,1.937,86.6,77.5,1089.1,77.5,1118,72,3.040,0.050,5.07
6.8000,-1.9594,-0.3079,-8.3258,1.5975,1.279,1.923,89.5,76.9,1086.1,76.9,1126,85,3.120,0.100,8.09
6.8050,-1.9594,-0.3079,-8.3258,1.5975,1.305,1.915,91.3,76.6,1084.3,76.6,1119,90,3.390,0.160,5.08
6.8100,-1.9594,-0.3079,-8.3258,1.5975,1.320,1.910,92.4,76.4,1083.3,76.4,1109,100,3.540,0.210,5.07
6.8150,-1.9594,-0.3079,-8.3258,1.5975,2.001,1.549,140.0,62.0,1035.6,62.0,1116,101,3.720,0.240,5.07
6.8200,-1.6630,-0.1261,-8.3258,1.5975,2.409,1.332,168.6,53.3,829.2,53.3,1112,92,3.550,0.270,7.82
6.8250,-1.6630,-0.1261,-8.3258,1.5975,2.654,1.202,185.8,48.1,812.0,48.1,1059,73,3.160,0.270,7.41
6.8300,-1.6630,-0.1261,-8.3258,1.5975,2.801,1.124,196.1,45.0,801.7,45.0,1010,62,2.290,0.240,5.24
6.8350,-1.6630,-0.1261,-8.3258,1.5975,2.889,1.077,202.2,43.1,795.5,43.1,832,52,2.840,0.250,5.07
6.8400,-1.6630,-0.1261,-8.2184,1.5913,2.942,1.049,205.9,42.0,791.8,42.0,877,44,2.900,0.220,6.38
6.8450,-1.6630,-0.1261,-8.2184,1.5913,2.974,1.032,208.2,41.3,789.6,41.3,841,43,2.710,0.220,5.06
6.8500,-1.6630,-0.1261,-8.2184,1.5913,2.993,1.022,209.5,40.9,788.3,40.9,838,42,3.080,0.220,5.07
6.8550,-1.6630,-0.1261,-8.2184,1.5913,3.407,0.524,238.5,21.0,759.3,21.0,836,40,2.870,0.230,5.07
6.8600,-1.6630,-0.1261,-8.2184,1.5913,3.656,0.225,255.9,9.0,741.9,9.0,821,37,3.340,0.220,8.10
6.8650,-1.1668,0.0279,-8.2184,1.5913,3.805,0.045,266.3,1.8,433.7,1.8,817,36,3.290,0.300,5.07
6.8700,-1.1668,0.0279,-8.2184,1.5913,3.894,-0.062,272.6,-2.5,427.5,-2.5,788,16,3.470,0.260,6.13
6.8750,-1.1668,0.0279,-8.2184,1.5913,3.948,-0.127,276.4,-5.1,423.7,-5.1,542,6,2.680,0.230,6.53
6.8800,-1.1668,0.0279,-7.9689,1.5365,3.980,-0.166,278.6,-6.6,421.4,-6.6,459,3,4.130,0.240,5.07
6.8850,-1.1668,0.0279,-7.9689,1.5365,4.000,-0.189,280.0,-7.6,420.1,-7.6,535,0,3.120,0.230,7.76
6.8900,-1.1668,0.0279,-7.9689,1.5365,4.011,-0.203,280.8,-8.1,419.3,-8.1,499,0,3.100,0.230,5.08
6.8950,-1.1668,0.0279,-7.9689,1.5365,4.734,-0.301,331.4,-12.0,368.7,-12.0,502,0,3.070,0.250,5.07
6.9000,-1.1668,0.0279,-7.9689,1.5365,5.168,-0.360,361.8,-14.4,338.3,-14.4,522,0,2.640,0.250,7.84
6.9050,-0.5218,0.0925,-7.9689,1.5365,5.429,-0.395,380.0,-15.8,-66.9,-15.8,507,0,2.210,0.240,5.08
6.9100,-0.5218,0.0925,-7.9689,1.5365,5.585,-0.416,390.9,-16.6,-77.8,-16.6,396,-1,2.380,0.270,6.63
6.9150,-0.5218,0.0925,-7.9689,1.5365,5.679,-0.429,397.5,-17.1,-84.4,-17.1,202,-1,1.180,0.280,5.47
6.9200,-0.5218,0.0925,-7.7059,1.5283,5.735,-0.436,401.4,-17.4,-88.3,-17.4,65,0,2.110,0.280,5.07
6.9250,-0.5218,0.0925,-7.7059,1.5283,5.768,-0.441,403.8,-17.6,-90.7,-17.6,70,-1,1.830,0.270,8.20
6.9300,-0.5218,0.0925,-7.7059,1.5283,5.789,-0.444,405.2,-17.7,-92.1,-17.7,56,-1,1.850,0.280,5.07
6.9350,-0.5218,0.0925,-7.7059,1.5283,5.801,-0.445,406.1,-17.8,-93.0,-17.8,49,-2,1.800,0.300,5.06
6.9400,-0.5218,0.0925,-7.7059,1.5283,6.972,-0.983,488.0,-39.3,-174.9,-39.3,44,-1,1.670,0.320,5.07
6.9450,0.1428,0.0671,-7.7059,1.5283,7.675,-1.306,537.2,-52.2,-537.2,-52.2,24,-3,1.630,0.310,8.22
6.9500,0.1428,0.0671,-7.7059,1.5283,8.096,-1.500,566.7,-60.0,-566.7,-60.0,-33,-12,1.210,0.360,7.04
6.9550,0.1428,0.0671,-7.7059,1.5283,8.349,-1.616,584.4,-64.6,-584.4,-64.6,-44,-14,0.520,0.380,5.06
6.9600,0.1428,0.0671,-7.7059,1.5283,8.501,-1.686,595.1,-67.4,-595.1,-67.4,-365,-18,0.350,0.420,5.38
6.9650,0.1428,0.0671,-7.2526,1.4165,8.592,-1.728,601.4,-69.1,-601.4,-69.1,-392,-17,1.250,0.410,5.08
6.9700,0.1428,0.0671,-7.2526,1.4165,8.647,-1.753,605.3,-70.1,-605.3,-70.1,-364,-19,0.800,0.500,7.99
6.9750,0.1428,0.0671,-7.2526,1.4165,8.679,-1.768,607.6,-70.7,-607.6,-70.7,-407,-19,0.850,0.510,5.07
6.9800,0.1428,0.0671,-7.2526,1.4165,9.997,-2.225,699.8,-89.0,-699.8,-89.0,-441,-21,1.020,0.530,5.07
6.9850,0.6279,-0.0565,-7.2526,1.4165,10.788,-2.499,755.2,-99.9,-1131.9,-99.9,-463,-24,1.100,0.560,7.64
6.9900,0.6279,-0.0565,-7.2526,1.4165,11.262,-2.663,788.4,-106.5,-1165.1,-106.5,-514,-30,0.940,0.560,6.37
6.9950,0.6279,-0.0565,-7.2526,1.4165,11.547,-2.762,808.3,-110.5,-1185.0,-110.5,-615,-38,0.400,0.610,5.07
7.0000,0.6279,-0.0565,-7.2526,1.4165,11.718,-2.821,820.2,-112.8,-1197.0,-112.8,-974,-51,0.700,0.610,6.41
7.0050,0.6279,-0.0565,-6.6522,1.2750,11.820,-2.856,827.4,-114.3,-1204.2,-114.3,-1018,-52,1.030,0.650,5.07
7.0100,0.6279,-0.0565,-6.6522,1.2750,11.882,-2.878,831.7,-115.1,-1208.5,-115.1,-1001,-51,0.480,0.660,9.24
7.0150,0.6279,-0.0565,-6.6522,1.2750,11.919,-2.890,834.3,-115.6,-1211.1,-115.6,-1045,-51,0.190,0.680,5.07
7.0200,0.6279,-0.0565,-6.6522,1.2750,13.418,-3.032,939.3,-121.3,-1316.0,-121.3,-1076,-53,0.250,0.690,5.07
7.0250,0.8937,-0.2298,-6.6522,1.2750,14.317,-3.118,1002.2,-124.7,-1538.4,-124.7,-1085,-65,0.410,0.670,7.42
7.0300,0.8937,-0.2298,-6.6522,1.2750,14.857,-3.169,1040.0,-126.7,-1576.2,-126.7,-1120,-73,0.440,0.690,5.07
7.0350,0.8937,-0.2298,-6.6522,1.2750,15.181,-3.199,1062.7,-128.0,-1598.9,-128.0,-1238,-82,0.390,0.670,5.07
7.0400,0.8937,-0.2298,-6.6522,1.2750,15.375,-3.218,1076.3,-128.7,-1612.5,-128.7,-1477,-101,0.840,0.600,6.16
7.0450,0.8937,-0.2298,-5.8774,1.1355,15.492,-3.229,1084.4,-129.1,-1620.6,-129.1,-1491,-116,1.000,0.540,5.07
7.0500,0.8937,-0.2298,-5.8774,1.1355,15.562,-3.235,1089.3,-129.4,-1625.5,-129.4,-1495,-131,0.320,0.450,8.68
7.0550,0.8937,-0.2298,-5.8774,1.1355,15.604,-3.239,1092.3,-129.6,-1628.5,-129.6,-1508,-129,0.160,0.420,5.08
7.0600,0.8937,-0.2298,-5.8774,1.1355,16.838,-2.973,1178.6,-118.9,-1714.8,-118.9,-1516,-119,0.200,0.430,5.07
7.0650,0.8937,-0.2298,-5.8774,1.1355,17.578,-2.813,1230.5,-112.5,-1766.7,-112.5,-1520,-107,0.550,0.430,6.67
7.0700,1.0051,-0.4229,-5.8774,1.1355,18.022,-2.718,1261.5,-108.7,-1864.6,-108.7,-1529,-104,0.630,0.420,5.07
7.0750,1.0051,-0.4229,-5.8774,1.1355,18.289,-2.660,1280.2,-106.4,-1883.3,-106.4,-1653,-89,0.600,0.410,6.29
7.0800,1.0051,-0.4229,-5.8774,1.1355,18.448,-2.626,1291.4,-105.0,-1894.4,-105.0,-1677,-87,0.360,0.400,5.08
7.0850,1.0051,-0.4229,-5.8774,1.1355,18.544,-2.605,1298.1,-104.2,-1901.2,-104.2,-1778,-82,0.110,0.400,6.17
7.0900,1.0051,-0.4229,-4.9253,1.0518,18.602,-2.592,1302.1,-103.7,-1905.2,-103.7,-1789,-82,0.110,0.380,5.08
7.0950,1.0051,-0.4229,-4.9253,1.0518,18.636,-2.585,1304.6,-103.4,-1907.6,-103.4,-1794,-81,0.430,0.360,8.20
7.1000,1.0051,-0.4229,-4.9253,1.0518,18.657,-2.581,1306.0,-103.2,-1909.1,-103.2,-1799,-80,0.690,0.350,5.07
7.1050,1.0051,-0.4229,-4.9253,1.0518,19.117,-2.175,1338.2,-87.0,-1941.3,-87.0,-1805,-78,0.560,0.350,5.06
7.1100,1.0740,-0.5896,-4.9253,1.0518,19.393,-1.932,1357.5,-77.3,-2002.0,-77.3,-1831,-80,0.110,0.330,8.71
7.1150,1.0740,-0.5896,-4.9253,1.0518,19.559,-1.786,1369.1,-71.4,-2013.5,-71.4,-1846,-79,0.040,0.270,6.53
7.1200,1.0740,-0.5896,-4.9253,1.0518,19.658,-1.698,1376.1,-67.9,-2020.5,-67.9,-1854,-78,0.200,0.240,5.06
7.1250,1.0740,-0.5896,-4.9253,1.0518,19.718,-1.646,1380.3,-65.8,-2024.7,-65.8,-1900,-75,0.440,0.200,5.06
7.1300,1.0740,-0.5896,-3.9257,0.9678,19.754,-1.614,1382.8,-64.6,-2027.2,-64.6,-1920,-76,0.540,0.170,5.07
7.1350,1.0740,-0.5896,-3.9257,0.9678,19.775,-1.595,1384.3,-63.8,-2028.7,-63.8,-1968,-85,0.170,0.110,9.36
7.1400,1.0740,-0.5896,-3.9257,0.9678,19.788,-1.584,1385.2,-63.3,-2029.6,-63.3,-1984,-90,0.050,0.040,5.06
7.1450,1.0740,-0.5896,-3.9257,0.9678,20.467,-1.219,1432.7,-48.8,-2077.1,-48.8,-1978,-91,0.180,0.000,5.07
7.1500,1.1335,-0.6797,-3.9257,0.9678,20.875,-1.000,1461.2,-40.0,-2141.3,-40.0,-1969,-87,0.480,0.030,7.43
7.1550,1.1335,-0.6797,-3.9257,0.9678,21.119,-0.868,1478.3,-34.7,-2158.4,-34.7,-1985,-80,0.300,0.080,5.07
7.1600,1.1335,-0.6797,-3.9257,0.9678,21.266,-0.790,1488.6,-31.6,-2168.7,-31.6,-2016,-68,0.060,0.070,5.07
7.1650,1.1335,-0.6797,-3.9257,0.9678,21.354,-0.742,1494.8,-29.7,-2174.8,-29.7,-2065,-55,0.260,0.080,5.09
7.1700,1.1335,-0.6797,-3.9257,0.9678,21.407,-0.714,1498.5,-28.6,-2178.5,-28.6,-2092,-48,0.030,0.070,5.08
7.1750,1.1335,-0.6797,-2.8417,0.9305,21.438,-0.697,1500.7,-27.9,-2180.8,-27.9,-2101,-41,0.380,0.070,6.32
7.1800,1.1335,-0.6797,-2.8417,0.9305,21.457,-0.687,1502.0,-27.5,-2182.1,-27.5,-2114,-38,0.430,0.060,5.07
7.1850,1.1335,-0.6797,-2.8417,0.9305,21.469,-0.681,1502.8,-27.2,-2182.9,-27.2,-2137,-33,0.200,0.070,5.07
7.1900,1.1335,-0.6797,-2.8417,0.9305,21.923,0.084,1534.6,3.4,-2214.7,3.4,-2140,-30,0.150,0.060,5.07
7.1950,1.2319,-0.6474,-2.8417,0.9305,22.196,0.543,1553.7,21.7,-2292.9,21.7,-2125,-29,0.030,0.060,9.15
7.2000,1.2319,-0.6474,-2.8417,0.9305,22.360,0.818,1565.2,32.7,-2304.3,32.7,-2126,-20,0.290,0.140,6.19
7.2050,1.2319,-0.6474,-2.8417,0.9305,22.458,0.983,1572.0,39.3,-2311.2,39.3,-2138,-11,0.160,0.030,5.07
7.2100,1.2319,-0.6474,-2.8417,0.9305,22.517,1.082,1576.2,43.3,-2315.3,43.3,-2201,2,0.250,0.150,6.55
7.2150,1.2319,-0.6474,-1.7614,0.9435,22.552,1.142,1578.6,45.7,-2317.8,45.7,-2225,1,0.340,0.160,5.06
7.2200,1.2319,-0.6474,-1.7614,0.9435,22.573,1.177,1580.1,47.1,-2319.3,47.1,-2272,4,0.050,0.220,7.91
