t_s,imu1_roll_deg,cmd_roll_erpm,imu1_pitch_deg,cmd_pitch_erpm,imu2_roll_deg,imu2_pitch_deg,motor_roll_erpm,motor_pitch_erpm,motor_roll_pos_deg,motor_pitch_pos_deg,motor_roll_amps,motor_pitch_amps,roll_rate_dps,pitch_rate_dps,d_roll_erpm,d_pitch_erpm,ff_roll_erpm,ff_pitch_erpm,dt_ms
3.140,-0.1691,-3.1,0.4094,1.1,-0.9054,6.6824,-2,1,11.43,0.00,0.050,0.520,-0.01,-0.03,-0.0,-0.2,3.1,1.3,20.09
3.160,-0.1691,-3.0,0.4094,0.9,-0.9054,6.6824,-3,1,11.43,0.00,0.010,0.510,-0.04,-0.05,-0.0,-0.4,3.0,1.3,20.07
3.180,-0.1699,-3.0,0.4163,0.7,-0.9054,6.6824,-3,0,11.43,0.00,0.090,0.510,-0.06,-0.07,-0.0,-0.6,3.0,1.3,20.07
3.200,-0.1699,-3.0,0.4163,0.6,-0.9054,6.6824,-2,0,11.43,0.00,0.090,0.510,-0.08,-0.08,-0.0,-0.7,3.0,1.3,20.06
3.220,-0.1768,-3.0,0.4155,0.6,-0.9054,6.6824,-3,0,11.43,0.00,0.090,0.510,-0.09,-0.09,-0.0,-0.7,3.0,1.3,20.07
3.240,-0.1768,-2.8,0.4155,1.3,-0.9069,6.6892,-2,0,11.43,0.00,0.030,0.520,-0.09,-0.06,-0.0,-0.5,2.8,1.8,20.07
3.260,-0.1768,-2.8,0.4155,1.4,-0.9069,6.6892,0,0,11.43,0.00,0.070,0.500,-0.10,-0.04,-0.0,-0.4,2.8,1.8,20.07
3.280,-0.1691,-2.8,0.4094,1.8,-0.9069,6.6892,0,0,11.43,0.00,0.090,0.520,-0.07,0.00,-0.0,0.0,2.8,1.8,20.07
3.300,-0.1691,-1.8,0.4094,2.0,-0.9138,6.6877,0,0,11.43,0.00,0.100,0.540,-0.05,0.04,-0.0,0.3,1.8,1.7,20.06
3.320,-0.1691,-1.8,0.4094,2.1,-0.9138,6.6877,0,0,11.43,0.00,0.100,0.520,-0.03,0.06,-0.0,0.5,1.8,1.7,20.07
3.340,-0.1691,-1.8,0.4094,2.0,-0.9138,6.6877,0,1,11.43,0.00,0.110,0.530,-0.02,0.04,-0.0,0.3,1.8,1.7,20.07
3.360,-0.1691,-1.8,0.4094,1.9,-0.9138,6.6877,-1,0,11.43,0.00,0.100,0.530,-0.02,0.03,-0.0,0.2,1.8,1.7,20.07
3.380,-0.1691,-1.8,0.4094,2.4,-0.9138,6.6877,-1,0,11.43,0.00,0.100,0.530,-0.01,0.09,-0.0,0.7,1.8,1.7,20.06
3.400,-0.1691,-1.8,0.4094,2.7,-0.9138,6.6877,-1,0,11.43,0.00,0.100,0.520,-0.01,0.13,-0.0,1.0,1.8,1.7,20.07
3.420,-0.1699,-1.8,0.4163,2.9,-0.9138,6.6877,-1,1,11.43,0.00,0.090,0.330,-0.01,0.16,-0.0,1.3,1.8,1.7,20.07
3.440,-0.1699,-1.5,0.4163,3.1,-0.9153,6.6945,-1,0,11.43,0.00,0.090,0.530,-0.04,0.11,-0.0,0.9,1.5,2.2,20.08
3.460,-0.1699,-1.5,0.4163,2.8,-0.9153,6.6945,0,1,11.43,0.00,0.090,0.540,-0.06,0.08,-0.0,0.6,1.5,2.2,20.07
3.480,-0.1691,-1.5,0.4093,2.9,-0.9153,6.6945,0,0,11.43,0.00,0.090,0.560,-0.04,0.09,-0.0,0.7,1.5,2.2,20.07
3.500,-0.1691,-1.5,0.4093,2.9,-0.9153,6.6945,-1,0,11.43,0.00,0.090,0.550,-0.03,0.09,-0.0,0.8,1.5,2.2,20.07
3.520,-0.1760,-1.5,0.4085,3.0,-0.9153,6.6945,0,0,11.43,0.00,0.090,0.530,-0.02,0.10,-0.0,0.8,1.5,2.2,20.07
3.540,-0.1760,-1.5,0.4085,2.7,-0.9153,6.6945,0,0,11.43,0.00,0.090,0.570,-0.05,0.07,-0.0,0.6,1.5,2.2,20.07
3.560,-0.1760,-1.5,0.4085,2.6,-0.9153,6.6945,0,0,11.43,0.00,0.090,0.550,-0.07,0.05,-0.0,0.4,1.5,2.2,20.07
3.580,-0.1760,-1.3,0.4085,3.0,-0.9169,6.7014,0,0,11.43,0.00,0.090,0.560,-0.05,0.03,-0.0,0.3,1.3,2.7,20.06
3.600,-0.1760,-1.3,0.4085,2.9,-0.9169,6.7014,0,0,11.43,0.00,0.090,0.570,-0.03,0.02,-0.0,0.2,1.3,2.7,20.07
3.620,-0.1760,-1.3,0.4085,2.8,-0.9169,6.7014,-1,0,11.43,0.00,0.090,0.570,-0.02,0.02,-0.0,0.1,1.3,2.7,20.07
3.640,-0.1760,-1.3,0.4085,2.8,-0.9169,6.7014,-1,0,11.43,0.00,0.090,0.560,-0.08,0.01,-0.0,0.1,1.3,2.7,20.07
3.660,-0.1760,-1.3,0.4085,2.7,-0.9169,6.7014,-1,0,11.43,0.00,0.090,0.560,-0.13,0.01,-0.0,0.1,1.3,2.7,20.07
3.680,-0.1768,-1.3,0.4155,2.7,-0.9169,6.7014,0,0,11.43,0.00,0.090,0.570,-0.05,0.01,-0.0,0.0,1.3,2.7,20.06
3.700,-0.1768,-1.3,0.4155,2.7,-0.9169,6.7014,0,0,11.43,0.00,0.090,0.570,-0.00,0.00,-0.0,0.0,1.3,2.7,20.07
3.720,-0.1760,-1.3,0.4085,2.7,-0.9169,6.7014,-1,0,11.43,0.00,0.090,0.590,0.03,0.00,0.0,0.0,1.3,2.7,20.08
3.740,-0.1760,-1.0,0.4085,2.9,-0.9184,6.7083,-1,0,11.43,0.00,0.090,0.580,0.02,-0.03,0.0,-0.3,1.0,3.2,20.07
3.760,-0.1760,-1.0,0.4085,2.7,-0.9184,6.7083,0,0,11.43,0.00,0.090,0.590,0.01,-0.06,0.0,-0.4,1.0,3.2,20.07
3.780,-0.1760,-1.0,0.4085,2.9,-0.9184,6.7083,0,1,11.43,0.00,0.090,0.600,-0.02,-0.04,-0.0,-0.3,1.0,3.2,20.07
3.800,-0.1760,-1.0,0.4085,2.9,-0.9184,6.7083,0,0,11.43,0.00,0.090,0.580,-0.05,-0.03,-0.0,-0.2,1.0,3.2,20.07
3.820,-0.1760,-1.0,0.4085,3.0,-0.9184,6.7083,0,0,11.43,0.00,0.090,0.590,-0.07,-0.02,-0.0,-0.2,1.0,3.2,20.12
3.840,-0.1760,-1.0,0.4085,3.0,-0.9184,6.7083,0,0,11.43,0.00,0.090,0.580,-0.05,-0.01,-0.0,-0.1,1.0,3.2,20.07
3.860,-0.1760,-1.0,0.4085,3.1,-0.9184,6.7083,-1,0,11.43,0.00,0.090,0.590,-0.03,-0.01,-0.0,-0.1,1.0,3.2,20.07
3.880,-0.1768,0.2,0.4155,3.5,-0.9268,6.7136,0,1,11.43,0.00,0.090,0.610,-0.02,-0.01,-0.0,-0.1,-0.2,3.5,20.07
3.900,-0.1768,0.2,0.4155,3.5,-0.9268,6.7136,0,1,11.43,0.00,0.090,0.610,-0.02,-0.00,-0.0,-0.0,-0.2,3.5,20.07
3.920,-0.1768,0.2,0.4155,3.5,-0.9268,6.7136,0,1,11.43,0.00,0.090,0.620,-0.01,-0.00,-0.0,-0.0,-0.2,3.5,20.07
3.940,-0.1768,-0.0,0.4155,3.0,-0.9253,6.7067,0,0,11.43,0.00,0.080,0.620,-0.01,-0.00,-0.0,-0.0,0.0,3.0,20.07
3.960,-0.1768,-0.0,0.4155,3.0,-0.9253,6.7067,0,0,11.43,0.00,0.090,0.620,-0.01,-0.00,-0.0,-0.0,0.0,3.0,20.07
3.980,-0.1768,-0.0,0.4155,3.0,-0.9253,6.7067,0,0,11.43,0.00,0.080,0.630,-0.00,-0.00,-0.0,-0.0,0.0,3.0,20.07
4.000,-0.1768,-0.0,0.4155,3.0,-0.9253,6.7067,-1,0,11.43,0.00,0.080,0.630,-0.00,-0.00,-0.0,-0.0,0.0,3.0,20.08
4.020,-0.1768,-0.0,0.4155,3.0,-0.9253,6.7067,0,0,11.43,0.00,0.080,0.610,-0.00,-0.00,-0.0,-0.0,0.0,3.0,20.07
4.040,-0.1768,-0.0,0.4155,3.0,-0.9253,6.7067,0,0,11.43,0.00,0.080,0.630,-0.07,-0.00,-0.0,-0.0,0.0,3.0,20.07
4.060,-0.1768,-0.0,0.4155,3.0,-0.9253,6.7067,0,0,11.43,0.00,0.080,0.640,-0.12,-0.00,-0.0,-0.0,0.0,3.0,20.07
4.080,-0.1707,-0.0,0.4232,3.0,-0.9253,6.7067,0,1,11.43,0.00,0.080,0.640,-0.08,-0.00,-0.0,-0.0,0.0,3.0,20.07
4.100,-0.1707,-0.0,0.4232,3.0,-0.9253,6.7067,0,1,11.43,0.00,0.080,0.630,-0.06,-0.00,-0.0,-0.0,0.0,3.0,20.08
4.120,-0.1699,-0.0,0.4163,3.0,-0.9253,6.7067,0,1,11.43,0.00,0.090,0.640,-0.04,-0.00,-0.0,-0.0,0.0,3.0,20.07
4.140,-0.1699,-0.0,0.4163,3.0,-0.9253,6.7067,0,0,11.43,0.00,0.080,0.630,-0.03,-0.00,-0.0,-0.0,0.0,3.0,20.07
4.160,-0.1699,-0.0,0.4163,3.0,-0.9253,6.7067,0,0,11.43,0.00,0.080,0.630,-0.02,-0.00,-0.0,-0.0,0.0,3.0,20.08
4.180,-0.1699,-0.0,0.4163,3.0,-0.9253,6.7067,0,1,11.43,0.00,0.080,0.630,-0.01,-0.00,-0.0,-0.0,0.0,3.0,20.07
4.200,-0.1699,-0.0,0.4163,3.0,-0.9253,6.7067,0,0,11.43,0.00,0.080,0.640,-0.01,-0.00,-0.0,-0.0,0.0,3.0,20.07
4.220,-0.1699,-0.0,0.4163,3.0,-0.9253,6.7067,0,0,11.43,0.00,0.080,0.650,-0.01,-0.00,-0.0,-0.0,0.0,3.0,20.07
4.240,-0.1699,-0.0,0.4163,3.2,-0.9253,6.7067,0,0,11.43,0.00,0.080,0.640,-0.04,0.03,-0.0,0.3,0.0,3.0,20.07
4.260,-0.1699,-0.0,0.4163,3.4,-0.9253,6.7067,0,0,11.43,0.00,0.080,0.650,-0.06,0.06,-0.0,0.5,0.0,3.0,20.07
4.280,-0.1638,-0.0,0.4241,3.3,-0.9253,6.7067,0,0,11.43,0.00,0.080,0.650,-0.08,0.04,-0.0,0.3,0.0,3.0,20.07
4.300,-0.1638,-0.0,0.4241,3.2,-0.9253,6.7067,0,0,11.43,0.00,0.080,0.660,-0.09,0.03,-0.0,0.2,0.0,3.0,20.07
4.320,-0.1629,-0.0,0.4171,3.1,-0.9253,6.7067,0,1,11.43,0.00,0.080,0.640,-0.09,0.02,-0.0,0.2,0.0,3.0,20.07
4.340,-0.1629,-0.0,0.4171,2.8,-0.9253,6.7067,0,0,11.43,0.00,0.080,0.670,-0.07,-0.02,-0.0,-0.2,0.0,3.0,20.06
4.360,-0.1629,-0.0,0.4171,2.6,-0.9253,6.7067,0,1,11.43,0.00,0.080,0.660,-0.05,-0.05,-0.0,-0.4,0.0,3.0,20.07
4.380,-0.1629,-0.2,0.4171,1.9,-0.9237,6.6999,0,1,11.43,0.00,0.090,0.670,-0.10,-0.07,-0.0,-0.5,0.2,2.4,20.07
4.400,-0.1629,-0.2,0.4171,1.8,-0.9237,6.6999,0,0,11.43,0.00,0.080,0.670,-0.14,-0.08,-0.0,-0.6,0.2,2.4,20.07
4.420,-0.1560,-0.2,0.4180,1.7,-0.9237,6.6999,0,0,11.43,0.00,0.090,0.670,-0.16,-0.09,-0.0,-0.7,0.2,2.4,20.06
4.440,-0.1560,0.8,0.4180,1.8,-0.9306,6.6983,0,0,11.43,0.00,0.080,0.690,-0.15,-0.06,-0.0,-0.5,-0.8,2.3,20.07
4.460,-0.1560,0.8,0.4180,2.0,-0.9306,6.6983,0,0,11.43,0.00,0.080,0.680,-0.14,-0.04,-0.0,-0.4,-0.8,2.3,20.09
4.480,-0.1560,0.8,0.4180,1.8,-0.9306,6.6983,0,0,11.43,0.00,0.080,0.670,-0.06,-0.06,-0.0,-0.5,-0.8,2.3,20.07
4.500,-0.1560,0.8,0.4180,1.7,-0.9306,6.6983,0,0,11.43,0.00,0.080,0.690,-0.01,-0.08,-0.0,-0.6,-0.8,2.3,20.07
4.520,-0.1560,0.8,0.4180,1.6,-0.9306,6.6983,0,0,11.43,0.00,0.080,0.680,0.03,-0.09,0.0,-0.7,-0.8,2.3,20.08
4.540,-0.1560,0.8,0.4180,1.5,-0.9306,6.6983,0,1,11.43,0.00,0.080,0.680,0.02,-0.10,0.0,-0.8,-0.8,2.3,20.07
4.560,-0.1560,0.8,0.4180,1.5,-0.9306,6.6983,0,0,11.43,0.00,0.080,0.680,0.01,-0.10,0.0,-0.8,-0.8,2.3,20.07
4.580,-0.1482,0.8,0.4119,1.7,-0.9306,6.6983,0,0,11.43,0.00,0.090,0.680,-0.06,-0.07,-0.0,-0.6,-0.8,2.3,20.07
4.600,-0.1482,0.8,0.4119,1.9,-0.9306,6.6983,0,0,11.43,0.00,0.080,0.680,-0.11,-0.05,-0.0,-0.4,-0.8,2.3,20.07
4.620,-0.1482,0.8,0.4119,2.0,-0.9306,6.6983,0,0,11.43,0.00,0.080,0.680,-0.08,-0.03,-0.0,-0.3,-0.8,2.3,20.07
4.640,-0.1482,0.8,0.4119,2.1,-0.9306,6.6983,0,0,11.43,0.00,0.080,0.670,-0.05,-0.02,-0.0,-0.2,-0.8,2.3,20.07
4.660,-0.1482,0.8,0.4119,2.2,-0.9306,6.6983,0,0,11.43,0.00,0.080,0.690,-0.04,-0.02,-0.0,-0.1,-0.8,2.3,20.07
4.680,-0.1482,0.8,0.4119,2.2,-0.9306,6.6983,0,1,11.43,0.00,0.080,0.690,-0.03,-0.01,-0.0,-0.1,-0.8,2.3,20.07
4.700,-0.1482,0.8,0.4119,2.2,-0.9306,6.6983,0,0,11.43,0.00,0.080,0.680,-0.02,-0.01,-0.0,-0.1,-0.8,2.3,20.07
4.720,-0.1413,0.8,0.4127,2.2,-0.9306,6.6983,0,0,11.43,0.00,0.080,0.680,-0.01,-0.01,-0.0,-0.0,-0.8,2.3,20.08
4.740,-0.1413,0.8,0.4127,2.3,-0.9306,6.6983,0,0,11.43,0.00,0.080,0.680,-0.01,-0.00,-0.0,-0.0,-0.8,2.3,20.07
4.760,-0.1413,0.8,0.4127,2.3,-0.9306,6.6983,0,0,11.43,0.00,0.080,0.700,-0.01,-0.00,-0.0,-0.0,-0.8,2.3,20.07
4.780,-0.1404,0.8,0.4058,2.3,-0.9306,6.6983,0,1,11.43,0.00,0.080,0.680,0.03,-0.00,0.0,-0.0,-0.8,2.3,20.07
4.800,-0.1404,0.8,0.4058,2.3,-0.9306,6.6983,0,1,11.43,0.00,0.080,0.700,0.05,-0.00,0.0,-0.0,-0.8,2.3,20.07
4.820,-0.1404,0.8,0.4058,2.5,-0.9306,6.6983,0,1,11.43,0.00,0.080,0.710,0.04,0.03,0.0,0.3,-0.8,2.3,20.07
4.840,-0.1404,0.8,0.4058,2.7,-0.9306,6.6983,0,1,11.43,0.00,0.080,0.680,0.03,0.06,0.0,0.5,-0.8,2.3,20.06
4.860,-0.1404,0.8,0.4058,2.9,-0.9306,6.6983,0,0,11.43,0.00,0.080,0.700,0.02,0.07,0.0,0.6,-0.8,2.3,20.07
4.880,-0.1404,0.5,0.4058,1.9,-0.9290,6.6915,0,0,11.43,0.00,0.080,0.700,-0.02,0.02,-0.0,0.1,-0.5,1.8,20.08
4.900,-0.1404,0.5,0.4058,1.6,-0.9290,6.6915,0,1,11.43,0.00,0.080,0.680,-0.05,-0.02,-0.0,-0.2,-0.5,1.8,20.08
4.920,-0.1335,0.5,0.4066,1.6,-0.9290,6.6915,0,0,11.43,0.00,0.080,0.710,-0.07,-0.01,-0.0,-0.1,-0.5,1.8,20.08
4.940,-0.1335,0.5,0.4066,1.7,-0.9290,6.6915,0,0,11.43,0.00,0.080,0.710,-0.08,-0.01,-0.0,-0.1,-0.5,1.8,20.08
4.960,-0.1335,0.5,0.4066,1.7,-0.9290,6.6915,0,1,11.43,0.00,0.080,0.700,-0.09,-0.01,-0.0,-0.1,-0.5,1.7,20.08
4.980,-0.1404,0.5,0.4058,1.7,-0.9290,6.6915,0,0,11.43,0.00,0.080,0.690,-0.06,-0.01,-0.0,-0.0,-0.5,1.7,20.07
5.000,-0.1404,0.5,0.4058,1.7,-0.9290,6.6915,0,0,11.43,0.00,0.080,0.700,-0.04,-0.00,-0.0,-0.0,-0.5,1.7,20.08
5.020,-0.1404,0.5,0.4058,1.7,-0.9290,6.6915,0,0,11.43,0.00,0.080,0.700,-0.03,-0.00,-0.0,-0.0,-0.5,1.7,20.08
5.040,-0.1404,0.5,0.4058,1.7,-0.9290,6.6915,0,1,11.43,0.00,0.080,0.720,-0.02,-0.00,-0.0,-0.0,-0.5,1.7,20.07
5.060,-0.1404,0.5,0.4058,1.7,-0.9290,6.6915,0,0,11.43,0.00,0.080,0.720,-0.02,-0.00,-0.0,-0.0,-0.5,1.7,20.08
5.080,-0.1404,0.5,0.4058,1.7,-0.9290,6.6915,0,0,11.43,0.00,0.080,0.710,0.02,-0.00,0.0,-0.0,-0.5,1.7,20.08
5.100,-0.1404,0.5,0.4058,1.7,-0.9290,6.6915,0,0,11.43,0.00,0.080,0.700,0.05,-0.00,0.0,-0.0,-0.5,1.7,20.07
5.120,-0.1335,0.5,0.4066,2.0,-0.9290,6.6915,0,0,11.43,0.00,0.080,0.700,-0.03,0.03,-0.0,0.3,-0.5,1.7,20.08
5.140,-0.1335,0.5,0.4066,2.2,-0.9290,6.6915,0,0,11.43,0.00,0.080,0.710,-0.09,0.06,-0.0,0.5,-0.5,1.7,20.08
5.160,-0.1335,0.5,0.4066,2.3,-0.9290,6.6915,0,0,11.43,0.00,0.080,0.710,-0.13,0.07,-0.0,0.6,-0.5,1.7,20.08
5.180,-0.1404,0.5,0.4058,1.9,-0.9290,6.6915,0,1,11.43,0.00,0.080,0.720,-0.06,0.02,-0.0,0.1,-0.5,1.7,20.08
5.200,-0.1404,0.5,0.4058,1.6,-0.9290,6.6915,0,0,11.43,0.00,0.080,0.720,-0.01,-0.02,-0.0,-0.2,-0.5,1.7,20.08
5.220,-0.1396,0.5,0.3988,1.6,-0.9290,6.6915,0,0,11.43,0.00,0.080,0.720,-0.04,-0.01,-0.0,-0.1,-0.5,1.7,20.08
5.240,-0.1396,0.5,0.3988,1.6,-0.9290,6.6915,0,0,11.43,0.00,0.080,0.700,-0.06,-0.01,-0.0,-0.1,-0.5,1.7,20.08
5.260,-0.1396,0.5,0.3988,1.7,-0.9290,6.6915,0,1,11.43,0.00,0.080,0.720,-0.08,-0.01,-0.0,-0.1,-0.5,1.7,20.09
5.280,-0.1396,0.5,0.3988,1.7,-0.9290,6.6915,0,0,11.43,0.00,0.070,0.700,-0.12,-0.01,-0.0,-0.0,-0.5,1.7,20.08
5.300,-0.1396,0.5,0.3988,1.7,-0.9290,6.6915,0,0,11.43,0.00,0.070,0.730,-0.15,-0.00,-0.0,-0.0,-0.5,1.7,20.08
5.320,-0.1404,0.5,0.4058,1.7,-0.9290,6.6915,0,0,11.43,0.00,0.070,0.710,-0.11,-0.00,-0.0,-0.0,-0.5,1.7,20.07
5.340,-0.1404,0.5,0.4058,1.7,-0.9290,6.6915,0,0,11.43,0.00,0.080,0.730,-0.07,-0.00,-0.0,-0.0,-0.5,1.7,20.08
5.360,-0.1466,0.5,0.3980,1.7,-0.9290,6.6915,0,0,11.43,0.00,0.070,0.730,-0.05,-0.00,-0.0,-0.0,-0.5,1.7,20.08
5.380,-0.1466,0.5,0.3980,1.2,-0.9290,6.6915,0,0,11.43,0.00,0.070,0.710,-0.04,-0.07,-0.0,-0.5,-0.5,1.7,20.07
5.400,-0.1466,0.5,0.3980,0.8,-0.9290,6.6915,0,0,11.43,0.00,0.070,0.720,-0.03,-0.11,-0.0,-0.9,-0.5,1.7,20.08
5.420,-0.1457,0.5,0.3910,0.8,-0.9290,6.6915,0,1,11.43,0.00,0.050,0.730,-0.05,-0.11,-0.0,-0.9,-0.5,1.7,20.08
5.440,-0.1457,-6.1,0.3910,1.0,-0.8848,6.6936,0,0,11.43,0.00,0.070,0.730,-0.07,-0.11,-0.0,-0.9,6.1,1.9,20.07
5.460,-0.1518,-6.1,0.3833,1.0,-0.8848,6.6936,0,0,11.43,0.00,0.070,0.730,-0.08,-0.11,-0.0,-0.9,6.1,1.9,20.08
5.480,-0.1518,-6.3,0.3833,0.2,-0.8832,6.6868,-1,0,11.43,0.00,0.090,0.720,-0.06,-0.15,-0.0,-1.2,6.3,1.4,20.08
5.500,-0.1518,-6.3,0.3833,-0.0,-0.8832,6.6868,-4,0,11.43,0.00,0.080,0.710,-0.04,-0.17,-0.0,-1.4,6.3,1.4,20.08
5.520,-0.1519,-6.3,0.3832,0.7,-0.8832,6.6868,-3,0,11.43,0.00,0.070,0.740,0.04,-0.09,0.0,-0.7,6.3,1.3,20.09
5.540,-0.1519,-5.7,0.3832,4.8,-0.8872,6.7359,-1,0,11.43,0.00,0.090,0.720,0.09,-0.03,0.0,-0.2,5.7,5.0,20.08
5.560,-0.1449,-5.7,0.3841,5.1,-0.8872,6.7359,-1,0,11.43,0.00,0.100,0.710,0.13,0.02,0.0,0.1,5.7,5.0,20.08
5.580,-0.1449,-5.7,0.3841,5.1,-0.8872,6.7359,-3,1,11.43,0.00,0.100,0.720,0.03,0.01,0.0,0.1,5.7,5.0,20.08
5.600,-0.1449,-5.7,0.3841,5.1,-0.8872,6.7359,-8,2,11.43,0.00,0.080,0.720,-0.05,0.01,-0.0,0.1,5.7,5.0,20.07
5.620,-0.1588,-5.7,0.3824,5.1,-0.8872,6.7359,-7,1,11.43,0.00,0.060,0.720,-0.10,0.01,-0.0,0.0,5.7,5.0,20.08
5.640,-0.1588,-5.7,0.3824,5.0,-0.8872,6.7359,-4,3,11.43,0.00,0.060,0.730,-0.14,0.00,-0.0,0.0,5.7,5.0,20.08
5.660,-0.1657,-5.7,0.3816,5.0,-0.8872,6.7359,-2,3,11.43,0.00,0.070,0.730,-0.16,0.00,-0.0,0.0,5.7,5.0,20.07
5.680,-0.1657,-5.7,0.3816,4.5,-0.8872,6.7359,-2,4,11.43,0.00,0.080,0.740,-0.11,-0.07,-0.0,-0.5,5.7,5.0,20.08
5.700,-0.1657,-5.7,0.3816,4.1,-0.8872,6.7359,-4,4,11.43,0.00,0.070,0.730,-0.08,-0.11,-0.0,-0.9,5.7,5.0,20.09
5.720,-0.1666,-5.7,0.3885,4.4,-0.8872,6.7359,-5,4,11.43,0.00,0.060,0.720,-0.09,-0.08,-0.0,-0.6,5.7,5.0,20.07
5.740,-0.1666,-5.7,0.3885,4.5,-0.8872,6.7359,-5,3,11.43,0.00,0.060,0.710,-0.10,-0.06,-0.0,-0.4,5.7,5.0,20.07
5.760,-0.1666,-5.7,0.3885,4.7,-0.8872,6.7359,-3,4,11.43,0.00,0.060,0.720,-0.10,-0.04,-0.0,-0.3,5.7,5.0,20.07
5.780,-0.1666,-5.9,0.3885,4.2,-0.8856,6.7291,-3,5,11.43,0.00,0.060,0.720,-0.07,-0.03,-0.0,-0.2,5.9,4.5,20.08
5.800,-0.1666,-5.9,0.3885,4.3,-0.8856,6.7291,-3,5,11.43,2.86,0.070,0.720,-0.05,-0.02,-0.0,-0.2,5.9,4.5,20.07
5.820,-0.1666,-5.9,0.3885,4.3,-0.8856,6.7291,-4,5,11.43,2.86,0.060,0.700,-0.03,-0.01,-0.0,-0.1,5.9,4.4,20.07
5.840,-0.1666,-5.9,0.3885,4.4,-0.8856,6.7291,-5,6,11.43,2.86,0.050,0.690,-0.02,-0.01,-0.0,-0.1,5.9,4.4,20.07
5.860,-0.1666,-5.9,0.3885,4.4,-0.8856,6.7291,-5,8,11.43,2.86,0.040,0.670,-0.02,-0.01,-0.0,-0.1,5.9,4.4,20.07
5.880,-0.1666,-6.1,0.3885,3.9,-0.8841,6.7222,-4,9,11.43,2.86,0.040,0.680,-0.01,-0.00,-0.0,-0.0,6.1,3.9,20.07
5.900,-0.1666,-6.1,0.3885,3.9,-0.8841,6.7222,-3,12,11.43,2.86,0.040,0.630,-0.01,-0.00,-0.0,-0.0,6.1,3.9,20.07
5.920,-0.1735,-6.1,0.3877,3.9,-0.8841,6.7222,-6,12,11.43,2.86,0.040,0.610,-0.01,-0.00,-0.0,-0.0,6.1,3.9,20.07
5.940,-0.1735,-5.7,0.3877,9.5,-0.8862,6.7973,-7,13,11.43,2.86,0.020,0.590,-0.00,-0.00,-0.0,-0.0,5.7,9.5,20.08
5.960,-0.1682,-5.7,0.4024,9.5,-0.8862,6.7973,-2,14,11.43,2.86,0.030,0.570,-0.00,-0.00,-0.0,-0.0,5.7,9.5,20.09
5.980,-0.1682,-12.9,0.4024,20.8,-0.8380,6.9079,0,19,11.43,2.86,0.040,0.540,0.17,0.37,0.0,2.9,12.9,17.8,20.08
6.000,-0.1682,-12.9,0.4024,22.8,-0.8380,6.9079,-2,19,11.43,2.86,0.040,0.510,0.28,0.63,0.0,5.0,12.9,17.8,20.07
6.020,-0.1357,-12.9,0.4838,26.7,-0.8380,6.9079,-9,26,11.43,2.86,0.060,0.490,0.40,1.11,0.0,8.9,12.9,17.8,20.09
6.040,-0.1357,-4.8,0.4838,27.9,-0.8919,6.8892,-8,22,11.43,2.86,0.040,0.480,0.48,1.45,0.0,11.6,4.8,16.3,20.09
6.060,-0.1110,-4.8,0.5714,29.8,-0.8919,6.8892,-9,22,11.43,2.86,0.040,0.470,0.54,1.69,0.0,13.5,4.8,16.3,20.07
6.080,-0.1110,-4.5,0.5714,32.1,-0.8941,6.9315,-2,22,11.43,2.86,0.020,0.460,0.48,1.58,0.0,12.7,4.5,19.5,20.08
6.100,-0.1110,-4.5,0.5714,31.6,-0.8941,6.9315,-2,21,11.43,2.86,0.030,0.450,0.44,1.51,0.0,12.1,4.5,19.5,20.07
6.120,-0.1169,-4.5,0.6199,29.2,-0.8941,6.9315,-2,22,11.43,2.86,0.030,0.470,0.14,1.23,0.0,9.8,4.5,19.4,20.08
6.140,-0.1169,1.3,0.6199,23.8,-0.9328,6.8803,-4,24,11.43,2.86,0.030,0.460,-0.07,1.03,-0.0,8.2,-1.3,15.6,20.09
6.160,-0.1570,1.3,0.6010,22.7,-0.9328,6.8803,-13,22,11.43,2.86,0.000,0.440,-0.22,0.89,-0.0,7.1,-1.3,15.6,20.08
6.180,-0.1570,-2.7,0.6010,-8.3,-0.9058,6.5562,-2,18,11.43,2.86,0.030,0.420,-0.42,0.05,-0.0,0.4,2.7,-8.7,20.07
6.200,-0.1570,-2.7,0.6010,-13.0,-0.9058,6.5562,0,17,11.43,2.86,0.010,0.420,-0.56,-0.54,-0.0,-4.3,2.7,-8.7,20.07
6.220,-0.1912,-2.7,0.4772,-20.8,-0.9058,6.5562,0,4,11.43,2.86,0.000,0.360,-0.63,-1.52,-0.0,-12.1,2.7,-8.7,20.08
6.240,-0.1912,-9.8,0.4772,-69.6,-0.8585,5.9787,-12,0,11.43,2.86,0.020,0.360,-0.68,-2.20,-0.0,-17.6,9.8,-52.0,20.08
6.260,-0.2348,-9.8,0.2536,-73.4,-0.8585,5.9787,-30,-1,11.43,2.86,0.120,0.320,-0.71,-2.68,-0.0,-21.5,9.8,-51.9,20.08
6.280,-0.2348,-20.1,0.2536,-134.3,-0.7898,5.2768,-32,-27,11.43,2.86,0.210,0.190,-0.63,-3.73,-0.0,-29.8,20.1,-104.5,20.08
6.300,-0.2348,-20.1,0.2536,-140.0,-0.7898,5.2768,-9,-25,11.43,2.86,0.200,0.060,-0.58,-4.45,-0.0,-35.6,20.1,-104.4,20.07
