t_s,imu1_roll_deg,imu1_pitch_deg,imu2_roll_deg,imu2_pitch_deg,imu1_roll_rate_dps,imu1_pitch_rate_dps,imu2_roll_rate_dps,imu2_pitch_rate_dps,d_roll_erpm,d_pitch_erpm,ff_roll_erpm,ff_pitch_erpm,cmd_roll_erpm,cmd_pitch_erpm,motor_roll_erpm,motor_pitch_erpm,motor_roll_amps,motor_pitch_amps,dt_ms
9.1900,-0.0580,5.0571,-1.5765,0.6442,4.864,-10.808,-0.774,-18.322,48.6,54.0,-54.2,-732.9,5.5,585.4,80,554,0.200,0.620,6.40
9.1950,-0.0580,5.0571,-1.6362,-0.2735,5.159,-16.069,-1.360,-17.260,51.6,80.3,-95.2,-690.4,43.6,654.2,76,537,0.190,0.960,5.07
9.2000,-0.0580,5.0571,-1.6362,-0.2735,5.409,-20.541,-1.711,-16.623,54.1,102.7,-119.8,-664.9,65.7,702.1,64,629,0.170,0.700,12.91
9.2050,-0.0580,5.0571,-1.6362,-0.2735,5.621,-24.342,-1.922,-16.240,56.2,121.7,-134.5,-649.6,78.3,736.4,64,638,0.090,0.400,5.07
9.2100,-0.0580,5.0571,-1.6362,-0.2735,5.802,-27.573,-2.048,-16.011,58.0,137.9,-143.4,-640.4,85.4,761.7,92,701,0.080,0.330,5.62
9.2150,0.2470,2.4846,-1.6362,-0.2735,5.956,-30.319,-2.124,-15.873,59.6,151.6,-148.7,-634.9,89.1,137.8,99,732,0.090,0.080,5.07
9.2200,0.2470,2.4846,-1.6362,-0.2735,5.499,-34.785,-2.170,-15.791,55.0,173.9,-151.9,-631.6,96.9,163.4,89,785,0.030,0.040,6.04
9.2250,0.2470,2.4846,-1.6362,-0.2735,5.110,-38.581,-2.197,-15.741,51.1,192.9,-153.8,-629.6,102.7,184.4,80,671,0.050,0.600,5.15
9.2300,0.2470,2.4846,-1.6846,-0.8341,4.780,-41.808,-2.214,-15.711,47.8,209.0,-154.9,-628.5,107.1,201.7,78,341,0.010,0.310,5.06
9.2350,0.2470,2.4846,-1.6846,-0.8341,4.500,-44.551,-1.686,-10.009,45.0,222.8,-118.0,-400.4,73.0,443.6,71,185,0.200,0.390,9.92
9.2400,0.2470,2.4846,-1.6846,-0.8341,4.261,-46.882,-1.370,-6.587,42.6,234.4,-95.9,-263.5,53.3,592.1,54,312,0.320,0.090,11.22
9.2450,0.2470,2.4846,-1.6846,-0.8341,4.058,-48.864,-1.180,-4.534,40.6,244.3,-82.6,-181.4,42.0,684.1,38,370,0.340,0.400,5.57
9.2500,0.3413,-0.5466,-1.6846,-0.8341,3.886,-50.548,-1.066,-3.302,38.9,252.7,-74.6,-132.1,35.8,120.6,22,456,0.370,0.610,5.07
9.2550,0.3413,-0.5466,-1.6846,-0.8341,3.286,-51.997,-0.998,-2.563,32.9,260.0,-69.8,-102.5,37.0,157.5,3,679,0.410,0.550,7.19
9.2600,0.3413,-0.5466,-1.6846,-0.8341,2.777,-53.228,-0.957,-2.120,27.8,266.1,-67.0,-84.8,39.2,181.3,8,672,0.400,0.410,5.07
9.2650,0.3413,-0.5466,-1.6846,-0.8341,2.343,-54.275,-0.932,-1.854,23.4,271.4,-65.3,-74.2,41.8,197.2,9,374,0.420,0.510,5.07
9.2700,0.3413,-0.5466,-1.7812,-0.7471,1.975,-55.164,-1.320,1.842,19.8,275.8,-92.4,73.7,72.7,349.5,9,199,0.430,0.520,5.07
9.2750,0.3413,-0.5466,-1.7812,-0.7471,1.662,-55.921,-1.553,4.060,16.6,279.6,-108.7,162.4,92.1,442.0,28,251,0.430,0.740,13.38
9.2800,0.3413,-0.5466,-1.7812,-0.7471,1.396,-56.563,-1.693,5.390,14.0,282.8,-118.5,215.6,104.5,498.4,34,270,0.460,0.790,5.07
9.2850,0.3413,-0.5466,-1.7812,-0.7471,1.170,-57.110,-1.777,6.188,11.7,285.5,-124.4,247.5,112.7,533.1,69,406,0.480,0.900,5.57
9.2900,0.3088,-3.5050,-1.7812,-0.7471,0.978,-57.574,-1.827,6.667,9.8,287.9,-127.9,266.7,118.1,-321.7,89,463,0.450,0.670,5.07
9.2950,0.3088,-3.5050,-1.7812,-0.7471,0.680,-57.096,-1.857,6.955,6.8,285.5,-130.0,278.2,123.2,-312.6,121,540,0.420,0.530,6.64
9.3000,0.3088,-3.5050,-1.7812,-0.7471,0.427,-56.689,-1.875,7.127,4.3,283.4,-131.3,285.1,127.0,-307.7,116,308,0.450,1.040,7.46
9.3050,0.3088,-3.5050,-1.8240,-0.2634,0.212,-56.344,-1.886,7.231,2.1,281.7,-132.0,289.2,129.9,-305.3,101,-59,0.550,0.430,5.07
9.3100,0.3088,-3.5050,-1.8240,-0.2634,0.029,-56.050,-2.161,11.232,0.3,280.3,-151.3,449.3,151.0,-146.7,44,-119,0.720,0.100,8.58
9.3150,0.3088,-3.5050,-1.8240,-0.2634,-0.127,-55.801,-2.326,13.632,-1.3,279.0,-162.8,545.3,164.1,-52.0,31,-24,0.910,0.150,9.02
9.3200,0.3088,-3.5050,-1.8240,-0.2634,-0.259,-55.588,-2.425,15.073,-2.6,277.9,-169.8,602.9,172.4,4.6,30,-22,1.070,0.030,5.06
9.3250,0.2098,-5.9377,-1.8240,-0.2634,-0.371,-55.408,-2.485,15.937,-3.7,277.0,-173.9,637.5,177.6,-569.9,39,64,1.190,0.070,5.06
9.3300,0.2098,-5.9377,-1.8240,-0.2634,-0.466,-55.255,-2.520,16.456,-4.7,276.3,-176.4,658.2,181.1,-549.9,47,177,1.310,0.240,7.08
9.3350,0.2098,-5.9377,-1.8240,-0.2634,-0.766,-51.029,-2.542,16.767,-7.7,255.1,-177.9,670.7,185.6,-558.6,48,132,1.470,1.720,5.06
9.3400,0.2098,-5.9377,-1.9671,0.6472,-1.020,-47.437,-2.555,16.953,-10.2,237.2,-178.8,678.1,189.0,-569.1,64,-354,1.600,1.100,8.13
9.3450,0.2098,-5.9377,-1.9671,0.6472,-1.236,-44.383,-2.652,17.513,-12.4,221.9,-185.6,700.5,198.0,-562.0,94,-272,1.700,1.360,10.66
9.3500,0.2098,-5.9377,-1.9671,0.6472,-1.420,-41.788,-2.710,17.849,-14.2,208.9,-189.7,714.0,203.9,-561.5,118,-343,1.700,1.170,10.04
9.3550,0.2098,-5.9377,-1.9671,0.6472,-1.576,-39.582,-2.745,18.050,-15.8,197.9,-192.2,722.0,207.9,-564.5,129,-393,1.720,1.260,5.56
9.3600,0.0727,-5.9565,-1.9671,0.6472,-1.709,-37.707,-2.766,18.171,-17.1,188.5,-193.6,726.8,210.7,-573.8,144,-435,1.690,0.930,5.07
9.3650,0.0727,-5.9565,-1.9671,0.6472,-1.822,-36.113,-2.779,18.244,-18.2,180.6,-194.5,729.8,212.7,-578.8,176,-466,1.540,0.860,6.39
9.3700,0.0727,-5.9565,-1.9671,0.6472,-2.153,-21.648,-2.786,18.287,-21.5,108.2,-195.0,731.5,216.6,-649.4,190,-488,1.350,0.850,5.07
9.3750,0.0727,-5.9565,-2.1855,1.6528,-2.434,-9.354,-2.791,18.313,-24.3,46.8,-195.4,732.5,219.7,-709.8,244,-606,1.160,0.620,7.22
9.3800,0.0727,-5.9565,-2.1855,1.6528,-2.674,1.097,-2.794,18.329,-26.7,-5.5,-195.5,733.2,222.3,-761.5,276,-627,0.920,0.800,8.80
9.3850,0.0727,-5.9565,-2.1855,1.6528,-2.877,9.980,-3.243,19.547,-28.8,-49.9,-227.0,781.9,255.8,-757.2,283,-661,0.810,0.940,5.06
9.3900,0.0727,-5.9565,-2.1855,1.6528,-3.050,17.531,-3.512,20.278,-30.5,-87.7,-245.9,811.1,276.4,-765.7,264,-766,0.760,0.780,8.38
9.3950,0.0727,-5.9565,-2.1855,1.6528,-3.196,23.949,-3.674,20.716,-32.0,-119.7,-257.2,828.7,289.2,-780.2,272,-757,0.750,0.620,5.06
9.4000,-0.1164,-2.5724,-2.1855,1.6528,-3.321,29.404,-3.771,20.979,-33.2,-147.0,-264.0,839.2,297.2,49.0,293,-747,0.680,0.590,5.07
9.4050,-0.1164,-2.5724,-2.1855,1.6528,-3.679,36.626,-3.829,21.137,-36.8,-183.1,-268.1,845.5,304.8,19.3,349,-767,0.470,0.490,6.55
9.4100,-0.1164,-2.5724,-2.1855,1.6528,-3.983,42.765,-3.864,21.232,-39.8,-213.8,-270.5,849.3,310.3,-7.7,368,-753,0.240,0.430,5.07
9.4150,-0.1164,-2.5724,-2.1855,1.6528,-4.242,47.983,-3.885,21.289,-42.4,-239.9,-272.0,851.6,314.4,-31.5,381,-330,0.090,1.380,5.55
9.4200,-0.1164,-2.5724,-2.3684,2.6312,-4.462,52.418,-3.898,21.323,-44.6,-262.1,-272.8,852.9,317.5,-52.3,336,-100,0.030,0.210,7.17
9.4250,-0.1164,-2.5724,-2.3684,2.6312,-4.649,56.188,-4.219,18.658,-46.5,-280.9,-295.3,746.3,341.8,-177.7,311,-146,0.090,0.090,5.07
9.4300,-0.1164,-2.5724,-2.3684,2.6312,-4.807,59.392,-4.411,17.058,-48.1,-297.0,-308.8,682.3,356.9,-257.7,293,-178,0.110,0.100,9.06
9.4350,-0.1164,-2.5724,-2.3684,2.6312,-4.942,62.116,-4.527,16.099,-49.4,-310.6,-316.9,644.0,366.3,-309.7,321,-164,0.020,0.080,5.06
9.4400,-0.4163,1.2632,-2.3684,2.6312,-5.057,64.431,-4.596,15.523,-50.6,-322.2,-321.7,620.9,372.3,614.6,352,-199,0.070,0.270,5.06
9.4450,-0.4163,1.2632,-2.3684,2.6312,-5.155,66.399,-4.638,15.178,-51.5,-332.0,-324.6,607.1,376.2,590.9,357,-275,0.100,0.190,5.06
9.4500,-0.4163,1.2632,-2.3684,2.6312,-5.405,67.703,-4.663,14.971,-54.1,-338.5,-326.4,598.8,380.4,576.1,334,-249,0.020,0.800,5.06
9.4550,-0.4163,1.2632,-2.3684,2.6312,-5.618,68.811,-4.678,14.846,-56.2,-344.1,-327.4,593.8,383.6,565.6,296,400,0.240,1.310,7.46
9.4600,-0.4163,1.2632,-2.5999,3.2521,-5.800,69.752,-4.642,11.907,-58.0,-348.8,-324.9,476.3,382.9,443.3,301,479,0.340,0.050,5.07
9.4650,-0.4163,1.2632,-2.5999,3.2521,-5.954,70.553,-4.620,10.143,-59.5,-352.8,-323.4,405.7,383.0,368.8,315,280,0.400,0.420,13.42
9.4700,-0.4163,1.2632,-2.5999,3.2521,-6.085,71.233,-4.607,9.085,-60.8,-356.2,-322.5,363.4,383.4,323.0,315,313,0.620,0.340,5.06
9.4750,-0.4163,1.2632,-2.5999,3.2521,-6.196,71.811,-4.600,8.450,-62.0,-359.1,-322.0,338.0,383.9,294.7,318,284,0.700,0.050,5.07
9.4800,-0.8033,4.9315,-2.5999,3.2521,-6.290,72.303,-4.595,8.069,-62.9,-361.5,-321.7,322.8,866.5,1194.1,320,246,0.830,0.090,5.06
9.4850,-0.8033,4.9315,-2.5999,3.2521,-6.421,71.328,-4.592,7.841,-64.2,-356.6,-321.5,313.6,867.6,1189.9,325,182,1.000,0.180,8.17
9.4900,-0.8033,4.9315,-2.5999,3.2521,-6.532,70.499,-4.591,7.703,-65.3,-352.5,-321.3,308.1,868.6,1188.5,634,564,2.530,2.050,7.12
9.4950,-0.8033,4.9315,-2.7782,3.4540,-6.627,69.794,-4.590,7.621,-66.3,-349.0,-321.3,304.8,869.5,1188.7,805,1013,0.970,0.360,5.07
9.5000,-0.8033,4.9315,-2.7782,3.4540,-6.707,69.195,-4.276,3.812,-67.1,-346.0,-299.3,152.5,848.3,1039.4,673,941,1.960,0.410,10.21
9.5050,-0.8033,4.9315,-2.7782,3.4540,-6.775,68.686,-4.087,1.526,-67.8,-343.4,-286.1,61.0,835.8,950.5,713,891,1.940,1.160,8.25
9.5100,-0.8033,4.9315,-2.7782,3.4540,-6.833,68.253,-3.974,0.155,-68.3,-341.3,-278.2,6.2,828.5,897.8,708,922,2.010,0.650,5.07
9.5150,-1.1276,7.8501,-2.7782,3.4540,-6.883,67.885,-3.907,-0.668,-68.8,-339.4,-273.5,-26.7,1018.9,1596.4,722,815,1.850,0.750,5.07
9.5200,-1.1276,7.8501,-2.7782,3.4540,-6.186,62.453,-3.866,-1.162,-61.9,-312.3,-270.6,-46.5,1009.0,1603.8,710,676,1.720,1.610,8.04
9.5250,-1.1276,7.8501,-2.7782,3.4540,-5.594,57.835,-3.841,-1.458,-55.9,-289.2,-268.9,-58.3,1001.4,1615.0,784,767,2.190,2.860,5.08
9.5300,-1.1276,7.8501,-2.7782,3.4540,-5.090,53.910,-3.827,-1.636,-50.9,-269.6,-267.9,-65.4,995.3,1627.5,928,1379,1.270,2.840,5.55
9.5350,-1.1276,7.8501,-2.9978,3.2061,-4.663,50.574,-3.818,-1.742,-46.6,-252.9,-267.3,-69.7,990.5,1640.0,909,1301,1.560,0.790,7.15
9.5400,-1.1276,7.8501,-2.9978,3.2061,-4.299,47.738,-3.902,-5.432,-43.0,-238.7,-273.2,-217.3,992.7,1506.6,925,1280,1.490,2.020,5.06
9.5450,-1.1276,7.8501,-2.9978,3.2061,-3.990,45.328,-3.953,-7.646,-39.9,-226.6,-276.7,-305.8,993.2,1430.1,918,1440,2.040,1.600,8.96
9.5500,-1.1276,7.8501,-2.9978,3.2061,-3.727,43.279,-3.983,-8.974,-37.3,-216.4,-278.8,-359.0,992.7,1387.2,926,1416,2.360,1.300,5.06
9.5550,-1.0410,8.0335,-2.9978,3.2061,-3.504,41.538,-4.001,-9.771,-35.0,-207.7,-280.1,-390.9,939.7,1409.8,942,1331,2.270,1.580,5.06
9.5600,-1.0410,8.0335,-2.9978,3.2061,-1.568,26.058,-4.012,-10.249,-15.7,-130.3,-280.9,-410.0,921.1,1468.1,943,1310,2.190,1.870,7.90
9.5650,-1.0410,8.0335,-2.9978,3.2061,0.077,12.900,-4.019,-10.536,0.8,-64.5,-281.3,-421.5,905.1,1522.4,938,1362,1.780,1.280,5.06
9.5700,-1.0410,8.0335,-2.9978,3.2061,1.476,1.716,-4.023,-10.709,14.8,-8.6,-281.6,-428.3,891.4,1571.5,901,1450,1.690,0.870,5.06
9.5750,-1.0410,8.0335,-3.1687,2.5515,2.664,-7.790,-3.801,-13.632,26.6,39.0,-266.1,-545.3,864.0,1502.1,881,1485,1.660,0.490,5.07
9.5800,-1.0410,8.0335,-3.1687,2.5515,3.675,-15.871,-3.668,-15.386,36.7,79.4,-256.8,-615.4,844.6,1472.3,855,1582,1.500,0.630,12.96
9.5850,-1.0410,8.0335,-3.1687,2.5515,4.533,-22.739,-3.589,-16.438,45.3,113.7,-251.2,-657.5,830.5,1464.5,869,1587,1.620,0.740,5.06
9.5900,-1.0410,8.0335,-3.1687,2.5515,5.263,-28.577,-3.541,-17.070,52.6,142.9,-247.9,-682.8,819.8,1468.5,838,1524,1.490,0.640,5.07
9.5950,-0.4081,4.2622,-3.1687,2.5515,5.884,-33.540,-3.512,-17.449,58.8,167.7,-245.8,-697.9,187.0,535.3,822,1488,1.910,0.750,5.07
9.6000,-0.4081,4.2622,-3.1687,2.5515,7.419,-42.323,-3.495,-17.676,74.2,211.6,-244.6,-707.0,170.5,570.1,848,1505,1.850,0.470,7.15
9.6050,-0.4081,4.2622,-3.1687,2.5515,8.723,-49.790,-3.485,-17.812,87.2,248.9,-243.9,-712.5,156.7,602.0,646,1362,0.870,0.740,5.96
9.6100,-0.4081,4.2622,-3.3167,1.5997,9.832,-56.136,-3.478,-17.894,98.3,280.7,-243.5,-715.8,145.2,630.5,300,785,1.450,0.110,5.62
9.6150,-0.4081,4.2622,-3.3167,1.5997,10.774,-61.530,-3.161,-18.883,107.7,307.7,-221.3,-755.3,113.6,617.9,351,742,1.640,0.830,10.58
9.6200,-0.4081,4.2622,-3.3167,1.5997,11.575,-66.116,-2.971,-19.477,115.8,330.6,-208.0,-779.1,92.2,617.1,278,799,1.260,0.330,8.24
9.6250,-0.4081,4.2622,-3.3167,1.5997,12.256,-70.013,-2.857,-19.833,122.6,350.1,-200.0,-793.3,77.4,622.3,267,773,1.280,0.440,5.06
9.6300,0.3764,-0.3822,-3.3167,1.5997,12.835,-73.326,-2.788,-20.046,128.3,366.6,-195.2,-801.9,66.8,-435.2,265,738,1.080,0.580,5.07
9.6350,0.3764,-0.3822,-3.3167,1.5997,13.327,-76.142,-2.747,-20.175,133.3,380.7,-192.3,-807.0,59.0,-426.3,269,717,0.890,0.660,5.54
9.6400,0.3764,-0.3822,-3.3167,1.5997,13.325,-78.435,-2.723,-20.251,133.3,392.2,-190.6,-810.1,57.3,-417.9,269,652,0.760,0.470,5.08
9.6450,0.3764,-0.3822,-3.3167,1.5997,13.324,-80.383,-2.708,-20.298,133.2,401.9,-189.6,-811.9,56.3,-410.0,269,-115,0.600,0.830,6.30
9.6500,0.3764,-0.3822,-3.4265,0.5778,13.323,-82.040,-2.699,-20.325,133.2,410.2,-188.9,-813.0,55.7,-402.8,268,-250,0.460,0.340,5.07
9.6550,0.3764,-0.3822,-3.4265,0.5778,13.322,-83.448,-1.888,-19.850,133.2,417.2,-132.2,-794.0,-1.1,-376.7,232,-53,0.340,0.280,8.58
9.6600,0.3764,-0.3822,-3.4265,0.5778,13.321,-84.645,-1.401,-19.564,133.2,423.2,-98.1,-782.6,-35.1,-359.3,177,-87,0.310,0.100,9.58
9.6650,0.3764,-0.3822,-3.4265,0.5778,13.321,-85.662,-1.109,-19.393,133.2,428.3,-77.7,-775.7,-55.5,-347.4,146,-124,0.210,0.000,5.05
9.6700,0.9493,-4.7916,-3.4265,0.5778,13.320,-86.527,-0.934,-19.290,133.2,432.6,-65.4,-771.6,-637.4,-1536.9,101,-137,0.190,0.000,5.07
9.6750,0.9493,-4.7916,-3.4265,0.5778,13.319,-87.262,-0.829,-19.228,133.2,436.3,-58.0,-769.1,-644.7,-1530.7,38,-139,0.250,0.050,6.81
9.6800,0.9493,-4.7916,-3.4265,0.5778,12.127,-86.611,-0.766,-19.191,121.3,433.1,-53.6,-767.7,-637.2,-1532.5,3,-192,0.290,1.080,5.07
9.6850,0.9493,-4.7916,-3.4265,0.5778,11.114,-86.058,-0.728,-19.169,111.1,430.3,-51.0,-766.8,-629.8,-1534.4,-363,-1297,0.530,2.210,6.54
9.6900,0.9493,-4.7916,-3.3818,-0.1623,10.253,-85.587,-0.705,-19.156,102.5,427.9,-49.4,-766.2,-622.7,-1536.2,-414,-1454,0.230,0.350,5.07
9.6950,0.9493,-4.7916,-3.3818,-0.1623,9.520,-85.188,0.920,-14.493,95.2,425.9,64.4,-579.7,-729.2,-1351.7,-386,-1107,0.200,0.530,8.61
9.7000,0.9493,-4.7916,-3.3818,-0.1623,8.898,-84.848,1.895,-11.695,89.0,424.2,132.6,-467.8,-791.2,-1241.5,-416,-1158,0.110,1.490,8.44
9.7050,0.9493,-4.7916,-3.3818,-0.1623,8.369,-84.559,2.480,-10.016,83.7,422.8,173.6,-400.6,-826.9,-1175.7,-460,-1126,0.030,0.680,5.06
9.7100,1.1471,-8.5440,-3.3818,-0.1623,7.919,-84.313,2.831,-9.009,79.2,421.6,198.1,-360.3,-965.6,-2074.8,-552,-916,0.010,1.160,5.06
9.7150,1.1471,-8.5440,-3.3818,-0.1623,7.537,-84.105,3.041,-8.404,75.4,420.5,212.9,-336.2,-976.5,-2051.6,-660,-894,0.040,1.900,7.08
9.7200,1.1471,-8.5440,-3.3818,-0.1623,6.155,-76.659,3.168,-8.042,61.5,383.3,221.7,-321.7,-971.6,-2074.4,-741,-979,0.070,2.950,5.07
9.7250,1.1471,-8.5440,-3.2044,-0.3561,4.980,-70.330,3.243,-7.824,49.8,351.7,227.0,-313.0,-965.1,-2097.3,-919,-1888,0.100,2.490,7.09
9.7300,1.1471,-8.5440,-3.2044,-0.3561,3.981,-64.951,3.289,-7.694,39.8,324.8,230.2,-307.7,-958.3,-2119.0,-897,-1672,0.290,2.630,9.12
9.7350,1.1471,-8.5440,-3.2044,-0.3561,3.132,-60.378,4.525,-4.392,31.3,301.9,316.7,-175.7,-1036.3,-2009.8,-887,-1747,0.460,2.980,5.08
9.7400,1.1471,-8.5440,-3.2044,-0.3561,2.411,-56.492,5.266,-2.412,24.1,282.5,368.6,-96.5,-1081.0,-1950.0,-927,-1891,0.340,1.770,9.67
9.7450,0.8571,-8.4142,-3.2044,-0.3561,1.797,-53.188,5.711,-1.223,18.0,265.9,399.8,-48.9,-932.0,-1886.5,-1028,-1873,0.110,1.290,5.70
9.7500,0.8571,-8.4142,-3.2044,-0.3561,1.276,-50.380,5.978,-0.510,12.8,251.9,418.5,-20.4,-945.5,-1872.0,-1088,-1847,0.490,1.520,5.07
9.7550,0.8571,-8.4142,-3.2044,-0.3561,-0.796,-30.670,6.138,-0.082,-8.0,153.3,429.7,-3.3,-936.0,-1953.5,-1039,-1860,1.030,1.300,5.66
9.7600,0.8571,-8.4142,-3.2044,-0.3561,-2.556,-13.916,6.234,0.174,-25.6,69.6,436.4,7.0,-925.1,-2027.0,-900,-1915,0.550,0.720,7.24
9.7650,0.8571,-8.4142,-2.8589,-0.0629,-4.053,0.324,6.292,0.328,-40.5,-1.6,440.4,13.1,-914.2,-2092.0,-896,-1938,0.320,0.320,5.07
9.7700,0.8571,-8.4142,-2.8589,-0.0629,-5.325,12.428,6.461,6.867,-53.2,-62.1,452.3,274.7,-913.3,-1891.0,-973,-2084,0.200,0.380,9.69
9.7750,0.8571,-8.4142,-2.8589,-0.0629,-6.406,22.717,6.562,10.790,-64.1,-113.6,459.4,431.6,-909.5,-1785.5,-1009,-2108,0.100,0.720,10.07
9.7800,0.8571,-8.4142,-2.8589,-0.0629,-7.325,31.463,6.623,13.143,-73.3,-157.3,463.6,525.7,-904.6,-1735.1,-999,-2055,0.170,0.060,5.55
9.7850,0.2708,-3.9930,-2.8589,-0.0629,-8.107,38.896,6.660,14.556,-81.1,-194.5,466.2,582.2,-385.1,-610.5,-969,-1961,0.180,0.250,5.07
9.7900,0.2708,-3.9930,-2.8589,-0.0629,-8.771,45.215,6.682,15.403,-87.7,-226.1,467.7,616.1,-380.0,-608.2,-938,-1760,0.340,0.200,6.01
9.7950,0.2708,-3.9930,-2.8589,-0.0629,-8.932,52.919,6.695,15.911,-89.3,-264.6,468.6,636.5,-379.3,-626.4,-921,-1747,0.650,0.440,5.07
9.8000,0.2708,-3.9930,-2.5425,0.6705,-9.069,59.467,6.703,16.216,-90.7,-297.3,469.2,648.7,-378.5,-646.9,-436,-1004,1.050,0.400,6.13
9.8050,0.2708,-3.9930,-2.5425,0.6705,-9.186,65.033,6.707,16.399,-91.9,-325.2,469.5,656.0,-377.6,-667.4,-537,-727,0.280,1.320,9.36
9.8100,0.2708,-3.9930,-2.5425,0.6705,-9.285,69.764,5.949,16.823,-92.9,-348.8,416.4,672.9,-323.6,-674.2,-564,-801,0.290,1.100,5.07
9.8150,0.2708,-3.9930,-2.5425,0.6705,-9.370,73.786,5.494,17.076,-93.7,-368.9,384.6,683.1,-290.9,-684.1,-498,-837,1.260,0.520,8.56
9.8200,0.2708,-3.9930,-2.5425,0.6705,-9.441,77.204,5.221,17.229,-94.4,-386.0,365.5,689.2,-271.1,-695.1,-452,-783,1.240,0.450,5.07
9.8250,-0.1861,0.8473,-2.5425,0.6705,-9.502,80.110,5.058,17.320,-95.0,-400.5,354.0,692.8,-259.0,292.3,-393,-769,1.030,0.460,5.07
9.8300,-0.1861,0.8473,-2.5425,0.6705,-9.554,82.580,4.959,17.375,-95.5,-412.9,347.2,695.0,-251.6,282.1,-315,-807,0.080,0.250,5.82
9.8350,-0.1861,0.8473,-2.5425,0.6705,-8.591,84.293,4.900,17.408,-85.9,-421.5,343.0,696.3,-257.1,274.9,-295,-789,0.630,0.450,5.07
9.8400,-0.1861,0.8473,-2.3425,1.6418,-7.772,85.749,4.865,17.428,-77.7,-428.7,340.6,697.1,-262.8,268.4,-270,-66,0.540,1.650,6.25
9.8450,-0.1861,0.8473,-2.3425,1.6418,-7.077,86.987,4.844,17.440,-70.8,-434.9,339.1,697.6,-268.3,262.6,-245,62,0.070,0.080,9.17
9.8500,-0.1861,0.8473,-2.3425,1.6418,-6.485,88.039,3.533,18.745,-64.9,-440.2,247.3,749.8,-182.5,309.6,-223,-11,0.200,0.000,5.07
9.8550,-0.1861,0.8473,-2.3425,1.6418,-5.982,88.933,2.746,19.528,-59.8,-444.7,192.3,781.1,-132.4,336.4,-173,18,0.070,0.330,8.57
9.8600,-0.1861,0.8473,-2.3425,1.6418,-5.555,89.693,2.275,19.998,-55.5,-448.5,159.2,799.9,-103.7,351.4,-144,52,0.000,0.570,5.56
9.8650,-0.3494,5.3001,-2.3425,1.6418,-5.192,90.339,1.991,20.280,-51.9,-451.7,139.4,811.2,-87.5,1684.5,-105,68,0.070,0.660,5.07
9.8700,-0.3494,5.3001,-2.3425,1.6418,-4.849,88.841,1.822,20.449,-48.5,-444.2,127.5,818.0,-79.0,1698.8,-32,91,0.220,0.730,6.57
9.8750,-0.3494,5.3001,-2.3425,1.6418,-4.558,87.567,1.720,20.550,-45.6,-437.8,120.4,822.0,-74.8,1709.2,-43,681,0.350,3.530,8.89
9.8800,-0.3494,5.3001,-2.3091,2.5871,-4.311,86.484,1.837,17.702,-43.1,-432.4,128.6,708.1,-85.5,1600.7,-49,1274,0.320,1.890,5.07
9.8850,-0.3494,5.3001,-2.3091,2.5871,-4.101,85.564,1.908,15.992,-41.0,-427.8,133.6,639.7,-92.6,1536.9,-43,1186,0.350,0.200,12.39
9.8900,-0.3494,5.3001,-2.3091,2.5871,-3.922,84.781,1.951,14.967,-39.2,-423.9,136.5,598.7,-97.3,1499.8,-46,1213,0.420,1.470,5.07
9.8950,-0.3494,5.3001,-2.3091,2.5871,-3.770,84.117,1.976,14.352,-37.7,-420.6,138.3,574.1,-100.6,1478.5,-58,1205,0.440,1.320,5.07
9.9000,-0.4607,8.8138,-2.3091,2.5871,-3.641,83.551,1.991,13.982,-36.4,-417.8,139.4,559.3,-103.0,2345.0,-67,1162,0.440,1.720,5.07
9.9050,-0.4607,8.8138,-2.3091,2.5871,-3.531,83.071,2.001,13.761,-35.3,-415.4,140.0,550.4,-104.7,2338.5,-74,1157,0.460,2.350,6.45
9.9100,-0.4607,8.8138,-2.3091,2.5871,-3.069,74.773,2.006,13.628,-30.7,-373.9,140.4,545.1,-109.7,2374.7,-75,1218,0.480,3.380,5.07
9.9150,-0.4607,8.8138,-2.1887,3.1578,-2.676,67.720,2.009,13.548,-26.8,-338.6,140.7,541.9,-113.9,2406.8,-80,2153,0.520,2.710,7.17
9.9200,-0.4607,8.8138,-2.1887,3.1578,-2.341,61.725,2.190,10.367,-23.4,-308.6,153.3,414.7,-129.9,2309.5,-91,1976,0.550,1.700,10.20
9.9250,-0.4607,8.8138,-2.1887,3.1578,-2.057,56.629,2.299,8.458,-20.6,-283.1,160.9,338.3,-140.4,2258.6,-105,2166,0.560,1.930,10.18
9.9300,-0.4607,8.8138,-2.1887,3.1578,-1.816,52.298,2.364,7.313,-18.2,-261.5,165.5,292.5,-147.3,2234.5,-113,2123,0.590,1.170,5.60
9.9350,-0.3625,8.5336,-2.1887,3.1578,-1.611,48.616,2.403,6.626,-16.1,-243.1,168.2,265.0,-152.1,2155.4,-122,2106,0.630,0.960,5.00
9.9400,-0.3625,8.5336,-2.1887,3.1578,-1.436,45.486,2.427,6.214,-14.4,-227.4,169.9,248.5,-155.5,2154.5,-135,2141,0.640,1.030,7.20
9.9450,-0.3625,8.5336,-2.1887,3.1578,-0.281,28.290,2.441,5.966,-2.8,-141.4,170.9,238.7,-168.0,2230.6,-138,2165,0.630,0.920,5.07
9.9500,-0.3625,8.5336,-2.0966,3.2605,0.701,13.673,2.449,5.818,7.0,-68.4,171.4,232.7,-178.5,2297.7,-159,2099,0.650,1.030,6.42
