t_s,imu1_roll_deg,imu1_pitch_deg,imu2_roll_deg,imu2_pitch_deg,imu2_roll_rate_dps,imu2_pitch_rate_dps,ff_roll_erpm,ff_pitch_erpm,cmd_roll_erpm,cmd_pitch_erpm,motor_roll_erpm,motor_pitch_erpm,motor_roll_amps,motor_pitch_amps,dt_ms
9.3850,-0.0181,-1.0347,-0.2519,-0.2525,-1.225,2.584,-36.8,38.8,36.8,-271.6,21,-347,0.590,0.150,9.32
9.3900,-0.0181,-1.0347,-0.2519,-0.2525,-1.272,3.162,-38.2,47.4,38.2,-263.0,22,-322,0.590,0.070,5.07
9.3950,-0.0455,-0.7490,-0.2519,-0.2525,-1.301,3.509,-39.0,52.6,39.0,52.6,23,-299,0.640,0.060,5.07
9.4000,-0.0455,-0.7490,-0.2519,-0.2525,-1.317,3.717,-39.5,55.7,39.5,55.7,26,-296,0.610,0.050,6.73
9.4050,-0.0455,-0.7490,-0.2519,-0.2525,-1.328,3.841,-39.8,57.6,39.8,57.6,27,-251,0.610,0.540,5.33
9.4100,-0.0455,-0.7490,-0.2519,-0.2525,-1.334,3.916,-40.0,58.7,40.0,58.7,27,-123,0.640,0.000,5.08
9.4150,-0.0455,-0.7490,-0.2869,0.0292,-1.337,3.961,-40.1,59.4,40.1,59.4,27,-55,0.660,0.210,5.07
9.4200,-0.0455,-0.7490,-0.2869,0.0292,-1.071,5.868,-32.1,88.0,32.1,88.0,30,-33,0.650,0.170,9.03
9.4250,-0.0455,-0.7490,-0.2869,0.0292,-0.911,7.012,-27.3,105.2,27.3,105.2,31,-14,0.650,0.200,8.60
9.4300,-0.0455,-0.7490,-0.2869,0.0292,-0.815,7.699,-24.5,115.5,24.5,115.5,31,-5,0.630,0.250,5.08
9.4350,-0.0598,-0.5532,-0.2869,0.0292,-0.758,8.111,-22.7,121.7,22.7,121.7,28,6,0.610,0.250,5.07
9.4400,-0.0598,-0.5532,-0.2869,0.0292,-0.723,8.358,-21.7,125.4,21.7,125.4,22,15,0.630,0.360,8.15
9.4450,-0.0598,-0.5532,-0.2869,0.0292,-0.703,8.506,-21.1,127.6,21.1,127.6,22,19,0.640,0.150,8.05
9.4500,-0.0598,-0.5532,-0.3328,0.4690,-0.690,8.595,-20.7,128.9,20.7,128.9,23,22,0.630,0.450,5.07
9.4550,-0.0598,-0.5532,-0.3328,0.4690,-0.772,9.499,-23.2,142.5,23.2,142.5,22,34,0.630,0.510,9.07
9.4600,-0.0598,-0.5532,-0.3328,0.4690,-0.821,10.041,-24.6,150.6,24.6,150.6,21,42,0.610,0.530,9.27
9.4650,-0.0598,-0.5532,-0.3328,0.4690,-0.851,10.367,-25.5,155.5,25.5,155.5,21,49,0.610,0.530,5.07
9.4700,-0.0328,-0.4007,-0.3328,0.4690,-0.869,10.562,-26.1,158.4,26.1,158.4,21,60,0.650,0.620,5.07
9.4750,-0.0328,-0.4007,-0.3328,0.4690,-0.879,10.679,-26.4,160.2,26.4,160.2,23,81,0.620,0.610,8.24
9.4800,-0.0328,-0.4007,-0.3328,0.4690,-0.886,10.749,-26.6,161.2,26.6,161.2,23,96,0.640,0.600,8.03
9.4850,-0.0328,-0.4007,-0.3746,1.0486,-0.890,10.792,-26.7,161.9,26.7,161.9,22,104,0.610,0.570,5.07
9.4900,-0.0328,-0.4007,-0.3746,1.0486,-0.534,11.712,-16.0,175.7,16.0,175.7,21,131,0.600,0.490,8.99
9.4950,-0.0328,-0.4007,-0.3746,1.0486,-0.320,12.264,-9.6,184.0,9.6,184.0,20,136,0.610,0.430,9.28
9.5000,-0.0328,-0.4007,-0.3746,1.0486,-0.192,12.596,-5.8,188.9,5.8,188.9,18,134,0.610,0.450,5.07
9.5050,0.0323,-0.1225,-0.3746,1.0486,-0.115,12.795,-3.5,191.9,3.5,191.9,12,137,0.610,0.470,5.08
9.5100,0.0323,-0.1225,-0.3746,1.0486,-0.069,12.914,-2.1,193.7,2.1,193.7,4,148,0.620,0.440,8.20
9.5150,0.0323,-0.1225,-0.3746,1.0486,-0.042,12.986,-1.2,194.8,1.2,194.8,2,154,0.650,0.400,6.99
9.5200,0.0323,-0.1225,-0.3711,1.7068,-0.025,13.029,-0.7,195.4,0.7,195.4,3,157,0.620,0.360,5.07
9.5250,0.0323,-0.1225,-0.3711,1.7068,0.164,13.278,4.9,199.2,-4.9,199.2,1,164,0.620,0.300,9.13
9.5300,0.0323,-0.1225,-0.3711,1.7068,0.278,13.428,8.3,201.4,-8.3,201.4,0,183,0.620,0.200,9.38
9.5350,0.0323,-0.1225,-0.3711,1.7068,0.346,13.518,10.4,202.8,-10.4,202.8,0,199,0.650,0.070,5.07
9.5400,0.1630,0.4271,-0.3711,1.7068,0.386,13.572,11.6,203.6,-11.6,203.6,0,216,0.590,0.030,5.07
9.5450,0.1630,0.4271,-0.3711,1.7068,0.411,13.604,12.3,204.1,-12.3,204.1,0,208,0.610,0.120,7.78
9.5500,0.1630,0.4271,-0.3711,1.7068,0.426,13.623,12.8,204.4,-12.8,204.4,-1,199,0.590,0.120,5.07
9.5550,0.1630,0.4271,-0.3711,1.7068,0.434,13.635,13.0,204.5,-13.0,204.5,0,187,0.600,0.120,7.40
9.5600,0.1630,0.4271,-0.3142,2.4234,0.440,13.642,13.2,204.6,-13.2,204.6,0,168,0.580,0.110,7.92
9.5650,0.1630,0.4271,-0.3142,2.4234,0.756,13.512,22.7,202.7,-22.7,202.7,0,157,0.580,0.070,5.07
9.5700,0.1630,0.4271,-0.3142,2.4234,0.946,13.434,28.4,201.5,-28.4,201.5,-2,157,0.570,0.070,8.70
9.5750,0.1630,0.4271,-0.3142,2.4234,1.060,13.387,31.8,200.8,-31.8,200.8,-2,173,0.530,0.130,5.07
9.5800,0.3520,1.2046,-0.3142,2.4234,1.128,13.359,33.9,200.4,-33.9,561.7,-5,189,0.480,0.210,5.07
9.5850,0.3520,1.2046,-0.3142,2.4234,1.169,13.342,35.1,200.1,-35.1,561.5,-7,192,0.530,0.220,5.63
9.5900,0.3520,1.2046,-0.3142,2.4234,1.194,13.332,35.8,200.0,-35.8,561.3,-5,215,0.500,0.410,5.07
9.5950,0.3520,1.2046,-0.3142,2.4234,1.209,13.326,36.3,199.9,-36.3,561.3,-5,475,0.460,0.280,7.37
9.6000,0.3520,1.2046,-0.2662,2.9540,1.218,13.322,36.5,199.8,-36.5,561.2,-6,484,0.440,0.030,7.91
9.6050,0.3520,1.2046,-0.2662,2.9540,1.357,12.693,40.7,190.4,-40.7,551.8,-6,465,0.440,0.130,5.08
9.6100,0.3520,1.2046,-0.2662,2.9540,1.441,12.316,43.2,184.7,-43.2,546.1,-6,491,0.410,0.340,8.66
9.6150,0.3520,1.2046,-0.2662,2.9540,1.491,12.090,44.7,181.3,-44.7,542.7,-7,502,0.390,0.460,5.07
9.6200,0.5539,1.9977,-0.2662,2.9540,1.521,11.954,45.6,179.3,-378.0,778.6,-10,493,0.400,0.550,5.07
9.6250,0.5539,1.9977,-0.2662,2.9540,1.540,11.872,46.2,178.1,-378.5,777.4,-11,516,0.110,0.660,8.19
9.6300,0.5539,1.9977,-0.2662,2.9540,1.550,11.823,46.5,177.4,-378.9,776.7,-176,670,0.180,1.230,8.12
9.6350,0.5539,1.9977,-0.1679,3.6066,1.557,11.794,46.7,176.9,-379.1,776.2,-267,721,0.190,0.840,5.07
9.6400,0.5539,1.9977,-0.1679,3.6066,1.650,11.687,49.5,175.3,-381.9,774.6,-260,703,0.190,0.750,9.02
9.6450,0.5539,1.9977,-0.1679,3.6066,1.706,11.623,51.2,174.3,-383.5,773.7,-262,720,0.050,0.610,9.23
9.6500,0.5539,1.9977,-0.1679,3.6066,1.740,11.584,52.2,173.8,-384.5,773.1,-292,757,0.050,0.190,5.07
9.6550,0.7492,2.6416,-0.1679,3.6066,1.760,11.561,52.8,173.4,-502.4,965.9,-304,767,0.080,0.040,5.07
9.6600,0.7492,2.6416,-0.1679,3.6066,1.772,11.547,53.2,173.2,-502.7,965.7,-294,752,0.200,0.120,8.27
9.6650,0.7492,2.6416,-0.1679,3.6066,1.780,11.539,53.4,173.1,-502.9,965.6,-366,848,0.530,0.340,8.11
9.6700,0.7492,2.6416,-0.0725,4.0889,1.784,11.534,53.5,173.0,-503.1,965.5,-410,910,0.460,0.200,5.08
9.6750,0.7492,2.6416,-0.0725,4.0889,2.368,10.725,71.1,160.9,-520.6,953.4,-371,914,0.630,0.430,9.01
9.6800,0.7492,2.6416,-0.0725,4.0889,2.719,10.240,81.6,153.6,-531.1,946.1,-365,935,1.060,0.720,9.83
9.6850,0.7492,2.6416,-0.0725,4.0889,2.930,9.949,87.9,149.2,-537.4,941.7,-395,928,1.150,0.780,5.07
9.6900,0.9291,3.1063,-0.0725,4.0889,3.056,9.774,91.7,146.6,-649.2,1078.5,-409,921,1.110,0.740,5.07
9.6950,0.9291,3.1063,-0.0725,4.0889,3.132,9.669,93.9,145.0,-651.4,1076.9,-408,904,1.310,0.540,8.24
9.7000,0.9291,3.1063,-0.0725,4.0889,3.177,9.606,95.3,144.1,-652.8,1076.0,-505,1001,1.660,0.430,6.92
9.7050,0.9291,3.1063,0.0766,4.5989,3.204,9.569,96.1,143.5,-653.6,1075.4,-529,1066,1.130,0.130,5.08
9.7100,0.9291,3.1063,0.0766,4.5989,3.221,8.964,96.6,134.5,-654.1,1066.4,-546,1041,1.250,0.100,9.83
9.7150,0.9291,3.1063,0.0766,4.5989,3.231,8.601,96.9,129.0,-654.4,1060.9,-532,1024,1.140,0.450,9.81
9.7200,0.9291,3.1063,0.0766,4.5989,3.236,8.384,97.1,125.8,-654.6,1057.7,-575,1041,1.090,0.710,5.07
9.7250,0.9989,3.4062,0.0766,4.5989,3.240,8.253,97.2,123.8,-696.6,1145.7,-589,1043,0.780,0.750,5.07
9.7300,0.9989,3.4062,0.0766,4.5989,3.242,8.175,97.3,122.6,-696.6,1144.5,-565,1038,0.960,0.730,8.23
9.7350,0.9989,3.4062,0.0766,4.5989,3.243,8.128,97.3,121.9,-696.7,1143.8,-648,1090,1.010,0.610,8.06
9.7400,0.9989,3.4062,0.2758,4.9393,3.244,8.100,97.3,121.5,-696.7,1143.4,-648,1124,0.870,0.080,5.07
9.7450,0.9989,3.4062,0.2758,4.9393,3.916,7.456,117.5,111.8,-716.8,1133.7,-656,1110,1.160,0.130,9.06
9.7500,0.9989,3.4062,0.2758,4.9393,4.319,7.070,129.6,106.0,-728.9,1127.9,-665,1103,1.220,0.220,9.31
9.7550,0.9989,3.4062,0.2758,4.9393,4.561,6.838,136.8,102.6,-736.2,1124.4,-674,1113,1.500,0.540,5.07
9.7600,0.8620,3.5697,0.2758,4.9393,4.706,6.699,141.2,100.5,-658.4,1171.4,-725,1132,1.360,0.630,5.07
9.7650,0.8620,3.5697,0.2758,4.9393,4.793,6.616,143.8,99.2,-661.0,1170.1,-709,1107,1.300,0.780,8.19
9.7700,0.8620,3.5697,0.2758,4.9393,4.845,6.566,145.4,98.5,-662.6,1169.4,-665,1126,1.100,0.840,8.16
9.7750,0.8620,3.5697,0.5108,5.2680,4.877,6.536,146.3,98.0,-663.5,1168.9,-670,1161,1.110,0.330,5.07
9.7800,0.8620,3.5697,0.5108,5.2680,4.582,5.846,137.5,87.7,-654.7,1158.6,-678,1179,0.720,0.080,9.00
9.7850,0.8620,3.5697,0.5108,5.2680,4.406,5.432,132.2,81.5,-649.4,1152.4,-689,1127,0.470,0.100,9.27
9.7900,0.8620,3.5697,0.5108,5.2680,4.300,5.184,129.0,77.8,-646.2,1148.7,-673,1124,0.420,0.490,5.07
9.7950,0.6007,3.5803,0.5108,5.2680,4.236,5.035,127.1,75.5,-487.5,1149.6,-679,1149,0.410,0.640,5.07
9.8000,0.6007,3.5803,0.5108,5.2680,4.198,4.946,125.9,74.2,-486.4,1148.3,-676,1156,0.350,0.760,8.12
9.8050,0.6007,3.5803,0.5108,5.2680,4.175,4.892,125.2,73.4,-485.7,1147.5,-589,1119,0.310,0.800,8.13
9.8100,0.6007,3.5803,0.6945,5.4812,4.161,4.860,124.8,72.9,-485.3,1147.0,-552,1116,0.550,0.620,5.07
9.8150,0.6007,3.5803,0.6945,5.4812,4.153,4.796,124.6,71.9,-485.0,1146.0,-565,1160,0.670,0.170,9.66
9.8200,0.6007,3.5803,0.6945,5.4812,4.148,4.758,124.4,71.4,-484.9,1145.4,-561,1140,0.740,0.010,9.24
9.8250,0.6007,3.5803,0.6945,5.4812,4.145,4.735,124.3,71.0,-484.8,1145.1,-567,1131,0.730,0.390,5.07
9.8300,0.3477,3.4231,0.6945,5.4812,4.143,4.721,124.3,70.8,-124.3,1097.7,-549,1134,0.740,0.640,5.08
9.8350,0.3477,3.4231,0.6945,5.4812,4.142,4.712,124.3,70.7,-124.3,1097.6,-501,1159,0.820,0.830,8.23
9.8400,0.3477,3.4231,0.6945,5.4812,4.141,4.708,124.2,70.6,-124.2,1097.5,-355,1110,0.180,0.810,8.09
9.8450,0.3477,3.4231,0.8639,5.6746,4.141,4.705,124.2,70.6,-124.2,1097.5,-254,1097,0.460,0.760,5.07
9.8500,0.3477,3.4231,0.8639,5.6746,3.246,4.389,97.4,65.8,-97.4,1092.8,-210,1103,0.590,0.410,8.97
9.8550,0.3477,3.4231,0.8639,5.6746,2.708,4.200,81.2,63.0,-81.2,1089.9,-209,1096,0.400,0.030,9.82
9.8600,0.3477,3.4231,0.8639,5.6746,2.386,4.087,71.6,61.3,-71.6,1088.2,-178,1086,0.350,0.200,5.07
9.8650,0.1996,3.0899,0.8639,5.6746,2.193,4.019,65.8,60.3,-65.8,987.3,-148,1086,0.350,0.450,5.07
9.8700,0.1996,3.0899,0.8639,5.6746,2.076,3.978,62.3,59.7,-62.3,986.6,-126,1093,0.350,0.740,8.21
9.8750,0.1996,3.0899,0.8639,5.6746,2.007,3.953,60.2,59.3,-60.2,986.3,-122,1034,0.290,0.820,6.36
9.8800,0.1996,3.0899,0.9948,5.8469,1.965,3.939,59.0,59.1,-59.0,986.1,-112,977,0.270,1.060,5.07
9.8850,0.1996,3.0899,0.9948,5.8469,1.582,3.527,47.5,52.9,-47.5,979.9,-68,997,0.320,0.970,9.85
9.8900,0.1996,3.0899,0.9948,5.8469,1.352,3.280,40.6,49.2,-40.6,976.2,-40,1017,0.440,0.330,9.38
9.8950,0.1996,3.0899,0.9948,5.8469,1.214,3.132,36.4,47.0,-36.4,974.0,-29,998,0.490,0.120,5.07
9.9000,0.1989,2.6023,0.9948,5.8469,1.131,3.043,33.9,45.6,-33.9,826.3,-13,967,0.540,0.240,5.07
9.9050,0.1989,2.6023,0.9948,5.8469,1.082,2.990,32.4,44.8,-32.4,825.5,0,985,0.610,0.510,8.16
9.9100,0.1989,2.6023,0.9948,5.8469,1.052,2.958,31.6,44.4,-31.6,825.0,9,940,0.690,0.390,7.68
9.9150,0.1989,2.6023,0.9786,5.9783,1.034,2.938,31.0,44.1,-31.0,824.8,10,885,0.750,0.700,5.07
9.9200,0.1989,2.6023,0.9786,5.9783,0.262,2.569,7.9,38.5,-7.9,819.2,9,834,0.790,1.020,9.98
9.9250,0.1989,2.6023,0.9786,5.9783,-0.201,2.347,-6.0,35.2,6.0,815.9,4,840,0.830,0.960,9.85
9.9300,0.1989,2.6023,0.9786,5.9783,-0.479,2.214,-14.4,33.2,14.4,813.9,11,845,0.790,0.640,5.07
9.9350,0.2248,1.9910,0.9786,5.9783,-0.645,2.134,-19.4,32.0,19.4,629.3,19,863,0.790,0.330,5.07
9.9400,0.2248,1.9910,0.9786,5.9783,-0.745,2.086,-22.4,31.3,22.4,628.6,16,850,0.760,0.010,8.17
9.9450,0.2248,1.9910,0.9786,5.9783,-0.805,2.057,-24.2,30.9,24.2,628.2,11,747,0.710,0.310,8.04
9.9500,0.2248,1.9910,0.9800,6.0581,-0.841,2.040,-25.2,30.6,25.2,627.9,10,670,0.670,0.020,5.07
9.9550,0.2248,1.9910,0.9800,6.0581,-0.684,1.537,-20.5,23.1,20.5,620.4,7,637,0.640,0.320,9.04
9.9600,0.2248,1.9910,0.9800,6.0581,-0.589,1.236,-17.7,18.5,17.7,615.8,6,650,0.610,0.460,9.82
9.9650,0.2248,1.9910,0.9800,6.0581,-0.533,1.055,-16.0,15.8,16.0,613.1,5,650,0.600,0.630,5.05
9.9700,0.1136,1.3457,0.9800,6.0581,-0.499,0.946,-15.0,14.2,15.0,417.9,2,660,0.600,0.680,5.07
9.9750,0.1136,1.3457,0.9800,6.0581,-0.478,0.881,-14.3,13.2,14.3,416.9,0,659,0.590,0.720,8.23
9.9800,0.1136,1.3457,0.9800,6.0581,-0.466,0.842,-14.0,12.6,14.0,416.3,0,542,0.580,0.560,8.06
9.9850,0.1136,1.3457,0.7822,5.8078,-0.459,0.819,-13.8,12.3,13.8,416.0,0,488,0.550,0.710,5.07
9.9900,0.1136,1.3457,0.7822,5.8078,-0.768,-0.762,-23.0,-11.4,23.0,392.3,-1,444,0.550,0.740,8.99
9.9950,0.1136,1.3457,0.7822,5.8078,-0.953,-1.711,-28.6,-25.7,28.6,378.0,-1,443,0.540,0.600,9.27
10.0000,0.1136,1.3457,0.7822,5.8078,-1.064,-2.280,-31.9,-34.2,31.9,369.5,-1,459,0.500,0.310,5.07
10.0050,-0.1181,0.6613,0.7822,5.8078,-1.131,-2.621,-33.9,-39.3,33.9,-39.3,0,456,0.460,0.140,5.07
10.0100,-0.1181,0.6613,0.7822,5.8078,-1.171,-2.826,-35.1,-42.4,35.1,-42.4,-5,404,0.410,0.050,8.13
10.0150,-0.1181,0.6613,0.7822,5.8078,-1.195,-2.949,-35.8,-44.2,35.8,-44.2,-6,220,0.370,0.440,8.10
10.0200,-0.1181,0.6613,0.7394,5.6666,-1.209,-3.023,-36.3,-45.3,36.3,-45.3,-7,95,0.350,0.000,5.07
10.0250,-0.1181,0.6613,0.7394,5.6666,-1.173,-5.037,-35.2,-75.5,35.2,-75.5,-8,59,0.310,0.080,9.15
10.0300,-0.1181,0.6613,0.7394,5.6666,-1.152,-6.245,-34.5,-93.7,34.5,-93.7,-9,46,0.270,0.190,9.79
10.0350,-0.1181,0.6613,0.7394,5.6666,-1.139,-6.970,-34.2,-104.5,34.2,-104.5,-10,25,0.240,0.260,5.07
10.0400,-0.3926,-0.0221,0.7394,5.6666,-1.131,-7.405,-33.9,-111.1,33.9,-111.1,-11,1,0.230,0.270,5.07
10.0450,-0.3926,-0.0221,0.7394,5.6666,-1.126,-7.666,-33.8,-115.0,33.8,-115.0,-9,-10,0.200,0.270,8.26
10.0500,-0.3926,-0.0221,0.7394,5.6666,-1.123,-7.822,-33.7,-117.3,33.7,-117.3,-5,-11,0.190,0.240,6.67
10.0550,-0.3926,-0.0221,0.6927,5.3080,-1.122,-7.916,-33.6,-118.7,33.6,-118.7,-3,-18,0.190,0.420,5.07
10.0600,-0.3926,-0.0221,0.6927,5.3080,-1.076,-9.047,-32.3,-135.7,32.3,-135.7,0,-29,0.180,0.430,9.97
10.0650,-0.3926,-0.0221,0.6927,5.3080,-1.048,-9.725,-31.5,-145.9,31.5,-145.9,0,-35,0.160,0.040,9.99
10.0700,-0.3926,-0.0221,0.6927,5.3080,-1.032,-10.132,-31.0,-152.0,31.0,-152.0,0,-44,0.140,0.520,5.07
10.0750,-0.5794,-0.6785,0.6927,5.3080,-1.022,-10.377,-30.7,-155.6,378.3,-155.6,0,-59,0.140,0.510,5.09
10.0800,-0.5794,-0.6785,0.6927,5.3080,-1.016,-10.523,-30.5,-157.8,378.1,-157.8,4,-88,0.130,0.490,8.21
10.0850,-0.5794,-0.6785,0.6927,5.3080,-1.012,-10.611,-30.4,-159.2,378.0,-159.2,160,-102,0.390,0.420,8.08
10.0900,-0.5794,-0.6785,0.6441,4.7151,-1.010,-10.664,-30.3,-160.0,377.9,-160.0,254,-106,0.050,0.400,5.08
10.0950,-0.5794,-0.6785,0.6441,4.7151,-1.009,-11.994,-30.3,-179.9,377.9,-179.9,258,-108,0.120,0.390,8.69
10.1000,-0.5794,-0.6785,0.6441,4.7151,-1.008,-12.791,-30.2,-191.9,377.9,-191.9,240,-109,0.040,0.380,9.82
10.1050,-0.5794,-0.6785,0.6441,4.7151,-1.008,-13.270,-30.2,-199.1,377.9,-199.1,259,-114,0.000,0.390,5.07
10.1100,-0.6437,-1.3028,0.6441,4.7151,-1.008,-13.557,-30.2,-203.4,416.5,-594.2,270,-126,0.050,0.380,5.07
10.1150,-0.6437,-1.3028,0.6441,4.7151,-1.007,-13.730,-30.2,-205.9,416.5,-596.8,295,-149,0.100,0.330,8.25
10.1200,-0.6437,-1.3028,0.6441,4.7151,-1.007,-13.833,-30.2,-207.5,416.4,-598.3,365,-399,0.230,0.950,8.08
10.1250,-0.6437,-1.3028,0.6001,3.9971,-1.007,-13.895,-30.2,-208.4,416.4,-599.3,376,-536,0.340,0.010,5.07
10.1300,-0.6437,-1.3028,0.6001,3.9971,-1.052,-14.649,-31.6,-219.7,417.8,-610.6,336,-525,0.200,0.250,9.13
10.1350,-0.6437,-1.3028,0.6001,3.9971,-1.079,-15.101,-32.4,-226.5,418.6,-617.3,359,-488,0.090,0.100,9.41
10.1400,-0.6437,-1.3028,0.6001,3.9971,-1.095,-15.372,-32.8,-230.6,419.1,-621.4,386,-518,0.120,0.110,5.07
10.1450,-0.6038,-1.9188,0.6001,3.9971,-1.105,-15.535,-33.1,-233.0,395.4,-808.7,394,-534,0.110,0.070,5.07
10.1500,-0.6038,-1.9188,0.6001,3.9971,-1.110,-15.632,-33.3,-234.5,395.6,-810.1,386,-524,0.000,0.130,8.18
10.1550,-0.6038,-1.9188,0.6001,3.9971,-1.114,-15.691,-33.4,-235.4,395.7,-811.0,377,-703,0.110,0.690,8.04
10.1600,-0.6038,-1.9188,0.5531,3.2863,-1.116,-15.726,-33.5,-235.9,395.8,-811.5,375,-781,0.210,0.420,5.07
10.1650,-0.6038,-1.9188,0.5531,3.2863,-0.938,-15.747,-28.1,-236.2,390.5,-811.8,405,-782,0.260,0.570,9.04
10.1700,-0.6038,-1.9188,0.5531,3.2863,-0.831,-15.760,-24.9,-236.4,387.3,-812.0,395,-731,0.310,0.800,9.28
10.1750,-0.6038,-1.9188,0.5531,3.2863,-0.767,-15.767,-23.0,-236.5,385.3,-812.1,375,-736,0.440,0.820,5.07
10.1800,-0.5221,-2.5289,0.5531,3.2863,-0.729,-15.772,-21.9,-236.6,335.1,-995.2,359,-739,0.490,0.680,5.07
10.1850,-0.5221,-2.5289,0.5531,3.2863,-0.706,-15.775,-21.2,-236.6,334.5,-995.3,393,-736,0.440,0.590,8.15
10.1900,-0.5221,-2.5289,0.5531,3.2863,-0.692,-15.776,-20.8,-236.6,334.0,-995.3,367,-937,0.240,0.580,8.15
10.1950,-0.5221,-2.5289,0.5051,2.5089,-0.684,-15.777,-20.5,-236.7,333.8,-995.3,337,-992,0.320,0.180,5.07
10.2000,-0.5221,-2.5289,0.5051,2.5089,-0.589,-15.285,-17.7,-229.3,331.0,-987.9,329,-909,0.380,0.020,9.03
10.2050,-0.5221,-2.5289,0.5051,2.5089,-0.533,-14.990,-16.0,-224.9,329.3,-983.5,359,-919,0.120,0.760,9.92
10.2100,-0.5221,-2.5289,0.5051,2.5089,-0.499,-14.813,-15.0,-222.2,328.2,-980.9,349,-936,0.010,0.990,5.07
10.2150,-0.4411,-3.1322,0.5051,2.5089,-0.478,-14.707,-14.3,-220.6,14.3,-1160.3,342,-949,0.020,1.020,5.07
10.2200,-0.4411,-3.1322,0.5051,2.5089,-0.466,-14.643,-14.0,-219.7,14.0,-1159.3,334,-936,0.070,1.010,8.21
10.2250,-0.4411,-3.1322,0.5051,2.5089,-0.459,-14.605,-13.8,-219.1,13.8,-1158.8,191,-1041,0.590,1.410,7.32
10.2300,-0.4411,-3.1322,0.5081,1.8126,-0.454,-14.582,-13.6,-218.7,13.6,-1158.4,87,-1117,0.020,0.560,5.07
10.2350,-0.4411,-3.1322,0.5081,1.8126,-0.452,-14.076,-13.5,-211.1,13.5,-1150.8,94,-1096,0.130,0.120,9.88
10.2400,-0.4411,-3.1322,0.5081,1.8126,-0.450,-13.772,-13.5,-206.6,13.5,-1146.3,104,-1100,0.460,0.270,9.23
10.2450,-0.4411,-3.1322,0.5081,1.8126,-0.449,-13.590,-13.5,-203.9,13.5,-1143.5,102,-1111,0.170,0.570,5.07
10.2500,-0.3741,-3.6388,0.5081,1.8126,-0.448,-13.481,-13.5,-202.2,13.5,-1293.8,104,-1111,0.570,0.830,5.07
10.2550,-0.3741,-3.6388,0.5081,1.8126,-0.448,-13.415,-13.4,-201.2,13.4,-1292.9,117,-1115,0.660,0.980,8.21
10.2600,-0.3741,-3.6388,0.5081,1.8126,-0.448,-13.376,-13.4,-200.6,13.4,-1292.3,104,-1229,0.750,1.180,8.08
10.2650,-0.3741,-3.6388,0.4695,1.1805,-0.448,-13.352,-13.4,-200.3,13.4,-1291.9,87,-1277,0.740,0.510,5.07
10.2700,-0.3741,-3.6388,0.4695,1.1805,-0.179,-12.711,-5.4,-190.7,5.4,-1282.3,44,-1252,0.660,0.120,9.02
10.2750,-0.3741,-3.6388,0.4695,1.1805,-0.018,-12.327,-0.5,-184.9,0.5,-1276.5,28,-1236,0.610,0.280,9.83
10.2800,-0.3741,-3.6388,0.4695,1.1805,0.079,-12.096,2.4,-181.4,-2.4,-1273.1,19,-1256,0.590,0.620,5.07
10.2850,-0.4037,-3.9189,0.4695,1.1805,0.137,-11.958,4.1,-179.4,-4.1,-1355.0,9,-1266,0.560,0.850,5.07
10.2900,-0.4037,-3.9189,0.4695,1.1805,0.172,-11.875,5.1,-178.1,-5.1,-1353.8,0,-1245,0.560,0.990,7.51
10.2950,-0.4037,-3.9189,0.4695,1.1805,0.192,-11.825,5.8,-177.4,-5.8,-1353.0,-7,-1286,0.540,1.040,8.03
10.3000,-0.4037,-3.9189,0.5128,0.6383,0.205,-11.795,6.2,-176.9,-6.2,-1352.6,-8,-1329,0.510,0.470,5.07
10.3050,-0.4037,-3.9189,0.5128,0.6383,0.257,-11.150,7.7,-167.3,-7.7,-1342.9,-10,-1333,0.520,0.030,9.72
10.3100,-0.4037,-3.9189,0.5128,0.6383,0.289,-10.764,8.7,-161.5,-8.7,-1337.1,-12,-1307,0.500,0.410,9.28
10.3150,-0.4037,-3.9189,0.5128,0.6383,0.307,-10.532,9.2,-158.0,-9.2,-1333.6,-13,-1330,0.490,0.830,5.07
10.3200,-0.4699,-3.9003,0.5128,0.6383,0.319,-10.392,9.6,-155.9,-9.6,-1326.0,-15,-1346,0.260,0.880,5.07
10.3250,-0.4699,-3.9003,0.5128,0.6383,0.326,-10.309,9.8,-154.6,-9.8,-1324.7,-15,-1306,0.320,0.870,8.27
10.3300,-0.4699,-3.9003,0.5128,0.6383,0.330,-10.259,9.9,-153.9,-9.9,-1324.0,-10,-1306,0.130,0.600,8.08
10.3350,-0.4699,-3.9003,0.5625,0.1943,0.332,-10.229,10.0,-153.4,-10.0,-1323.5,-9,-1324,0.490,0.170,5.07
10.3400,-0.4699,-3.9003,0.5625,0.1943,0.334,-9.539,10.0,-143.1,-10.0,-1313.2,-5,-1314,0.510,0.050,9.04
10.3450,-0.4699,-3.9003,0.5625,0.1943,0.334,-9.125,10.0,-136.9,-10.0,-1307.0,-4,-1313,0.530,0.670,9.82
10.3500,-0.4699,-3.9003,0.5625,0.1943,0.335,-8.877,10.0,-133.2,-10.0,-1303.3,-3,-1321,0.520,0.900,5.07
10.3550,-0.4605,-3.5737,0.5625,0.1943,0.335,-8.728,10.1,-130.9,-10.1,-1203.0,-4,-1322,0.540,0.830,5.07
10.3600,-0.4605,-3.5737,0.5625,0.1943,0.335,-8.639,10.1,-129.6,-10.1,-1201.7,-4,-1305,0.550,0.640,8.18
