t_s,imu1_roll_deg,cmd_roll_erpm,imu1_pitch_deg,cmd_pitch_erpm,imu2_roll_deg,imu2_pitch_deg,motor_roll_erpm,motor_pitch_erpm,motor_roll_pos_deg,motor_pitch_pos_deg,motor_roll_amps,motor_pitch_amps,dt_ms
10.340,0.9666,-580.0,-0.5758,0.0,3.2766,2.1418,-624,0,-57.14,-105.71,1.100,0.180,20.07
10.360,0.9896,-593.7,-0.5377,0.0,3.2766,2.1418,-588,0,-60.00,-105.71,1.650,0.190,20.07
10.380,0.9896,-593.7,-0.5377,0.0,3.6492,2.1823,-587,0,-62.86,-105.71,1.790,0.180,20.07
10.400,0.9896,-593.7,-0.5377,0.0,3.6492,2.1823,-576,0,-65.71,-105.71,1.620,0.190,20.07
10.420,1.0820,-649.2,-0.4898,0.0,3.6492,2.1823,-582,0,-68.57,-105.71,1.280,0.190,20.10
10.440,1.0820,-649.2,-0.4898,0.0,4.0703,2.1783,-564,0,-71.43,-105.71,1.370,0.180,20.08
10.460,1.1888,-713.3,-0.4968,0.0,4.0703,2.1783,-637,0,-77.14,-105.71,2.000,0.200,20.08
10.480,1.1888,-713.3,-0.4968,0.0,4.4402,2.1756,-629,0,-80.00,-105.71,2.290,0.200,20.07
10.500,1.1888,-713.3,-0.4968,0.0,4.4402,2.1756,-689,0,-85.71,-105.71,2.080,0.200,20.07
10.520,1.2428,-745.7,-0.5319,0.0,4.8166,2.2322,-691,0,-85.71,-105.71,1.530,0.190,20.09
10.540,1.2428,-745.7,-0.5319,0.0,4.8166,2.2322,-712,0,-91.43,-105.71,1.860,0.190,20.07
10.560,1.2387,-743.2,-0.5535,0.0,4.8166,2.2322,-728,0,-94.29,-105.71,2.240,0.180,20.08
10.580,1.2387,-743.2,-0.5535,0.0,5.1941,2.1738,-755,0,-100.00,-105.71,2.270,0.200,20.08
10.600,1.2387,-743.2,-0.5535,0.0,5.1941,2.1738,-736,0,-105.71,-105.71,1.710,0.200,20.08
10.620,1.1972,-718.3,-0.5589,0.0,5.1941,2.1738,-716,0,-105.71,-105.71,1.770,0.210,20.07
10.640,1.1972,-718.3,-0.5589,0.0,5.5606,2.1568,-744,0,-111.43,-105.71,2.160,0.190,20.07
10.660,1.1331,-679.8,-0.5533,0.0,5.5606,2.1568,-712,0,-117.14,-105.71,2.200,0.190,20.08
10.680,1.1331,-679.8,-0.5533,0.0,5.8575,2.1577,-723,0,-120.00,-105.71,1.700,0.190,20.07
10.700,1.1331,-679.8,-0.5533,0.0,5.8575,2.1577,-705,0,-125.71,-105.71,1.790,0.190,20.07
10.720,1.0662,-639.7,-0.5266,0.0,6.1069,2.1464,-673,0,-128.57,-105.71,2.140,0.180,20.07
10.740,1.0662,-639.7,-0.5266,0.0,6.1069,2.1464,-684,0,-134.29,-105.71,2.220,0.180,20.07
10.760,1.0270,-616.2,-0.4964,0.0,6.1069,2.1464,-661,0,-137.14,-105.71,1.780,0.180,20.07
10.780,1.0270,-616.2,-0.4964,0.0,6.2969,2.1132,-652,0,-140.00,-105.71,1.640,0.190,20.08
10.800,1.0270,-616.2,-0.4964,0.0,6.2969,2.1132,-607,0,-142.86,-105.71,2.040,0.200,20.08
10.820,0.9855,-591.3,-0.5018,0.0,6.3833,2.0874,-627,0,-145.71,-105.71,2.290,0.200,20.08
10.840,0.9855,-591.3,-0.5018,0.0,6.3833,2.0874,-626,0,-151.43,-105.71,2.360,0.190,20.08
10.860,0.9320,-559.2,-0.5230,0.0,6.3833,2.0874,-618,0,-154.29,-105.71,1.780,0.180,20.07
10.880,0.9320,-559.2,-0.5230,0.0,6.3796,2.0729,-603,0,-157.14,-105.71,1.690,0.180,20.07
10.900,0.9320,-559.2,-0.5230,0.0,6.3796,2.0729,-548,0,-160.00,-105.71,2.080,0.180,20.08
10.920,0.8767,-526.0,-0.5303,0.0,6.3066,2.0475,-570,0,-162.86,-105.71,2.310,0.190,20.07
10.940,0.8767,-526.0,-0.5303,0.0,6.3066,2.0475,-550,0,-165.71,-105.71,2.550,0.180,20.08
10.960,0.7978,-478.7,-0.5197,0.0,6.3066,2.0475,-533,0,-168.57,-105.71,2.100,0.190,20.08
10.980,0.7978,-478.7,-0.5197,0.0,6.2214,2.0405,-523,0,-171.43,-105.71,1.870,0.180,20.09
11.000,0.7978,-478.7,-0.5197,0.0,6.2214,2.0405,-502,0,-177.14,-105.71,2.110,0.190,20.07
11.020,0.6846,-410.8,-0.4642,0.0,6.1815,2.0532,-460,0,-177.14,-105.71,2.360,0.190,20.07
11.040,0.6846,-410.8,-0.4642,0.0,6.1815,2.0532,-460,0,-180.00,-105.71,2.750,0.200,20.07
11.060,0.5042,-302.5,-0.3828,0.0,6.1815,2.0532,-403,0,-182.86,-105.71,2.790,0.190,20.08
11.080,0.5042,-302.5,-0.3828,0.0,6.1684,2.0744,-409,0,-185.71,-105.71,2.560,0.180,20.09
11.100,0.5042,-302.5,-0.3828,0.0,6.1684,2.0744,-342,0,-188.57,-105.71,1.950,0.200,20.07
11.120,0.2824,-0.0,-0.2578,0.0,6.1946,2.1124,-349,0,-188.57,-105.71,1.540,0.190,20.08
11.140,0.2824,-0.0,-0.2578,0.0,6.1946,2.1124,-326,0,-191.43,-105.71,1.490,0.190,20.08
11.160,0.1179,-0.0,-0.1391,0.0,6.1946,2.1124,-95,0,-191.43,-105.71,1.110,0.190,20.08
11.180,0.1179,-0.0,-0.1391,0.0,6.2308,2.1388,-65,0,-191.43,-105.71,1.270,0.190,20.08
11.200,0.1179,-0.0,-0.1391,0.0,6.2308,2.1388,-34,0,-191.43,-105.71,1.290,0.190,20.08
11.220,0.1242,-0.0,-0.0818,0.0,6.2626,2.1554,-19,-1,-191.43,-105.71,1.440,0.170,20.16
11.240,0.1242,-0.0,-0.0818,0.0,6.2626,2.1554,-1,0,-191.43,-105.71,1.580,0.200,20.08
11.260,0.2833,-0.0,-0.1093,0.0,6.2626,2.1554,5,0,-191.43,-105.71,1.670,0.200,20.08
11.280,0.2833,-0.0,-0.1093,0.0,6.3087,2.1461,9,0,-191.43,-105.71,1.740,0.200,20.07
11.300,0.2833,-0.0,-0.1093,0.0,6.3087,2.1461,5,0,-191.43,-105.71,1.780,0.190,20.09
11.320,0.4264,-0.0,-0.1742,0.0,6.3722,2.1261,3,0,-191.43,-105.71,1.760,0.190,20.06
11.340,0.4264,-0.0,-0.1742,0.0,6.3722,2.1261,0,0,-191.43,-105.71,1.740,0.190,20.07
11.360,0.4646,-0.0,-0.2467,0.0,6.3722,2.1261,0,0,-191.43,-105.71,1.720,0.200,20.08
11.380,0.4646,-0.0,-0.2467,0.0,6.4695,2.0868,0,0,-191.43,-105.71,1.720,0.180,20.08
11.400,0.4646,-0.0,-0.2467,0.0,6.4695,2.0868,-9,0,-191.43,-105.71,1.670,0.190,20.07
11.420,0.4385,-0.0,-0.3139,0.0,6.4695,2.0868,-9,0,-191.43,-105.71,1.610,0.190,20.06
11.440,0.4385,-0.0,-0.3139,0.0,6.5519,2.0506,-7,0,-191.43,-105.71,1.590,0.190,20.06
11.460,0.4164,-0.0,-0.3594,0.0,6.5519,2.0506,-1,0,-191.43,-105.71,1.610,0.190,20.07
11.480,0.4164,-0.0,-0.3594,0.0,6.6189,2.0175,0,0,-191.43,-105.71,1.640,0.190,20.07
11.500,0.4164,-0.0,-0.3594,0.0,6.6189,2.0175,2,0,-191.43,-105.71,1.650,0.200,20.08
11.520,0.4657,-0.0,-0.4090,0.0,6.6629,2.0153,5,0,-191.43,-105.71,1.700,0.200,20.07
11.540,0.4657,-0.0,-0.4090,0.0,6.6629,2.0153,6,0,-191.43,-105.71,1.740,0.190,20.07
11.560,0.5032,-301.9,-0.4250,0.0,6.6629,2.0153,5,0,-191.43,-105.71,1.750,0.200,20.09
11.580,0.5032,-301.9,-0.4250,0.0,6.6901,2.0226,1,0,-191.43,-105.71,1.740,0.190,20.09
11.600,0.5032,-301.9,-0.4250,0.0,6.6901,2.0226,-218,0,-194.29,-105.71,2.490,0.200,20.08
11.620,0.4500,-0.0,-0.3970,0.0,6.7051,2.0483,-225,0,-194.29,-105.71,2.740,0.190,20.07
11.640,0.4500,-0.0,-0.3970,0.0,6.7051,2.0483,-259,0,-197.14,-105.71,2.770,0.190,20.09
11.660,0.2892,-0.0,-0.3062,0.0,6.7051,2.0483,-61,0,-197.14,-105.71,2.240,0.190,20.07
11.680,0.2892,-0.0,-0.3062,0.0,6.6911,2.0734,-43,0,-197.14,-105.71,2.380,0.180,20.09
11.700,0.2892,-0.0,-0.3062,0.0,6.6911,2.0734,-37,0,-197.14,-105.71,2.150,0.190,20.07
11.720,0.1274,-0.0,-0.2084,0.0,6.6309,2.1083,-33,0,-197.14,-105.71,2.090,0.190,20.07
11.740,0.1274,-0.0,-0.2084,0.0,6.6309,2.1083,-21,0,-197.14,-105.71,2.050,0.190,20.09
11.760,0.0527,-0.0,-0.1269,0.0,6.6309,2.1083,-10,0,-197.14,-105.71,2.130,0.190,20.08
11.780,0.0527,-0.0,-0.1269,0.0,6.5475,2.1221,-3,0,-197.14,-105.71,2.170,0.200,20.09
11.800,0.0527,-0.0,-0.1269,0.0,6.5475,2.1221,0,0,-197.14,-105.71,2.230,0.180,20.08
11.820,0.0489,-0.0,-0.0992,0.0,6.4465,2.1465,1,0,-197.14,-105.71,2.240,0.170,20.08
11.840,0.0489,-0.0,-0.0992,0.0,6.4465,2.1465,0,0,-197.14,-105.71,2.250,0.190,20.08
11.860,0.0045,-0.0,-0.0841,0.0,6.4465,2.1465,0,0,-197.14,-105.71,2.250,0.190,20.07
11.880,0.0045,-0.0,-0.0841,0.0,6.4002,2.1570,0,0,-197.14,-105.71,2.240,0.190,20.07
11.900,0.0045,-0.0,-0.0841,0.0,6.4002,2.1570,-2,0,-197.14,-105.71,2.220,0.180,20.07
11.920,-0.1042,-0.0,-0.0638,0.0,6.3858,2.1826,-3,0,-197.14,-105.71,2.190,0.180,20.14
11.940,-0.1042,-0.0,-0.0638,0.0,6.3858,2.1826,-16,0,-197.14,-105.71,2.050,0.200,20.08
11.960,-0.1801,-0.0,-0.0248,0.0,6.3858,2.1826,-15,0,-197.14,-105.71,1.950,0.210,20.09
11.980,-0.1801,-0.0,-0.0248,0.0,6.3975,2.1934,-10,0,-197.14,-105.71,1.930,0.190,20.08
12.000,-0.1801,-0.0,-0.0248,0.0,6.3975,2.1934,0,0,-197.14,-105.71,1.990,0.180,20.07
12.020,-0.1563,-0.0,0.0067,0.0,6.4143,2.2123,0,0,-197.14,-105.71,2.030,0.200,20.09
12.040,-0.1563,-0.0,0.0067,0.0,6.4143,2.2123,1,0,-197.14,-105.71,2.030,0.190,20.08
12.060,-0.0791,-0.0,0.0103,0.0,6.4143,2.2123,3,0,-197.14,-105.71,2.060,0.200,20.08
12.080,-0.0791,-0.0,0.0103,0.0,6.4311,2.2309,4,0,-197.14,-105.71,2.080,0.190,20.08
12.100,-0.0791,-0.0,0.0103,0.0,6.4311,2.2309,0,0,-197.14,-105.71,2.090,0.190,20.07
12.120,-0.0495,-0.0,0.0002,0.0,6.4756,2.2275,1,0,-197.14,-105.71,2.080,0.190,20.07
12.140,-0.0495,-0.0,0.0002,0.0,6.4756,2.2275,-1,0,-197.14,-105.71,2.070,0.190,20.07
12.160,-0.0920,-0.0,0.0015,0.0,6.4756,2.2275,-1,0,-197.14,-105.71,2.070,0.190,20.07
12.180,-0.0920,-0.0,0.0015,0.0,6.5150,2.2159,-1,0,-197.14,-105.71,2.070,0.200,20.10
12.200,-0.0920,-0.0,0.0015,0.0,6.5150,2.2159,-1,0,-197.14,-105.71,2.050,0.200,20.08
12.220,-0.1326,-0.0,-0.0112,0.0,6.5286,2.2192,0,0,-197.14,-105.71,2.040,0.200,20.08
12.240,-0.1326,-0.0,-0.0112,0.0,6.5286,2.2192,0,0,-197.14,-105.71,2.050,0.190,20.09
12.260,-0.1307,-0.0,-0.0250,0.0,6.5286,2.2192,1,0,-197.14,-105.71,2.060,0.190,20.08
12.280,-0.1307,-0.0,-0.0250,0.0,6.5114,2.2290,2,0,-197.14,-105.71,2.080,0.190,20.08
12.300,-0.1257,-0.0,-0.0102,0.0,6.5114,2.2290,5,0,-197.14,-105.71,2.110,0.190,20.07
12.320,-0.1257,-0.0,-0.0102,0.0,6.4635,2.2735,5,0,-197.14,-105.71,2.160,0.190,20.07
12.340,-0.1257,-0.0,-0.0102,0.0,6.4635,2.2735,2,0,-197.14,-105.71,2.160,0.190,20.07
12.360,-0.2114,-0.0,0.0487,0.0,6.4635,2.2735,0,0,-197.14,-105.71,2.140,0.180,20.07
12.380,-0.2114,-0.0,0.0487,0.0,6.3690,2.3557,0,0,-197.14,-105.71,2.110,0.190,20.07
12.400,-0.3828,-0.0,0.1665,0.0,6.3690,2.3557,-1,0,-197.14,-105.71,2.130,0.190,20.08
12.420,-0.3828,-0.0,0.1665,0.0,6.2017,2.4389,-1,0,-197.14,-105.71,2.100,0.200,20.07
12.440,-0.3828,-0.0,0.1665,0.0,6.2017,2.4389,0,0,-197.14,-105.71,2.120,0.190,20.07
12.460,-0.5893,353.6,0.3362,0.0,6.2017,2.4389,0,0,-197.14,-105.71,2.100,0.190,20.08
12.480,-0.5893,353.6,0.3362,0.0,5.9539,2.4997,0,0,-197.14,-105.71,2.110,0.180,20.08
12.500,-0.8126,487.6,0.4757,0.0,5.9539,2.4997,252,0,-197.14,-105.71,1.290,0.180,20.07
12.520,-0.8126,487.6,0.4757,0.0,5.5962,2.5379,261,-1,-194.29,-105.71,1.210,0.190,20.09
12.540,-0.8126,487.6,0.4757,0.0,5.5962,2.5379,419,0,-191.43,-105.71,0.440,0.190,20.10
12.560,-1.0389,623.3,0.5870,0.0,5.5962,2.5379,427,-1,-191.43,-105.71,0.480,0.210,20.08
12.580,-1.0389,623.3,0.5870,0.0,5.1186,2.5366,430,0,-188.57,-105.71,0.090,0.190,20.09
12.600,-1.1796,707.7,0.6393,0.0,5.1186,2.5366,578,0,-182.86,-105.71,0.120,0.200,20.09
12.620,-1.1796,707.7,0.6393,0.0,4.5391,2.5383,600,0,-180.00,-105.71,0.850,0.200,20.09
12.640,-1.1796,707.7,0.6393,0.0,4.5391,2.5383,695,0,-177.14,-105.71,0.380,0.200,20.09
12.660,-1.2357,741.4,0.6392,0.0,4.5391,2.5383,703,0,-171.43,-105.71,0.210,0.200,20.07
12.680,-1.2357,741.4,0.6392,0.0,3.8900,2.5300,703,0,-168.57,-105.71,0.000,0.200,20.07
12.700,-1.3660,819.6,0.6644,0.0,3.8900,2.5300,719,0,-162.86,-105.71,0.680,0.190,20.06
12.720,-1.3660,819.6,0.6644,0.0,3.2265,2.5482,712,0,-160.00,-105.71,0.920,0.200,20.09
12.740,-1.3660,819.6,0.6644,0.0,3.2265,2.5482,800,0,-154.29,-105.71,0.440,0.190,20.07
12.760,-1.6113,966.8,0.7588,0.0,3.2265,2.5482,771,0,-151.43,-105.71,0.050,0.200,20.07
12.780,-1.6113,966.8,0.7588,0.0,2.5556,2.5660,779,0,-148.57,-105.71,0.440,0.200,20.06
12.800,-1.8468,1108.1,0.8826,0.0,2.5556,2.5660,900,0,-140.00,-105.71,0.440,0.190,20.06
12.820,-1.8468,1108.1,0.8826,0.0,1.8827,2.5905,922,0,-137.14,-105.71,0.040,0.200,20.08
12.840,-1.8468,1108.1,0.8826,0.0,1.8827,2.5905,1063,0,-128.57,-105.71,0.050,0.200,20.08
12.860,-2.0844,1250.6,1.0193,305.8,1.8827,2.5905,1061,0,-122.86,-105.71,0.390,0.190,20.07
12.880,-2.0844,1250.6,1.0193,305.8,1.2116,2.6082,1080,0,-117.14,-105.71,0.110,0.200,20.07
12.900,-2.3145,1388.7,1.1010,330.3,1.2116,2.6082,1208,195,-108.57,-105.71,0.160,0.520,20.07
12.920,-2.3145,1388.7,1.1010,330.3,0.5543,2.6293,1179,229,-105.71,-105.71,0.060,0.420,20.07
12.940,-2.3145,1388.7,1.1010,330.3,0.5543,2.6293,1343,266,-97.14,-102.86,0.210,0.130,20.07
12.960,-2.5318,1519.1,1.1424,342.7,0.5543,2.6293,1318,334,-88.57,-100.00,0.110,0.100,20.07
12.980,-2.5318,1519.1,1.1424,342.7,-0.0824,2.6558,1325,259,-82.86,-100.00,0.440,0.150,20.06
13.000,-2.7136,1628.2,1.1328,339.8,-0.0824,2.6558,1432,311,-71.43,-97.14,0.160,0.010,20.06
13.020,-2.7136,1628.2,1.1328,339.8,-0.4950,2.6543,1468,306,-65.71,-97.14,0.740,0.220,20.08
13.040,-2.7136,1628.2,1.1328,339.8,-0.4950,2.6543,1581,367,-54.29,-94.29,0.290,0.330,20.09
13.060,-2.8310,1698.6,1.0609,318.3,-0.4950,2.6543,1583,321,-45.71,-91.43,0.610,0.580,20.09
13.080,-2.8310,1698.6,1.0609,318.3,-1.0960,2.6557,1563,326,-37.14,-91.43,0.210,0.640,20.07
13.100,-2.8930,1735.8,0.9478,0.0,-1.0960,2.6557,1631,326,-25.71,-88.57,0.740,0.650,20.07
13.120,-2.8930,1735.8,0.9478,0.0,-1.5908,2.6997,1627,302,-20.00,-85.71,0.760,0.360,20.08
13.140,-2.8930,1735.8,0.9478,0.0,-1.5908,2.6997,1672,61,-5.71,-85.71,1.020,0.130,20.08
13.160,-2.8122,1687.3,0.7689,0.0,-1.5908,2.6997,1682,53,0.00,-85.71,1.260,0.030,20.07
13.180,-2.8122,1687.3,0.7689,0.0,-2.1015,2.7053,1682,32,11.43,-85.71,1.230,0.020,20.07
13.200,-2.5133,1508.0,0.5409,0.0,-2.1015,2.7053,1655,19,22.86,-85.71,1.500,0.010,20.08
13.220,-2.5133,1508.0,0.5409,0.0,-2.5532,2.7055,1667,16,28.57,-85.71,1.130,0.030,20.10
13.240,-2.5133,1508.0,0.5409,0.0,-2.5532,2.7055,1545,8,42.86,-85.71,1.290,0.040,20.08
13.260,-2.0250,1215.0,0.3158,0.0,-2.5532,2.7055,1534,7,45.71,-85.71,0.790,0.040,20.08
13.280,-2.0250,1215.0,0.3158,0.0,-2.9586,2.7557,1558,5,57.14,-85.71,1.290,0.060,20.08
13.300,-1.4943,896.6,0.1460,0.0,-2.9586,2.7557,1348,2,65.71,-85.71,0.460,0.050,20.08
13.320,-1.4943,896.6,0.1460,0.0,-3.2234,2.8008,1289,2,71.43,-85.71,0.790,0.070,20.09
13.340,-1.4943,896.6,0.1460,0.0,-3.2234,2.8008,982,1,80.00,-85.71,0.130,0.050,20.07
13.360,-1.1241,674.4,0.0683,0.0,-3.2234,2.8008,943,2,80.00,-85.71,0.250,0.060,20.08
13.380,-1.1241,674.4,0.0683,0.0,-3.3774,2.8502,860,0,85.71,-85.71,0.860,0.080,20.07
13.400,-0.9817,589.0,0.0590,0.0,-3.3774,2.8502,663,1,91.43,-85.71,1.090,0.050,20.09
13.420,-0.9817,589.0,0.0590,0.0,-2.9286,2.6896,665,4,94.29,-85.71,1.010,0.070,20.08
13.440,-0.9817,589.0,0.0590,0.0,-2.9286,2.6896,561,0,97.14,-85.71,1.190,0.090,20.08
13.460,-0.8727,523.6,0.0879,0.0,-2.9286,2.6896,564,0,100.00,-85.71,1.760,0.090,20.09
13.480,-0.8727,523.6,0.0879,0.0,-3.1004,2.7403,565,0,102.86,-85.71,2.120,0.080,20.08
13.500,-0.7104,426.3,0.0884,0.0,-3.1004,2.7403,519,0,108.57,-85.71,2.010,0.070,20.07
13.520,-0.7104,426.3,0.0884,0.0,-3.1964,2.7816,515,0,108.57,-85.71,1.810,0.090,20.08
13.540,-0.7104,426.3,0.0884,0.0,-3.1964,2.7816,458,0,114.29,-85.71,1.490,0.080,20.08
13.560,-1.0053,603.2,0.1829,0.0,-3.1964,2.7816,452,0,114.29,-85.71,1.370,0.080,20.07
13.580,-1.0053,603.2,0.1829,0.0,-3.3324,2.8343,445,0,117.14,-85.71,1.620,0.080,20.09
13.600,-1.1112,666.7,0.1828,0.0,-3.3324,2.8343,601,1,122.86,-85.71,1.820,0.090,20.08
13.620,-1.1112,666.7,0.1828,0.0,-3.4721,2.8798,608,1,125.71,-85.71,1.600,0.090,20.08
13.640,-1.1112,666.7,0.1828,0.0,-3.4721,2.8798,633,2,128.57,-85.71,1.380,0.110,20.09
13.660,-1.0631,637.9,0.1401,0.0,-3.4721,2.8798,664,2,131.43,-85.71,1.320,0.090,20.08
13.680,-1.0631,637.9,0.1401,0.0,-3.5249,2.9259,638,1,134.29,-85.71,1.720,0.100,20.09
13.700,-0.8902,534.1,0.1142,0.0,-3.5249,2.9259,638,0,140.00,-85.71,1.870,0.100,20.08
13.720,-0.8902,534.1,0.1142,0.0,-3.6306,2.9226,637,0,142.86,-85.71,1.610,0.100,20.08
13.740,-0.8902,534.1,0.1142,0.0,-3.6306,2.9226,552,0,148.57,-85.71,1.190,0.100,20.07
13.760,-0.6739,404.3,0.0797,0.0,-3.6306,2.9226,549,0,148.57,-85.71,1.330,0.110,20.07
13.780,-0.6739,404.3,0.0797,0.0,-3.8275,2.9690,517,0,151.43,-85.71,1.680,0.110,20.07
13.800,-0.5278,316.7,0.0427,0.0,-3.8275,2.9690,411,1,154.29,-85.71,1.850,0.090,20.08
13.820,-0.5278,316.7,0.0427,0.0,-3.9876,3.0677,423,0,157.14,-85.71,1.760,0.100,20.07
13.840,-0.5278,316.7,0.0427,0.0,-3.9876,3.0677,339,0,160.00,-85.71,1.430,0.100,20.08
13.860,-0.5070,304.2,0.0455,0.0,-3.9876,3.0677,336,0,160.00,-85.71,1.140,0.100,20.07
13.880,-0.5070,304.2,0.0455,0.0,-4.2189,3.0186,311,0,162.86,-85.71,1.160,0.100,20.07
13.900,-0.5994,359.7,0.1037,0.0,-4.2189,3.0186,283,0,165.71,-85.71,1.370,0.100,20.08
13.920,-0.5994,359.7,0.1037,0.0,-4.4084,3.0592,273,0,165.71,-85.71,1.750,0.120,20.09
13.940,-0.5994,359.7,0.1037,0.0,-4.4084,3.0592,320,0,168.57,-85.71,2.210,0.100,20.09
13.960,-0.7312,438.7,0.1919,0.0,-4.4084,3.0592,331,0,168.57,-85.71,2.510,0.110,20.07
13.980,-0.7312,438.7,0.1919,0.0,-4.6910,3.0606,321,0,171.43,-85.71,2.640,0.110,20.08
14.000,-0.8205,492.3,0.2784,0.0,-4.6910,3.0606,408,0,174.29,-85.71,2.460,0.110,20.09
14.020,-0.8205,492.3,0.2784,0.0,-4.8764,3.1083,431,0,177.14,-85.71,2.130,0.120,20.08
14.040,-0.8205,492.3,0.2784,0.0,-4.8764,3.1083,469,0,180.00,-85.71,1.870,0.110,20.07
14.060,-0.7799,468.0,0.2906,0.0,-4.8764,3.1083,482,0,182.86,-85.71,1.890,0.100,20.07
14.080,-0.7799,468.0,0.2906,0.0,-5.1571,3.1610,481,0,185.71,-85.71,2.100,0.110,20.08
14.100,-0.4394,-0.0,0.2232,0.0,-5.1571,3.1610,460,0,188.57,-85.71,2.530,0.100,20.08
14.120,-0.4394,-0.0,0.2232,0.0,-5.4374,3.1564,484,0,191.43,-85.71,2.610,0.110,20.08
14.140,-0.4394,-0.0,0.2232,0.0,-5.4374,3.1564,78,0,191.43,-85.71,1.900,0.100,20.07
14.160,-0.2407,-0.0,0.2145,0.0,-5.4374,3.1564,71,0,191.43,-85.71,1.870,0.110,20.08
14.180,-0.2407,-0.0,0.2145,0.0,-5.7094,3.2042,50,0,191.43,-85.71,1.690,0.100,20.08
14.200,-0.3204,-0.0,0.2813,0.0,-5.7094,3.2042,21,0,191.43,-85.71,1.690,0.120,20.08
14.220,-0.3204,-0.0,0.2813,0.0,-5.9265,3.2956,5,0,191.43,-85.71,1.780,0.110,20.07
14.240,-0.3204,-0.0,0.2813,0.0,-5.9265,3.2956,-3,1,191.43,-85.71,1.880,0.110,20.07
14.260,-0.5392,323.5,0.3858,0.0,-5.9265,3.2956,-5,2,191.43,-85.71,1.930,0.110,20.07
14.280,-0.5392,323.5,0.3858,0.0,-6.1091,3.3387,-3,0,191.43,-85.71,1.950,0.110,20.07
14.300,-0.7418,445.1,0.5279,0.0,-6.1091,3.3387,262,0,194.29,-85.71,2.280,0.110,20.08
14.320,-0.7418,445.1,0.5279,0.0,-6.2512,3.3336,263,0,194.29,-85.71,2.110,0.110,20.08
14.340,-0.7418,445.1,0.5279,0.0,-6.2512,3.3336,392,0,197.14,-85.71,1.980,0.120,20.07
14.360,-0.8658,519.5,0.6100,0.0,-6.2512,3.3336,414,0,200.00,-85.71,2.020,0.130,20.06
14.380,-0.8658,519.5,0.6100,0.0,-6.3940,3.3373,420,0,202.86,-85.71,2.170,0.110,20.07
14.400,-0.8974,538.4,0.6339,0.0,-6.3940,3.3373,499,0,205.71,-85.71,2.580,0.120,20.07
14.420,-0.8974,538.4,0.6339,0.0,-6.5254,3.3788,516,0,208.57,-85.71,2.650,0.120,20.07
14.440,-0.8974,538.4,0.6339,0.0,-6.5254,3.3788,503,0,211.43,-85.71,2.320,0.110,20.07
14.460,-0.8460,507.6,0.6197,0.0,-6.5254,3.3788,544,0,214.29,-85.71,2.130,0.120,20.08
14.480,-0.8460,507.6,0.6197,0.0,-6.7112,3.3793,543,0,217.14,-85.71,2.000,0.120,20.08
14.500,-0.7207,432.4,0.5801,0.0,-6.7112,3.3793,498,0,220.00,-85.71,2.330,0.120,20.09
14.520,-0.7207,432.4,0.5801,0.0,-6.8366,3.3742,517,0,222.86,-85.71,2.600,0.120,20.08
14.540,-0.7207,432.4,0.5801,0.0,-6.8366,3.3742,431,0,225.71,-85.71,2.520,0.120,20.07
14.560,-0.5641,338.4,0.5164,0.0,-6.8366,3.3742,454,0,225.71,-85.71,2.270,0.110,20.07
14.580,-0.5641,338.4,0.5164,0.0,-6.4407,3.3682,447,0,228.57,-85.71,2.110,0.110,20.08
14.600,-0.3845,-0.0,0.4420,0.0,-6.4407,3.3682,333,0,231.43,-85.71,1.910,0.110,20.21
14.620,-0.3845,-0.0,0.4420,0.0,-6.5228,3.3201,355,0,234.29,-85.71,2.020,0.110,20.08
14.640,-0.3845,-0.0,0.4420,0.0,-6.5228,3.3201,55,0,234.29,-85.71,1.670,0.120,20.06
14.660,-0.2258,-0.0,0.3647,0.0,-6.5228,3.3201,47,0,234.29,-85.71,1.850,0.130,20.08
14.680,-0.2258,-0.0,0.3647,0.0,-6.5651,3.3741,31,0,234.29,-85.71,1.770,0.120,20.39
14.700,-0.1351,-0.0,0.3205,0.0,-6.5651,3.3741,17,1,234.29,-85.71,1.830,0.120,20.09
14.720,-0.1351,-0.0,0.3205,0.0,-6.5088,3.3806,8,2,234.29,-85.71,1.860,0.140,20.09
14.740,-0.1351,-0.0,0.3205,0.0,-6.5088,3.3806,0,0,234.29,-85.71,1.950,0.130,20.06
14.760,-0.0883,-0.0,0.3410,0.0,-6.5088,3.3806,0,0,234.29,-85.71,1.980,0.140,20.07
14.780,-0.0883,-0.0,0.3410,0.0,-6.4683,3.4274,0,0,234.29,-85.71,1.980,0.130,20.08
14.800,-0.0175,-0.0,0.3928,0.0,-6.4683,3.4274,0,0,234.29,-85.71,1.970,0.130,20.08
14.820,-0.0175,-0.0,0.3928,0.0,-6.4319,3.4298,0,0,234.29,-85.71,1.970,0.130,20.07
14.840,-0.0175,-0.0,0.3928,0.0,-6.4319,3.4298,0,0,234.29,-85.71,1.970,0.120,20.09
14.860,0.0916,-0.0,0.4216,0.0,-6.4319,3.4298,1,0,234.29,-85.71,1.960,0.130,20.07
14.880,0.0916,-0.0,0.4216,0.0,-6.3856,3.4762,2,0,234.29,-85.71,1.950,0.140,20.09
14.900,0.1933,-0.0,0.3999,0.0,-6.3856,3.4762,7,0,234.29,-85.71,1.900,0.130,20.08
14.920,0.1933,-0.0,0.3999,0.0,-6.3049,3.4644,8,0,234.29,-85.71,1.850,0.140,20.09
