t_s,imu1_roll_deg,imu1_pitch_deg,imu2_roll_deg,imu2_pitch_deg,imu1_roll_rate_dps,imu1_pitch_rate_dps,imu2_roll_rate_dps,imu2_pitch_rate_dps,d_roll_erpm,d_pitch_erpm,ff_roll_erpm,ff_pitch_erpm,cmd_roll_erpm,cmd_pitch_erpm,motor_roll_erpm,motor_pitch_erpm,motor_roll_amps,motor_pitch_amps,dt_ms
3.2800,0.3769,0.9320,1.9490,3.6762,-1.136,-1.120,-0.545,5.472,-22.7,22.4,-38.1,328.3,60.8,770.1,-56,730,0.790,0.720,6.54
3.2850,0.3769,0.9320,1.9490,3.6762,-1.872,-1.271,-0.461,5.611,-37.4,25.4,-32.3,336.6,69.7,781.4,-44,735,0.670,0.720,8.42
3.2900,0.3769,0.9320,1.9490,3.6762,-2.498,-1.399,-0.411,5.694,-50.0,28.0,-28.8,341.6,78.7,789.0,-40,786,0.540,0.310,8.70
3.2950,0.3769,0.9320,1.9490,3.6762,-3.030,-1.508,-0.381,5.744,-60.6,30.2,-26.7,344.6,87.2,794.2,-41,785,0.470,0.060,5.07
3.3000,0.3769,0.9320,1.9490,3.6762,-3.482,-1.601,-0.363,5.774,-69.6,32.0,-25.4,346.4,95.0,797.8,-42,797,0.410,0.020,5.61
3.3050,0.0882,0.8389,1.9490,3.6762,-3.866,-1.680,-0.352,5.792,-77.3,33.6,-24.6,347.5,102.0,758.6,-42,796,0.350,0.100,5.08
3.3100,0.0882,0.8389,1.9490,3.6762,-4.058,-1.831,-0.345,5.803,-81.2,36.6,-24.2,348.2,105.3,762.3,-34,763,0.300,0.000,6.69
3.3150,0.0882,0.8389,1.9490,3.6762,-4.221,-1.959,-0.342,5.809,-84.4,39.2,-23.9,348.6,108.3,765.3,-24,747,0.260,0.120,5.34
3.3200,0.0882,0.8389,1.8960,3.9601,-4.360,-2.068,-0.339,5.813,-87.2,41.4,-23.7,348.8,111.0,767.7,-16,731,0.240,0.330,5.08
3.3250,0.0882,0.8389,1.8960,3.9601,-4.478,-2.161,-1.099,5.681,-89.6,43.2,-76.9,340.9,166.5,761.6,-2,770,0.220,0.480,7.92
3.3300,0.0882,0.8389,1.8960,3.9601,-4.579,-2.239,-1.555,5.602,-91.6,44.8,-108.8,336.1,200.4,758.4,5,779,0.080,0.560,8.20
3.3350,0.0882,0.8389,1.8960,3.9601,-4.664,-2.306,-1.828,5.555,-93.3,46.1,-128.0,333.3,221.2,756.9,12,775,0.000,0.670,5.08
3.3400,0.0882,0.8389,1.8960,3.9601,-4.737,-2.363,-1.992,5.526,-94.7,47.3,-139.4,331.6,234.2,756.3,53,758,0.070,0.690,5.59
3.3450,-0.0994,0.7352,1.8960,3.9601,-4.798,-2.412,-2.090,5.509,-96.0,48.2,-146.3,330.5,242.3,709.6,69,735,0.110,0.760,5.07
3.3500,-0.0994,0.7352,1.8960,3.9601,-4.851,-2.453,-2.150,5.499,-97.0,49.1,-150.5,329.9,247.5,709.8,77,734,0.220,0.690,5.83
3.3550,-0.0994,0.7352,1.8960,3.9601,-4.291,-2.488,-2.185,5.493,-85.8,49.8,-152.9,329.6,238.8,710.2,78,736,0.310,0.420,5.08
3.3600,-0.0994,0.7352,2.1364,3.3456,-3.815,-2.517,-2.206,5.489,-76.3,50.3,-154.4,329.3,230.7,710.5,97,718,0.380,0.230,6.16
3.3650,-0.0994,0.7352,2.1364,3.3456,-3.411,-2.543,-2.264,5.308,-68.2,50.9,-158.5,318.5,226.7,700.2,120,736,0.420,0.000,8.91
3.3700,-0.0994,0.7352,2.1364,3.3456,-3.067,-2.564,-2.298,5.199,-61.3,51.3,-160.9,311.9,222.2,694.1,154,700,0.420,0.020,9.24
3.3750,-0.0994,0.7352,2.1364,3.3456,-2.775,-2.582,-2.319,5.134,-55.5,51.6,-162.3,308.0,217.8,690.5,170,703,0.410,0.060,5.08
3.3800,-0.0994,0.7352,2.1364,3.3456,-2.526,-2.598,-2.331,5.094,-50.5,52.0,-163.2,305.7,213.7,688.5,189,691,0.410,0.180,5.61
3.3850,-0.1023,0.6282,2.1364,3.3456,-2.315,-2.611,-2.339,5.071,-46.3,52.2,-163.7,304.3,210.0,639.2,195,677,0.410,0.370,5.08
3.3900,-0.1023,0.6282,2.1364,3.3456,-1.716,-2.689,-2.343,5.057,-34.3,53.8,-164.0,303.4,198.4,639.9,212,688,0.390,0.500,6.54
3.3950,-0.1023,0.6282,2.1364,3.3456,-1.207,-2.756,-2.346,5.048,-24.1,55.1,-164.2,302.9,188.4,640.7,223,676,0.380,0.510,5.00
3.4000,-0.1023,0.6282,1.9936,3.5865,-0.774,-2.813,-2.348,5.043,-15.5,56.3,-164.3,302.6,179.8,641.6,219,666,0.370,0.610,5.07
3.4050,-0.1023,0.6282,1.9936,3.5865,-0.406,-2.861,-2.930,5.219,-8.1,57.2,-205.1,313.2,213.3,653.1,196,663,0.400,0.710,9.67
3.4100,-0.1023,0.6282,1.9936,3.5865,-0.094,-2.902,-3.280,5.325,-1.9,58.0,-229.6,319.5,231.5,660.2,234,631,0.080,0.810,9.08
3.4150,-0.1023,0.6282,1.9936,3.5865,0.172,-2.936,-3.490,5.388,3.4,58.7,-244.3,323.3,240.9,664.7,254,648,0.240,0.710,5.07
3.4200,-0.1023,0.6282,1.9936,3.5865,0.398,-2.966,-3.616,5.426,8.0,59.3,-253.1,325.6,245.2,667.6,283,667,0.190,0.530,5.10
3.4250,0.0181,0.5072,1.9936,3.5865,0.590,-2.991,-3.691,5.449,11.8,59.8,-258.4,327.0,246.6,615.0,300,659,0.070,0.400,5.08
3.4300,0.0181,0.5072,1.9936,3.5865,0.754,-2.945,-3.737,5.463,15.1,58.9,-261.6,327.8,246.5,614.9,311,674,0.020,0.210,6.29
3.4350,0.0181,0.5072,1.9936,3.5865,0.892,-2.906,-3.764,5.471,17.8,58.1,-263.5,328.3,245.6,614.6,306,661,0.050,0.020,5.06
3.4400,0.0181,0.5072,1.8259,3.8570,1.010,-2.873,-3.780,5.476,20.2,57.5,-264.6,328.6,244.4,614.3,299,630,0.100,0.030,5.07
3.4450,0.0181,0.5072,1.8259,3.8570,1.110,-2.845,-3.477,5.524,22.2,56.9,-243.4,331.4,221.2,616.6,280,617,0.180,0.040,8.40
3.4500,0.0181,0.5072,1.8259,3.8570,1.196,-2.821,-3.295,5.552,23.9,56.4,-230.6,333.1,206.7,617.8,286,618,0.300,0.090,8.55
3.4550,0.0181,0.5072,1.8259,3.8570,1.268,-2.801,-3.185,5.570,25.4,56.0,-223.0,334.2,197.6,618.4,295,605,0.390,0.260,5.07
3.4600,0.0181,0.5072,1.8259,3.8570,1.330,-2.784,-3.120,5.580,26.6,55.7,-218.4,334.8,191.8,618.7,270,621,0.630,0.390,5.57
3.4650,0.0634,0.4087,1.8259,3.8570,1.382,-2.769,-3.080,5.586,27.6,55.4,-215.6,335.2,188.0,390.5,247,631,0.620,0.440,5.08
3.4700,0.0634,0.4087,1.8259,3.8570,1.427,-2.756,-3.057,5.590,28.5,55.1,-214.0,335.4,185.5,390.5,213,612,0.610,0.600,6.27
3.4750,0.0634,0.4087,1.8259,3.8570,1.045,-2.645,-3.043,5.592,20.9,52.9,-213.0,335.5,192.1,388.4,210,606,0.640,0.430,5.08
3.4800,0.0634,0.4087,1.6670,4.1449,0.720,-2.551,-3.034,5.593,14.4,51.0,-212.4,335.6,198.0,386.6,199,453,0.680,0.490,6.17
3.4850,0.0634,0.4087,1.6670,4.1449,0.444,-2.470,-3.029,5.326,8.9,49.4,-212.0,319.5,203.2,368.9,203,375,0.220,0.930,9.38
3.4900,0.0634,0.4087,1.6670,4.1449,0.210,-2.402,-3.026,5.165,4.2,48.0,-211.8,309.9,207.6,357.9,231,417,0.850,0.890,9.08
3.4950,0.0634,0.4087,1.6670,4.1449,0.010,-2.344,-3.024,5.068,0.2,46.9,-211.7,304.1,211.5,351.0,226,428,0.900,0.660,5.07
3.5000,0.0634,0.4087,1.6670,4.1449,-0.159,-2.294,-3.023,5.011,-3.2,45.9,-211.6,300.6,214.8,346.5,203,419,0.860,0.570,5.08
3.5050,-0.0259,0.3505,1.6670,4.1449,-0.303,-2.252,-3.022,4.976,-6.1,45.0,-211.6,298.6,217.6,343.6,183,393,0.690,0.550,5.08
3.5100,-0.0259,0.3505,1.6670,4.1449,-0.828,-1.965,-3.022,4.955,-16.6,39.3,-211.5,297.3,228.1,336.6,160,362,0.370,0.550,6.62
3.5150,-0.0259,0.3505,1.6670,4.1449,-1.275,-1.720,-3.022,4.943,-25.5,34.4,-211.5,296.6,237.0,331.0,141,364,0.530,0.480,5.87
3.5200,-0.0259,0.3505,1.5003,4.3865,-1.654,-1.513,-3.245,4.711,-33.1,30.3,-227.2,282.7,260.3,312.9,132,383,0.350,0.300,5.08
3.5250,-0.0259,0.3505,1.5003,4.3865,-1.977,-1.336,-3.380,4.573,-39.5,26.7,-236.6,274.4,276.1,301.1,141,363,0.300,0.070,13.34
3.5300,-0.0259,0.3505,1.5003,4.3865,-2.251,-1.186,-3.460,4.489,-45.0,23.7,-242.2,269.4,287.2,293.1,149,332,0.240,0.040,5.07
3.5350,-0.0259,0.3505,1.5003,4.3865,-2.484,-1.059,-3.509,4.439,-49.7,21.2,-245.6,266.4,295.3,287.5,172,302,0.190,0.100,5.08
3.5400,-0.0259,0.3505,1.5003,4.3865,-2.682,-0.950,-3.538,4.409,-53.6,19.0,-247.6,264.6,301.3,283.6,199,299,0.190,0.080,5.08
3.5450,-0.1559,0.4839,1.5003,4.3865,-2.851,-0.858,-3.555,4.391,-57.0,17.2,-248.8,263.5,305.9,280.6,214,306,0.130,0.000,5.97
3.5500,-0.1559,0.4839,1.5003,4.3865,-2.994,-0.461,-3.565,4.381,-59.9,9.2,-249.6,262.8,309.4,272.0,214,300,0.040,0.030,5.08
3.5550,-0.1559,0.4839,1.5003,4.3865,-3.115,-0.123,-3.572,4.374,-62.3,2.5,-250.0,262.4,312.3,264.9,227,276,0.010,0.000,6.38
3.5600,-0.1559,0.4839,1.3086,4.6352,-3.219,0.164,-3.575,4.370,-64.4,-3.3,-250.3,262.2,314.7,258.9,247,256,0.080,0.140,7.95
3.5650,-0.1559,0.4839,1.3086,4.6352,-3.307,0.408,-3.980,4.413,-66.1,-8.2,-278.6,264.8,344.8,256.6,251,253,0.140,0.170,5.08
3.5700,-0.1559,0.4839,1.3086,4.6352,-3.381,0.615,-4.224,4.438,-67.6,-12.3,-295.6,266.3,363.3,254.0,254,257,0.260,0.160,9.00
3.5750,-0.1559,0.4839,1.3086,4.6352,-3.445,0.792,-4.369,4.453,-68.9,-15.8,-305.9,267.2,374.8,251.4,261,258,0.410,0.170,5.07
3.5800,-0.1559,0.4839,1.3086,4.6352,-3.499,0.941,-4.457,4.462,-70.0,-18.8,-312.0,267.7,382.0,248.9,282,267,0.490,0.210,5.07
3.5850,-0.3070,0.6562,1.3086,4.6352,-3.545,1.069,-4.509,4.468,-70.9,-21.4,-315.7,268.1,386.6,542.0,311,282,0.530,0.200,5.07
3.5900,-0.3070,0.6562,1.3086,4.6352,-3.433,1.446,-4.541,4.471,-68.7,-28.9,-317.9,268.3,386.5,534.7,361,289,0.530,0.210,6.61
3.5950,-0.3070,0.6562,1.3086,4.6352,-3.337,1.766,-4.560,4.473,-66.7,-35.3,-319.2,268.4,385.9,528.4,367,440,0.550,1.040,6.84
3.6000,-0.3070,0.6562,1.0610,4.8734,-3.256,2.038,-4.571,4.474,-65.1,-40.8,-320.0,268.5,385.1,523.0,341,550,0.700,0.470,6.74
3.6050,-0.3070,0.6562,1.0610,4.8734,-3.188,2.270,-4.802,4.072,-63.8,-45.4,-336.1,244.3,399.9,494.2,326,557,0.780,0.470,5.07
3.6100,-0.3070,0.6562,1.0610,4.8734,-3.129,2.466,-4.940,3.831,-62.6,-49.3,-345.8,229.9,408.4,475.8,357,483,0.770,0.640,9.16
3.6150,-0.3070,0.6562,1.0610,4.8734,-3.079,2.634,-5.023,3.686,-61.6,-52.7,-351.6,221.2,413.2,463.8,378,438,0.670,0.860,5.06
3.6200,-0.3070,0.6562,1.0610,4.8734,-3.037,2.776,-5.073,3.599,-60.7,-55.5,-355.1,216.0,415.8,455.7,387,429,0.600,0.930,5.12
3.6250,-0.4026,0.8735,1.0610,4.8734,-3.001,2.896,-5.103,3.547,-60.0,-57.9,-357.2,212.8,417.2,548.0,378,443,0.590,0.900,5.07
3.6300,-0.4026,0.8735,1.0610,4.8734,-2.803,2.915,-5.121,3.516,-56.1,-58.3,-358.5,211.0,414.5,545.8,382,439,0.550,0.790,6.76
3.6350,-0.4026,0.8735,1.0610,4.8734,-2.634,2.931,-5.132,3.497,-52.7,-58.6,-359.2,209.8,411.9,544.3,404,474,0.370,1.010,5.90
3.6400,-0.4026,0.8735,0.7766,5.0628,-2.491,2.945,-5.630,2.994,-49.8,-58.9,-394.1,179.6,443.9,513.8,407,510,0.240,0.700,5.07
3.6450,-0.4026,0.8735,0.7766,5.0628,-2.369,2.956,-5.930,2.691,-47.4,-59.1,-415.1,161.5,462.5,495.5,393,564,0.120,0.280,11.74
3.6500,-0.4026,0.8735,0.7766,5.0628,-2.265,2.966,-6.109,2.510,-45.3,-59.3,-427.6,150.6,473.0,484.4,395,546,0.050,0.020,5.06
3.6550,-0.4026,0.8735,0.7766,5.0628,-2.177,2.974,-6.217,2.401,-43.5,-59.5,-435.2,144.1,478.7,477.7,421,505,0.000,0.000,5.06
3.6600,-0.4026,0.8735,0.7766,5.0628,-2.103,2.981,-6.282,2.336,-42.1,-59.6,-439.7,140.2,481.8,473.6,469,478,0.150,0.010,5.07
3.6650,-0.4511,1.0638,0.7766,5.0628,-2.039,2.987,-6.320,2.297,-40.8,-59.7,-442.4,137.8,483.2,556.8,485,482,0.240,0.020,5.06
3.6700,-0.4511,1.0638,0.7766,5.0628,-1.918,2.875,-6.344,2.273,-38.4,-57.5,-444.1,136.4,482.4,557.6,442,468,0.120,0.010,7.37
3.6750,-0.4511,1.0638,0.7766,5.0628,-1.815,2.779,-6.358,2.259,-36.3,-55.6,-445.0,135.6,481.3,558.7,438,489,0.000,0.350,6.46
3.6800,-0.4511,1.0638,0.4515,5.1950,-1.727,2.698,-6.411,1.893,-34.5,-54.0,-448.8,113.6,483.3,538.3,456,514,0.000,0.280,5.08
3.6850,-0.4511,1.0638,0.4515,5.1950,-1.653,2.629,-6.443,1.673,-33.1,-52.6,-451.0,100.4,484.0,526.5,461,524,0.070,0.350,13.09
3.6900,-0.4511,1.0638,0.4515,5.1950,-1.589,2.571,-6.462,1.541,-31.8,-51.4,-452.3,92.4,484.1,519.7,457,527,0.350,0.540,5.06
3.6950,-0.4511,1.0638,0.4515,5.1950,-1.536,2.521,-6.473,1.462,-30.7,-50.4,-453.1,87.7,483.8,516.0,466,533,0.440,0.540,5.06
3.7000,-0.4856,1.2138,0.4515,5.1950,-1.490,2.478,-6.480,1.414,-29.8,-49.6,-453.6,84.8,483.4,581.5,475,548,0.510,0.570,5.07
3.7050,-0.4856,1.2138,0.4515,5.1950,-1.451,2.442,-6.484,1.386,-29.0,-48.8,-453.9,83.1,482.9,580.5,484,538,0.560,0.620,6.72
3.7100,-0.4856,1.2138,0.4515,5.1950,-1.418,2.261,-6.487,1.369,-28.4,-45.2,-454.1,82.1,482.4,583.1,488,526,0.610,0.840,5.07
3.7150,-0.4856,1.2138,0.1171,5.3092,-1.390,2.106,-6.488,1.358,-27.8,-42.1,-454.2,81.5,482.0,585.6,477,578,0.650,0.850,7.86
3.7200,-0.4856,1.2138,0.1171,5.3092,-1.366,1.975,-6.713,1.263,-27.3,-39.5,-469.9,75.8,497.2,582.5,474,573,0.640,0.630,9.02
3.7250,-0.4856,1.2138,0.1171,5.3092,-1.346,1.863,-6.848,1.205,-26.9,-37.3,-479.3,72.3,506.3,581.2,455,572,0.610,0.530,9.58
3.7300,-0.4856,1.2138,0.1171,5.3092,-1.329,1.768,-6.929,1.171,-26.6,-35.4,-485.0,70.2,511.6,581.1,475,587,0.500,0.280,5.08
3.7350,-0.4856,1.2138,0.1171,5.3092,-1.314,1.688,-6.977,1.150,-26.3,-33.8,-488.4,69.0,514.7,581.4,520,578,0.300,0.150,5.03
3.7400,-0.5378,1.3038,0.1171,5.3092,-1.302,1.619,-7.006,1.138,-26.0,-32.4,-490.4,68.3,839.2,622.6,524,579,0.130,0.080,5.07
3.7450,-0.5378,1.3038,0.1171,5.3092,-1.425,1.376,-7.024,1.130,-28.5,-27.5,-491.7,67.8,842.9,627.0,496,593,0.080,0.020,5.77
3.7500,-0.5378,1.3038,0.1171,5.3092,-1.530,1.170,-7.034,1.126,-30.6,-23.4,-492.4,67.5,845.7,630.8,602,606,0.680,0.020,5.15
3.7550,-0.5378,1.3038,-0.2438,5.3921,-1.620,0.994,-7.041,1.123,-32.4,-19.9,-492.8,67.4,847.9,634.2,745,607,0.060,0.010,5.06
3.7600,-0.5378,1.3038,-0.2438,5.3921,-1.696,0.845,-7.179,0.629,-33.9,-16.9,-502.5,37.7,859.1,607.5,820,610,0.300,0.160,8.41
3.7650,-0.5378,1.3038,-0.2438,5.3921,-1.760,0.718,-7.262,0.333,-35.2,-14.4,-508.3,20.0,866.2,592.3,762,624,0.020,0.270,7.78
3.7700,-0.5378,1.3038,-0.2438,5.3921,-1.815,0.611,-7.311,0.155,-36.3,-12.2,-511.8,9.3,870.8,583.8,746,609,0.370,0.380,5.07
3.7750,-0.5378,1.3038,-0.2438,5.3921,-1.862,0.519,-7.341,0.048,-37.2,-10.4,-513.9,2.9,873.8,579.2,781,595,0.540,0.500,5.60
3.7800,-0.6438,1.3344,-0.2438,5.3921,-1.901,0.441,-7.359,-0.016,-38.0,-8.8,-515.1,-1.0,939.4,590.7,780,595,0.680,0.550,5.07
3.7850,-0.6438,1.3344,-0.2438,5.3921,-1.935,0.375,-7.370,-0.054,-38.7,-7.5,-515.9,-3.3,940.8,589.7,757,576,0.970,0.650,6.28
3.7900,-0.6438,1.3344,-0.2438,5.3921,-2.098,0.117,-7.376,-0.077,-42.0,-2.3,-516.3,-4.6,944.5,593.5,761,572,1.290,0.770,5.08
3.7950,-0.6438,1.3344,-0.6115,5.4284,-2.237,-0.102,-7.380,-0.091,-44.7,2.0,-516.6,-5.5,947.6,597.0,819,592,1.270,0.780,6.57
3.8000,-0.6438,1.3344,-0.6115,5.4284,-2.354,-0.288,-7.472,-0.368,-47.1,5.8,-523.0,-22.1,956.4,584.1,820,597,1.040,0.620,8.95
3.8050,-0.6438,1.3344,-0.6115,5.4284,-2.454,-0.446,-7.527,-0.534,-49.1,8.9,-526.9,-32.0,962.2,577.3,843,594,0.910,0.500,9.64
3.8100,-0.6438,1.3344,-0.6115,5.4284,-2.539,-0.581,-7.560,-0.634,-50.8,11.6,-529.2,-38.0,966.2,574.0,855,614,0.740,0.220,5.07
3.8150,-0.6438,1.3344,-0.6115,5.4284,-2.612,-0.695,-7.580,-0.694,-52.2,13.9,-530.6,-41.6,969.1,572.7,848,604,0.800,0.040,5.04
3.8200,-0.7585,1.2995,-0.6115,5.4284,-2.673,-0.792,-7.592,-0.730,-53.5,15.8,-531.4,-43.8,1040.0,556.9,857,582,1.020,0.010,5.08
3.8250,-0.7585,1.2995,-0.6115,5.4284,-2.725,-0.875,-7.599,-0.751,-54.5,17.5,-531.9,-45.1,1041.5,557.2,877,577,1.150,0.060,6.28
3.8300,-0.7585,1.2995,-0.6115,5.4284,-2.451,-1.130,-7.603,-0.764,-49.0,22.6,-532.2,-45.8,1036.3,561.5,889,567,1.750,0.100,5.07
3.8350,-0.7585,1.2995,-1.0020,5.4203,-2.218,-1.346,-7.606,-0.772,-44.4,26.9,-532.4,-46.3,1031.9,565.4,966,533,1.760,0.030,5.80
3.8400,-0.7585,1.2995,-1.0020,5.4203,-2.019,-1.530,-7.697,-1.179,-40.4,30.6,-538.8,-70.8,1034.3,544.6,950,553,1.910,0.170,9.58
3.8450,-0.7585,1.2995,-1.0020,5.4203,-1.851,-1.687,-7.751,-1.424,-37.0,33.7,-542.6,-85.4,1034.7,533.1,969,568,1.970,0.220,8.27
3.8500,-0.7585,1.2995,-1.0020,5.4203,-1.707,-1.820,-7.784,-1.570,-34.1,36.4,-544.9,-94.2,1034.1,527.0,967,557,1.610,0.330,5.08
3.8550,-0.7585,1.2995,-1.0020,5.4203,-1.586,-1.933,-7.804,-1.658,-31.7,38.7,-546.3,-99.5,1033.1,523.9,977,547,1.570,0.420,5.07
3.8600,-0.7460,1.1879,-1.0020,5.4203,-1.482,-2.029,-7.816,-1.711,-29.6,40.6,-547.1,-102.7,1024.4,472.5,974,557,1.170,0.470,5.07
3.8650,-0.7460,1.1879,-1.0020,5.4203,-0.806,-2.346,-7.823,-1.743,-16.1,46.9,-547.6,-104.6,1011.3,476.9,982,546,1.210,0.530,5.66
3.8700,-0.7460,1.1879,-1.0020,5.4203,-0.232,-2.615,-7.827,-1.762,-4.6,52.3,-547.9,-105.7,1000.2,481.2,977,512,1.140,0.600,5.06
3.8750,-0.7460,1.1879,-1.3988,5.3656,0.256,-2.844,-7.830,-1.773,5.1,56.9,-548.1,-106.4,990.6,485.0,978,487,1.410,0.710,5.06
3.8800,-0.7460,1.1879,-1.3988,5.3656,0.671,-3.038,-7.965,-2.049,13.4,60.8,-557.6,-122.9,991.8,472.4,970,475,1.710,0.760,7.92
3.8850,-0.7460,1.1879,-1.3988,5.3656,1.023,-3.204,-8.047,-2.214,20.5,64.1,-563.3,-132.8,990.4,465.8,976,465,1.880,0.760,7.92
3.8900,-0.7460,1.1879,-1.3988,5.3656,1.323,-3.344,-8.096,-2.313,26.5,66.9,-566.7,-138.8,987.9,462.7,981,471,2.150,0.680,5.08
3.8950,-0.7460,1.1879,-1.3988,5.3656,1.578,-3.464,-8.125,-2.373,31.6,69.3,-568.8,-142.4,984.8,461.5,971,479,2.080,0.540,5.07
3.9000,-0.5501,1.0025,-1.3988,5.3656,1.794,-3.565,-8.143,-2.408,35.9,71.3,-570.0,-144.5,864.2,377.9,1016,494,1.850,0.390,5.07
3.9050,-0.5501,1.0025,-1.3988,5.3656,1.978,-3.651,-8.153,-2.430,39.6,73.0,-570.7,-145.8,861.2,378.4,992,502,1.500,0.220,5.78
3.9100,-0.5501,1.0025,-1.3988,5.3656,2.504,-3.977,-8.160,-2.443,50.1,79.5,-571.2,-146.6,851.2,384.1,968,472,0.930,0.000,5.07
3.9150,-0.5501,1.0025,-1.3988,5.3656,2.951,-4.253,-8.163,-2.450,59.0,85.1,-571.4,-147.0,842.5,389.2,896,400,0.940,0.060,6.32
3.9200,-0.5501,1.0025,-1.8003,5.2572,3.331,-4.488,-7.718,-3.216,66.6,89.8,-540.3,-193.0,803.7,347.9,918,401,0.780,0.040,5.06
3.9250,-0.5501,1.0025,-1.8003,5.2572,3.654,-4.688,-7.451,-3.675,73.1,93.8,-521.6,-220.5,778.5,324.4,914,405,0.710,0.060,13.56
3.9300,-0.5501,1.0025,-1.8003,5.2572,3.928,-4.857,-7.291,-3.951,78.6,97.1,-510.3,-237.1,761.8,311.2,882,363,0.860,0.030,5.08
3.9350,-0.5501,1.0025,-1.8003,5.2572,4.161,-5.002,-7.194,-4.116,83.2,100.0,-503.6,-247.0,750.4,304.2,846,320,1.170,0.070,5.59
3.9400,-0.2853,0.7516,-1.8003,5.2572,4.360,-5.124,-7.137,-4.215,87.2,102.5,-499.6,-252.9,412.4,187.8,842,316,1.150,0.100,5.07
3.9450,-0.2853,0.7516,-1.8003,5.2572,4.528,-5.228,-7.102,-4.275,90.6,104.6,-497.1,-256.5,406.6,186.3,809,313,1.250,0.090,6.29
3.9500,-0.2853,0.7516,-1.8003,5.2572,4.537,-5.485,-7.081,-4.311,90.7,109.7,-495.7,-258.6,404.9,189.3,793,306,1.060,0.010,5.06
3.9550,-0.2853,0.7516,-2.1576,5.8053,4.545,-5.703,-7.069,-4.332,90.9,114.1,-494.8,-259.9,403.9,192.3,560,218,0.600,0.070,5.29
3.9600,-0.2853,0.7516,-2.1576,5.8053,4.551,-5.888,-7.061,-4.345,91.0,117.8,-494.3,-260.7,403.3,195.3,495,181,1.010,0.310,8.25
3.9650,-0.2853,0.7516,-2.1576,5.8053,4.557,-6.046,-6.162,-4.487,91.1,120.9,-431.3,-269.2,340.2,189.9,516,186,0.730,0.360,5.07
3.9700,-0.2853,0.7516,-2.1576,5.8053,4.562,-6.180,-5.622,-4.572,91.2,123.6,-393.5,-274.3,302.3,187.5,535,225,0.330,0.330,8.48
3.9750,-0.2853,0.7516,-2.1576,5.8053,4.566,-6.293,-5.298,-4.623,91.3,125.9,-370.8,-277.4,279.5,186.7,504,232,0.050,0.290,5.07
3.9800,-0.1339,0.4235,-2.1576,5.8053,4.569,-6.390,-5.103,-4.654,91.4,127.8,-357.2,-279.2,265.9,-151.4,429,232,0.030,0.300,5.07
3.9850,-0.1339,0.4235,-2.1576,5.8053,4.572,-6.472,-4.987,-4.672,91.4,129.4,-349.1,-280.3,257.6,-150.9,374,231,0.090,0.340,5.75
3.9900,-0.1339,0.4235,-2.1576,5.8053,3.852,-6.744,-4.917,-4.683,77.0,134.9,-344.2,-281.0,267.1,-146.1,369,196,0.010,0.310,5.07
3.9950,-0.1339,0.4235,-2.1576,5.8053,3.241,-6.974,-4.875,-4.690,64.8,139.5,-341.2,-281.4,276.4,-141.9,324,-16,0.000,0.140,6.52
4.0000,-0.1339,0.4235,-2.3686,5.5669,2.721,-7.170,-4.850,-4.694,54.4,143.4,-339.5,-281.6,285.1,-138.2,291,-23,0.190,0.150,7.40
4.0050,-0.1339,0.4235,-2.3686,5.5669,2.280,-7.337,-3.984,-5.278,45.6,146.7,-278.9,-316.7,233.3,-170.0,280,0,0.300,0.010,5.08
4.0100,-0.1339,0.4235,-2.3686,5.5669,1.904,-7.478,-3.465,-5.629,38.1,149.6,-242.5,-337.7,204.5,-188.2,277,-15,0.420,0.010,9.01
4.0150,-0.1339,0.4235,-2.3686,5.5669,1.585,-7.599,-3.153,-5.839,31.7,152.0,-220.7,-350.4,189.0,-198.4,249,-31,0.350,0.100,5.06
4.0200,-0.1339,0.4235,-2.3686,5.5669,1.314,-7.701,-2.966,-5.966,26.3,154.0,-207.6,-357.9,181.4,-203.9,190,-59,0.580,0.160,5.14
4.0250,-0.2578,0.0881,-2.3686,5.5669,1.083,-7.788,-2.854,-6.041,21.7,155.8,-199.8,-362.5,178.1,-206.7,174,-83,0.790,0.150,5.08
4.0300,-0.2578,0.0881,-2.3686,5.5669,0.383,-7.929,-2.787,-6.087,7.7,158.6,-195.1,-365.2,187.4,-206.6,160,-106,0.860,0.160,6.84
4.0350,-0.2578,0.0881,-2.3686,5.5669,-0.211,-8.049,-2.746,-6.114,-4.2,161.0,-192.2,-366.8,196.5,-205.9,142,-119,1.000,0.210,6.58
4.0400,-0.2578,0.0881,-2.4865,5.2281,-0.717,-8.151,-2.006,-6.533,-14.3,163.0,-140.4,-392.0,154.7,-229.0,140,-122,1.160,0.250,5.07
4.0450,-0.2578,0.0881,-2.4865,5.2281,-1.146,-8.238,-1.562,-6.785,-22.9,164.8,-109.3,-407.1,132.2,-242.3,147,-160,1.330,0.290,14.17
4.0500,-0.2578,0.0881,-2.4865,5.2281,-1.512,-8.311,-1.295,-6.936,-30.2,166.2,-90.7,-416.1,120.9,-249.9,139,-177,1.360,0.320,5.07
4.0550,-0.2578,0.0881,-2.4865,5.2281,-1.822,-8.374,-1.135,-7.026,-36.4,167.5,-79.5,-421.6,115.9,-254.1,94,-209,1.540,0.330,5.80
4.0600,-0.6043,-0.1954,-2.4865,5.2281,-2.086,-8.427,-1.039,-7.080,-41.7,168.5,-72.7,-424.8,477.0,-256.3,97,-216,1.690,0.360,5.07
