t_s,imu1_roll_deg,cmd_roll_erpm,imu1_pitch_deg,cmd_pitch_erpm,imu2_roll_deg,imu2_pitch_deg,motor_roll_erpm,motor_pitch_erpm,motor_roll_pos_deg,motor_pitch_pos_deg,motor_roll_amps,motor_pitch_amps,roll_rate_dps,pitch_rate_dps,d_roll_erpm,d_pitch_erpm,dt_ms
3.540,0.3625,-0.3,-0.8210,-0.3,-0.4631,5.7054,0,0,0.00,0.00,0.000,0.400,0.02,-0.03,0.3,-0.3,20.07
3.560,0.3625,0.3,-0.8210,-0.5,-0.4631,5.7054,0,0,0.00,0.00,0.010,0.390,-0.02,-0.06,-0.3,-0.5,20.08
3.580,0.3625,0.2,-0.8210,-0.3,-0.4631,5.7054,0,0,0.00,0.00,0.010,0.380,-0.01,-0.04,-0.2,-0.3,20.07
3.600,0.3625,0.2,-0.8210,-0.2,-0.4631,5.7054,0,0,0.00,0.00,0.000,0.380,-0.01,-0.03,-0.2,-0.2,20.08
3.620,0.3626,0.1,-0.8210,-0.2,-0.4631,5.7054,0,0,0.00,0.00,0.010,0.380,-0.01,-0.02,-0.1,-0.2,20.07
3.640,0.3626,-0.4,-0.8210,0.4,-0.4631,5.7054,0,0,0.00,0.00,0.000,0.390,0.03,0.05,0.4,0.4,20.08
3.660,0.3626,-0.8,-0.8210,0.8,-0.4631,5.7054,0,0,0.00,0.00,0.000,0.390,0.05,0.10,0.8,0.8,20.07
3.680,0.3615,-0.6,-0.8140,0.6,-0.4631,5.7054,0,0,0.00,0.00,0.010,0.400,0.04,0.07,0.6,0.6,20.07
3.700,0.3615,-0.4,-0.8140,0.4,-0.4631,5.7054,0,0,0.00,0.00,0.000,0.400,0.03,0.05,0.4,0.4,20.08
3.720,0.3615,-0.3,-0.8140,0.3,-0.4631,5.7054,0,0,0.00,0.00,0.000,0.390,0.02,0.04,0.3,0.3,20.07
3.740,0.3615,-0.2,-0.8140,0.2,-0.4631,5.7054,0,0,0.00,0.00,0.010,0.390,0.01,0.03,0.2,0.2,20.07
3.760,0.3615,-0.1,-0.8140,0.1,-0.4631,5.7054,0,0,0.00,0.00,0.000,0.390,0.01,0.02,0.1,0.1,20.07
3.780,0.3604,-0.1,-0.8071,-0.2,-0.4631,5.7054,0,0,0.00,0.00,0.010,0.400,0.01,-0.02,0.1,-0.2,20.08
3.800,0.3604,-0.1,-0.8071,-0.4,-0.4631,5.7054,0,0,0.00,0.00,0.010,0.390,0.00,-0.05,0.1,-0.4,20.07
3.820,0.3546,-0.0,-0.8151,-0.5,-0.4631,5.7054,0,0,0.00,0.00,0.010,0.400,0.00,-0.07,0.0,-0.5,20.07
3.840,0.3546,-0.0,-0.8151,-0.4,-0.4631,5.7054,0,0,0.00,0.00,0.000,0.400,0.00,-0.05,0.0,-0.4,20.08
3.860,0.3546,-0.0,-0.8151,-0.3,-0.4631,5.7054,0,0,0.00,0.00,0.010,0.380,0.00,-0.03,0.0,-0.3,20.08
3.880,0.3546,-0.5,-0.8151,-0.2,-0.4631,5.7054,0,0,0.00,0.00,0.010,0.390,0.03,-0.02,0.5,-0.2,20.08
3.900,0.3546,-0.9,-0.8151,-0.1,-0.4631,5.7054,0,0,0.00,0.00,0.000,0.390,0.06,-0.02,0.9,-0.1,20.07
3.920,0.3547,-1.1,-0.8151,-0.1,-0.4631,5.7054,0,0,0.00,0.00,0.000,0.390,0.07,-0.01,1.1,-0.1,20.07
3.940,0.3547,-1.8,-0.8151,0.2,-0.4631,5.7054,0,0,0.00,0.00,0.000,0.380,0.12,0.03,1.8,0.2,20.09
3.960,0.3547,-2.3,-0.8151,0.4,-0.4631,5.7054,0,0,0.00,0.00,0.010,0.390,0.15,0.05,2.3,0.4,20.07
3.980,0.3594,-2.1,-0.8002,0.6,-0.4631,5.7054,0,0,0.00,0.00,0.010,0.390,0.14,0.07,2.1,0.6,20.07
4.000,0.3594,-2.0,-0.8002,0.7,-0.4631,5.7054,0,0,0.00,0.00,0.010,0.390,0.13,0.08,2.0,0.7,20.07
4.020,0.3593,-1.9,-0.8002,0.7,-0.4631,5.7054,0,0,0.00,0.00,0.020,0.380,0.13,0.09,1.9,0.7,20.08
4.040,0.3593,-1.8,-0.8002,0.2,-0.4631,5.7054,0,0,0.00,0.00,0.020,0.390,0.12,0.03,1.8,0.2,20.07
4.060,0.3593,-1.8,-0.8002,-0.1,-0.4631,5.7054,-1,0,0.00,0.00,0.020,0.400,0.12,-0.01,1.8,-0.1,20.07
4.080,0.3594,-1.7,-0.8002,0.2,-0.4631,5.7054,0,0,0.00,0.00,0.020,0.390,0.12,0.02,1.7,0.2,20.07
4.100,0.3594,-1.7,-0.8002,0.4,-0.4631,5.7054,0,0,0.00,0.00,0.030,0.390,0.12,0.05,1.7,0.4,20.07
4.120,0.3594,-1.7,-0.8002,0.6,-0.4631,5.7054,0,0,0.00,0.00,0.030,0.400,0.11,0.07,1.7,0.6,20.07
4.140,0.3594,-0.7,-0.8002,0.4,-0.4631,5.7054,0,0,0.00,0.00,0.030,0.380,0.05,0.05,0.7,0.4,20.07
4.160,0.3594,0.0,-0.8002,0.3,-0.4631,5.7054,0,0,0.00,0.00,0.030,0.400,-0.00,0.03,-0.0,0.3,20.07
4.180,0.3525,0.5,-0.8013,0.7,-0.4631,5.7054,0,0,0.00,0.00,0.030,0.400,-0.03,0.09,-0.5,0.7,20.07
4.200,0.3525,0.9,-0.8013,1.0,-0.4631,5.7054,0,0,0.00,0.00,0.030,0.390,-0.06,0.13,-0.9,1.0,20.07
4.220,0.3503,1.1,-0.7875,1.3,-0.4631,5.7054,0,0,0.00,0.00,0.030,0.400,-0.07,0.16,-1.1,1.3,20.06
4.240,0.3503,1.3,-0.7875,1.2,-0.4631,5.7054,0,0,0.00,0.00,0.030,0.390,-0.09,0.14,-1.3,1.2,20.07
4.260,0.3503,1.4,-0.7875,1.1,-0.4631,5.7054,0,0,0.00,0.00,0.030,0.400,-0.09,0.13,-1.4,1.1,20.07
4.280,0.3423,1.0,-0.7817,-0.1,-0.4631,5.7054,0,0,0.00,0.00,0.030,0.400,-0.07,-0.01,-1.0,-0.1,20.07
4.300,0.3423,0.7,-0.7817,-0.8,-0.4631,5.7054,0,0,0.00,0.00,0.020,0.400,-0.05,-0.11,-0.7,-0.8,20.07
4.320,0.3445,0.5,-0.7955,-1.4,-0.4631,5.7054,0,0,0.00,0.00,0.020,0.410,-0.03,-0.17,-0.5,-1.4,20.07
4.340,0.3445,0.3,-0.7955,-1.5,-0.4631,5.7054,0,0,0.00,0.00,0.020,0.400,-0.02,-0.19,-0.3,-1.5,20.09
4.360,0.3445,0.2,-0.7955,-1.6,-0.4631,5.7054,0,0,0.00,0.00,0.020,0.390,-0.02,-0.20,-0.2,-1.6,20.08
4.380,0.3445,1.2,-0.7955,-0.8,-0.4631,5.7054,0,0,0.00,0.00,0.020,0.400,-0.08,-0.11,-1.2,-0.8,20.07
4.400,0.3445,1.8,-0.7955,-0.3,-0.4631,5.7054,0,0,0.00,0.00,0.030,0.390,-0.12,-0.04,-1.8,-0.3,20.07
4.420,0.3445,2.3,-0.7955,0.0,-0.4631,5.7054,0,0,0.00,0.00,0.020,0.400,-0.15,0.01,-2.3,0.0,20.07
4.440,0.3445,1.1,-0.7955,0.0,-0.4631,5.7054,0,0,0.00,0.00,0.020,0.390,-0.07,0.00,-1.1,0.0,20.09
4.460,0.3445,0.3,-0.7955,0.0,-0.4631,5.7054,0,0,0.00,0.00,0.010,0.400,-0.02,0.00,-0.3,0.0,20.09
4.480,0.3467,-0.3,-0.8093,-0.5,-0.4631,5.7054,0,0,0.00,0.00,0.010,0.400,0.02,-0.07,0.3,-0.5,20.07
4.500,0.3467,-0.7,-0.8093,-0.9,-0.4631,5.7054,0,0,0.00,0.00,0.010,0.380,0.05,-0.11,0.7,-0.9,20.06
4.520,0.3478,-1.0,-0.8162,-1.2,-0.4631,5.7054,0,0,0.00,0.00,0.010,0.400,0.07,-0.15,1.0,-1.2,20.07
4.540,0.3478,-1.2,-0.8162,-0.6,-0.4631,5.7054,0,0,0.00,0.00,0.020,0.400,0.08,-0.07,1.2,-0.6,20.07
4.560,0.3478,-1.4,-0.8162,-0.1,-0.4631,5.7054,0,0,0.00,0.00,0.020,0.300,0.09,-0.01,1.4,-0.1,20.08
4.580,0.3398,-0.4,-0.8104,-0.1,-0.4643,5.7123,0,0,0.00,0.00,0.010,0.370,0.03,-0.01,0.4,-0.1,20.06
4.600,0.3398,0.2,-0.8104,-0.1,-0.4643,5.7123,0,0,0.00,0.00,0.020,0.400,-0.01,-0.01,-0.2,-0.1,20.07
4.620,0.3329,0.6,-0.8115,-0.0,-0.4643,5.7123,0,0,0.00,0.00,0.010,0.400,-0.04,-0.00,-0.6,-0.0,20.06
4.640,0.3329,1.0,-0.8115,-0.3,-0.4643,5.7123,0,0,0.00,0.00,0.020,0.400,-0.06,-0.04,-1.0,-0.3,20.07
4.660,0.3329,1.2,-0.8115,-0.5,-0.4643,5.7123,0,0,0.00,0.00,0.020,0.390,-0.08,-0.06,-1.2,-0.5,20.08
4.680,0.3259,0.8,-0.8125,-0.3,-0.4643,5.7123,0,0,0.00,0.00,0.020,0.390,-0.05,-0.04,-0.8,-0.3,20.07
4.700,0.3259,0.6,-0.8125,-0.2,-0.4643,5.7123,0,0,0.00,0.00,0.020,0.390,-0.04,-0.03,-0.6,-0.2,20.07
4.720,0.3190,0.4,-0.8136,-0.2,-0.4643,5.7123,0,0,0.00,0.00,0.020,0.380,-0.03,-0.02,-0.4,-0.2,20.07
4.740,0.3190,0.8,-0.8136,-0.7,-0.4643,5.7123,0,0,0.00,0.00,0.020,0.370,-0.05,-0.08,-0.8,-0.7,20.09
4.760,0.3190,1.1,-0.8136,-1.0,-0.4643,5.7123,0,0,0.00,0.00,0.020,0.390,-0.07,-0.12,-1.1,-1.0,20.08
4.780,0.3133,0.2,-0.8216,-0.4,-0.4643,5.7123,0,0,0.00,0.00,0.020,0.380,-0.02,-0.05,-0.2,-0.4,20.08
4.800,0.3133,-0.3,-0.8216,-0.0,-0.4643,5.7123,0,0,0.00,0.00,0.010,0.380,0.02,-0.00,0.3,-0.0,20.08
4.820,0.3201,-0.7,-0.8205,0.2,-0.4643,5.7123,0,0,0.00,0.00,0.020,0.390,0.05,0.03,0.7,0.2,20.07
4.840,0.3201,-1.0,-0.8205,0.4,-0.4643,5.7123,0,0,0.00,0.00,0.010,0.390,0.07,0.06,1.0,0.4,20.07
4.860,0.3201,-1.2,-0.8205,0.6,-0.4643,5.7123,0,0,0.00,0.00,0.020,0.390,0.08,0.07,1.2,0.6,20.07
4.880,0.3201,-1.4,-0.8205,0.1,-0.4643,5.7123,0,0,0.00,0.00,0.020,0.410,0.09,0.02,1.4,0.1,20.07
4.900,0.3201,-1.5,-0.8205,-0.2,-0.4643,5.7123,0,0,0.00,0.00,0.020,0.400,0.10,-0.02,1.5,-0.2,20.08
4.920,0.3281,-1.5,-0.8264,-0.4,-0.4643,5.7123,0,0,0.00,0.00,0.030,0.400,0.10,-0.05,1.5,-0.4,20.07
4.940,0.3281,-1.1,-0.8264,-0.8,-0.4643,5.7123,0,0,0.00,0.00,0.030,0.400,0.07,-0.10,1.1,-0.8,20.08
4.960,0.3281,-0.7,-0.8264,-1.1,-0.4643,5.7123,0,0,0.00,0.00,0.030,0.390,0.05,-0.14,0.7,-1.1,20.07
4.980,0.3361,-0.5,-0.8322,-0.2,-0.4643,5.7123,0,0,0.00,0.00,0.030,0.400,0.03,-0.03,0.5,-0.2,20.08
5.000,0.3361,-0.4,-0.8322,0.4,-0.4643,5.7123,0,0,0.00,0.00,0.030,0.350,0.02,0.05,0.4,0.4,20.08
5.020,0.3350,-0.3,-0.8253,0.8,-0.4643,5.7123,0,0,0.00,0.00,0.030,0.380,0.02,0.10,0.3,0.8,20.07
5.040,0.3350,-0.2,-0.8253,1.1,-0.4643,5.7123,0,0,0.00,0.00,0.030,0.390,0.01,0.14,0.2,1.1,20.09
5.060,0.3350,-0.1,-0.8253,1.3,-0.4643,5.7123,0,0,0.00,0.00,0.030,0.390,0.01,0.16,0.1,1.3,20.08
5.080,0.3281,0.4,-0.8264,0.6,-0.4643,5.7123,0,0,0.00,0.00,0.030,0.400,-0.03,0.08,-0.4,0.6,20.08
5.100,0.3281,0.8,-0.8264,0.2,-0.4643,5.7123,0,0,0.00,0.00,0.030,0.390,-0.05,0.02,-0.8,0.2,20.07
5.120,0.3292,0.6,-0.8333,0.1,-0.4643,5.7123,0,0,0.00,0.00,0.030,0.390,-0.04,0.02,-0.6,0.1,20.09
5.140,0.3292,0.4,-0.8333,0.1,-0.4643,5.7123,0,0,0.00,0.00,0.030,0.380,-0.03,0.01,-0.4,0.1,20.08
5.160,0.3292,0.3,-0.8333,0.1,-0.4643,5.7123,0,0,0.00,0.00,0.030,0.380,-0.02,0.01,-0.3,0.1,20.09
5.180,0.3223,0.2,-0.8344,0.0,-0.4643,5.7123,0,0,0.00,0.00,0.030,0.390,-0.01,0.01,-0.2,0.0,20.07
5.200,0.3223,0.1,-0.8344,0.0,-0.4643,5.7123,0,0,0.00,0.00,0.030,0.380,-0.01,0.00,-0.1,0.0,20.07
5.220,0.3211,-0.4,-0.8275,0.0,-0.4643,5.7123,0,0,0.00,0.00,0.030,0.380,0.03,0.00,0.4,0.0,20.07
5.240,0.3211,-0.8,-0.8275,0.0,-0.4643,5.7123,0,0,0.00,0.00,0.030,0.390,0.05,0.00,0.8,0.0,20.09
5.260,0.3211,-1.1,-0.8275,0.0,-0.4643,5.7123,0,0,0.00,0.00,0.030,0.400,0.07,0.00,1.1,0.0,20.07
5.280,0.3281,-0.2,-0.8264,0.0,-0.4631,5.7054,0,0,0.00,0.00,0.030,0.410,0.02,0.00,0.2,0.0,20.07
5.300,0.3281,0.3,-0.8264,0.0,-0.4631,5.7054,0,0,0.00,0.00,0.030,0.390,-0.02,0.00,-0.3,0.0,20.09
5.320,0.3223,0.2,-0.8344,-0.5,-0.4631,5.7054,0,0,0.00,0.00,0.030,0.390,-0.02,-0.07,-0.2,-0.5,20.08
5.340,0.3223,0.2,-0.8344,-0.9,-0.4631,5.7054,0,0,0.00,0.00,0.030,0.390,-0.01,-0.11,-0.2,-0.9,20.08
5.360,0.3223,0.1,-0.8344,-1.2,-0.4631,5.7054,0,0,0.00,0.00,0.030,0.390,-0.01,-0.15,-0.1,-1.2,20.08
5.380,0.3234,0.1,-0.8413,-0.6,-0.4688,5.6973,0,0,0.00,0.00,0.030,0.390,-0.01,-0.07,-0.1,-0.6,20.08
5.400,0.3234,0.1,-0.8413,-0.1,-0.4688,5.6973,0,0,0.00,0.00,0.030,0.400,-0.00,-0.01,-0.1,-0.1,20.07
5.420,0.3223,-1.0,-0.8344,0.5,-0.4688,5.6973,0,0,0.00,0.00,0.030,0.390,0.06,0.06,1.0,0.5,20.07
5.440,0.3223,-1.7,-0.8344,0.9,-0.4688,5.6973,0,0,0.00,0.00,0.030,0.390,0.11,0.11,1.7,0.9,20.07
5.460,0.3223,-2.2,-0.8344,1.1,-0.4688,5.6973,0,0,0.00,0.00,0.030,0.380,0.15,0.14,2.2,1.1,20.08
5.480,0.3211,-2.5,-0.8275,0.5,-0.4688,5.6973,0,0,0.00,0.00,0.010,0.380,0.17,0.07,2.5,0.5,20.07
5.500,0.3211,-2.8,-0.8275,0.1,-0.4688,5.6973,0,0,0.00,0.00,0.030,0.390,0.19,0.01,2.8,0.1,20.07
5.520,0.3233,-1.4,-0.8413,-0.2,-0.4688,5.6973,0,0,0.00,0.00,0.030,0.390,0.10,-0.02,1.4,-0.2,20.07
5.540,0.3233,-0.5,-0.8413,-0.4,-0.4688,5.6973,0,0,0.00,0.00,0.040,0.390,0.03,-0.05,0.5,-0.4,20.12
5.560,0.3233,0.1,-0.8413,-0.6,-0.4688,5.6973,0,0,0.00,0.00,0.040,0.390,-0.01,-0.07,-0.1,-0.6,20.07
5.580,0.3164,-0.9,-0.8424,-0.1,-0.4688,5.6973,0,0,0.00,0.00,0.030,0.390,0.06,-0.01,0.9,-0.1,20.04
5.600,0.3164,-1.6,-0.8424,0.2,-0.4688,5.6973,0,0,0.00,0.00,0.030,0.390,0.11,0.02,1.6,0.2,20.07
5.620,0.3153,-1.7,-0.8355,0.1,-0.4688,5.6973,0,0,0.00,0.00,0.030,0.390,0.11,0.02,1.7,0.1,20.09
5.640,0.3153,-1.7,-0.8355,0.1,-0.4688,5.6973,0,0,0.00,0.00,0.040,0.390,0.11,0.01,1.7,0.1,20.08
5.660,0.3222,-1.7,-0.8344,0.1,-0.4688,5.6973,0,0,0.00,0.00,0.050,0.400,0.11,0.01,1.7,0.1,20.09
5.680,0.3222,-1.2,-0.8344,0.0,-0.4688,5.6973,0,0,0.00,0.00,0.050,0.380,0.08,0.01,1.2,0.0,20.07
5.700,0.3222,-0.8,-0.8344,0.0,-0.4688,5.6973,0,0,0.00,0.00,0.040,0.390,0.05,0.00,0.8,0.0,20.07
5.720,0.3222,-0.1,-0.8344,-0.5,-0.4688,5.6973,0,0,0.00,0.00,0.040,0.390,0.00,-0.06,0.1,-0.5,20.08
5.740,0.3222,0.5,-0.8344,-0.9,-0.4688,5.6973,0,0,0.00,0.00,0.050,0.380,-0.03,-0.11,-0.5,-0.9,20.08
5.760,0.3165,0.8,-0.8424,-1.2,-0.4688,5.6973,0,0,0.00,0.00,0.040,0.400,-0.05,-0.15,-0.8,-1.2,20.08
5.780,0.3165,1.1,-0.8424,-0.5,-0.4631,5.7054,0,0,0.00,0.00,0.040,0.400,-0.07,-0.07,-1.1,-0.5,20.07
5.800,0.3165,1.3,-0.8424,-0.1,-0.4631,5.7054,0,0,0.00,0.00,0.040,0.380,-0.08,-0.01,-1.3,-0.1,20.08
5.820,0.3234,0.4,-0.8413,0.2,-0.4631,5.7054,0,0,0.00,0.00,0.040,0.390,-0.03,0.02,-0.4,0.2,20.07
5.840,0.3234,-0.2,-0.8413,0.4,-0.4631,5.7054,0,0,0.00,0.00,0.040,0.400,0.02,0.05,0.2,0.4,20.07
5.860,0.3223,-0.7,-0.8344,0.5,-0.4631,5.7054,0,0,0.00,0.00,0.050,0.400,0.04,0.07,0.7,0.5,20.08
5.880,0.3223,0.0,-0.8344,0.1,-0.4631,5.7054,0,0,0.00,0.00,0.040,0.400,-0.00,0.01,-0.0,0.1,20.07
5.900,0.3223,0.5,-0.8344,-0.2,-0.4631,5.7054,0,0,0.00,0.00,0.040,0.390,-0.04,-0.02,-0.5,-0.2,20.07
5.920,0.3223,0.9,-0.8344,-0.7,-0.4631,5.7054,0,0,0.00,0.00,0.040,0.390,-0.06,-0.08,-0.9,-0.7,20.09
5.940,0.3223,1.1,-0.8344,-1.0,-0.4631,5.7054,0,0,0.00,0.00,0.040,0.380,-0.07,-0.13,-1.1,-1.0,20.08
5.960,0.3165,1.3,-0.8424,-1.2,-0.4631,5.7054,0,0,0.00,0.00,0.040,0.390,-0.09,-0.16,-1.3,-1.2,20.10
5.980,0.3165,0.4,-0.8424,-0.3,-0.4631,5.7054,0,0,0.00,0.00,0.040,0.080,-0.03,-0.04,-0.4,-0.3,20.07
6.000,0.3165,-0.2,-0.8424,0.3,-0.4631,5.7054,0,0,0.00,0.00,0.030,0.390,0.02,0.04,0.2,0.3,20.07
6.020,0.3223,-0.7,-0.8344,0.5,-0.4631,5.7054,0,0,0.00,0.00,0.040,0.390,0.04,0.06,0.7,0.5,20.08
6.040,0.3223,-1.0,-0.8344,0.6,-0.4631,5.7054,0,0,0.00,0.00,0.040,0.400,0.06,0.08,1.0,0.6,20.06
6.060,0.3281,-1.2,-0.8264,0.7,-0.4631,5.7054,0,0,0.00,0.00,0.040,0.370,0.08,0.09,1.2,0.7,20.08
6.080,0.3281,-0.8,-0.8264,0.5,-0.4631,5.7054,0,0,0.00,0.00,0.040,0.370,0.06,0.06,0.8,0.5,20.07
6.100,0.3281,-0.6,-0.8264,0.3,-0.4631,5.7054,0,0,0.00,0.00,0.040,0.380,0.04,0.04,0.6,0.3,20.08
6.120,0.3292,-0.4,-0.8333,-0.6,-0.4631,5.7054,0,0,0.00,0.00,0.040,0.380,0.03,-0.07,0.4,-0.6,20.07
6.140,0.3292,-0.3,-0.8333,-1.2,-0.4631,5.7054,0,0,0.00,0.00,0.040,0.400,0.02,-0.15,0.3,-1.2,20.07
6.160,0.3303,-0.2,-0.8402,-1.6,-0.4631,5.7054,0,0,0.00,0.00,0.040,0.380,0.01,-0.21,0.2,-1.6,20.07
6.180,0.3303,0.4,-0.8402,-1.2,-0.4631,5.7054,0,0,0.00,0.00,0.040,0.390,-0.02,-0.14,-0.4,-1.2,20.07
6.200,0.3303,0.8,-0.8402,-0.8,-0.4631,5.7054,0,0,0.00,0.00,0.040,0.380,-0.05,-0.10,-0.8,-0.8,20.07
6.220,0.3303,0.0,-0.8402,-0.0,-0.4631,5.7054,0,0,0.00,0.00,0.040,0.370,-0.00,-0.00,-0.0,-0.0,20.07
6.240,0.3303,-0.5,-0.8402,0.5,-0.4631,5.7054,0,0,0.00,0.00,0.040,0.390,0.03,0.06,0.5,0.5,20.07
6.260,0.3350,-0.8,-0.8253,0.9,-0.4631,5.7054,0,0,0.00,0.00,0.040,0.380,0.06,0.11,0.8,0.9,20.07
6.280,0.3350,-0.6,-0.8253,1.7,-0.4712,5.7111,0,0,0.00,0.00,0.050,0.380,0.04,0.21,0.6,1.7,20.07
6.300,0.3350,-0.4,-0.8253,2.3,-0.4712,5.7111,0,0,0.00,0.00,0.050,0.370,0.03,0.28,0.4,2.3,20.09
6.320,0.3456,-0.8,-0.8024,2.1,-0.4712,5.7111,0,0,0.00,0.00,0.050,0.360,0.05,0.27,0.8,2.1,20.08
6.340,0.3456,-1.1,-0.8024,2.0,-0.4654,5.7192,0,0,0.00,0.00,0.050,0.370,0.07,0.25,1.1,2.0,20.08
6.360,0.3514,-1.2,-0.7944,2.0,-0.4654,5.7192,0,0,0.00,0.00,0.040,0.390,0.08,0.24,1.2,2.0,20.08
6.380,0.3514,-1.4,-0.7944,2.2,-0.4621,5.7412,0,0,0.00,0.00,0.050,0.400,0.09,0.27,1.4,2.2,20.08
6.400,0.3514,-1.5,-0.7944,2.3,-0.4621,5.7412,0,0,0.00,0.00,0.040,0.400,0.10,0.29,1.5,2.3,20.07
6.420,0.3551,-2.5,-0.7726,3.0,-0.4621,5.7412,0,0,0.00,0.00,0.040,0.400,0.17,0.37,2.5,3.0,20.07
6.440,0.3551,-3.3,-0.7726,3.4,-0.4484,5.7862,0,0,0.00,0.00,0.040,0.410,0.22,0.43,3.3,3.4,20.08
6.460,0.3703,-3.8,-0.7348,3.7,-0.4484,5.7862,0,0,0.00,0.00,0.060,0.410,0.25,0.47,3.8,3.7,20.08
6.480,0.3703,-4.2,-0.7348,5.6,-0.4374,5.8448,0,0,0.00,0.00,0.060,0.430,0.28,0.70,4.2,5.6,20.07
6.500,0.3703,-4.4,-0.7348,6.9,-0.4374,5.8448,0,0,0.00,0.00,0.060,0.420,0.30,0.86,4.4,6.9,20.08
6.520,0.3893,-4.6,-0.6751,8.0,-0.4374,5.8448,0,0,0.00,0.00,0.070,0.440,0.31,1.00,4.6,8.0,20.07
6.540,0.3893,-4.7,-0.6751,8.8,-0.4252,5.8968,0,0,0.00,0.00,0.070,0.440,0.32,1.10,4.7,8.8,20.08
6.560,0.4025,-4.8,-0.6235,9.4,-0.4252,5.8968,-1,2,0.00,0.00,0.080,0.460,0.32,1.18,4.8,9.4,20.07
6.580,0.4025,-4.9,-0.6235,8.2,-0.4119,5.9415,-1,3,0.00,0.00,0.080,0.470,0.33,1.02,4.9,8.2,20.08
6.600,0.4025,-4.9,-0.6235,7.3,-0.4119,5.9415,2,3,0.00,0.00,0.100,0.480,0.33,0.92,4.9,7.3,20.07
6.620,0.4189,-3.5,-0.5926,6.8,-0.4119,5.9415,5,1,0.00,0.00,0.120,0.490,0.23,0.84,3.5,6.8,20.08
6.640,0.4189,-2.4,-0.5926,6.3,-0.4366,5.9588,7,1,0.00,0.00,0.150,0.490,0.16,0.79,2.4,6.3,20.09
6.660,0.3820,-1.7,-0.5843,6.1,-0.4366,5.9588,7,1,0.00,0.00,0.180,0.510,0.11,0.76,1.7,6.1,20.08
6.680,0.3820,9.9,-0.5843,3.2,-0.5234,5.9228,9,1,0.00,0.00,0.110,0.510,-0.66,0.40,-9.9,3.2,20.08
6.700,0.3820,18.0,-0.5843,1.1,-0.5234,5.9228,4,2,0.00,0.00,0.220,0.520,-1.20,0.14,-18.0,1.1,20.08
6.720,0.2253,36.8,-0.6230,-2.7,-0.5234,5.9228,3,0,0.00,0.00,0.190,0.520,-2.45,-0.34,-36.8,-2.7,20.08
6.740,0.2253,49.9,-0.6230,-5.4,-0.6996,5.8220,0,0,0.00,0.00,0.150,0.530,-3.33,-0.67,-49.9,-5.4,20.08
6.760,-0.0445,59.1,-0.7079,-7.3,-0.6996,5.8220,0,0,0.00,0.00,0.020,0.510,-3.94,-0.91,-59.1,-7.3,20.08
6.780,-0.0445,72.6,-0.7079,-12.9,-0.9708,5.6054,-1,0,0.00,0.00,0.000,0.500,-4.84,-1.61,-72.6,-12.9,20.08
6.800,-0.0445,82.0,-0.7079,-16.8,-0.9708,5.6054,14,0,0.00,0.00,0.140,0.490,-5.47,-2.10,-82.0,-16.8,20.07
6.820,-0.3512,88.1,-0.8698,-24.4,-0.9708,5.6054,34,-1,0.00,0.00,0.160,0.460,-5.88,-3.05,-88.1,-24.4,20.08
6.840,-0.3512,92.4,-0.8698,-29.7,-1.2495,5.3020,48,-2,0.00,0.00,0.170,0.430,-6.16,-3.71,-92.4,-29.7,20.08
6.860,-0.6121,462.6,-1.0958,-362.1,-1.2495,5.3020,70,-2,0.00,0.00,0.130,0.360,-6.36,-4.18,-95.4,-33.4,20.08
6.880,-0.6121,461.2,-1.0958,-369.6,-1.4823,4.8923,97,-3,0.00,0.00,0.000,0.320,-6.27,-5.11,-94.0,-40.8,20.07
6.900,-0.6121,460.2,-1.0958,-374.8,-1.4823,4.8923,392,-267,2.86,0.00,0.050,0.090,-6.20,-5.76,-93.0,-46.0,20.08
6.920,-0.8630,603.0,-1.4269,-479.6,-1.4823,4.8923,328,-315,2.86,-2.86,0.380,0.230,-5.68,-6.45,-85.2,-51.6,20.07
6.940,-0.8630,597.6,-1.4269,-483.5,-1.6926,4.5139,324,-316,5.71,-2.86,0.670,0.450,-5.32,-6.93,-79.8,-55.4,20.08
6.960,-0.9971,674.3,-1.7755,-590.8,-1.6926,4.5139,473,-454,8.57,-5.71,1.430,0.710,-5.07,-7.27,-76.0,-58.1,20.08
6.980,-0.9971,649.9,-1.7755,-592.4,-1.8952,4.1794,502,-434,11.43,-8.57,1.710,0.690,-3.45,-7.47,-51.7,-59.8,20.10
7.000,-0.9971,632.9,-1.7755,-593.5,-1.8952,4.1794,625,-573,17.14,-11.43,1.640,0.300,-2.31,-7.61,-34.7,-60.9,20.08
7.020,-0.8789,526.9,-2.1407,-703.7,-1.8952,4.1794,641,-559,20.00,-14.29,0.920,0.130,0.03,-7.68,0.4,-61.4,20.08
7.040,-0.8789,502.4,-2.1407,-704.0,-2.0784,3.8617,659,-569,22.86,-17.14,0.760,0.010,1.66,-7.73,25.0,-61.8,20.08
7.060,-0.5696,299.6,-2.4960,-810.8,-2.0784,3.8617,589,-683,25.71,-22.86,0.750,0.620,2.81,-7.76,42.1,-62.1,20.08
7.080,-0.5696,285.0,-2.4960,-810.2,-2.1834,3.5504,569,-664,28.57,-25.71,0.870,0.770,3.78,-7.68,56.7,-61.4,20.08
7.100,-0.5696,274.9,-2.4960,-809.8,-2.1834,3.5504,411,-776,31.43,-31.43,0.550,0.240,4.46,-7.63,66.9,-61.0,20.08
