t_s,imu1_roll_deg,cmd_roll_erpm,imu1_pitch_deg,cmd_pitch_erpm,imu2_roll_deg,imu2_pitch_deg,motor_roll_erpm,motor_pitch_erpm,motor_roll_pos_deg,motor_pitch_pos_deg,motor_roll_amps,motor_pitch_amps,roll_rate_dps,pitch_rate_dps,d_roll_erpm,d_pitch_erpm,ff_roll_erpm,ff_pitch_erpm,dt_ms
6.140,1.3091,-591.7,4.6659,1610.2,-3.9182,-1.2555,-779,957,102.86,-345.71,0.000,0.710,-0.26,26.67,-2.1,213.3,-453.5,-469.6,20.09
6.160,1.2968,-566.7,4.9133,1701.7,-3.9182,-1.2555,-738,1303,97.14,-337.14,0.420,0.420,-2.43,25.45,-19.5,203.6,-451.2,-467.2,20.09
6.180,1.0844,-378.6,5.5138,1919.7,-3.9182,-1.2555,-643,1506,94.29,-331.43,0.190,0.710,-4.99,22.38,-39.9,179.0,-449.0,-464.9,20.09
6.200,0.9697,-225.9,5.8382,2052.4,-4.2455,-1.0168,-635,1586,91.43,-322.86,0.910,0.590,-6.79,20.23,-54.3,161.9,-495.6,-444.7,20.10
6.220,0.6526,35.3,6.2706,2215.5,-4.2455,-1.0168,-474,1782,88.57,-311.43,0.670,1.110,-8.04,18.73,-64.3,149.8,-493.1,-442.5,20.08
6.240,0.4814,613.3,6.5041,2290.1,-4.5860,-0.7829,-314,1961,85.71,-300.00,0.660,1.290,-8.98,13.92,-71.9,111.3,-541.5,-422.8,20.08
6.260,0.3890,615.9,6.6302,2315.7,-4.5860,-0.7829,-65,2153,85.71,-288.57,0.810,1.260,-9.65,10.55,-77.2,84.4,-538.8,-420.7,20.08
6.280,0.0586,621.2,6.6376,2260.3,-4.5860,-0.7829,362,2231,88.57,-274.29,1.570,1.040,-10.65,2.98,-85.2,23.9,-536.1,-418.6,20.07
6.300,-0.1199,681.6,6.6416,2239.3,-4.9709,-0.5455,466,2268,91.43,-262.86,1.840,0.560,-11.35,-2.31,-90.8,-18.5,-590.8,-398.8,20.09
6.320,-0.5341,1109.8,6.2090,2038.7,-4.9709,-0.5455,533,2233,94.29,-248.57,2.140,0.470,-11.84,-6.01,-94.7,-48.1,-587.9,-396.8,20.07
6.340,-0.7578,1346.1,5.9755,1921.2,-5.3474,-0.2633,599,2251,97.14,-234.29,2.190,0.520,-12.35,-11.90,-98.8,-95.2,-641.1,-373.8,20.08
6.360,-0.8786,1442.4,5.8493,1839.7,-5.3474,-0.2633,958,2031,102.86,-222.86,1.970,0.590,-12.71,-16.02,-101.6,-128.1,-637.9,-371.9,20.09
6.380,-1.2378,1722.5,5.1450,1524.1,-5.3474,-0.2633,1191,1944,108.57,-214.29,2.180,0.350,-12.18,-20.48,-97.5,-163.8,-634.7,-370.1,20.08
6.400,-1.4318,1935.2,4.7647,1373.2,-5.7737,0.0634,1348,1864,117.14,-202.86,2.350,0.730,-11.82,-23.60,-94.6,-188.8,-695.2,-343.8,20.08
6.420,-1.7948,2220.1,3.8142,977.3,-5.7737,0.0634,1600,1565,128.57,-194.29,2.200,0.560,-11.56,-25.79,-92.5,-206.3,-691.7,-342.1,20.08
6.440,-1.9908,2449.0,3.3010,778.5,-6.2930,0.3854,1839,1431,140.00,-185.71,2.300,0.690,-11.32,-28.19,-90.5,-225.5,-765.8,-316.4,20.08
6.460,-2.0967,2528.4,3.0238,655.8,-6.2930,0.3854,2091,1069,151.43,-180.00,2.550,0.430,-11.14,-29.87,-89.2,-239.0,-761.9,-314.8,20.09
6.480,-2.3803,2747.9,2.0745,265.0,-6.2930,0.3854,2305,830,162.86,-174.29,2.400,0.820,-10.69,-31.45,-85.5,-251.6,-758.1,-313.2,20.07
6.500,-2.5335,2932.3,1.5619,73.7,-6.7499,0.6666,2455,755,177.14,-171.43,2.500,0.300,-10.37,-32.56,-83.0,-260.5,-822.5,-290.7,20.10
6.520,-2.8349,3167.5,0.4702,-555.9,-6.7499,0.6666,2665,348,194.29,-168.57,2.300,0.010,-10.15,-33.33,-81.2,-266.7,-818.4,-289.2,20.07
6.540,-2.9977,3354.3,-0.1194,-533.9,-7.1664,0.9419,2845,125,211.43,-165.71,2.220,0.060,-9.96,-33.34,-79.6,-266.7,-876.5,-267.2,20.08
6.560,-3.0856,3419.1,-0.4377,-532.6,-7.1664,0.9419,3061,-308,228.57,-168.57,2.300,0.670,-9.82,-33.34,-78.6,-266.7,-872.1,-265.9,20.10
6.580,-3.3310,3601.2,-1.3544,-1050.5,-7.1664,0.9419,3214,-241,245.71,-168.57,2.290,1.000,-8.59,-30.52,-68.7,-244.2,-867.7,-264.5,20.08
6.600,-3.4635,3749.3,-1.8494,-1207.3,-7.5235,1.2643,3335,-341,262.86,-171.43,2.390,1.020,-7.72,-28.55,-61.8,-228.4,-916.7,-239.2,20.09
6.620,-3.5910,3841.9,-2.4829,-1448.5,-7.5235,1.2643,3485,-762,288.57,-177.14,2.940,1.120,-7.12,-27.17,-56.9,-217.4,-912.1,-238.0,20.08
6.640,-3.6599,3888.0,-2.8251,-1472.3,-7.7845,1.5366,3675,-1029,302.86,-182.86,3.230,1.310,-1.69,-15.73,-13.5,-125.8,-946.5,-216.5,20.08
6.660,-3.6971,3882.6,-3.0098,-1481.1,-7.7845,1.5366,3764,-1297,331.43,-191.43,3.000,1.920,2.10,-7.72,16.8,-61.8,-941.8,-215.4,20.08
6.680,-3.3384,3534.5,-2.5871,-1195.2,-7.7845,1.5366,3820,-1426,348.57,-197.14,3.080,0.610,9.16,6.75,73.3,54.0,-937.1,-214.3,20.08
6.700,-3.1448,3368.8,-2.3589,-1004.8,-8.0082,1.7641,3789,-1471,368.57,-205.71,3.230,0.960,14.10,16.88,112.8,135.0,-965.8,-196.3,20.08
6.720,-2.4297,2764.2,-1.3054,-525.7,-8.0082,1.7641,3527,-1214,394.29,-214.29,3.120,0.140,17.56,23.97,140.5,191.7,-960.9,-195.3,20.08
6.740,-2.0435,2308.7,-0.7365,-1.2,-7.2189,1.2761,3420,-1057,408.57,-220.00,3.540,0.480,20.55,28.69,164.4,229.6,-838.3,-230.7,20.07
6.760,-1.8350,2121.0,-0.4293,26.5,-7.2189,1.2761,2871,-575,428.57,-222.86,3.180,0.670,22.64,32.00,181.1,256.0,-834.1,-229.6,20.08
6.780,-1.0777,1498.2,0.6359,40.8,-7.2189,1.2761,2514,-124,440.00,-225.71,3.340,0.330,24.24,33.65,193.9,269.2,-830.0,-228.4,20.08
6.800,-0.6688,1165.5,1.2111,555.7,-7.2694,1.5452,2247,-105,454.29,-225.71,3.150,0.160,25.36,34.80,202.9,278.4,-833.4,-207.2,20.09
6.820,0.2082,620.0,2.3383,1014.0,-7.2694,1.5452,1627,-35,465.71,-225.71,3.280,0.040,26.15,35.61,209.2,284.9,-829.2,-206.2,20.08
6.840,0.6818,61.6,2.9470,1261.9,-7.2452,1.7269,1337,356,471.43,-222.86,3.370,0.590,26.80,34.33,214.4,274.6,-821.4,-191.6,20.08
6.860,0.9375,-150.7,3.2757,1387.1,-7.2452,1.7269,789,777,474.29,-220.00,3.360,0.160,27.25,33.43,218.0,267.4,-817.3,-190.6,20.09
6.880,1.7183,-769.3,4.1046,1690.1,-7.2452,1.7269,337,1044,477.14,-214.29,2.700,0.650,25.99,29.74,207.9,238.0,-813.2,-189.6,20.07
6.900,2.1399,-1156.7,4.5522,1856.4,-6.8897,1.8200,80,1177,477.14,-208.57,2.230,1.210,25.11,27.17,200.9,217.3,-756.1,-181.8,20.10
6.920,2.8034,-1686.4,5.0713,2050.5,-6.8897,1.8200,-372,1502,474.29,-194.29,0.650,1.170,24.49,25.36,195.9,202.9,-752.3,-180.8,20.07
6.940,3.1618,-1985.6,5.3516,2089.4,-6.4982,1.9655,-830,1701,471.43,-188.57,0.380,2.040,18.29,14.73,146.3,117.9,-690.1,-169.1,20.08
6.960,3.3553,-2109.1,5.5029,2091.3,-6.4982,1.9655,-1388,1946,462.86,-177.14,0.040,1.850,13.94,7.29,111.5,58.3,-686.7,-168.2,20.09
6.980,3.3503,-2025.6,5.1026,1819.7,-6.4982,1.9655,-1724,2034,454.29,-165.71,0.090,1.120,3.58,-6.75,28.7,-54.0,-683.3,-167.4,20.08
7.000,3.3476,-2049.3,4.8864,1662.3,-5.9593,2.0583,-1919,2093,442.86,-154.29,0.080,1.050,-3.67,-16.57,-29.4,-132.6,-599.4,-159.6,20.08
7.020,2.7815,-1558.8,3.8093,1177.3,-5.9593,2.0583,-1944,1865,428.57,-140.00,0.130,0.370,-8.75,-23.45,-70.0,-187.6,-596.4,-158.8,20.06
7.040,2.4757,-1361.6,3.2276,911.5,-5.2952,2.2469,-2044,1692,420.00,-134.29,0.040,0.140,-15.59,-29.44,-124.7,-235.5,-494.3,-144.0,20.07
7.060,2.3107,-1193.7,2.9136,753.1,-5.2952,2.2469,-1753,1267,408.57,-125.71,0.680,0.270,-20.38,-33.64,-163.0,-269.1,-491.8,-143.2,20.08
7.080,1.4632,-489.9,1.7331,253.3,-5.2952,2.2469,-1517,985,402.86,-120.00,1.050,0.420,-23.90,-37.18,-191.2,-297.4,-489.4,-142.5,20.09
7.100,1.0055,-203.2,1.0956,-14.2,-4.6476,2.3352,-1372,820,394.29,-114.29,1.250,0.110,-26.37,-39.65,-210.9,-317.2,-390.3,-135.2,20.10
7.120,0.0547,613.1,-0.3032,-465.7,-4.6476,2.3352,-740,358,388.57,-114.29,1.660,0.170,-28.09,-41.39,-224.7,-331.1,-388.3,-134.6,20.07
7.140,-0.4587,512.0,-1.0585,-896.7,-4.0715,2.4183,-448,138,388.57,-111.43,2.340,0.050,-26.45,-43.21,-211.6,-345.6,-300.4,-127.7,20.08
7.160,-0.7360,1090.0,-1.4664,-1069.4,-4.0715,2.4183,283,-209,388.57,-114.29,3.880,0.300,-25.29,-44.48,-202.3,-355.8,-298.9,-127.0,20.08
7.180,-1.3099,1495.5,-2.7776,-1582.7,-4.0715,2.4183,274,-691,391.43,-117.14,3.820,1.030,-18.78,-43.15,-150.2,-345.2,-297.4,-126.4,20.07
7.200,-1.6198,1640.8,-3.4857,-1858.9,-3.6377,2.4038,778,-743,394.29,-120.00,3.980,1.370,-14.22,-42.23,-113.8,-337.8,-231.2,-126.9,20.07
7.220,-1.6149,1610.2,-4.4653,-2245.0,-3.6377,2.4038,1327,-1312,405.71,-131.43,4.440,1.520,-11.03,-41.58,-88.2,-332.6,-230.0,-126.2,20.07
7.240,-1.6123,1459.2,-4.9943,-2316.2,-3.3812,2.3996,1504,-1648,411.43,-137.14,3.690,1.790,2.65,-24.07,21.2,-192.5,-190.6,-125.9,20.08
7.260,-1.6108,1380.4,-5.2800,-2331.8,-3.3812,2.3996,1615,-2102,422.86,-151.43,3.110,1.150,12.23,-11.81,97.9,-94.5,-189.6,-125.3,20.08
7.280,-0.6209,462.5,-4.7663,-1997.0,-3.1563,2.4009,1551,-2252,431.43,-162.86,1.540,0.460,23.67,4.25,189.4,34.0,-155.1,-124.6,20.08
7.300,-0.0863,-99.1,-4.4890,-1795.5,-3.1563,2.4009,1468,-2312,440.00,-180.00,1.440,0.800,31.68,15.50,253.4,124.0,-154.3,-123.9,20.08
7.320,1.3124,-1194.6,-3.3518,-1277.1,-3.1563,2.4009,712,-1955,442.86,-185.71,0.340,0.860,37.28,23.37,298.2,187.0,-153.6,-123.3,20.08
7.340,2.0677,-1847.6,-2.7378,-981.2,-2.9113,2.3485,136,-1843,442.86,-200.00,0.610,0.740,38.72,30.06,309.8,240.5,-116.2,-126.6,20.08
7.360,2.4755,-2182.6,-2.4062,-810.5,-2.9113,2.3485,-833,-1345,440.00,-208.57,0.230,0.660,39.73,34.74,317.8,277.9,-115.6,-126.0,20.10
7.380,3.6036,-3064.7,-1.1854,-291.9,-2.9113,2.3485,-1486,-1035,431.43,-214.29,0.300,0.190,37.11,38.45,296.9,307.6,-115.1,-125.3,20.09
7.400,4.2128,-3598.7,-0.5261,200.7,-2.5041,2.3084,-1819,-907,422.86,-217.14,0.520,0.380,35.27,41.05,282.2,328.4,-53.7,-127.7,20.07
7.420,5.1737,-4357.5,0.9113,215.9,-2.5041,2.3084,-2614,-425,400.00,-222.86,0.490,0.580,33.99,42.87,271.9,342.9,-53.5,-127.1,20.08
7.440,5.6926,-4814.9,1.6875,896.5,-1.9622,2.3030,-3407,9,388.57,-222.86,1.090,0.110,29.13,43.54,233.1,348.3,27.7,-126.8,20.09
7.460,5.9729,-5000.0,2.1067,1068.5,-1.9622,2.3030,-3995,4,360.00,-222.86,0.290,0.010,25.73,44.01,205.8,352.0,27.6,-126.2,20.08
7.480,6.4193,-5000.0,3.2720,1562.6,-3.3446,3.2503,-4584,645,337.14,-217.14,0.560,0.580,17.78,38.59,142.2,308.7,-178.9,-54.9,20.07
7.500,6.6603,-5000.0,3.9012,1784.3,-3.3446,3.2503,-4634,796,305.71,-214.29,0.840,1.130,12.21,34.80,97.7,278.4,-178.0,-54.6,20.07
7.520,6.5874,-5000.0,4.5581,2026.1,-3.3446,3.2503,-4741,1386,288.57,-208.57,1.350,2.010,8.31,32.15,66.5,257.2,-177.1,-54.3,20.08
7.540,6.5480,-5000.0,4.9129,2047.8,-2.4792,3.1475,-4803,1596,254.29,-197.14,1.510,1.200,-2.64,18.04,-21.1,144.3,-47.1,-61.7,20.09
7.560,6.5267,-5000.0,5.1044,2045.7,-2.4792,3.1475,-4900,1886,225.71,-185.71,1.440,1.690,-10.31,8.16,-82.5,65.3,-46.8,-61.4,20.08
7.580,5.6970,-4489.3,4.6891,1782.4,-1.4984,3.2699,-4943,2000,200.00,-174.29,1.640,1.520,-21.01,-5.16,-168.1,-41.3,99.8,-52.0,20.07
7.600,5.2490,-4070.4,4.4648,1618.3,-1.4984,3.2699,-4943,2018,165.71,-162.86,1.740,0.730,-28.51,-14.49,-228.1,-115.9,99.3,-51.7,20.07
7.620,3.8802,-2932.9,3.4947,1178.2,-1.4984,3.2699,-4444,1800,151.43,-154.29,1.680,0.560,-33.75,-21.02,-270.0,-168.2,98.8,-51.5,20.07
7.640,3.1411,-2436.4,2.9708,934.8,-0.5247,3.3751,-4185,1668,117.14,-142.86,1.190,0.320,-40.01,-26.26,-320.1,-210.1,243.6,-43.4,20.09
7.660,2.7420,-2080.9,2.6879,792.6,-0.5247,3.3751,-3186,1213,100.00,-134.29,0.290,0.160,-44.39,-29.93,-355.1,-239.5,242.4,-43.1,20.09
7.680,1.2795,-1038.4,1.6334,358.4,0.4212,3.5359,-2736,988,85.71,-131.43,0.200,0.050,-45.95,-33.01,-367.6,-264.0,382.4,-30.9,20.07
7.700,0.4898,-4.2,1.0639,113.6,0.4212,3.5359,-2498,847,65.71,-122.86,0.360,0.560,-47.03,-35.16,-376.3,-281.2,380.4,-30.8,20.08
7.720,-1.0169,817.4,-0.1892,-323.9,0.4212,3.5359,-1448,559,62.86,-122.86,0.730,0.100,-47.80,-36.66,-382.4,-293.3,378.5,-30.6,20.07
7.740,-1.8306,1342.0,-0.8659,-314.6,1.1017,3.8286,-568,300,60.00,-120.00,1.060,0.060,-44.47,-38.25,-355.8,-306.0,478.2,-8.6,20.07
7.760,-2.2700,1677.3,-1.2313,-816.0,1.1017,3.8286,213,-25,60.00,-120.00,2.380,0.650,-42.14,-39.37,-337.1,-314.9,475.8,-8.6,20.08
7.780,-3.1674,2231.6,-2.2783,-1145.6,1.5759,4.1927,842,-28,65.71,-120.00,2.420,1.180,-30.24,-31.62,-241.9,-252.9,544.2,18.6,20.07
7.800,-3.6520,2555.3,-2.8437,-1328.5,1.5759,4.1927,1388,-592,74.29,-125.71,2.080,1.620,-21.90,-26.20,-175.2,-209.6,541.5,18.6,20.08
7.820,-3.6699,2525.7,-2.9824,-1353.7,1.5759,4.1927,2009,-985,82.86,-128.57,2.910,1.240,-16.07,-22.40,-128.6,-179.2,538.8,18.5,20.07
7.840,-3.6796,2363.1,-3.0573,-1209.4,1.8630,4.4954,2288,-1246,100.00,-137.14,2.220,1.010,0.20,-3.43,1.6,-27.4,578.9,40.9,20.07
7.860,-3.6848,2279.1,-3.0978,-1119.5,1.8630,4.4954,2365,-1319,111.43,-145.71,2.230,0.270,11.59,9.86,92.7,78.8,576.1,40.7,20.08
7.880,-2.6489,1327.5,-2.1597,-642.8,1.9940,4.7824,2327,-1205,122.86,-151.43,1.700,0.380,24.86,19.89,198.9,159.1,592.7,62.0,20.07
7.900,-2.0895,808.5,-1.6532,-384.3,1.9940,4.7824,2318,-1140,140.00,-160.00,1.300,0.520,34.16,26.92,273.3,215.3,589.8,61.7,20.08
7.920,-0.4563,-912.1,-0.4720,316.0,1.9940,4.7824,1556,-769,145.71,-160.00,0.200,0.560,40.66,31.83,325.3,254.7,586.8,61.3,20.07
7.940,0.4256,-968.2,0.1658,341.5,2.0466,4.9429,1034,-489,151.43,-165.71,1.050,0.160,47.06,33.56,376.5,268.5,591.7,73.0,20.08
7.960,0.9019,-1722.6,0.5102,350.8,2.0466,4.9429,-537,97,151.43,-162.86,1.040,0.350,51.54,34.77,412.3,278.2,588.8,72.7,20.08
7.980,2.5638,-3069.0,1.5034,955.1,2.0397,5.0756,-316,137,148.57,-162.86,0.550,0.420,54.14,33.94,433.1,271.6,584.8,82.2,20.07
8.000,3.4613,-3798.6,2.0397,1164.6,2.0397,5.0756,-1221,239,140.00,-162.86,2.240,0.480,55.96,33.36,447.7,266.9,581.9,81.8,20.08
8.020,5.1856,-5000.0,3.0336,1558.5,2.0397,5.0756,-2451,755,131.43,-160.00,4.410,1.830,57.23,32.96,457.9,263.6,579.0,81.4,20.08
8.040,6.1167,-5000.0,3.5704,1735.8,2.1623,5.0828,-3306,941,105.71,-151.43,2.220,0.890,51.04,28.27,408.3,226.2,594.4,81.5,20.07
8.060,6.6196,-5000.0,3.8602,1825.1,2.1623,5.0828,-4441,1324,82.86,-145.71,2.920,1.030,46.71,24.99,373.7,200.0,591.4,81.1,20.08
8.080,7.4498,-5000.0,4.1549,1842.7,2.3030,5.1631,-4693,1532,57.14,-137.14,2.750,1.500,31.86,11.76,254.8,94.0,609.4,86.7,20.07
8.100,7.8981,-5000.0,4.3140,1831.8,2.3030,5.1631,-4781,1741,25.71,-125.71,2.700,1.020,21.46,2.49,171.7,19.9,606.4,86.2,20.08
8.120,7.8869,-5000.0,3.7130,1539.0,2.3030,5.1631,-4791,1777,8.57,-120.00,2.620,1.040,14.18,-4.00,113.5,-32.0,603.4,85.8,20.08
8.140,7.8808,-5000.0,3.3885,1309.9,2.4532,5.1521,-4903,1816,-28.57,-105.71,2.690,0.750,0.73,-16.26,5.8,-130.1,622.8,84.6,20.08
8.160,7.8776,-5000.0,3.2132,1170.7,2.4532,5.1521,-4932,1571,-57.14,-97.14,2.890,0.160,-8.69,-24.85,-69.5,-198.8,619.6,84.1,20.08
8.180,7.0134,-5000.0,2.0573,656.0,3.4481,5.0938,-4917,1355,-80.00,-88.57,3.100,0.620,-21.42,-30.79,-171.4,-246.3,765.0,79.4,20.07
8.200,6.5467,-5000.0,1.4331,372.7,3.4481,5.0938,-4921,1222,-114.29,-80.00,3.130,0.250,-30.34,-34.95,-242.7,-279.6,761.2,79.0,20.07
8.220,5.0360,-4493.5,0.1004,-224.3,3.4481,5.0938,-4971,782,-131.43,-77.14,2.980,0.130,-36.58,-37.86,-292.6,-302.9,757.4,78.6,20.07
8.240,4.2202,-3787.7,-0.6193,-226.9,3.5563,5.1060,-5001,479,-168.57,-74.29,3.140,0.670,-44.78,-38.25,-358.2,-306.0,769.8,79.1,20.07
8.260,3.7796,-3385.5,-1.0079,-632.7,3.5563,5.1060,-4554,-29,-194.29,-74.29,3.070,0.270,-50.51,-38.53,-404.1,-308.2,765.9,78.7,20.07
8.280,2.0057,-1909.1,-2.0900,-1046.4,3.5270,5.1392,-4096,-35,-214.29,-74.29,2.640,0.140,-56.64,-36.40,-453.1,-291.2,757.7,80.8,20.08
8.300,1.0477,-1104.6,-2.6744,-1268.7,3.5270,5.1392,-3612,-321,-240.00,-77.14,1.620,0.280,-60.93,-34.91,-487.5,-279.3,753.9,80.4,20.07
8.320,-1.0366,590.6,-3.5611,-1615.4,3.5270,5.1392,-2572,-779,-248.57,-80.00,0.470,1.600,-63.94,-33.87,-511.5,-271.0,750.2,80.0,20.07
8.340,-2.1621,1472.3,-4.0399,-1702.1,3.4418,5.2231,-1561,-981,-260.00,-85.71,0.810,2.160,-59.53,-21.50,-476.2,-172.0,733.7,85.8,20.07
8.360,-2.7699,1937.5,-4.2984,-1736.6,3.4418,5.2231,74,-1367,-260.00,-94.29,1.040,1.830,-56.44,-12.83,-451.5,-102.7,730.0,85.4,20.08
8.380,-3.9344,2814.1,-3.6975,-1283.2,3.1050,5.3715,695,-1588,-257.14,-102.86,1.070,1.560,-42.83,12.47,-342.7,99.8,676.1,96.1,20.07
8.400,-4.5632,3244.3,-3.3730,-1012.2,3.1050,5.3715,1323,-1726,-248.57,-114.29,2.040,0.520,-33.31,30.18,-266.5,241.5,672.7,95.6,20.07
8.420,-4.9689,3518.9,-1.4937,-161.7,3.1050,5.3715,2369,-1359,-240.00,-120.00,2.710,0.310,-26.64,42.58,-213.1,340.6,669.4,95.1,20.08
8.440,-5.1880,3720.3,-0.4788,533.5,2.3459,5.7179,2814,-1119,-220.00,-128.57,2.190,0.180,-15.32,51.63,-122.6,413.0,552.7,120.5,20.08
8.460,-5.3063,3754.3,0.0692,583.6,2.3459,5.7179,3140,-269,-202.86,-131.43,2.420,0.630,-7.40,57.96,-59.2,463.7,550.0,119.9,20.08
8.480,-4.9663,3543.3,1.9798,1405.7,1.3436,6.0558,3452,283,-182.86,-128.57,2.630,0.470,4.02,58.67,32.1,469.3,397.6,144.5,20.07
8.500,-4.7827,3334.4,3.0115,1821.7,1.3436,6.0558,3642,341,-157.14,-125.71,2.360,0.470,12.01,59.16,96.1,473.3,395.6,143.8,20.07
8.520,-3.8984,2584.2,4.8918,2575.8,1.3436,6.0558,3423,1174,-148.57,-122.86,1.860,1.760,17.61,59.51,140.8,476.1,393.6,143.0,20.07
8.540,-3.4209,2311.1,5.9071,2997.3,0.2338,6.5296,3351,1457,-122.86,-111.43,1.820,0.410,24.95,57.10,199.6,456.8,226.0,177.7,20.08
8.560,-3.1631,2064.8,6.4554,3202.3,0.2338,6.5296,2756,2163,-105.71,-97.14,1.110,1.410,30.09,55.41,240.7,443.3,224.9,176.8,20.08
8.580,-2.0936,1373.0,7.6324,3551.7,-0.8196,6.8952,2452,2586,-94.29,-85.71,0.800,2.230,29.42,36.94,235.4,295.5,66.6,203.2,20.08
8.600,-1.5161,915.0,8.2680,3701.5,-0.8196,6.8952,2209,2923,-80.00,-65.71,0.830,2.770,28.95,24.01,231.6,192.1,66.2,202.2,20.08
8.620,-0.8018,346.5,7.8315,3453.5,-0.8196,6.8952,1588,3410,-74.29,-54.29,0.510,3.010,28.63,14.96,229.0,119.7,65.9,201.2,20.08
8.640,-0.4160,-76.9,7.5958,3147.2,-1.7944,7.2445,1299,3624,-62.86,-25.71,0.300,1.450,19.60,-14.67,156.8,-117.4,-79.9,226.2,20.08
8.660,-0.2077,-26.8,7.4685,2929.2,-1.7944,7.2445,851,3458,-60.00,-5.71,0.470,0.780,13.29,-35.42,106.3,-283.3,-79.5,225.1,20.08
8.680,-0.2457,109.2,5.3972,1951.4,-2.1599,7.0963,347,3162,-57.14,8.57,1.070,0.290,3.06,-52.55,24.4,-420.4,-133.7,212.9,20.08
8.700,-0.2663,165.9,4.2787,1406.9,-2.1599,7.0963,211,3024,-57.14,31.43,0.990,0.680,-4.11,-64.55,-32.8,-516.4,-133.0,211.8,20.08
8.720,-0.8684,900.0,1.5131,232.4,-2.1599,7.0963,295,2211,-54.29,37.14,1.040,0.690,-9.12,-72.95,-72.9,-583.6,-132.3,210.8,20.08
8.740,-1.1935,1207.9,0.0196,-421.2,-2.1257,7.0270,217,1608,-54.29,48.57,1.160,0.780,-15.82,-78.22,-126.5,-625.8,-126.6,204.6,20.08
8.760,-1.3691,1385.3,-0.7868,-451.8,-2.1257,7.0270,759,454,-48.57,54.29,0.290,0.840,-20.51,-81.92,-164.0,-655.3,-125.9,203.5,20.08
8.780,-2.2707,2087.5,-3.2018,-1735.5,-1.7688,6.8672,918,-27,-45.71,54.29,0.350,0.750,-24.86,-80.67,-198.9,-645.4,-72.1,190.6,20.08
8.800,-2.7576,2501.0,-4.5058,-2251.1,-1.7688,6.8672,1094,-18,-37.14,54.29,0.640,1.220,-27.91,-79.80,-223.3,-638.4,-71.7,189.7,20.08
8.820,-3.7291,3295.0,-6.5718,-3073.6,-1.7688,6.8672,1830,-1284,-31.43,48.57,1.680,4.370,-30.05,-79.20,-240.4,-633.6,-71.3,188.7,20.08
8.840,-4.2537,3552.0,-7.6874,-3309.7,-1.1876,6.8968,2152,-1820,-14.29,37.14,2.140,2.620,-20.60,-53.09,-164.8,-424.7,15.8,190.0,20.07
8.860,-4.5370,3725.8,-8.2898,-3405.4,-1.1876,6.8968,2865,-2616,2.86,20.00,2.440,2.540,-13.98,-34.81,-111.8,-278.5,15.7,189.0,20.08
8.880,-4.2296,3251.9,-7.6597,-2832.2,-0.6964,7.0627,3245,-3130,20.00,5.71,2.320,1.240,5.35,3.90,42.8,31.2,88.9,200.4,20.07
8.900,-4.0636,3011.3,-7.3194,-2480.3,-0.6964,7.0627,3500,-3276,42.86,-20.00,2.520,0.630,18.89,31.00,151.1,248.0,88.5,199.4,20.08
8.920,-2.7759,1905.8,-4.9618,-1386.5,-0.6964,7.0627,3103,-2934,54.29,-28.57,1.990,0.410,28.36,49.97,226.9,399.7,88.0,198.4,20.08
8.940,-2.0806,1204.4,-3.6887,-748.9,-0.2065,7.4236,3028,-2561,77.14,-48.57,2.470,0.480,37.41,62.77,299.3,502.2,160.7,224.4,20.09
8.960,-1.7051,854.2,-3.0012,-403.3,-0.2065,7.4236,2145,-1573,88.57,-57.14,1.780,0.360,43.75,71.74,350.0,573.9,159.9,223.3,20.09
8.980,-0.0682,-586.9,-0.6072,821.1,-0.0342,7.4965,1517,-869,97.14,-62.86,1.780,0.240,50.26,74.19,402.1,593.5,184.8,227.6,20.07
9.000,0.8157,-1275.0,0.6856,833.7,-0.0342,7.4965,1137,-705,105.71,-65.71,0.540,0.420,54.82,75.90,438.6,607.2,183.9,226.5,20.07
9.020,2.6153,-2659.8,3.0568,1989.4,-0.0342,7.4965,261,242,105.71,-65.71,1.110,2.210,48.08,67.67,384.6,541.3,183.0,225.3,20.07
9.040,3.5871,-3404.6,4.3372,2446.3,0.0062,7.3887,-766,394,100.00,-62.86,0.200,1.730,43.36,61.90,346.9,495.2,188.1,216.2,20.07
9.060,4.1119,-3797.1,5.0286,2689.5,0.0062,7.3887,-2396,1614,88.57,-57.14,0.790,3.630,40.05,57.87,320.4,463.0,187.2,215.1,20.08
9.080,4.8306,-4213.4,5.4207,2515.4,-0.0992,7.4534,-2980,2066,71.43,-45.71,0.230,2.770,22.30,16.03,178.4,128.3,170.5,218.8,20.08
9.100,5.2188,-4423.6,5.6325,2364.7,-0.0992,7.4534,-3164,2501,48.57,-25.71,0.670,1.240,9.87,-13.25,78.9,-106.0,169.6,217.7,20.08
9.120,4.8185,-3979.8,3.7752,1437.7,-0.0992,7.4534,-3681,2409,37.14,-20.00,2.810,0.730,-5.48,-36.13,-43.9,-289.1,168.8,216.6,20.09
9.140,4.6024,-3693.0,2.7723,893.6,-0.2804,7.2701,-4060,2361,5.71,0.00,2.750,0.430,-16.23,-52.15,-129.8,-417.2,140.9,201.9,20.07
9.160,4.4857,-3538.8,2.2307,586.2,-0.2804,7.2701,-3854,1426,-11.43,8.57,2.410,0.360,-23.75,-63.36,-190.0,-506.9,140.2,200.9,20.07
