t_s,imu1_roll_deg,cmd_roll_erpm,imu1_pitch_deg,cmd_pitch_erpm,imu2_roll_deg,imu2_pitch_deg,motor_roll_erpm,motor_pitch_erpm,motor_roll_pos_deg,motor_pitch_pos_deg,motor_roll_amps,motor_pitch_amps,roll_rate_dps,pitch_rate_dps,d_roll_erpm,d_pitch_erpm,dt_ms
6.920,0.4569,-59.9,2.1489,668.4,0.8261,1.7683,10,659,-97.14,11.43,0.540,0.300,2.40,2.97,59.9,23.7,20.07
6.940,0.4569,-56.2,2.1489,662.6,0.8261,1.7683,-1,671,-97.14,17.14,0.720,0.540,2.25,2.24,56.2,18.0,20.08
6.960,0.4569,-53.6,2.1489,658.6,0.8261,1.7683,-6,652,-97.14,20.00,0.850,0.870,2.14,1.74,53.6,13.9,20.08
6.980,0.4805,-19.9,2.1390,649.3,0.8122,2.0340,-15,683,-97.14,22.86,0.890,0.520,0.80,0.95,19.9,7.6,20.07
7.000,0.4805,3.7,2.1390,644.9,0.8122,2.0340,-39,630,-97.14,28.57,0.850,0.030,-0.15,0.40,-3.7,3.2,20.09
7.020,0.3040,37.8,2.0616,615.6,0.7568,2.2944,-33,637,-97.14,31.43,0.670,0.380,-1.51,-0.36,-37.8,-2.9,20.09
7.040,0.3040,61.7,2.0616,611.3,0.7568,2.2944,-32,640,-97.14,34.29,0.510,0.620,-2.47,-0.89,-61.7,-7.1,20.07
7.060,0.3040,78.5,2.0616,608.4,0.7568,2.2944,-12,600,-97.14,37.14,0.350,0.600,-3.14,-1.26,-78.5,-10.1,20.08
7.080,0.0720,90.2,1.9447,570.2,0.6310,2.5478,-1,626,-97.14,40.00,0.240,0.210,-3.61,-1.65,-90.2,-13.2,20.08
7.100,0.0720,98.4,1.9447,568.0,0.6310,2.5478,9,600,-97.14,45.71,0.120,0.000,-3.93,-1.93,-98.4,-15.4,20.07
7.120,-0.1476,94.9,1.7952,520.8,0.4437,2.7393,27,566,-97.14,48.57,0.000,0.330,-3.80,-2.22,-94.9,-17.8,20.08
7.140,-0.1476,92.4,1.7952,519.1,0.4437,2.7393,59,576,-97.14,51.43,0.020,0.620,-3.70,-2.43,-92.4,-19.4,20.07
7.160,-0.1476,90.7,1.7952,518.0,0.4437,2.7393,80,508,-97.14,54.29,0.120,0.530,-3.63,-2.57,-90.7,-20.6,20.08
7.180,-0.3327,95.4,1.6526,476.0,0.1707,2.8760,97,549,-94.29,57.14,0.180,0.220,-3.82,-2.47,-95.4,-19.8,20.07
7.200,-0.3327,98.7,1.6526,476.6,0.1707,2.8760,98,493,-94.29,62.86,0.370,0.020,-3.95,-2.40,-98.7,-19.2,20.07
7.220,-0.5896,475.7,1.5106,432.2,-0.1683,2.9643,102,482,-94.29,62.86,0.460,0.090,-4.88,-2.62,-121.9,-21.0,20.07
7.240,-0.5896,492.0,1.5106,431.0,-0.1683,2.9643,85,510,-94.29,68.57,0.510,0.430,-5.53,-2.78,-138.2,-22.2,20.07
7.260,-0.5896,503.4,1.5106,430.1,-0.1683,2.9643,415,432,-91.43,68.57,0.180,0.650,-5.99,-2.88,-149.6,-23.1,20.07
7.280,-0.9797,753.8,1.3576,386.3,-0.5351,3.0229,283,413,-91.43,71.43,0.100,0.710,-6.64,-2.62,-166.0,-21.0,20.08
7.300,-0.9797,765.3,1.3576,387.7,-0.5351,3.0229,416,439,-88.57,74.29,0.070,0.320,-7.10,-2.44,-177.5,-19.5,20.08
7.320,-1.3906,1014.8,1.2364,349.7,-0.9626,3.0124,695,421,-82.86,77.14,0.570,0.100,-7.22,-2.65,-180.5,-21.2,20.08
7.340,-1.3906,1016.9,1.2364,348.6,-0.9626,3.0124,613,376,-80.00,80.00,0.830,0.030,-7.30,-2.79,-182.6,-22.3,20.08
7.360,-1.7485,1233.1,1.0613,295.2,-0.9626,3.0124,852,324,-74.29,80.00,0.710,0.160,-7.36,-2.90,-184.0,-23.2,20.08
7.380,-1.7485,1218.2,1.0613,293.0,-1.4556,2.9754,888,384,-71.43,82.86,0.750,0.360,-6.76,-3.17,-169.1,-25.3,20.08
7.400,-1.7485,1207.8,1.0613,291.5,-1.4556,2.9754,1102,292,-62.86,85.71,1.550,0.500,-6.35,-3.36,-158.7,-26.9,20.07
7.420,-1.9233,1264.2,0.8564,-30.1,-2.0121,2.9044,1142,317,-57.14,85.71,1.230,0.640,-4.41,-3.76,-110.2,-30.1,20.08
7.440,-1.9233,1230.3,0.8564,-32.3,-2.0121,2.9044,1165,276,-48.57,88.57,1.440,0.720,-3.05,-4.04,-76.3,-32.3,20.09
7.460,-1.8599,1168.5,0.5967,-33.9,-2.0121,2.9044,1220,21,-42.86,88.57,1.630,0.240,-2.10,-4.24,-52.6,-33.9,20.06
7.480,-1.8599,1123.3,0.5967,-35.8,-2.5858,2.7912,1214,19,-37.14,88.57,1.020,0.420,-0.30,-4.48,-7.4,-35.8,20.08
7.500,-1.8599,1091.7,0.5967,-37.2,-2.5858,2.7912,1188,0,-28.57,88.57,1.380,0.450,0.97,-4.65,24.2,-37.2,20.07
7.520,-1.6411,935.0,0.3451,-37.0,-2.8910,2.8004,1183,-3,-22.86,88.57,0.850,0.410,1.99,-4.63,49.7,-37.0,20.08
7.540,-1.6411,917.2,0.3451,-36.9,-2.8910,2.8004,1154,-5,-14.29,88.57,0.650,0.270,2.70,-4.62,67.5,-36.9,20.07
7.560,-1.4643,798.6,0.1286,-36.9,-2.8910,2.8004,990,-7,-11.43,88.57,0.790,0.290,3.20,-4.61,80.0,-36.9,20.09
7.580,-1.4643,812.5,0.1286,-34.7,-3.3377,2.6113,946,-8,-5.71,88.57,0.330,0.250,2.64,-4.33,66.1,-34.7,20.07
7.600,-1.4643,822.3,0.1286,-33.1,-3.3377,2.6113,802,-10,0.00,88.57,0.650,0.010,2.25,-4.14,56.3,-33.1,20.07
7.620,-1.4419,832.5,-0.0606,-32.3,-3.6370,2.3772,789,-9,2.86,88.57,1.310,0.190,1.31,-4.04,32.7,-32.3,20.07
7.640,-1.4419,849.0,-0.0606,-31.8,-3.6370,2.3772,766,-12,8.57,88.57,1.420,0.160,0.65,-3.97,16.2,-31.8,20.08
7.660,-1.4619,872.6,-0.2503,-31.4,-3.6370,2.3772,757,-12,14.29,88.57,1.290,0.140,0.18,-3.92,4.6,-31.4,20.07
7.680,-1.4619,864.7,-0.2503,-30.0,-3.8448,2.1950,798,-14,17.14,88.57,1.740,0.120,0.50,-3.75,12.5,-30.0,20.07
7.700,-1.4619,859.2,-0.2503,-29.1,-3.8448,2.1950,834,-21,22.86,88.57,2.070,0.130,0.72,-3.63,18.0,-29.1,20.07
7.720,-1.3526,768.0,-0.4078,-28.7,-3.8649,2.0608,828,-21,25.71,88.57,1.720,0.140,1.74,-3.58,43.6,-28.7,20.10
7.740,-1.3526,750.0,-0.4078,-28.4,-3.8649,2.0608,819,-30,34.29,88.57,1.740,0.160,2.46,-3.55,61.6,-28.4,20.07
7.760,-1.0898,579.7,-0.5848,-28.2,-3.8649,2.0608,778,-30,37.14,88.57,2.230,0.210,2.97,-3.53,74.2,-28.2,20.08
7.780,-1.0898,544.0,-0.5848,-29.1,-3.8481,1.9197,751,-33,40.00,88.57,2.200,0.220,4.39,-3.64,109.8,-29.1,20.08
7.800,-1.0898,519.1,-0.5848,-29.8,-3.8481,1.9197,617,-28,45.71,85.71,1.750,0.250,5.39,-3.72,134.8,-29.8,20.07
7.820,-0.6636,224.9,-0.7935,-31.6,-3.6288,1.7764,547,-26,45.71,85.71,1.660,0.250,6.93,-3.95,173.2,-31.6,20.09
7.840,-0.6636,198.0,-0.7935,-32.9,-3.6288,1.7764,559,-22,51.43,85.71,1.840,0.240,8.01,-4.11,200.2,-32.9,20.07
7.860,-0.1128,-219.0,-1.0202,-339.8,-3.6288,1.7764,316,-20,51.43,85.71,1.850,0.170,8.76,-4.22,219.0,-33.7,20.06
7.880,-0.1128,-240.6,-1.0202,-341.0,-3.3264,1.5966,278,-18,54.29,85.71,1.780,0.210,9.62,-4.36,240.6,-34.9,20.07
7.900,-0.1128,-255.7,-1.0202,-341.8,-3.3264,1.5966,-25,-255,54.29,85.71,0.900,0.000,10.23,-4.46,255.7,-35.7,20.07
7.920,0.4379,-243.6,-1.2469,-408.7,-2.9711,1.4663,-49,-283,54.29,82.86,0.690,0.020,9.74,-4.33,243.6,-34.7,20.07
7.940,0.4379,-235.2,-1.2469,-408.0,-2.9711,1.4663,-152,-302,51.43,80.00,0.010,0.170,9.41,-4.24,235.2,-33.9,20.07
7.960,0.8510,-739.8,-1.4296,-462.3,-2.9711,1.4663,-195,-426,51.43,80.00,0.610,0.420,9.17,-4.18,229.2,-33.4,20.08
7.980,0.8510,-729.0,-1.4296,-459.3,-2.3899,1.3826,-209,-393,51.43,77.14,0.490,0.560,8.74,-3.80,218.4,-30.4,20.07
8.000,0.8510,-721.4,-1.4296,-457.1,-2.3899,1.3826,-641,-421,45.71,74.29,0.060,0.690,8.43,-3.53,210.8,-28.2,20.09
8.020,1.2127,-923.8,-1.5377,-482.4,-1.7135,1.2842,-654,-435,42.86,74.29,0.050,0.440,7.85,-2.64,196.2,-21.1,20.09
8.040,1.2127,-913.7,-1.5377,-477.4,-1.7135,1.2842,-719,-478,37.14,68.57,0.390,0.150,7.44,-2.02,186.0,-16.1,20.10
8.060,1.5669,-1119.0,-1.5337,-472.7,-1.7135,1.2842,-890,-466,34.29,65.71,0.530,0.050,7.16,-1.58,178.9,-12.6,20.09
8.080,1.5669,-1130.0,-1.5337,-465.2,-0.9551,1.2365,-833,-433,28.57,65.71,0.130,0.170,7.59,-0.64,189.9,-5.1,20.08
8.100,1.5669,-1137.7,-1.5337,-459.9,-0.9551,1.2365,-1009,-477,20.00,60.00,0.000,0.560,7.90,0.03,197.5,0.2,20.09
8.120,1.9626,-1372.9,-1.4157,-415.7,-0.1056,1.1475,-1030,-491,17.14,60.00,0.320,0.670,7.81,1.13,195.3,9.0,20.08
8.140,1.9626,-1371.4,-1.4157,-409.6,-0.1056,1.1475,-1086,-462,8.57,57.14,0.130,0.590,7.75,1.90,193.8,15.2,20.08
8.160,2.3645,-1611.4,-1.2191,-346.2,-0.1056,1.1475,-1310,-430,2.86,54.29,0.220,0.250,7.71,2.43,192.7,19.5,20.08
8.180,2.3645,-1617.4,-1.2191,-342.7,0.7399,1.1070,-1283,-401,-2.86,51.43,0.060,0.000,7.95,2.88,198.7,23.0,20.09
8.200,2.3645,-1621.6,-1.2191,-340.2,0.7399,1.1070,-1503,-352,-17.14,48.57,0.310,0.040,8.12,3.19,202.9,25.5,20.08
8.220,2.7626,-1863.4,-1.0386,-285.9,1.6635,1.0696,-1518,-337,-20.00,48.57,0.300,0.180,8.23,3.21,205.8,25.7,20.10
8.240,2.7626,-1865.4,-1.0386,-285.8,1.6635,1.0696,-1473,-327,-31.43,45.71,0.650,0.400,8.31,3.22,207.8,25.7,20.08
8.260,3.1446,-2096.0,-0.8826,25.8,1.6635,1.0696,-1672,-321,-40.00,42.86,1.250,0.610,8.37,3.23,209.3,25.8,20.08
8.280,3.1446,-2067.6,-0.8826,25.3,2.4404,1.1322,-1715,-260,-48.57,42.86,1.620,0.700,7.24,3.17,180.9,25.3,20.08
8.300,3.1446,-2047.8,-0.8826,25.0,2.4404,1.1322,-1974,-19,-65.71,42.86,1.920,0.510,6.44,3.12,161.0,25.0,20.07
8.320,3.2869,-2074.8,-0.7359,24.2,3.2133,1.2720,-1954,0,-68.57,42.86,1.450,0.690,4.11,3.02,102.7,24.2,20.08
8.340,3.2869,-2033.9,-0.7359,23.7,3.2133,1.2720,-1997,1,-85.71,42.86,1.800,0.700,2.47,2.96,61.8,23.7,20.08
8.360,3.1218,-1906.3,-0.5846,23.3,3.2133,1.2720,-2024,3,-94.29,42.86,2.070,0.650,1.33,2.91,33.2,23.3,20.07
8.380,3.1218,-1840.1,-0.5846,23.5,3.8878,1.4314,-2020,3,-105.71,42.86,1.720,0.640,-1.32,2.94,-33.0,23.5,20.08
8.400,3.1218,-1793.7,-0.5846,23.7,3.8878,1.4314,-1903,6,-122.86,42.86,1.900,0.610,-3.17,2.97,-79.3,23.7,20.08
8.420,2.6828,-1470.2,-0.4128,29.2,4.4628,1.6466,-1846,5,-125.71,42.86,1.980,0.590,-5.58,3.65,-139.5,29.2,20.08
8.440,2.6828,-1428.1,-0.4128,33.1,4.4628,1.6466,-1837,7,-140.00,42.86,1.690,0.540,-7.26,4.14,-181.6,33.1,20.09
8.460,2.0853,-1040.2,-0.1130,35.8,4.4628,1.6466,-1582,8,-148.57,42.86,1.740,0.520,-8.44,4.47,-211.0,35.8,20.10
8.480,2.0853,-1019.5,-0.1130,42.8,4.8913,1.8718,-1509,9,-157.14,42.86,0.940,0.500,-9.27,5.35,-231.6,42.8,20.08
8.500,2.0853,-1005.1,-0.1130,47.7,4.8913,1.8718,-1152,12,-165.71,42.86,0.970,0.450,-9.84,5.96,-246.1,47.7,20.08
8.520,1.5655,-720.9,0.2661,51.6,5.1462,2.1009,-1122,13,-168.57,42.86,0.560,0.350,-8.74,6.45,-218.4,51.6,20.08
8.540,1.5655,-740.3,0.2661,54.4,5.1462,2.1009,-1031,21,-177.14,42.86,0.860,0.330,-7.96,6.80,-199.1,54.4,20.08
8.560,1.2565,-568.4,0.6215,56.3,5.1462,2.1009,-750,26,-180.00,42.86,1.390,0.290,-7.42,7.04,-185.5,56.3,20.07
8.580,1.2565,-597.2,0.6215,53.4,5.2118,2.3364,-726,26,-182.86,42.86,1.390,0.160,-6.27,6.68,-156.7,53.4,20.07
8.600,1.2565,-617.4,0.6215,51.4,5.2118,2.3364,-560,31,-188.57,42.86,1.320,0.180,-5.46,6.42,-136.6,51.4,20.08
8.620,1.0704,-520.6,0.8868,45.9,5.1407,2.5691,-569,29,-191.43,42.86,2.050,0.190,-4.86,5.74,-121.6,45.9,20.08
8.640,1.0704,-531.1,0.8868,42.1,5.1407,2.5691,-593,31,-194.29,42.86,2.120,0.150,-4.45,5.26,-111.1,42.1,20.08
8.660,0.8353,-397.3,1.0708,360.6,5.1407,2.5691,-516,27,-197.14,42.86,2.340,0.140,-4.15,4.92,-103.8,39.4,20.07
8.680,0.8353,-383.2,1.0708,355.8,4.9497,2.7588,-504,27,-200.00,42.86,2.120,0.120,-4.72,4.32,-118.0,34.5,20.08
8.700,0.8353,-373.2,1.0708,352.4,4.9497,2.7588,-401,314,-202.86,45.71,1.810,0.120,-5.12,3.90,-127.9,31.2,20.08
8.720,0.5019,-150.3,1.2073,388.8,4.6897,2.9322,-402,299,-205.71,45.71,1.760,0.250,-6.03,3.33,-150.8,26.7,20.42
8.740,0.5019,-134.3,1.2073,385.7,4.6897,2.9322,-396,348,-208.57,48.57,1.980,0.440,-6.67,2.94,-166.8,23.5,20.08
8.760,0.0485,178.1,1.2987,410.9,4.6897,2.9322,-220,355,-208.57,51.43,1.860,0.660,-7.12,2.66,-178.1,21.3,20.10
8.780,0.0485,196.8,1.2987,408.0,4.3651,3.0748,-177,384,-208.57,54.29,2.020,0.590,-7.87,2.30,-196.8,18.4,20.10
8.800,0.0485,210.0,1.2987,406.0,4.3651,3.0748,26,434,-208.57,57.14,1.210,0.380,-8.40,2.05,-210.0,16.4,20.08
8.820,-0.4478,208.2,1.3523,418.2,3.9834,3.1811,53,391,-208.57,57.14,0.850,0.030,-8.33,1.57,-208.2,12.5,20.09
8.840,-0.4478,207.0,1.3523,415.5,3.9834,3.1811,80,368,-208.57,60.00,0.620,0.080,-8.28,1.23,-207.0,9.8,20.11
8.860,-0.8221,699.5,1.3646,417.3,3.9834,3.1811,116,415,-208.57,62.86,0.450,0.060,-8.25,1.00,-206.2,8.0,20.09
8.880,-0.8221,678.7,1.3646,414.7,3.5628,3.2697,179,396,-205.71,65.71,0.430,0.230,-7.42,0.66,-185.5,5.3,20.09
8.900,-0.8221,664.2,1.3646,412.8,3.5628,3.2697,551,390,-202.86,68.57,0.100,0.520,-6.84,0.43,-170.9,3.4,20.09
8.920,-1.0612,773.2,1.3384,401.8,3.1043,3.3337,549,405,-200.00,68.57,0.140,0.700,-5.46,0.03,-136.4,0.3,20.08
8.940,-1.0612,749.0,1.3384,399.5,3.1043,3.3337,640,430,-194.29,71.43,0.220,0.600,-4.49,-0.25,-112.3,-2.0,20.08
8.960,-1.1573,789.8,1.2758,379.2,3.1043,3.3337,753,400,-191.43,74.29,0.570,0.130,-3.82,-0.44,-95.4,-3.5,20.07
8.980,-1.1573,771.2,1.2758,375.7,2.5970,3.3914,752,428,-188.57,77.14,0.350,0.070,-3.07,-0.88,-76.8,-7.0,20.15
9.000,-1.1573,758.3,1.2758,373.3,2.5970,3.3914,791,368,-182.86,80.00,0.120,0.040,-2.55,-1.19,-63.9,-9.5,20.09
9.020,-1.2000,773.1,1.1595,334.5,2.0764,3.4450,774,345,-180.00,80.00,0.490,0.250,-2.12,-1.67,-53.1,-13.4,20.07
9.040,-1.2000,765.6,1.1595,331.8,2.0764,3.4450,774,401,-174.29,82.86,0.710,0.380,-1.82,-2.01,-45.6,-16.1,20.08
9.060,-1.2710,802.9,1.0089,284.7,2.0764,3.4450,783,326,-171.43,85.71,0.350,0.580,-1.61,-2.24,-40.3,-18.0,20.09
9.080,-1.2710,808.4,1.0089,282.3,1.5527,3.4818,757,324,-165.71,85.71,0.120,0.650,-1.83,-2.54,-45.8,-20.4,20.08
9.100,-1.2710,812.3,1.0089,280.6,1.5527,3.4818,762,302,-160.00,88.57,0.510,0.640,-1.99,-2.76,-49.7,-22.0,20.07
9.120,-1.4101,911.1,0.8449,-23.2,1.0259,3.5027,754,279,-157.14,91.43,0.520,0.400,-2.60,-2.90,-65.0,-23.2,20.06
9.140,-1.4101,921.8,0.8449,-24.0,1.0259,3.5027,759,329,-151.43,91.43,0.010,0.150,-3.03,-3.01,-75.7,-24.0,20.07
9.160,-1.4312,941.9,0.8045,-24.6,1.0259,3.5027,837,31,-148.57,91.43,0.400,0.220,-3.33,-3.08,-83.2,-24.6,20.06
9.180,-1.4312,944.6,0.8045,-22.1,0.5144,3.5483,856,21,-142.86,91.43,0.040,0.170,-3.44,-2.76,-85.9,-22.1,20.07
9.200,-1.4312,946.6,0.8045,-20.3,0.5144,3.5483,893,0,-137.14,91.43,0.040,0.140,-3.51,-2.54,-87.9,-20.3,20.07
9.220,-1.4466,952.1,0.8436,-14.2,1.5199,3.4836,900,0,-134.29,91.43,0.500,0.180,-3.37,-1.77,-84.2,-14.2,20.08
9.240,-1.4466,949.5,0.8436,-9.9,1.5199,3.4836,924,-2,-125.71,91.43,0.170,0.020,-3.26,-1.24,-81.6,-9.9,20.07
9.260,-1.5363,1001.5,0.8964,-7.0,1.5199,3.4836,915,-1,-122.86,91.43,0.070,0.200,-3.19,-0.87,-79.8,-7.0,20.09
9.280,-1.5363,997.8,0.8964,-2.2,1.0107,3.4646,953,0,-117.14,91.43,0.370,0.210,-3.04,-0.27,-76.0,-2.2,20.08
9.300,-1.5363,995.1,0.8964,1.2,1.0107,3.4646,993,-1,-108.57,91.43,0.220,0.200,-2.93,0.14,-73.3,1.2,20.06
9.320,-1.6303,1048.8,0.9694,2.2,0.4970,3.3789,974,0,-105.71,91.43,0.150,0.210,-2.83,0.27,-70.6,2.2,20.07
9.340,-1.6303,1046.9,0.9694,2.8,0.4970,3.3789,970,0,-100.00,91.43,0.340,0.190,-2.75,0.36,-68.7,2.8,20.07
9.360,-1.7390,1110.8,1.0111,306.7,0.4970,3.3789,1028,0,-94.29,91.43,0.380,0.210,-2.70,0.42,-67.4,3.3,20.07
9.380,-1.7390,1110.7,1.0111,304.3,-0.0162,3.2353,1014,0,-88.57,91.43,0.060,0.180,-2.69,0.12,-67.3,1.0,20.07
9.400,-1.7390,1110.7,1.0111,302.7,-0.0162,3.2353,1070,207,-80.00,94.29,0.480,0.030,-2.69,-0.08,-67.3,-0.6,20.07
9.420,-1.8683,1193.2,0.9772,-6.1,-0.4815,3.0169,1072,256,-77.14,94.29,0.360,0.040,-2.89,-0.76,-72.3,-6.1,20.07
9.440,-1.8683,1196.7,0.9772,-9.9,-0.4815,3.0169,1039,232,-68.57,97.14,0.360,0.120,-3.03,-1.24,-75.8,-9.9,20.07
9.460,-2.0175,1288.7,0.8683,-12.6,-0.4815,3.0169,1096,12,-62.86,97.14,1.170,0.040,-3.13,-1.57,-78.2,-12.6,20.09
9.480,-2.0175,1280.4,0.8683,-17.9,-0.9211,2.7831,1137,9,-57.14,97.14,0.930,0.160,-2.79,-2.24,-69.9,-17.9,20.10
9.500,-2.0175,1274.5,0.8683,-21.7,-0.9211,2.7831,1209,0,-48.57,97.14,1.420,0.190,-2.56,-2.71,-64.0,-21.7,20.09
9.520,-2.0734,1274.6,0.6851,-29.1,-1.5667,2.5943,1208,-1,-42.86,97.14,1.780,0.160,-1.22,-3.64,-30.5,-29.1,20.09
9.540,-2.0734,1251.2,0.6851,-34.4,-1.5667,2.5943,1229,-1,-34.29,97.14,1.480,0.140,-0.28,-4.30,-7.1,-34.4,20.07
9.560,-1.9314,1149.5,0.4069,-38.0,-1.5667,2.5943,1245,-5,-28.57,97.14,2.170,0.090,0.37,-4.75,9.3,-38.0,20.09
9.580,-1.9314,1102.8,0.4069,-43.8,-1.9276,2.3115,1256,-6,-22.86,97.14,1.650,0.040,2.24,-5.48,56.0,-43.8,20.09
9.600,-1.9314,1070.1,0.4069,-47.9,-1.9276,2.3115,1176,-9,-14.29,97.14,1.530,0.000,3.55,-5.98,88.7,-47.9,20.07
9.620,-1.5735,819.0,0.0504,-52.6,-2.2906,2.0343,1136,-14,-8.57,97.14,1.360,0.060,5.00,-6.57,125.1,-52.6,20.08
9.640,-1.5735,793.6,0.0504,-55.9,-2.2906,2.0343,1119,-20,0.00,97.14,0.770,0.110,6.02,-6.98,150.5,-55.9,20.09
9.660,-1.1824,541.1,-0.3273,-58.2,-2.2906,2.0343,896,-27,2.86,97.14,0.910,0.180,6.73,-7.27,168.3,-58.2,20.07
9.680,-1.1824,543.0,-0.3273,-59.0,-2.5477,2.8150,872,-30,8.57,97.14,0.760,0.240,6.66,-7.37,166.5,-59.0,20.07
9.700,-1.1824,544.2,-0.3273,-59.6,-2.5477,2.8150,602,-33,14.29,97.14,0.140,0.300,6.61,-7.44,165.2,-59.6,20.07
9.720,-0.9532,442.8,-0.6804,-58.1,-2.7941,2.7236,579,-32,14.29,97.14,0.460,0.230,5.16,-7.26,129.1,-58.1,20.08
9.740,-0.9532,468.1,-0.6804,-57.0,-2.7941,2.7236,518,-36,20.00,97.14,0.970,0.420,4.15,-7.13,103.8,-57.0,20.07
9.760,-0.8970,452.1,-0.9901,-56.3,-2.7941,2.7236,416,-35,20.00,97.14,1.660,0.500,3.44,-7.04,86.1,-56.3,20.07
9.780,-0.8970,465.4,-0.9901,-53.6,-2.9986,2.2562,408,-36,22.86,97.14,1.840,0.530,2.91,-6.71,72.8,-53.6,20.09
9.800,-0.8970,474.6,-0.9901,-51.8,-2.9986,2.2562,410,-39,25.71,94.29,1.720,0.580,2.54,-6.47,63.6,-51.8,20.08
9.820,-0.8290,423.5,-1.2543,-426.8,-3.2198,1.6938,458,-37,28.57,94.29,1.550,0.610,2.96,-6.31,73.9,-50.5,20.07
9.840,-0.8290,416.3,-1.2543,-425.9,-3.2198,1.6938,471,-37,31.43,94.29,1.610,0.650,3.24,-6.20,81.1,-49.6,20.08
9.860,-0.6125,281.4,-1.5456,-512.6,-3.2198,1.6938,416,-431,34.29,94.29,1.850,0.880,3.45,-6.12,86.1,-48.9,20.08
9.880,-0.6125,256.0,-1.5456,-514.1,-3.2501,1.2250,404,-303,34.29,91.43,2.120,0.660,4.46,-6.30,111.5,-50.4,20.10
9.900,-0.6125,238.3,-1.5456,-515.1,-3.2501,1.2250,310,-474,37.14,88.57,2.110,0.330,5.17,-6.42,129.2,-51.4,20.08
9.920,-0.6542,236.6,-1.7255,-571.3,-3.0578,0.8166,293,-504,37.14,85.71,1.870,0.060,6.24,-6.71,155.9,-53.7,20.09
9.940,-0.6542,217.9,-1.7255,-573.0,-3.0578,0.8166,278,-480,40.00,82.86,1.740,0.000,6.98,-6.91,174.6,-55.3,20.09
9.960,-0.6410,196.9,-1.9300,-635.4,-3.0578,0.8166,273,-571,42.86,80.00,1.350,0.440,7.51,-7.06,187.7,-56.4,20.12
9.980,-0.6410,188.6,-1.9300,-634.3,-2.8118,0.5437,233,-568,42.86,77.14,1.310,0.590,7.84,-6.92,196.0,-55.4,20.06
10.000,-0.6410,182.8,-1.9300,-633.6,-2.8118,0.5437,219,-601,45.71,71.43,1.050,0.630,8.07,-6.82,201.8,-54.6,20.09
10.020,-0.4876,-200.9,-2.1557,-695.7,-2.4727,0.1847,187,-612,45.71,71.43,1.070,0.220,8.03,-6.12,200.9,-49.0,20.47
10.040,-0.4876,-200.2,-2.1557,-691.7,-2.4727,0.1847,169,-593,45.71,65.71,1.230,0.050,8.01,-5.63,200.2,-45.0,20.08
10.060,-0.2664,-199.7,-2.2960,-731.1,-2.4727,0.1847,-67,-684,45.71,62.86,0.620,0.560,7.99,-5.28,199.7,-42.3,20.09
10.080,-0.2664,-205.3,-2.2960,-716.2,-2.1357,0.0135,-105,-680,45.71,60.00,0.420,0.790,8.21,-3.43,205.3,-27.4,20.09
10.100,-0.2664,-209.2,-2.2960,-705.9,-2.1357,0.0135,-129,-727,45.71,51.43,0.340,0.540,8.37,-2.13,209.2,-17.1,20.08
10.120,0.1768,-212.7,-2.1556,-641.2,-1.6661,-0.1110,-139,-709,42.86,51.43,0.260,0.070,8.51,0.69,212.7,5.5,20.08
10.140,0.1768,-215.2,-2.1556,-625.4,-1.6661,-0.1110,-171,-724,42.86,45.71,0.300,0.300,8.61,2.67,215.2,21.3,20.10
10.160,0.6346,-606.1,-1.7407,-484.5,-1.1876,-0.1804,-202,-654,42.86,42.86,0.490,0.690,9.01,4.72,225.3,37.8,20.09
10.180,0.6346,-613.2,-1.7407,-473.0,-1.1876,-0.1804,-188,-635,40.00,37.14,0.530,0.620,9.30,6.16,232.4,49.3,20.16
10.200,0.6346,-618.2,-1.7407,-464.9,-1.1876,-0.1804,-520,-548,40.00,37.14,0.240,0.000,9.50,7.16,237.4,57.3,20.07
10.220,1.1224,-909.3,-1.2624,-316.3,-2.6146,-0.4427,-509,-498,34.29,31.43,0.140,0.030,9.43,7.80,235.8,62.4,20.09
10.240,1.1224,-908.2,-1.2624,-312.8,-2.6146,-0.4427,-533,-502,31.43,28.57,0.220,0.300,9.39,8.25,234.8,66.0,20.07
10.260,1.5621,-1156.1,-0.8296,64.7,-2.2375,-0.5676,-816,-337,28.57,28.57,0.430,0.420,8.76,8.09,218.9,64.7,20.09
10.280,1.5621,-1145.0,-0.8296,63.8,-2.2375,-0.5676,-805,-323,22.86,25.71,0.180,0.700,8.31,7.98,207.8,63.8,20.07
10.300,1.5621,-1137.3,-0.8296,63.2,-2.2375,-0.5676,-1023,-24,20.00,25.71,0.050,0.130,8.00,7.90,200.0,63.2,20.09
10.320,1.8703,-1295.8,-0.4525,60.6,-1.3985,-0.4018,-1041,5,11.43,25.71,0.220,0.650,6.94,7.58,173.6,60.6,20.07
10.340,1.8703,-1277.3,-0.4525,58.8,-1.3985,-0.4018,-1077,5,5.71,25.71,0.400,0.100,6.20,7.35,155.1,58.8,20.08
10.360,2.0404,-1342.0,-0.1327,54.3,-0.5263,-0.2538,-1248,9,0.00,25.71,0.100,0.510,4.71,6.79,117.8,54.3,20.08
10.380,2.0404,-1315.9,-0.1327,51.2,-0.5263,-0.2538,-1207,13,-8.57,25.71,0.540,0.250,3.67,6.40,91.7,51.2,20.08
10.400,2.0404,-1297.6,-0.1327,49.0,-0.5263,-0.2538,-1289,16,-14.29,25.71,0.440,0.370,2.94,6.12,73.4,49.0,20.08
