t_s,imu1_roll_deg,imu1_pitch_deg,imu2_roll_deg,imu2_pitch_deg,imu2_roll_rate_dps,imu2_pitch_rate_dps,ff_roll_erpm,ff_pitch_erpm,cmd_roll_erpm,cmd_pitch_erpm,motor_roll_erpm,motor_pitch_erpm,motor_roll_amps,motor_pitch_amps,dt_ms
3.1300,0.2241,-0.3881,-0.4728,7.2842,-0.143,-7.354,-10.0,-294.1,10.0,-294.1,7,-259,0.670,0.640,5.43
3.1350,0.2241,-0.3881,-0.4728,7.2842,-0.131,-7.366,-9.2,-294.7,9.2,-294.7,7,-266,0.690,0.630,5.08
3.1400,0.2241,-0.3881,-0.4620,6.9331,-0.123,-7.374,-8.6,-295.0,8.6,-295.0,8,-292,0.690,0.580,5.55
3.1450,0.2241,-0.3881,-0.4620,6.9331,-0.119,-7.379,-8.3,-295.2,8.3,-295.2,7,-285,0.680,0.510,7.55
3.1500,0.2241,-0.3881,-0.4620,6.9331,0.108,-7.337,7.5,-293.5,-7.5,-293.5,7,-276,0.660,0.580,5.06
3.1550,0.2241,-0.3881,-0.4620,6.9331,0.244,-7.312,17.1,-292.5,-17.1,-292.5,6,-242,0.690,0.600,8.64
3.1600,0.2241,-0.3881,-0.4620,6.9331,0.325,-7.297,22.8,-291.9,-22.8,-291.9,5,-232,0.650,0.660,5.07
3.1650,0.2695,-0.5870,-0.4620,6.9331,0.374,-7.287,26.2,-291.5,-26.2,-291.5,0,-236,0.650,0.620,5.09
3.1700,0.2695,-0.5870,-0.4620,6.9331,0.404,-7.282,28.3,-291.3,-28.3,-291.3,-5,-266,0.650,0.530,5.59
3.1750,0.2695,-0.5870,-0.4620,6.9331,0.421,-7.279,29.5,-291.2,-29.5,-291.2,-3,-278,0.620,0.410,5.07
3.1800,0.2695,-0.5870,-0.4620,6.9331,0.432,-7.277,30.2,-291.1,-30.2,-291.1,-2,-296,0.590,0.310,6.53
3.1850,0.2695,-0.5870,-0.4194,6.6063,0.438,-7.276,30.7,-291.0,-30.7,-291.0,-4,-316,0.080,0.140,6.29
3.1900,0.2695,-0.5870,-0.4194,6.6063,0.755,-7.185,52.9,-287.4,-52.9,-287.4,-3,-315,0.570,0.030,5.08
3.1950,0.2695,-0.5870,-0.4194,6.6063,0.946,-7.131,66.2,-285.3,-66.2,-285.3,-3,-296,0.550,0.010,7.89
3.2000,0.2695,-0.5870,-0.4194,6.6063,1.060,-7.099,74.2,-284.0,-74.2,-284.0,-5,-292,0.500,0.050,5.07
3.2050,0.2695,-0.5870,-0.4194,6.6063,1.128,-7.079,79.0,-283.2,-79.0,-283.2,-21,-290,0.460,0.080,5.07
3.2100,0.3227,-0.7356,-0.4194,6.6063,1.169,-7.068,81.9,-282.7,-81.9,-282.7,-26,-300,0.430,0.150,5.07
3.2150,0.3227,-0.7356,-0.4194,6.6063,1.194,-7.061,83.6,-282.4,-83.6,-282.4,-20,-314,0.390,0.230,5.86
3.2200,0.3227,-0.7356,-0.4194,6.6063,1.209,-7.056,84.6,-282.3,-84.6,-282.3,-19,-304,0.340,0.270,5.07
3.2250,0.3227,-0.7356,-0.3493,6.2753,1.218,-7.054,85.2,-282.2,-85.2,-282.2,-26,-268,0.340,0.170,7.14
3.2300,0.3227,-0.7356,-0.3493,6.2753,1.312,-6.918,91.9,-276.7,-91.9,-276.7,-27,-257,0.320,0.130,8.26
3.2350,0.3227,-0.7356,-0.3493,6.2753,1.369,-6.837,95.9,-273.5,-95.9,-273.5,-28,-279,0.110,0.120,7.96
3.2400,0.3227,-0.7356,-0.3493,6.2753,1.404,-6.788,98.2,-271.5,-98.2,-271.5,-29,-290,0.220,0.180,5.08
3.2450,0.3227,-0.7356,-0.3493,6.2753,1.424,-6.758,99.7,-270.3,-99.7,-270.3,-36,-287,0.200,0.150,5.07
3.2500,0.3881,-0.8685,-0.3493,6.2753,1.436,-6.741,100.5,-269.6,-100.5,-269.6,-40,-274,0.200,0.090,5.08
3.2550,0.3881,-0.8685,-0.3493,6.2753,1.444,-6.730,101.1,-269.2,-101.1,-269.2,-47,-252,0.190,0.020,6.29
3.2600,0.3881,-0.8685,-0.3493,6.2753,1.448,-6.724,101.4,-269.0,-101.4,-269.0,-49,-248,0.150,0.110,5.07
3.2650,0.3881,-0.8685,-0.2774,5.9505,1.451,-6.720,101.6,-268.8,-101.6,-268.8,-55,-243,0.140,0.180,6.40
3.2700,0.3881,-0.8685,-0.2774,5.9505,1.452,-6.718,101.7,-268.7,-101.7,-268.7,-63,-269,0.110,0.240,7.56
3.2750,0.3881,-0.8685,-0.2774,5.9505,1.498,-6.627,104.9,-265.1,-104.9,-265.1,-66,-276,0.110,0.250,5.08
3.2800,0.3881,-0.8685,-0.2774,5.9505,1.526,-6.572,106.8,-262.9,-106.8,-262.9,-74,-291,0.120,0.290,7.61
3.2850,0.3881,-0.8685,-0.2774,5.9505,1.542,-6.540,107.9,-261.6,-107.9,-261.6,-76,-298,0.090,0.320,5.06
3.2900,0.4743,-1.0553,-0.2774,5.9505,1.552,-6.520,108.6,-260.8,-108.6,-577.4,-79,-302,0.070,0.320,5.06
3.2950,0.4743,-1.0553,-0.2774,5.9505,1.558,-6.508,109.0,-260.3,-109.0,-576.9,-76,-286,0.040,0.380,5.07
3.3000,0.4743,-1.0553,-0.2774,5.9505,1.561,-6.501,109.3,-260.0,-109.3,-576.6,-72,-303,0.000,0.960,5.07
3.3050,0.4743,-1.0553,-0.2774,5.9505,1.563,-6.497,109.4,-259.9,-109.4,-576.5,-63,-528,0.050,0.840,7.02
3.3100,0.4743,-1.0553,-0.2031,5.6324,1.565,-6.494,109.5,-259.8,-109.5,-576.4,-61,-574,0.080,0.440,5.07
3.3150,0.4743,-1.0553,-0.2031,5.6324,1.610,-6.538,112.7,-261.5,-112.7,-578.1,-61,-496,0.120,0.490,8.19
3.3200,0.4743,-1.0553,-0.2031,5.6324,1.638,-6.564,114.6,-262.5,-114.6,-579.1,-61,-471,0.170,0.670,7.53
3.3250,0.4743,-1.0553,-0.2031,5.6324,1.654,-6.579,115.8,-263.2,-115.8,-579.8,-61,-487,0.180,0.560,5.08
3.3300,0.4743,-1.0553,-0.2031,5.6324,1.664,-6.588,116.5,-263.5,-116.5,-580.1,-63,-524,0.220,0.410,5.08
3.3350,0.5754,-1.2473,-0.2031,5.6324,1.670,-6.594,116.9,-263.8,-462.1,-638.0,-65,-527,0.260,0.270,5.07
3.3400,0.5754,-1.2473,-0.2031,5.6324,1.673,-6.597,117.1,-263.9,-462.3,-638.1,-70,-531,0.300,0.180,5.55
3.3450,0.5754,-1.2473,-0.2031,5.6324,1.675,-6.599,117.3,-264.0,-462.5,-638.2,-113,-552,0.950,0.150,5.06
3.3500,0.5754,-1.2473,-0.1255,5.3053,1.677,-6.601,117.4,-264.0,-462.6,-638.2,-373,-620,0.750,0.020,5.06
3.3550,0.5754,-1.2473,-0.1255,5.3053,1.677,-6.601,117.4,-264.1,-462.6,-638.3,-342,-627,0.540,0.170,7.98
3.3600,0.5754,-1.2473,-0.1255,5.3053,1.767,-6.647,123.7,-265.9,-468.9,-640.1,-299,-619,0.970,0.100,5.07
3.3650,0.5754,-1.2473,-0.1255,5.3053,1.821,-6.674,127.5,-266.9,-472.7,-641.1,-310,-589,1.270,0.010,8.07
3.3700,0.5754,-1.2473,-0.1255,5.3053,1.854,-6.690,129.8,-267.6,-475.0,-641.8,-324,-580,1.360,0.240,5.06
3.3750,0.6332,-1.3178,-0.1255,5.3053,1.873,-6.700,131.1,-268.0,-511.0,-663.3,-341,-597,1.440,0.360,5.07
3.3800,0.6332,-1.3178,-0.1255,5.3053,1.885,-6.706,131.9,-268.2,-511.8,-663.6,-368,-634,1.450,0.400,5.51
3.3850,0.6332,-1.3178,-0.1255,5.3053,1.892,-6.709,132.4,-268.4,-512.3,-663.7,-382,-638,1.520,0.560,5.07
3.3900,0.6332,-1.3178,-0.1255,5.3053,1.896,-6.711,132.7,-268.4,-512.6,-663.8,-394,-655,1.630,0.630,6.20
3.3950,0.6332,-1.3178,-0.0217,4.9673,1.899,-6.712,132.9,-268.5,-512.8,-663.8,-397,-664,1.790,0.620,5.07
3.4000,0.6332,-1.3178,-0.0217,4.9673,2.124,-6.803,148.7,-272.1,-528.6,-667.5,-419,-659,1.730,0.560,7.74
3.4050,0.6332,-1.3178,-0.0217,4.9673,2.259,-6.857,158.1,-274.3,-538.0,-669.6,-428,-645,1.610,0.490,8.07
3.4100,0.6332,-1.3178,-0.0217,4.9673,2.340,-6.889,163.8,-275.6,-543.7,-670.9,-440,-646,1.610,0.410,5.08
3.4150,0.6332,-1.3178,-0.0217,4.9673,2.389,-6.909,167.2,-276.4,-547.1,-671.7,-485,-643,1.370,0.310,5.07
3.4200,0.5418,-1.2657,-0.0217,4.9673,2.418,-6.921,169.3,-276.8,-494.4,-656.5,-485,-652,1.110,0.170,5.06
3.4250,0.5418,-1.2657,-0.0217,4.9673,2.436,-6.928,170.5,-277.1,-495.6,-656.8,-499,-683,1.070,0.010,5.67
3.4300,0.5418,-1.2657,-0.0217,4.9673,2.446,-6.932,171.2,-277.3,-496.3,-657.0,-515,-679,0.780,0.140,5.07
3.4350,0.5418,-1.2657,0.0922,4.6176,2.452,-6.934,171.7,-277.4,-496.8,-657.1,-467,-655,0.640,0.130,6.42
3.4400,0.5418,-1.2657,0.0922,4.6176,2.322,-7.115,162.5,-284.6,-487.6,-664.3,-490,-661,0.750,0.060,9.83
3.4450,0.5418,-1.2657,0.0922,4.6176,2.244,-7.223,157.1,-288.9,-482.1,-668.6,-504,-661,0.540,0.150,9.20
3.4500,0.5418,-1.2657,0.0922,4.6176,2.197,-7.288,153.8,-291.5,-478.9,-671.2,-495,-679,0.640,0.300,5.08
3.4550,0.5418,-1.2657,0.0922,4.6176,2.168,-7.327,151.8,-293.1,-476.9,-672.8,-489,-676,0.730,0.440,5.07
3.4600,0.3071,-1.2520,0.0922,4.6176,2.152,-7.351,150.6,-294.0,-150.6,-669.6,-502,-669,0.740,0.580,5.07
3.4650,0.3071,-1.2520,0.0922,4.6176,2.141,-7.365,149.9,-294.6,-149.9,-670.2,-505,-682,0.770,0.610,6.52
3.4700,0.3071,-1.2520,0.0922,4.6176,2.135,-7.373,149.5,-294.9,-149.5,-670.5,-349,-651,0.450,0.640,6.24
3.4750,0.3071,-1.2520,0.1833,4.2318,2.132,-7.378,149.2,-295.1,-149.2,-670.7,-265,-644,0.770,0.660,5.06
3.4800,0.3071,-1.2520,0.1833,4.2318,1.682,-7.560,117.7,-302.4,-117.7,-678.0,-244,-647,0.990,0.530,8.63
3.4850,0.3071,-1.2520,0.1833,4.2318,1.412,-7.670,98.8,-306.8,-98.8,-682.4,-279,-654,0.740,0.330,7.47
3.4900,0.3071,-1.2520,0.1833,4.2318,1.250,-7.735,87.5,-309.4,-87.5,-685.0,-273,-662,0.740,0.170,5.07
3.4950,0.3071,-1.2520,0.1833,4.2318,1.153,-7.774,80.7,-311.0,-80.7,-686.6,-238,-682,0.700,0.050,5.07
3.5000,0.0422,-1.3406,0.1833,4.2318,1.095,-7.798,76.6,-311.9,-76.6,-714.1,-231,-679,0.720,0.010,5.07
3.5050,0.0422,-1.3406,0.1833,4.2318,1.060,-7.812,74.2,-312.5,-74.2,-714.7,-230,-673,0.650,0.070,5.71
3.5100,0.0422,-1.3406,0.1833,4.2318,1.039,-7.821,72.7,-312.8,-72.7,-715.0,-215,-678,0.630,0.000,5.08
3.5150,0.0422,-1.3406,0.2112,3.8571,1.026,-7.826,71.8,-313.0,-71.8,-715.2,-170,-674,0.670,0.080,5.89
3.5200,0.0422,-1.3406,0.2112,3.8571,0.616,-7.650,43.1,-306.0,-43.1,-708.2,-133,-690,0.750,0.310,8.99
3.5250,0.0422,-1.3406,0.2112,3.8571,0.369,-7.544,25.9,-301.8,-25.9,-703.9,-118,-730,0.770,0.460,7.94
3.5300,0.0422,-1.3406,0.2112,3.8571,0.222,-7.481,15.5,-299.2,-15.5,-701.4,-113,-730,0.740,0.570,5.07
3.5350,0.0422,-1.3406,0.2112,3.8571,0.133,-7.443,9.3,-297.7,-9.3,-699.9,-80,-732,0.740,0.590,5.07
3.5400,-0.0787,-1.4536,0.2112,3.8571,0.080,-7.420,5.6,-296.8,-5.6,-732.9,-57,-718,0.780,0.640,5.07
3.5450,-0.0787,-1.4536,0.2112,3.8571,0.048,-7.406,3.4,-296.3,-3.4,-732.3,-23,-678,0.840,0.720,5.79
3.5500,-0.0787,-1.4536,0.2112,3.8571,0.029,-7.398,2.0,-295.9,-2.0,-732.0,-18,-680,0.870,0.730,5.07
3.5550,-0.0787,-1.4536,0.1794,3.4844,0.017,-7.393,1.2,-295.7,-1.2,-731.8,-3,-690,0.910,0.630,5.97
3.5600,-0.0787,-1.4536,0.1794,3.4844,0.010,-7.390,0.7,-295.6,-0.7,-731.7,4,-704,0.920,0.450,6.98
3.5650,-0.0787,-1.4536,0.1794,3.4844,-0.710,-7.299,-49.7,-292.0,49.7,-728.0,6,-720,0.920,0.220,5.08
3.5700,-0.0787,-1.4536,0.1794,3.4844,-1.142,-7.244,-80.0,-289.8,80.0,-725.8,12,-745,0.960,0.000,7.64
3.5750,-0.0787,-1.4536,0.1794,3.4844,-1.402,-7.211,-98.1,-288.5,98.1,-724.5,18,-739,0.920,0.090,5.06
3.5800,-0.0787,-1.4536,0.1794,3.4844,-1.557,-7.192,-109.0,-287.7,109.0,-723.7,55,-725,0.890,0.050,5.06
3.5850,-0.0275,-1.5883,0.1794,3.4844,-1.650,-7.180,-115.5,-287.2,115.5,-763.7,75,-698,0.920,0.130,5.07
3.5900,-0.0275,-1.5883,0.1794,3.4844,-1.706,-7.173,-119.5,-286.9,119.5,-763.4,82,-683,0.930,0.380,6.49
3.5950,-0.0275,-1.5883,0.1794,3.4844,-1.740,-7.168,-121.8,-286.7,121.8,-763.2,87,-730,0.900,0.640,6.45
3.6000,-0.0275,-1.5883,0.0739,3.1301,-1.760,-7.166,-123.2,-286.6,123.2,-763.1,91,-738,0.920,0.730,5.07
3.6050,-0.0275,-1.5883,0.0739,3.1301,-1.862,-7.164,-130.3,-286.6,130.3,-763.1,102,-770,0.900,0.780,7.89
3.6100,-0.0275,-1.5883,0.0739,3.1301,-1.923,-7.163,-134.6,-286.5,134.6,-763.0,100,-742,0.880,0.820,8.34
3.6150,-0.0275,-1.5883,0.0739,3.1301,-1.959,-7.163,-137.2,-286.5,137.2,-763.0,99,-736,0.900,0.830,5.08
3.6200,-0.0275,-1.5883,0.0739,3.1301,-1.981,-7.162,-138.7,-286.5,138.7,-763.0,100,-729,0.870,0.720,5.08
3.6250,0.0690,-1.7458,0.0739,3.1301,-1.995,-7.162,-139.6,-286.5,139.6,-810.2,100,-720,0.830,0.680,5.06
3.6300,0.0690,-1.7458,0.0739,3.1301,-2.002,-7.162,-140.2,-286.5,140.2,-810.2,101,-733,0.820,0.550,5.50
3.6350,0.0690,-1.7458,0.0739,3.1301,-2.007,-7.162,-140.5,-286.5,140.5,-810.2,103,-744,0.760,0.380,5.08
3.6400,0.0690,-1.7458,-0.0219,2.7585,-2.010,-7.162,-140.7,-286.5,140.7,-810.2,115,-790,0.770,0.210,6.39
3.6450,0.0690,-1.7458,-0.0219,2.7585,-2.101,-7.520,-147.1,-300.8,147.1,-824.6,132,-804,0.780,0.030,10.08
3.6500,0.0690,-1.7458,-0.0219,2.7585,-2.156,-7.735,-150.9,-309.4,150.9,-833.2,128,-789,0.750,0.280,9.04
3.6550,0.0690,-1.7458,-0.0219,2.7585,-2.189,-7.864,-153.2,-314.6,153.2,-838.3,123,-795,0.680,0.550,5.07
3.6600,0.0690,-1.7458,-0.0219,2.7585,-2.209,-7.941,-154.6,-317.6,154.6,-841.4,119,-810,0.640,0.710,5.07
3.6650,0.0661,-1.8447,-0.0219,2.7585,-2.220,-7.988,-155.4,-319.5,155.4,-872.9,117,-833,0.610,0.780,5.07
3.6700,0.0661,-1.8447,-0.0219,2.7585,-2.227,-8.015,-155.9,-320.6,155.9,-874.0,113,-834,0.570,0.790,6.63
3.6750,0.0661,-1.8447,-0.1165,2.3378,-2.232,-8.032,-156.2,-321.3,156.2,-874.7,107,-855,0.430,0.780,8.14
3.6800,0.0661,-1.8447,-0.1165,2.3378,-2.234,-8.042,-156.4,-321.7,156.4,-875.1,96,-861,0.380,0.570,8.12
3.6850,0.0661,-1.8447,-0.1165,2.3378,-2.236,-7.824,-156.5,-313.0,156.5,-866.4,91,-868,0.300,0.370,5.07
3.6900,0.0661,-1.8447,-0.1165,2.3378,-2.237,-7.694,-156.6,-307.7,156.6,-861.2,75,-869,0.050,0.180,8.67
3.6950,0.0661,-1.8447,-0.1165,2.3378,-2.237,-7.615,-156.6,-304.6,156.6,-858.0,70,-872,0.080,0.000,5.07
3.7000,-0.0516,-1.8094,-0.1165,2.3378,-2.238,-7.568,-156.6,-302.7,156.6,-845.6,68,-853,0.020,0.050,5.07
3.7050,-0.0516,-1.8094,-0.1165,2.3378,-2.238,-7.540,-156.6,-301.6,156.6,-844.4,64,-844,0.040,0.240,7.10
3.7100,-0.0516,-1.8094,-0.1165,2.3378,-2.238,-7.523,-156.7,-300.9,156.7,-843.7,63,-850,0.100,0.400,5.08
3.7150,-0.0516,-1.8094,-0.2027,1.9640,-2.238,-7.513,-156.7,-300.5,156.7,-843.3,61,-862,0.170,0.580,7.18
3.7200,-0.0516,-1.8094,-0.2027,1.9640,-2.014,-7.552,-141.0,-302.1,141.0,-844.9,70,-847,0.240,0.740,9.22
3.7250,-0.0516,-1.8094,-0.2027,1.9640,-1.880,-7.575,-131.6,-303.0,131.6,-845.8,93,-827,0.270,0.720,9.45
3.7300,-0.0516,-1.8094,-0.2027,1.9640,-1.799,-7.589,-126.0,-303.5,126.0,-846.4,96,-817,0.260,0.680,5.07
3.7350,-0.0516,-1.8094,-0.2027,1.9640,-1.751,-7.597,-122.6,-303.9,122.6,-846.7,86,-837,0.290,0.520,5.07
3.7400,-0.1662,-1.6752,-0.2027,1.9640,-1.722,-7.602,-120.5,-304.1,120.5,-806.7,77,-854,0.340,0.250,5.07
3.7450,-0.1662,-1.6752,-0.2027,1.9640,-1.705,-7.605,-119.3,-304.2,119.3,-806.8,74,-868,0.380,0.080,5.53
3.7500,-0.1662,-1.6752,-0.2027,1.9640,-1.694,-7.607,-118.6,-304.3,118.6,-806.9,78,-858,0.400,0.130,6.23
3.7550,-0.1662,-1.6752,-0.3457,1.5435,-1.688,-7.608,-118.2,-304.3,118.2,-806.9,82,-833,0.430,0.030,5.07
3.7600,-0.1662,-1.6752,-0.3457,1.5435,-1.595,-7.609,-111.6,-304.3,111.6,-806.9,94,-799,0.430,0.150,8.99
3.7650,-0.1662,-1.6752,-0.3457,1.5435,-1.539,-7.609,-107.7,-304.4,107.7,-806.9,115,-833,0.440,0.440,9.49
3.7700,-0.1662,-1.6752,-0.3457,1.5435,-1.505,-7.609,-105.4,-304.4,105.4,-806.9,123,-854,0.400,0.510,5.07
3.7750,-0.1662,-1.6752,-0.3457,1.5435,-1.485,-7.609,-103.9,-304.4,103.9,-807.0,127,-853,0.390,0.560,5.07
3.7800,-0.1905,-1.5302,-0.3457,1.5435,-1.473,-7.609,-103.1,-304.4,103.1,-763.4,124,-843,0.420,0.610,5.07
3.7850,-0.1905,-1.5302,-0.3457,1.5435,-1.466,-7.610,-102.6,-304.4,102.6,-763.4,114,-792,0.450,0.600,6.61
3.7900,-0.1905,-1.5302,-0.3859,1.1794,-1.461,-7.610,-102.3,-304.4,102.3,-763.4,105,-769,0.490,0.470,8.04
3.7950,-0.1905,-1.5302,-0.3859,1.1794,-1.459,-7.610,-102.1,-304.4,102.1,-763.4,105,-757,0.510,0.300,8.07
3.8000,-0.1905,-1.5302,-0.3859,1.1794,-1.457,-7.610,-102.0,-304.4,102.0,-763.4,104,-769,0.520,0.130,5.08
3.8050,-0.1905,-1.5302,-0.3859,1.1794,-1.456,-7.610,-101.9,-304.4,101.9,-763.4,100,-794,0.560,0.060,8.72
3.8100,-0.1905,-1.5302,-0.3859,1.1794,-1.456,-7.610,-101.9,-304.4,101.9,-763.4,102,-777,0.570,0.050,5.07
3.8150,-0.1209,-1.5220,-0.3859,1.1794,-1.455,-7.610,-101.9,-304.4,101.9,-761.0,105,-761,0.580,0.050,5.07
3.8200,-0.1209,-1.5220,-0.3859,1.1794,-1.455,-7.610,-101.9,-304.4,101.9,-761.0,111,-733,0.550,0.330,7.69
3.8250,-0.1209,-1.5220,-0.3859,1.1794,-1.455,-7.610,-101.8,-304.4,101.8,-761.0,113,-755,0.530,0.470,5.07
3.8300,-0.1209,-1.5220,-0.0488,2.0001,-1.455,-7.610,-101.8,-304.4,101.8,-761.0,125,-766,0.520,0.560,6.48
3.8350,-0.1209,-1.5220,-0.0488,2.0001,-1.142,-7.699,-79.9,-308.0,79.9,-764.6,146,-778,0.010,0.680,9.12
3.8400,-0.1209,-1.5220,-0.0488,2.0001,-0.953,-7.753,-66.7,-310.1,66.7,-766.7,150,-752,0.340,0.630,9.52
3.8450,-0.1209,-1.5220,-0.0488,2.0001,-0.841,-7.785,-58.8,-311.4,58.8,-768.0,142,-746,0.260,0.570,5.07
3.8500,-0.1209,-1.5220,-0.0488,2.0001,-0.773,-7.804,-54.1,-312.2,54.1,-768.8,118,-746,0.080,0.480,5.07
3.8550,-0.0084,-1.6353,-0.0488,2.0001,-0.732,-7.816,-51.3,-312.6,51.3,-803.2,102,-747,0.160,0.350,5.07
3.8600,-0.0084,-1.6353,-0.0488,2.0001,-0.708,-7.823,-49.6,-312.9,49.6,-803.5,86,-776,0.300,0.150,6.62
3.8650,-0.0084,-1.6353,-0.0488,2.0001,-0.693,-7.827,-48.5,-313.1,48.5,-803.7,82,-780,0.270,0.060,5.62
3.8700,-0.0084,-1.6353,-0.0674,1.6223,-0.685,-7.830,-47.9,-313.2,47.9,-803.8,79,-791,0.280,0.000,5.07
3.8750,-0.0084,-1.6353,-0.0674,1.6223,-0.545,-7.697,-38.2,-307.9,38.2,-798.5,66,-801,0.270,0.050,9.22
3.8800,-0.0084,-1.6353,-0.0674,1.6223,-0.461,-7.617,-32.3,-304.7,32.3,-795.3,57,-804,0.270,0.370,9.31
3.8850,-0.0084,-1.6353,-0.0674,1.6223,-0.411,-7.569,-28.8,-302.8,28.8,-793.4,51,-802,0.250,0.580,5.07
3.8900,0.0460,-1.7908,-0.0674,1.6223,-0.381,-7.541,-26.7,-301.6,26.7,-838.9,42,-799,0.270,0.720,5.07
3.8950,0.0460,-1.7908,-0.0674,1.6223,-0.363,-7.524,-25.4,-300.9,25.4,-838.2,32,-803,0.300,0.700,5.66
3.9000,0.0460,-1.7908,-0.0674,1.6223,-0.352,-7.513,-24.6,-300.5,24.6,-837.8,30,-791,0.300,0.810,5.07
3.9050,0.0460,-1.7908,-0.0674,1.6223,-0.345,-7.507,-24.2,-300.3,24.2,-837.5,28,-820,0.290,0.700,8.15
3.9100,0.0460,-1.7908,-0.0789,1.2375,-0.342,-7.503,-23.9,-300.1,23.9,-837.4,25,-828,0.290,0.440,7.57
3.9150,0.0460,-1.7908,-0.0789,1.2375,-0.339,-7.591,-23.7,-303.6,23.7,-840.9,23,-828,0.290,0.260,5.07
3.9200,0.0460,-1.7908,-0.0789,1.2375,-0.338,-7.643,-23.6,-305.7,23.6,-843.0,18,-825,0.300,0.090,8.65
3.9250,0.0460,-1.7908,-0.0789,1.2375,-0.337,-7.674,-23.6,-307.0,23.6,-844.2,16,-827,0.320,0.010,5.07
3.9300,0.0485,-1.9879,-0.0789,1.2375,-0.336,-7.693,-23.6,-307.7,23.6,-904.1,13,-824,0.330,0.080,5.07
3.9350,0.0485,-1.9879,-0.0789,1.2375,-0.336,-7.705,-23.5,-308.2,23.5,-904.5,11,-808,0.360,0.330,6.32
3.9400,0.0485,-1.9879,-0.0789,1.2375,-0.336,-7.711,-23.5,-308.5,23.5,-904.8,10,-834,0.340,0.660,5.07
3.9450,0.0485,-1.9879,-0.0974,0.8596,-0.336,-7.715,-23.5,-308.6,23.5,-905.0,5,-918,0.370,0.670,7.53
3.9500,0.0485,-1.9879,-0.0974,0.8596,-0.425,-7.091,-29.8,-283.6,29.8,-880.0,3,-910,0.400,0.720,8.92
3.9550,0.0485,-1.9879,-0.0974,0.8596,-0.479,-6.717,-33.5,-268.7,33.5,-865.0,2,-876,0.420,0.800,7.85
3.9600,0.0485,-1.9879,-0.0974,0.8596,-0.511,-6.492,-35.8,-259.7,35.8,-856.0,4,-869,0.180,0.680,5.07
3.9650,0.0485,-1.9879,-0.0974,0.8596,-0.531,-6.357,-37.1,-254.3,37.1,-850.6,9,-842,0.340,0.580,5.07
3.9700,0.0002,-2.2263,-0.0974,0.8596,-0.542,-6.276,-37.9,-251.0,37.9,-918.9,13,-848,0.440,0.420,5.07
3.9750,0.0002,-2.2263,-0.0974,0.8596,-0.549,-6.228,-38.4,-249.1,38.4,-917.0,17,-869,0.430,0.120,8.12
3.9800,0.0002,-2.2263,-0.0974,0.8596,-0.553,-6.199,-38.7,-247.9,38.7,-915.8,20,-885,0.430,0.210,5.62
3.9850,0.0002,-2.2263,-0.3850,-0.0870,-0.556,-6.181,-38.9,-247.2,38.9,-915.1,22,-894,0.420,0.270,5.07
3.9900,0.0002,-2.2263,-0.3850,-0.0870,-1.094,-5.007,-76.6,-200.3,76.6,-868.1,28,-888,0.410,0.580,9.36
3.9950,0.0002,-2.2263,-0.3850,-0.0870,-1.418,-4.302,-99.2,-172.1,99.2,-840.0,33,-896,0.390,0.920,8.33
4.0000,0.0002,-2.2263,-0.3850,-0.0870,-1.612,-3.879,-112.8,-155.2,112.8,-823.1,36,-905,0.430,0.920,5.08
4.0050,0.0002,-2.2263,-0.3850,-0.0870,-1.728,-3.626,-121.0,-145.0,121.0,-812.9,70,-872,0.440,0.800,5.07
4.0100,-0.0506,-2.5071,-0.3850,-0.0870,-1.798,-3.474,-125.8,-138.9,125.8,-891.1,91,-832,0.360,0.870,5.07
4.0150,-0.0506,-2.5071,-0.3850,-0.0870,-1.840,-3.382,-128.8,-135.3,128.8,-887.4,112,-791,0.310,0.810,7.25
4.0200,-0.0506,-2.5071,-0.3850,-0.0870,-1.865,-3.327,-130.5,-133.1,130.5,-885.2,105,-864,0.290,0.810,8.20
4.0250,-0.0506,-2.5071,-0.4867,-0.4130,-1.835,-1.012,-128.5,-40.5,128.5,-792.6,102,-895,0.290,0.260,5.07
4.0300,-0.0506,-2.5071,-0.4867,-0.4130,-1.817,0.378,-127.2,15.1,127.2,-737.0,100,-881,0.290,0.100,13.48
4.0350,-0.0506,-2.5071,-0.4867,-0.4130,-1.807,1.211,-126.5,48.5,126.5,-703.7,103,-858,0.250,0.100,5.07
4.0400,-0.0506,-2.5071,-0.4867,-0.4130,-1.800,1.712,-126.0,68.5,126.0,-683.7,108,-790,0.220,0.220,5.07
4.0450,-0.0901,-2.7585,-0.4867,-0.4130,-1.796,2.012,-125.7,80.5,125.7,-747.1,111,-746,0.190,0.490,5.07
4.0500,-0.0901,-2.7585,-0.4867,-0.4130,-1.794,2.192,-125.6,87.7,125.6,-739.9,115,-708,0.150,0.740,7.67
4.0550,-0.0901,-2.7585,-0.4867,-0.4130,-1.793,2.300,-125.5,92.0,125.5,-735.6,115,-741,0.110,0.940,5.57
4.0600,-0.0901,-2.7585,-0.5837,-0.4997,-1.792,2.365,-125.4,94.6,125.4,-733.0,116,-761,0.090,0.870,5.07
4.0650,-0.0901,-2.7585,-0.5837,-0.4997,-2.239,4.239,-156.7,169.6,156.7,-658.0,128,-758,0.030,0.730,9.74
4.0700,-0.0901,-2.7585,-0.5837,-0.4997,-2.507,5.363,-175.5,214.5,175.5,-613.0,142,-731,0.070,0.580,9.50
