t_s,imu1_roll_deg,cmd_roll_erpm,imu1_pitch_deg,cmd_pitch_erpm,imu2_roll_deg,imu2_pitch_deg,motor_roll_erpm,motor_pitch_erpm,motor_roll_pos_deg,motor_pitch_pos_deg,motor_roll_amps,motor_pitch_amps,roll_rate_dps,pitch_rate_dps,dt_ms
4.120,0.1576,-0.0,0.5672,-11.8,-0.3294,5.5327,0,0,0.00,0.00,0.490,0.420,0.00,-0.78,20.09
4.140,0.1576,2.2,0.5672,-8.4,-0.3352,5.5246,0,0,0.00,0.00,0.510,0.470,-0.11,-0.56,20.08
4.160,0.1576,2.2,0.5672,-8.4,-0.3352,5.5246,0,0,0.00,0.00,0.510,0.520,-0.11,-0.56,20.07
4.180,0.1576,-0.0,0.5672,10.1,-0.3294,5.5327,0,-1,0.00,0.00,0.470,0.510,0.00,0.67,20.08
4.200,0.1576,-0.0,0.5672,10.1,-0.3294,5.5327,0,-2,0.00,0.00,0.480,0.530,0.00,0.67,20.07
4.220,0.1595,-0.0,0.6028,10.1,-0.3294,5.5327,0,0,0.00,0.00,0.480,0.480,0.00,0.67,20.07
4.240,0.1595,-4.5,0.6028,6.7,-0.3237,5.5407,0,0,0.00,0.00,0.480,0.040,0.22,0.45,20.07
4.260,0.1595,-4.5,0.6028,6.7,-0.3237,5.5407,0,1,0.00,0.00,0.480,0.410,0.22,0.45,20.07
4.280,0.1584,2.2,0.6098,-10.1,-0.3225,5.5338,0,0,0.00,0.00,0.510,0.400,-0.11,-0.67,20.07
4.300,0.1584,2.2,0.6098,-10.1,-0.3225,5.5338,0,0,0.00,0.00,0.510,0.400,-0.11,-0.67,20.07
4.320,0.1635,2.2,0.5752,-10.1,-0.3225,5.5338,0,0,0.00,0.00,0.510,0.430,-0.11,-0.67,20.07
4.340,0.1635,2.2,0.5752,-6.7,-0.3283,5.5258,0,-1,0.00,0.00,0.490,0.480,-0.11,-0.45,20.08
4.360,0.1635,2.2,0.5752,-6.7,-0.3283,5.5258,0,0,0.00,0.00,0.470,0.520,-0.11,-0.45,20.07
4.380,0.1635,-2.2,0.5752,6.7,-0.3294,5.5327,0,0,0.00,0.00,0.460,0.500,0.11,0.45,20.07
4.400,0.1635,-2.2,0.5752,6.7,-0.3294,5.5327,0,0,0.00,0.00,0.470,0.520,0.11,0.45,20.07
4.420,0.1605,-2.2,0.5959,6.7,-0.3294,5.5327,0,0,0.00,0.00,0.480,0.480,0.11,0.45,20.08
4.440,0.1605,-4.5,0.5959,3.4,-0.3240,5.5408,0,0,0.00,0.00,0.500,0.460,0.22,0.22,20.08
4.460,0.1605,-4.5,0.5959,3.4,-0.3240,5.5408,0,0,0.00,0.00,0.500,0.440,0.22,0.22,20.08
4.480,0.1663,-4.5,0.6039,-3.4,-0.3229,5.5339,0,1,0.00,0.00,0.520,0.460,0.22,-0.22,20.07
4.500,0.1663,-4.5,0.6039,-3.4,-0.3229,5.5339,0,0,0.00,0.00,0.510,0.380,0.22,-0.22,20.07
4.520,0.1693,-4.5,0.5831,-3.4,-0.3229,5.5339,0,0,0.00,0.00,0.510,0.450,0.22,-0.22,20.09
4.540,0.1693,-0.0,0.5831,-6.7,-0.3283,5.5258,-1,0,0.00,0.00,0.540,0.470,0.00,-0.45,20.07
4.560,0.1693,-0.0,0.5831,-6.7,-0.3283,5.5258,0,0,0.00,0.00,0.550,0.480,0.00,-0.45,20.09
4.580,0.1704,-0.0,0.5762,3.4,-0.3294,5.5327,0,0,0.00,0.00,0.530,0.490,0.00,0.22,20.07
4.600,0.1704,-0.0,0.5762,3.4,-0.3294,5.5327,0,0,0.00,0.00,0.520,0.510,0.00,0.22,20.07
4.620,0.1743,2.2,0.5980,5.0,-0.3294,5.5327,0,0,0.00,0.00,0.530,0.490,-0.11,0.34,20.07
4.640,0.1743,2.2,0.5980,5.0,-0.3237,5.5407,0,0,0.00,0.00,0.520,0.480,-0.11,0.34,20.08
4.660,0.1743,2.2,0.5980,5.0,-0.3237,5.5407,0,0,0.00,0.00,0.530,0.460,-0.11,0.34,20.09
4.680,0.1743,-2.2,0.5980,-5.0,-0.3237,5.5407,0,1,0.00,0.00,0.530,0.440,0.11,-0.34,20.07
4.700,0.1743,-2.2,0.5980,-5.0,-0.3237,5.5407,0,0,0.00,0.00,0.540,0.090,0.11,-0.34,20.07
4.720,0.1624,-2.2,0.5821,-5.0,-0.3237,5.5407,0,0,0.00,0.00,0.530,0.450,0.11,-0.34,20.09
4.740,0.1624,2.2,0.5821,-1.7,-0.3167,5.5419,0,0,0.00,0.00,0.550,0.480,-0.11,-0.11,20.08
4.760,0.1624,2.2,0.5821,-1.7,-0.3167,5.5419,0,0,0.00,0.00,0.550,0.480,-0.11,-0.11,20.07
4.780,0.1555,-0.0,0.5811,0.0,-0.3167,5.5419,0,0,0.00,0.00,0.510,0.470,0.00,0.00,20.06
4.800,0.1555,-0.0,0.5811,0.0,-0.3167,5.5419,0,0,0.00,0.00,0.530,0.500,0.00,0.00,20.07
4.820,0.1555,-0.0,0.5811,1.7,-0.3167,5.5419,0,0,0.00,0.00,0.530,0.490,0.00,0.11,20.09
4.840,0.1555,-0.0,0.5811,1.7,-0.3167,5.5419,0,0,0.00,0.00,0.520,0.490,0.00,0.11,20.08
4.860,0.1555,-0.0,0.5811,1.7,-0.3167,5.5419,0,0,0.00,0.00,0.530,0.480,0.00,0.11,20.07
4.880,0.1545,2.2,0.5880,1.7,-0.3167,5.5419,0,0,0.00,0.00,0.530,0.480,-0.11,0.11,20.08
4.900,0.1545,2.2,0.5880,1.7,-0.3167,5.5419,0,0,0.00,0.00,0.520,0.480,-0.11,0.11,20.07
4.920,0.1476,-0.0,0.5870,-3.4,-0.3167,5.5419,0,0,0.00,0.00,0.520,0.450,0.00,-0.22,20.08
4.940,0.1476,-0.0,0.5870,-3.4,-0.3167,5.5419,0,0,0.00,0.00,0.510,0.470,0.00,-0.22,20.07
4.960,0.1476,-0.0,0.5870,-3.4,-0.3167,5.5419,0,0,0.00,0.00,0.520,0.500,0.00,-0.22,20.08
4.980,0.1427,-2.2,0.5721,-3.4,-0.3179,5.5488,0,0,0.00,0.00,0.520,0.500,0.11,-0.22,20.07
5.000,0.1427,-2.2,0.5721,-3.4,-0.3179,5.5488,0,0,0.00,0.00,0.520,0.500,0.11,-0.22,20.07
5.020,0.1496,-2.2,0.5731,3.4,-0.3179,5.5488,0,0,0.00,0.00,0.510,0.510,0.11,0.22,20.07
5.040,0.1496,-2.2,0.5731,3.4,-0.3179,5.5488,0,0,0.00,0.00,0.530,0.500,0.11,0.22,20.07
5.060,0.1496,-2.2,0.5731,3.4,-0.3179,5.5488,0,0,0.00,0.00,0.530,0.510,0.11,0.22,20.08
5.080,0.1466,-0.0,0.5939,3.4,-0.3179,5.5488,0,0,0.00,0.00,0.540,0.500,0.00,0.22,20.07
5.100,0.1466,-0.0,0.5939,3.4,-0.3179,5.5488,0,0,0.00,0.00,0.540,0.480,0.00,0.22,20.08
5.120,0.1466,-0.0,0.5939,-5.0,-0.3179,5.5488,0,0,0.00,0.00,0.540,0.470,0.00,-0.34,20.08
5.140,0.1466,-0.0,0.5939,-5.0,-0.3179,5.5488,0,0,0.00,0.00,0.540,0.460,0.00,-0.34,20.07
5.160,0.1466,-0.0,0.5939,-5.0,-0.3179,5.5488,0,0,0.00,0.00,0.550,0.500,0.00,-0.34,20.07
5.180,0.1486,-0.0,0.5801,-1.7,-0.3190,5.5557,0,0,0.00,0.00,0.540,0.500,0.00,-0.11,20.07
5.200,0.1486,-0.0,0.5801,-1.7,-0.3190,5.5557,0,-1,0.00,0.00,0.570,0.520,0.00,-0.11,20.07
5.220,0.1487,-4.5,0.5800,3.4,-0.3190,5.5557,0,0,0.00,0.00,0.560,0.510,0.22,0.22,20.07
5.240,0.1487,-4.5,0.5800,3.4,-0.3190,5.5557,0,0,0.00,0.00,0.560,0.510,0.22,0.22,20.07
5.260,0.1487,-4.5,0.5800,3.4,-0.3190,5.5557,0,0,0.00,0.00,0.550,0.510,0.22,0.22,20.07
5.280,0.1476,2.2,0.5870,0.0,-0.3190,5.5557,0,0,0.00,0.00,0.550,0.500,-0.11,0.00,20.09
5.300,0.1476,2.2,0.5870,0.0,-0.3190,5.5557,0,0,0.00,0.00,0.560,0.500,-0.11,0.00,20.07
5.320,0.1477,-0.0,0.5870,0.0,-0.3190,5.5557,0,0,0.00,0.00,0.560,0.500,0.00,0.00,20.09
5.340,0.1477,-0.0,0.5870,0.0,-0.3190,5.5557,0,0,0.00,0.00,0.550,0.500,0.00,0.00,20.07
5.360,0.1486,-0.0,0.5801,0.0,-0.3190,5.5557,0,0,0.00,0.00,0.560,0.500,0.00,0.00,20.08
5.380,0.1486,2.2,0.5801,-5.0,-0.3201,5.5627,0,0,0.00,0.00,0.540,0.490,-0.11,-0.34,20.08
5.400,0.1486,2.2,0.5801,-5.0,-0.3201,5.5627,0,0,0.00,0.00,0.540,0.500,-0.11,-0.34,20.08
5.420,0.1427,-2.2,0.5721,1.7,-0.3201,5.5627,0,0,0.00,0.00,0.540,0.520,0.11,0.11,20.10
5.440,0.1427,-2.2,0.5721,1.7,-0.3201,5.5627,0,0,0.00,0.00,0.520,0.540,0.11,0.11,20.06
5.460,0.1486,-2.2,0.5801,1.7,-0.3201,5.5627,0,0,0.00,0.00,0.550,0.510,0.11,0.11,20.08
5.480,0.1486,-0.0,0.5801,6.7,-0.3201,5.5627,0,0,0.00,0.00,0.560,0.500,0.00,0.45,20.08
5.500,0.1486,-0.0,0.5801,6.7,-0.3201,5.5627,0,0,0.00,0.00,0.550,0.500,0.00,0.45,20.08
5.520,0.1476,2.2,0.5870,-1.7,-0.3201,5.5627,0,0,0.00,0.00,0.550,0.470,-0.11,-0.11,20.09
5.540,0.1476,2.2,0.5870,-1.7,-0.3190,5.5557,0,1,0.00,0.00,0.550,0.470,-0.11,-0.11,20.07
5.560,0.1486,2.2,0.5801,-1.7,-0.3190,5.5557,1,0,0.00,0.00,0.540,0.480,-0.11,-0.11,20.08
5.580,0.1486,-0.0,0.5801,-6.7,-0.3121,5.5569,0,0,0.00,0.00,0.540,0.490,0.00,-0.45,20.10
5.600,0.1486,-0.0,0.5801,-6.7,-0.3121,5.5569,0,0,0.00,0.00,0.520,0.500,0.00,-0.45,20.07
5.620,0.1497,-0.0,0.5731,1.7,-0.3121,5.5569,0,0,0.00,0.00,0.550,0.510,0.00,0.11,20.08
5.640,0.1497,-0.0,0.5731,1.7,-0.3121,5.5569,0,0,0.00,0.00,0.560,0.540,0.00,0.11,20.09
5.660,0.1556,-0.0,0.5811,1.7,-0.3121,5.5569,0,0,0.00,0.00,0.540,0.520,0.00,0.11,20.08
5.680,0.1556,-0.0,0.5811,1.7,-0.3121,5.5569,0,0,0.00,0.00,0.550,0.510,0.00,0.11,20.07
5.700,0.1556,-0.0,0.5811,1.7,-0.3121,5.5569,0,0,0.00,0.00,0.540,0.500,0.00,0.11,20.08
5.720,0.1625,-0.0,0.5821,0.0,-0.3121,5.5569,0,0,0.00,0.00,0.540,0.500,0.00,0.00,20.07
5.740,0.1625,-0.0,0.5821,0.0,-0.3109,5.5499,0,0,0.00,0.00,0.530,0.510,0.00,0.00,20.07
5.760,0.1625,-0.0,0.5821,0.0,-0.3109,5.5499,0,0,0.00,0.00,0.540,0.500,0.00,0.00,20.08
5.780,0.1625,-0.0,0.5821,0.0,-0.3190,5.5557,0,0,0.00,0.00,0.540,0.510,0.00,0.00,20.08
5.800,0.1625,-0.0,0.5821,0.0,-0.3190,5.5557,0,0,0.00,0.00,0.550,0.510,0.00,0.00,20.08
5.820,0.1625,-0.0,0.5821,0.0,-0.3190,5.5557,0,0,0.00,0.00,0.540,0.510,0.00,0.00,20.09
5.840,0.1625,-0.0,0.5821,0.0,-0.3211,5.6123,0,0,0.00,0.00,0.550,0.500,0.00,0.00,20.07
5.860,0.1811,-0.0,0.6484,0.0,-0.3211,5.6123,0,0,0.00,0.00,0.560,0.510,0.00,0.00,20.08
5.880,0.1811,-4.5,0.6484,26.9,-0.3248,5.6755,0,0,0.00,0.00,0.530,0.510,0.22,1.79,20.08
5.900,0.1811,-4.5,0.6484,26.9,-0.3248,5.6755,0,0,0.00,0.00,0.530,0.510,0.22,1.79,20.07
5.920,0.1987,-6.7,0.7217,18.5,-0.3248,5.6755,0,2,0.00,0.00,0.540,0.390,0.34,1.23,20.08
5.940,0.1987,-6.7,0.7217,18.5,-0.3300,5.7456,0,3,0.00,0.00,0.560,0.380,0.34,1.23,20.08
5.960,0.2085,-6.7,0.7514,18.5,-0.3300,5.7456,-1,0,0.00,0.00,0.560,0.360,0.34,1.23,20.08
5.980,0.2085,2.2,0.7514,0.0,-0.3468,5.7573,-1,3,0.00,0.00,0.580,0.330,-0.11,0.00,20.08
6.000,0.2085,2.2,0.7514,0.0,-0.3468,5.7573,-2,6,0.00,0.00,0.570,0.300,-0.11,0.00,20.08
6.020,0.2035,9.0,0.7365,3.4,-0.3468,5.7573,1,0,0.00,0.00,0.570,0.340,-0.45,0.22,20.08
6.040,0.2035,9.0,0.7365,3.4,-0.3854,5.8080,9,0,0.00,0.00,0.590,0.340,-0.45,0.22,20.08
6.060,0.1726,9.0,0.7533,3.4,-0.3854,5.8080,15,0,0.00,0.00,0.620,0.310,-0.45,0.22,20.08
6.080,0.1726,44.8,0.7533,-3.4,-0.4834,5.6855,3,0,0.00,0.00,0.620,0.320,-2.24,-0.22,20.07
6.100,0.1726,44.8,0.7533,-3.4,-0.4834,5.6855,-2,0,0.00,0.00,0.550,0.310,-2.24,-0.22,20.08
6.120,0.0316,91.8,0.6975,-58.8,-0.4834,5.6855,3,-1,0.00,0.00,0.450,0.330,-4.59,-3.92,20.07
6.140,0.0316,91.8,0.6975,-58.8,-0.6198,5.4011,0,-1,0.00,0.00,0.340,0.320,-4.59,-3.92,20.08
6.160,-0.1768,91.8,0.4758,-58.8,-0.6198,5.4011,41,-17,0.00,0.00,0.230,0.450,-4.59,-3.92,20.08
6.180,-0.1768,107.4,0.4758,-122.5,-0.7752,4.9778,46,-28,0.00,0.00,0.170,0.510,-5.37,-8.17,20.07
6.200,-0.1768,107.4,0.4758,-122.5,-0.7752,4.9778,55,-32,0.00,0.00,0.150,0.540,-5.37,-8.17,20.08
6.220,-0.4188,98.5,0.0573,-161.1,-0.7752,4.9778,77,-86,0.00,0.00,0.110,0.600,-4.92,-10.74,20.07
6.240,-0.4188,98.5,0.0573,-161.1,-0.8566,4.5028,32,-86,0.00,0.00,0.060,0.650,-4.92,-10.74,20.08
6.260,-0.5871,568.2,-0.4212,-161.1,-0.8566,4.5028,33,-140,0.00,-2.86,0.210,0.620,-4.92,-10.74,20.07
6.280,-0.5871,507.8,-0.4212,-149.4,-0.8781,3.9737,66,-118,2.86,-2.86,0.280,0.610,-1.90,-9.96,20.08
6.300,-0.5871,507.8,-0.4212,-149.4,-0.8781,3.9737,381,-131,5.71,-2.86,0.810,0.550,-1.90,-9.96,20.08
6.320,-0.6119,449.2,-0.8638,-139.3,-0.8781,3.9737,422,-154,5.71,-2.86,1.230,0.410,2.01,-9.29,20.08
6.340,-0.6119,449.2,-0.8638,-139.3,-0.8877,3.4680,442,-153,8.57,-5.71,1.450,0.160,2.01,-9.29,20.07
6.360,-0.4481,-40.3,-1.2851,-653.4,-0.8877,3.4680,431,-127,11.43,-5.71,1.250,0.110,2.01,-9.29,20.08
6.380,-0.4481,-87.3,-1.2851,-653.4,-0.8990,3.0259,433,-125,14.29,-5.71,0.860,0.040,4.36,-9.29,20.08
6.400,-0.4481,-87.3,-1.2851,-653.4,-0.8990,3.0259,99,-622,14.29,-11.43,0.160,0.120,4.36,-9.29,20.07
6.420,-0.1554,-98.5,-1.7080,-824.2,-0.8990,3.0259,48,-571,14.29,-14.29,0.070,0.170,4.92,-9.40,20.08
6.440,-0.1554,-98.5,-1.7080,-824.2,-0.8730,2.6185,9,-613,14.29,-17.14,0.100,0.560,4.92,-9.40,20.08
6.460,0.0867,-98.5,-2.0814,-973.6,-0.8730,2.6185,-10,-738,14.29,-20.00,0.020,0.840,4.92,-9.40,20.07
6.480,0.0867,-60.4,-2.0814,-923.2,-0.7697,2.2598,2,-803,14.29,-25.71,0.100,0.180,3.02,-6.04,20.07
6.500,0.0867,-60.4,-2.0814,-923.2,-0.7697,2.2598,-28,-928,14.29,-31.43,0.200,0.240,3.02,-6.04,20.08
6.520,0.2084,4.5,-2.3175,-994.2,-0.7697,2.2598,-21,-895,14.29,-37.14,0.180,0.680,-0.22,-4.48,20.09
6.540,0.2084,4.5,-2.3175,-994.2,-0.5925,1.9281,-43,-894,14.29,-40.00,0.370,0.560,-0.22,-4.48,20.08
6.560,0.2123,4.5,-2.4797,-1059.0,-0.5925,1.9281,-7,-958,14.29,-45.71,0.150,0.040,-0.22,-4.48,20.08
6.580,0.2123,11.2,-2.4797,-1030.5,-0.3705,1.6254,-2,-994,14.29,-54.29,0.320,0.660,-0.56,-2.57,20.08
6.600,0.2123,11.2,-2.4797,-1030.5,-0.3705,1.6254,-41,-1048,14.29,-60.00,0.000,0.480,-0.56,-2.57,20.08
6.620,0.2032,-24.6,-2.5165,-1001.6,-0.3705,1.6254,-35,-1018,14.29,-62.86,0.000,0.000,1.23,0.34,20.07
6.640,0.2032,-24.6,-2.5165,-1001.6,-0.2617,1.4454,-44,-1022,14.29,-68.57,0.090,0.660,1.23,0.34,20.07
6.660,0.3299,-24.6,-2.4686,-982.4,-0.2617,1.4454,-17,-1012,14.29,-74.29,0.050,0.540,1.23,0.34,20.07
6.680,0.3299,-85.0,-2.4686,-980.7,-0.2565,1.3327,-3,-981,14.29,-82.86,0.030,0.140,4.25,0.45,20.07
6.700,0.3299,-85.0,-2.4686,-980.7,-0.2565,1.3327,9,-982,14.29,-88.57,0.120,0.750,4.25,0.45,20.08
6.720,0.5956,-583.9,-2.3995,-932.9,-0.2565,1.3327,-7,-983,14.29,-91.43,0.140,0.640,5.37,1.79,20.08
6.740,0.5956,-583.9,-2.3995,-932.9,-0.1825,1.0261,-34,-951,14.29,-97.14,0.380,0.170,5.37,1.79,20.07
6.760,0.8699,-803.4,-2.2511,-873.6,-0.1825,1.0261,-439,-937,11.43,-105.71,0.290,0.880,5.37,1.79,20.08
6.780,0.8699,-789.9,-2.2511,-861.8,-0.1062,0.6630,-378,-913,8.57,-108.57,0.350,0.780,4.70,2.57,20.08
6.800,0.8699,-789.9,-2.2511,-861.8,-0.1062,0.6630,-624,-876,5.71,-114.29,1.020,0.130,4.70,2.57,20.08
6.820,1.0170,-786.7,-2.0588,-764.8,-0.1062,0.6630,-661,-881,0.00,-120.00,1.550,0.580,-1.34,3.92,20.09
6.840,1.0170,-786.7,-2.0588,-764.8,0.0012,0.2840,-706,-865,-2.86,-122.86,1.800,0.790,-1.34,3.92,20.08
6.860,0.8632,-663.7,-1.7996,-661.1,0.0012,0.2840,-753,-793,-8.57,-128.57,1.350,0.180,-1.34,3.92,20.08
6.880,0.8632,-549.6,-1.7996,-632.5,0.1210,-0.0858,-777,-773,-11.43,-131.43,0.870,0.130,-7.05,5.82,20.07
6.900,0.8632,-549.6,-1.7996,-632.5,0.1210,-0.0858,-707,-679,-17.14,-137.14,1.060,0.590,-7.05,5.82,20.07
6.920,0.4753,174.6,-1.4911,-517.6,0.2257,-0.4511,-628,-617,-20.00,-140.00,1.020,0.780,-8.73,5.26,20.08
6.940,0.4753,174.6,-1.4911,-517.6,0.2257,-0.4511,-643,-664,-22.86,-145.71,0.440,0.290,-8.73,5.26,20.08
6.960,0.0952,174.6,-1.2307,-413.4,0.2257,-0.4511,-37,-545,-22.86,-145.71,0.730,0.200,-8.73,5.26,20.07
6.980,0.0952,109.7,-1.2307,-438.6,0.2541,-0.7443,3,-535,-22.86,-151.43,0.130,0.190,-5.48,3.58,20.08
7.000,0.0952,109.7,-1.2307,-438.6,0.2541,-0.7443,7,-449,-22.86,-154.29,0.260,0.470,-5.48,3.58,20.07
7.020,-0.1164,20.1,-1.0505,-406.8,0.2541,-0.7443,4,-456,-22.86,-157.14,0.510,0.700,-1.01,0.90,20.07
7.040,-0.1164,20.1,-1.0505,-406.8,0.1927,-1.0101,44,-447,-22.86,-157.14,0.620,0.700,-1.01,0.90,20.07
7.060,-0.0978,20.1,-1.0335,-400.0,0.1927,-1.0101,17,-435,-22.86,-160.00,0.160,0.240,-1.01,0.90,20.07
7.080,-0.0978,-40.3,-1.0335,-445.3,0.0498,-1.2543,11,-431,-22.86,-162.86,0.460,0.100,2.01,-2.13,20.07
7.100,-0.0978,-40.3,-1.0335,-445.3,0.0498,-1.2543,29,-385,-22.86,-165.71,0.440,0.040,2.01,-2.13,20.08
7.120,0.0497,-60.4,-1.1173,-477.1,0.0498,-1.2543,55,-449,-22.86,-168.57,0.110,0.320,3.02,-2.01,20.07
7.140,0.0497,-60.4,-1.1173,-477.1,-0.1248,-1.5150,89,-437,-22.86,-171.43,0.220,0.560,3.02,-2.01,20.07
7.160,0.1326,-60.4,-1.1897,-506.1,-0.1248,-1.5150,39,-444,-22.86,-174.29,0.560,0.740,3.02,-2.01,20.08
7.180,0.1326,42.5,-1.1897,-501.1,-0.2569,-1.6899,13,-468,-22.86,-174.29,0.630,0.620,-2.13,-1.68,20.07
7.200,0.1326,42.5,-1.1897,-501.1,-0.2569,-1.6899,-5,-516,-22.86,-180.00,0.670,0.210,-2.13,-1.68,20.07
7.220,-0.0216,116.4,-1.2416,-510.1,-0.2569,-1.6899,1,-504,-22.86,-180.00,0.420,0.050,-5.82,-0.90,20.08
7.240,-0.0216,116.4,-1.2416,-510.1,0.6393,-1.9636,-27,-489,-22.86,-182.86,0.260,0.100,-5.82,-0.90,20.09
7.260,-0.3124,116.4,-1.2795,-525.2,0.6393,-1.9636,7,-523,-22.86,-188.57,0.040,0.580,-5.82,-0.90,20.08
7.280,-0.3124,96.2,-1.2795,-518.5,0.4597,-2.0433,13,-484,-22.86,-188.57,0.080,0.790,-4.81,-0.45,20.07
7.300,-0.3124,96.2,-1.2795,-518.5,0.4597,-2.0433,43,-517,-22.86,-194.29,0.270,0.660,-4.81,-0.45,20.07
7.320,-0.5166,460.3,-1.2830,-521.6,0.3155,-2.0695,42,-522,-22.86,-197.14,0.230,0.140,-2.35,-0.56,20.08
7.340,-0.5166,460.3,-1.2830,-521.6,0.3155,-2.0695,58,-498,-20.00,-200.00,0.230,0.000,-2.35,-0.56,20.07
7.360,-0.5850,515.0,-1.2940,-526.0,0.3155,-2.0695,388,-509,-20.00,-200.00,0.560,0.300,-2.35,-0.56,20.07
7.380,-0.5850,447.8,-1.2940,-519.3,0.1200,-2.0596,358,-545,-17.14,-205.71,0.130,0.600,1.01,-0.11,20.08
7.400,-0.5850,447.8,-1.2940,-519.3,0.1200,-2.0596,417,-509,-14.29,-208.57,0.310,0.870,1.01,-0.11,20.07
7.420,-0.4731,-82.8,-1.2838,-503.5,-0.0175,-2.0022,426,-484,-11.43,-211.43,0.320,0.710,4.14,0.67,20.08
7.440,-0.4731,-82.8,-1.2838,-503.5,-0.0175,-2.0022,499,-524,-8.57,-214.29,0.630,0.160,4.14,0.67,20.08
7.460,-0.2664,-82.8,-1.2448,-487.8,-0.0175,-2.0022,26,-505,-8.57,-217.14,0.200,0.030,4.14,0.67,20.08
7.480,-0.2664,-80.6,-1.2448,-477.8,-0.1729,-1.9062,23,-500,-8.57,-220.00,0.080,0.430,4.03,1.34,20.08
7.500,-0.2664,-80.6,-1.2448,-477.8,-0.1729,-1.9062,77,-513,-8.57,-222.86,0.010,0.860,4.03,1.34,20.08
7.520,-0.0745,-13.4,-1.1583,-406.2,-0.3631,-1.7616,75,-460,-8.57,-225.71,0.050,0.910,0.67,3.80,20.07
7.540,-0.0745,-13.4,-1.1583,-406.2,-0.3631,-1.7616,14,-457,-8.57,-228.57,0.190,0.800,0.67,3.80,20.08
7.560,-0.1415,-13.4,-0.9070,57.1,-0.3631,-1.7616,34,-409,-8.57,-228.57,0.090,0.220,0.67,3.80,20.08
7.580,-0.1415,109.7,-0.9070,109.1,-0.5909,-1.5874,-12,-442,-8.57,-231.43,0.030,0.080,-5.48,7.27,20.07
7.600,-0.1415,109.7,-0.9070,109.1,-0.5909,-1.5874,-35,-37,-8.57,-234.29,0.080,0.170,-5.48,7.27,20.07
7.620,-0.4711,163.4,-0.5195,125.9,-0.7980,-1.4530,-3,8,-8.57,-234.29,0.280,0.050,-8.17,8.39,20.07
7.640,-0.4711,163.4,-0.5195,125.9,-0.7980,-1.4530,10,16,-8.57,-234.29,0.180,0.140,-8.17,8.39,20.08
7.660,-0.8543,846.8,-0.1050,125.9,-0.7980,-1.4530,61,37,-8.57,-231.43,0.740,0.470,-8.17,8.39,20.08
7.680,-0.8543,826.7,-0.1050,120.9,-1.0818,-1.2781,117,49,-5.71,-231.43,0.640,0.350,-7.16,8.06,20.08
7.700,-0.8543,826.7,-0.1050,120.9,-1.0818,-1.2781,636,57,-2.86,-231.43,0.770,0.670,-7.16,8.06,20.08
7.720,-1.1887,1040.5,0.2667,94.0,-1.4230,-1.1397,640,55,0.00,-231.43,0.570,0.750,-4.48,6.27,20.08
7.740,-1.1887,1040.5,0.2667,94.0,-1.4230,-1.1397,669,92,5.71,-231.43,0.920,0.790,-4.48,6.27,20.07
7.760,-1.3371,1159.2,0.5329,94.0,-1.4230,-1.1397,931,84,8.57,-231.43,1.660,0.720,-4.48,6.27,20.07
7.780,-1.3371,1071.9,0.5329,63.8,-1.8159,-1.0523,950,84,14.29,-231.43,1.490,0.760,-0.11,4.25,20.07
7.800,-1.3371,1071.9,0.5329,63.8,-1.8159,-1.0523,1091,106,20.00,-228.57,1.010,0.680,-0.11,4.25,20.08
7.820,-1.2580,928.0,0.7004,36.9,-2.2960,-0.8589,1070,77,25.71,-228.57,1.270,0.520,3.92,2.46,20.07
7.840,-1.2580,928.0,0.7004,36.9,-2.2960,-0.8589,1104,60,34.29,-228.57,0.670,0.520,3.92,2.46,20.07
7.860,-1.0810,786.5,0.7840,36.9,-2.2960,-0.8589,988,33,37.14,-228.57,0.100,0.490,3.92,2.46,20.07
7.880,-1.0810,829.0,0.7840,21.8,-2.8577,-0.7679,991,36,45.71,-228.57,0.680,0.490,1.79,1.45,20.08
7.900,-1.0810,829.0,0.7840,21.8,-2.8577,-0.7679,859,33,48.57,-228.57,0.150,0.460,1.79,1.45,20.08
7.920,-1.0482,899.0,0.8377,20.1,-3.4679,-0.6195,868,20,54.29,-228.57,0.090,0.420,-3.02,1.34,20.07
7.940,-1.0482,899.0,0.8377,20.1,-3.4679,-0.6195,836,18,60.00,-228.57,0.530,0.420,-3.02,1.34,20.08
7.960,-1.2657,1073.0,0.9084,20.1,-3.4679,-0.6195,840,19,62.86,-228.57,0.920,0.410,-3.02,1.34,20.08
7.980,-1.2657,1153.6,0.9084,33.6,-4.0664,-0.4902,792,16,68.57,-228.57,0.700,0.390,-7.05,2.24,20.07
8.000,-1.2657,1153.6,0.9084,33.6,-4.0664,-0.4902,940,18,74.29,-228.57,1.570,0.380,-7.05,2.24,20.08
8.020,-1.6212,1431.3,0.9990,28.5,-4.6304,-0.4397,1034,31,80.00,-228.57,2.200,0.370,-6.71,1.90,20.08
8.040,-1.6212,1431.3,0.9990,28.5,-4.6304,-0.4397,1074,40,88.57,-228.57,1.640,0.300,-6.71,1.90,20.08
8.060,-1.9113,1663.3,1.0788,460.0,-4.6304,-0.4397,1348,45,91.43,-228.57,2.210,0.220,-6.71,1.90,20.08
8.080,-1.9113,1611.8,1.0788,463.4,-5.2330,-0.2985,1377,55,102.86,-225.71,2.400,0.100,-4.14,2.13,20.08
8.100,-1.9113,1611.8,1.0788,463.4,-5.2330,-0.2985,1583,419,111.43,-225.71,2.330,0.260,-4.14,2.13,20.08
